登記案號,序號,職稱,姓名
055法登000001,1,董事長,王錫濤
055法登000001,2,常務董事,"王  火"
055法登000001,3,常務董事,莊萬轉
055法登000001,4,"董  事",陳坤成
055法登000001,5,"董  事",黃成傳
055法登000001,6,"董  事",羅金東
055法登000001,7,"董  事",陳榮宗
055法登000001,8,"董  事",鄭鄔岩
055法登000001,9,"董  事",洪榮輝
055法登000002,1,董事長,蔡李鴦
055法登000002,2,"董  事",李朝欽
055法登000002,3,"董  事","翁  鈐"
055法登000002,4,"董  事",林廼文
055法登000002,5,"董  事",黃丁郎
055法登000002,6,"董  事",馮百年
055法登000002,7,"董  事",張德財
055法登000002,8,"董  事",石竹根
055法登000002,9,"董  事",蔡則湘
055法登000002,10,"董  事",王炳水
055法登000002,11,"董  事",陳清心
055法登000004,1,董事長,郭世光
055法登000004,2,"董  事",盧萬德
055法登000004,3,"董  事",吉思德
055法登000004,4,"董  事",魏政賢
055法登000004,5,"董  事","貝  滿"
055法登000004,6,"董  事",郭百祿
055法登000004,7,"董  事",鍾順香
