登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
098法登他000001,1,2,詹駿鴻,76,0980109,0980114,0980115,4冊16頁,2,9,董事長,財團法人戈福江先生獎助學金紀念基金會,0910104,苗栗縣竹南鎮頂埔里科東二路52號,為紀念戈福江先生畢生從事畜牧事業，促進臺灣養豬事業發展為企業經營，貢獻至大，將設立基金會，以培養畜牧科技企業人才促進科學化、企業化之畜牧研究發展。,戈福江先生前好友、同窗、門生及各界人士捐獻。,教育部民國七十三年十月十一日台（73）高字第四○八七九號,永久,2038436.00,1,0980114,0980421,0980210,江柏輝,苗栗縣竹南鎮頂埔里科東二路52號,350,,,,,,,,,,,,
098法登他000002,1,2,詹駿鴻,68,0980110,0980110,0980112,3冊82頁,1,5,董事長,財團法人台灣動物科技研究所,0891123,苗栗縣竹南鎮頂埔里科東二路五二號,以從事動物科技之研究、開發及提供相關服務與諮詢、驗證及檢驗等工作，以提升動物應用效率為宗旨。,⒈政府機關捐助或補助。⒉其他機關或個人之捐助。,八十三年二月八日行政院農業委員會農牧字第三一０二０五０Ａ號,永久,50422299.00,1,0980110,0980421,0980120,吳佳玲,苗栗縣竹南鎮頂埔里科東二路五二號,350,,,,,,,,,,,,
098法登他000003,2,2,詹駿鴻,4,0980117,0980119,0980120,1冊4頁,2,10,理事長,社團法人苗栗縣救難協會,0860614,苗栗市恭敬里中正路1070號,各項意外事故、車禍、山難、水難、火災等緊急救援以及公益活動之支援。,社會各界捐助,苗栗縣政府中華民國八十一年一月二十三日,永久,2500000.00,1,0980119,0980421,0980217,陳奕璇,苗栗市恭敬里7鄰恭敬路106號5樓之7,360,,,,,,,,,,,,
098法登他000004,1,2,詹駿鴻,91,0980117,0980120,0980121,4冊61頁,2,2,董事長,財團法人竹南鎮鎮安宮,0940722,苗栗縣竹南鎮港墘里13鄰塭仔頭16號,"1.促進大愛天生萬物珍惜共享，眾善效法自然平安圓滿。2.促進訓練個人具有健全的頭腦以運用思想、健全的心胸發展品性道德，健全的身體以發展事業、改善家庭生活、健全的雙手以服務社會。3.促進宗教信仰中心與觀光、文化、休閒接軌，為人人營造圓滿的生活空間。4.促進敦聘有關宗旨項目專業知識人士，做充分教授與指導。
5.促進嚴格體制內共識管理、對外有效率行動一致。",信徒捐助。,苗栗縣政府中華民國94年3月24日府民禮字第9040029174號函,永久,43827500.00,1,0980120,0980421,0980203,李守雄,苗栗縣竹南鎮港墘里13鄰塭仔頭10號,360,,,,,,360,,,,,,
098法登他000006,1,2,詹駿鴻,107,0980120,0980209,0980210,5冊17頁,1,1,蔡高峰,財團法人苗栗縣全人實驗高級中學,0961210,苗栗縣卓蘭鎮內灣里內灣141之3號,遵照國家教育政策及現行教育法令之規定，辦理實驗高級中學，並謀其健全發展。,創辦時接受黃義裕、黃榮發等人捐助,教育部中華民國90年11月28日台（90）教中（二）字第90518904號函,永久,23118442.00,1,0980209,0980421,0980225,,,,,,,,,,,,,,,
098法登他000007,1,2,詹駿鴻,13,0980202,0980211,0980212,1冊67頁,1,9,董事長,財團法人台灣省苗栗縣私立中興高級商工職業學校,0861115,苗栗縣竹南鎮大營路211號,以創辦苗栗縣私立中興高級商工職業學校並謀其發展為目的。,創辦人捐贈。,台灣省政府教育廳五一年八月十一日核准設立許可。,無限期,105971277.00,1,0980211,0980421,0980225,,,,,,,,,,,變更後財產金額：壹億伍佰玖拾柒萬壹仟貳佰柒拾柒元整。,,,,
098法登他000008,1,2,詹駿鴻,19,0980206,0980211,0980212,2冊9頁,2,18,董事長,財團法人臺灣省苗栗縣私立建臺高級中學,0870331,苗栗縣苗栗市福麗里至公路251號,創辦私立建臺高級中學，並謀其發展。,本財團法人董事會籌資購買土地建築校舍購買設備為校產，供本校教育使用。,教育部。中華民國三十七年八月二十八日,無限期,523764762.00,1,0980211,0980421,0980217,劉漢田,苗栗縣苗栗市福麗里至公路251號,360,,,,,,,,財產變更為伍億貳仟参佰柒拾陸萬肆仟柒佰陸拾貳元。,,,,
098法登他000009,1,2,詹駿鴻,113,0980211,0980223,0980224,5冊29頁,2,9,董事長,財團法人苗栗縣竹南鎮民生公益財團,0600727,苗栗縣竹南鎮照南里民族街146號,為苗栗縣竹南鎮之竹南等八里促進里鄰組織之冠前即社會公益貧民救濟等事業。,鍾列興等17人捐助,苗栗縣政府中華民國60年7月16日栗府文民行字第050280號函,無限期,238521.00,1,0980223,0980421,0980303,林榮魁,苗栗縣竹南鎮山佳里國光街13巷6號,350,,,,,,,,,,,,
098法登他000010,1,2,詹駿鴻,17,0980212,0980226,0980227,2冊3頁,1,18,董事長,財團法人台灣省苗栗縣私立大成高級中學,0870224,苗栗縣頭份鎮新華里2鄰下新店65號,創辦私立大成高級中學並謀其發展為目的,由本會董事及地方熱心教育人士籌資購買及建築房屋捐獻為本會財產,四十九年五月十九日栗府教中字第二二五二四號,無限期,192955477.00,1,0980226,0980421,0980311,,,351,,,,,,,,,,,,
098法登他000011,1,2,詹駿鴻,55,0980212,0980217,0980218,3冊43頁,2,3,董事長,財團法人蘧廬文教基金會,0881217,苗栗縣頭屋鄉鳴鳳村蕃仔寮5之1號,以推行文化教育為宗旨,捐助,苗栗縣政府八十八年十二月一日八八府教社字第八八００一０二六二三號,永久,2000000.00,1,0980217,0980421,0980303,,,,,,,,,,,,,,,
