登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
093法登他000001,1,2,謝怜聰,147,0930105,0930105,0930106,8冊5頁,2,10,翁政義,財團法人工業技術研究院,0620907,新竹縣竹東鎮中興路四段一九五號,"承辦理化學、電子、材 料、礦業、金屬冶鍊、機械等之研究發展與服務事項以配合國家加速發展工業技術。",政府捐助,六十二年一月三十一日經濟部,永久,467966613.00,1,0930105,0930304,,彭純玉,新竹縣竹東鎮中興路四段一九五號,310,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Q_cQ2rn0uvjihF1s7FTlxC6AmzpJREkAWev99wm9ExW8639M50lbfGIlB70=
093法登他000002,1,2,謝怜聰,53,0930109,0930109,930112-,6冊19頁,1,7,劉獻堂,財團法人臺灣省新竹市私立曙光國民小學,0500826,新竹市北大路七十號,辦理私立曙光國民小學，並謀其發展。,由天主教聖神修女傳教會捐助,五十年八月二十五日臺灣省教育廳,"永  久",45536801.00,1,0930109,0930304,,蘇麗玲,新竹市北大路六十一號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1zRj_nKgNoQhECtAi3yDOj42NcFuXn0KejpKvllN_2OU70L-n8w5UekuvQ==
093法登他000003,1,2,謝怜聰,346,0930109,0930109,0930112,12冊20頁,2,5,"了  中",財團法人玄奘人文社會學院,0851223,新竹市香山區玄奘路四八號,為遵照國家教育政策暨現行教育法規之規定，辦理玄奘人文社會學院，並謀求其建全發展,捐助,教育部中華民國八十三年十二月二十四日台高069877號,永久,2028424251.00,1,0930109,0930304,,莊瑞平,新竹市玄奘路四十八號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yvd7SvpAFbNy4RJbxJPCSHaqBWoH6gSct0pF0t3v-8udwO1-yLhbYzb-f9c=
093法登他000004,1,2,謝怜聰,228,0930112,0930112,0930113,10冊2頁,2,5,董事長,財團法人鄭謝寶綵社會文教基金會,0810422,新竹市石坊里石坊街八號,設置青少年獎助學金、獎助優秀清寒學生。協助清寒特殊兒童成長之資助。其他有關社會教育及文化事業之捐助。,由鄭萬來發起創設暨鄭謝萬杰等九人捐助,八十年十二月十日新竹市政府,"永    久",11245000.00,1,0930112,0930304,,鄭美月,新竹市竹光路七十八巷十三弄三號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8tjl50LXOvPveKMThbY-Q3kP0WEBFrfb_2c3B6YsDRwol6xNZsTphSs3V84=
093法登他000005,1,2,謝怜聰,182,0930113,0930113,0930114,9冊7頁,2,7,羅吉鴻,財團法人台灣省新竹縣關西鎮啟英文教基金會,0730921,新竹縣關西鎮東光里五鄰十六張一三一號,獎勵新竹縣關西鎮內教育為目的,承受玉山石礦股份有限公司之樂捐,七十三年一月十二日新竹縣政府,無限期,12000000.00,1,0930113,0930304,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tErdraEO_nwYTEmJeqt1qOJLasVRUzF5z23irngd0iBeU71J2_nhTR2WupM=
093法登他000006,1,2,謝怜聰,419,0930127,0930127,0930128,13冊44頁,1,1,汪慈光,財團法人彌勒大道總會基金會,0890628,新竹縣峨眉鄉湖光村八鄰十四寮一號,本法人本於彌勒佛慈容滿面、慈心滿懷、慈行遍處、慈愛一切、皆大歡喜的特德，以及化混亂的世界為大同世界、化污濁的人間為人間天堂、化罪惡的世間為世間天國的鴻願，及盡心盡力、助人成功、不圖回報、一無我有之精神，以傳揚彌勒大道教義為宗旨。,由游堅先生捐助。,內政部　　八十九年六月二十一日,永　　久,30000000.00,1,0930127,0930304,,,,,,,,,,,,"章程變更：捐助章程第三條第十九條修訂並增列第四條第二十條,並經本院九十年法字第七號裁定變更",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5RejMwNt7AphceJ5S1p6HiSepkzMepanl2deGKQXFhgr4a3NdwsP3MD8gDQ=
093法登他000007,1,2,謝怜聰,421,0930127,0930127,0930128,13冊46頁,2,2,釋慈智,財團法人法相山文教基金會,0890710,新竹縣竹北市福興路七五四巷十六號,本會以提昇國內外心靈科學教育並令其改善生活為宗旨。,由林保淵等人共同捐助,"新竹縣政府  八十九年六月三十日","永  久",2000000.00,1,0930127,0930304,,陳盈鈞,新竹縣竹北市福興路七五四巷十六號,302,,,,,,,,章程變更：捐助章程第一條第二條第四條第六條第八條第十五條修訂,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BBPQz9PxC3hoogAUrOJVbF0qekhloja8zZA2Vla0xHFS1xTgksRcN6jb5Is=
093法登他000008,1,2,謝怜聰,453,0930128,0930128,0930129,14冊28頁,2,17,彭明聰,財團法人台灣兒童暨家庭扶助基金會,0910118,台北市信義區忠孝東路五段四八二號四樓,以辦理兒童、青少年、身心障礙者及家庭福利為宗旨。,由美國維吉尼亞州基督教兒童福利會捐助,"台灣省政府社會處  四十三年十二月十日","永    久",889525398.00,1,0930128,0930304,,沈俊賢,新竹市光復路一段五三一巷七二之八號,300,,,,,,,,"法人印信變更
    捐助章程第一、第二、第三條修訂",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0VyaIOzi3kUX5vO56BdflvS3_5eGfzTp3xq3sTSOIj-d6_8zh59QLrbGugw=
093法登他000009,1,2,謝怜聰,447,0930202,0930202,0930203,14冊22頁,1,,鄭富雄,財團法人仰德文教基金會,0901220,新竹縣新豐鄉員山村一三三號,運用社會資源、推動教育研究、發展教育建設、提升教育品質為宗旨。,由許育瑞等七人捐助,"新竹縣政府   九十年十二月十日","永   久",2000000.00,1,0930202,0930304,,黃麗蓮,新竹縣新豐鄉員山村一三三號,304,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LHrsYkHbk9FuikcnphyTtLlyz9Js9eSzT2MAvUIAPoIKulqoZASo5hCliMg=
093法登他000010,1,2,謝怜聰,229,0930205,0930205,0930206,10冊3頁,2,6,張仁祥,財團法人新竹市立朝山國民小學教育發展基金會,0810430,新竹市中華路五段六四八巷一二六號,協助政府推展教育建設。舉辦全校性校內外之各項教育活動。,地方熱心教育人士及校友自由捐助。,八十一年二月十六日新竹市政府,永久,2136770.00,1,0930205,0930304,,鄭夙珍,新竹市中華路五段六四八巷一二六號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/P_RKYtW32PbYqClUwJUqluFtyyIiOtUSa4JzykNmlt8pXK92-2d1xs588Z8=
