登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
093法登他000001,1,2,羅培昌,124,0930102,0930105,0930108,3冊123頁,2,5,鐘連在,財團法人彰化高商文教基金會,0831212,彰化縣彰化市華陽里南郭路一段三二六號,協助學校改善環境，充實設備及發展教育。協助老師研究或進修。促進學生敦品勵學及獎助清寒優秀學生。補助教師員工（含退休老師），學生及校友之急難救助。推動校友、家長之聯誼、服務及活動。舉辦或補助有關文化教育。,由校友及熱心教育人士捐助。,彰化縣政府八十三年九月二十七日彰府教社字第一八六四二八號,永久設立,6600000.00,1,0930108,0930330,0930119,,,,,,,,,,,,,,,
093法登他000002,2,2,羅培昌,217,0930102,0930105,0930108,4冊105頁,2,2,陳俊愿,社團法人彰化縣全人教育協會,0890828,彰化縣彰化市彰秀路一號,本會為依據人民團體法設立、非以營利為目的之社會團體，以「配合國家教育政策，以社會資源及民間社區力量，研究發展傳統教育外之開放式、多領域的全人教育(由出生到成人)，並實驗、評鑑、探討教育(老師)、學習者及教育環境(學校、家庭)之需要，做好有效溝通橋樑，推廣以學習者為中心主體的各學習者為中心主體的各學習階段之適性互動，培養學習者的身、心自由與責任，達到學習與生活的融合，由個人學習的縱貫體系，發展多領域彼此連繫的橫貫點線，以達全民教育，提高生活公益，發揚傳統文化與美德，增進服務社會能力。,入會費、常年會費、會員捐款、委託收益、利息收入、其他收入。,中華民國八十九年四月十四日彰府社政字第八九０一六號函同意設立。,永久,19921.00,1,0930108,0930212,0930119,,,,,,,,,,,,,,,
093法登他000003,1,2,羅培昌,19,0930102,0930303,0930303,2冊9頁,1,6,楊振承,財團法人彰化縣私立慈生仁愛院,0640127,彰化縣彰化市陽明里中正路一段一八二號,辦理社會救濟事業。,由創辦人楊老居所捐贈財產孳息、慈善人士自動捐助、政府補助及董事捐助。,彰化縣政府四十一年十一月二十四日,永久設立,167384910.00,1,0930303,0930609,0930312,楊振承,彰化市中正路一段二六九號,500,,,,,,,,,,,,
093法登他000005,1,2,羅培昌,11,0930108,0930205,0930209,1冊21頁,2,11,蕭松喜,財團法人台灣省彰化縣私立大慶高級商工職業學校,0620524,彰化縣員林鎮振興里山脚路二段二０六號,教授現代化知識，培養專業人才。,捐助,台灣省政府教育廳民國五十三年八月廿一日,永久,621499219.00,1,0930209,0930330,0930219,,,,,,,,,,,,,,,
093法登他000006,1,2,羅培昌,218,0930109,0930114,0930115,4冊219頁,1,5,吳海,財團法人車輛研究測試中心,0890914,彰化縣鹿港鎮彰濱工業區鹿工南七路六號,以提供具國際公信力之車輛及其零組件檢驗與測試服務，並從事相關研究發展工作，達成促進車輛工業發展及保障消費者權益為目的。,由經濟部工業局等捐助,七十九年十月八日經濟部經（七九）技０四一七五八號,永久,131912000.00,1,0930115,0930330,0930127,,,,,,,,,,,,,,,
093法登他000007,1,2,羅培昌,50,0930113,0930401,0930401,2冊73頁,2,5,葉松根,財團法人大葉文教基金會,0780907,彰化縣員林鎮中山路一段七三四號,提供工業技術學術研究及協助工業技術教育發展。,捐助,教育部、6、1台()高字第25674號,永久,5000000.00,1,0930401,0930609,0930412,,,,,,,,,,,,,,,
093法登他000008,1,2,羅培昌,2,0930113,0930115,0930116,1冊4頁,2,11,柴洵清,財團法人中州技術學院,0581128,彰化縣員林鎮山腳路三段二巷六號,為教育青年，培養人才而創立學校。,創辦人可景俊捐助新台幣伍佰萬元正、土地五一五一一甲。,教育部中華民國五十八年十一月二十四日專字第二四二七五號令,永久,1062922062.20,1,0930116,0930212,0930127,,,,,,,,,,,,,,,
093法登他000009,1,2,羅培昌,21,0930115,0930206,0930209,2冊13頁,2,13,洪江林,財團法人台灣省彰化縣私立精誠高級中學,0670624,彰化縣彰化市平和里林森路二００號,為發展地方教育，培植青年蔚為國用創設本校。,捐贈,台灣省政府教育廳民國肆拾伍年拾月玖日許可,永久,351221031.50,1,0930209,0930609,0930219,,,,,,,,,,,,,,,
093法登他000010,1,2,羅培昌,105,0930116,0930202,0930203,3冊85頁,2,4,施淑貞,財團法人彰化縣施俊哲紀念文教基金會,0820730,彰化縣彰化市三民路三九三巷十三號,本會為文教公益法人，以紀念並發揚施俊哲先生愛鄉土之基督精神，提供獎勵就讀大學法律系暨法律研究所品學兼優且家境清苦之在學學生獎學金及急難救助為目的。,由捐助人施正行、莊陣、施淑貞、施淑慧等各捐助六十五萬元。,八十二年七月七日彰化縣政府,永久設立,2600000.00,1,0930203,0930330,0930213,,,,,,,,,,,,,,,
093法登他000011,1,2,羅培昌,158,0930210,0930213,0920213,3冊191頁,2,2,王守昌,財團法人中華宗教文教基金會,0851231,彰化縣二林鎮二溪路二段一三九號,以舉辦宗教文化教育事業暨社會福利慈善救濟事業，提倡身心健康，建設道德家庭，祥和社會，造福人群，服務社會的宗教精神為宗旨。,由王守昌捐助,彰化縣政府中華民國八十五年十一月二十日八五彰府教社字第一九九七六二號,永久,2000000.00,1,0930213,0930330,0930223,,,,,,,,,,,,,,,
093法登他000012,1,2,羅培昌,71,0930211,0930211,0930211,3冊17頁,2,4,紀金標,財團法人金豊佛苑文教基金會,0810420,彰化縣彰化市莿桐里彰水路一八六號,本會之成立係以推廣社會教育為宗旨，藉由藝術活動之普及與佛教教義之發揚，達成淨化人心，促進社會和諧之理想。,捐助,教育部八十七年八月六日台社㈣字第八七０八七六四四號核准,永久,34240000.00,1,0930211,0930330,0930223,,,,,,,,,,,,,,,
093法登他000013,1,2,羅培昌,228,0930216,0930217,0930217,5冊1頁,2,2,陳俊年,財團法人彰化縣私立真善美社會福利慈善事業基金會,0900308,彰化縣田中鎮中路里中南路三段五一二號,㈠兒童福利㈡青少年福利㈢婦女福利㈣老人福利㈤身心障礙福利㈥慢性精神病㈦醫療補助㈧急難救助㈨低收入補助㈩災害救濟志願服務主管機關指導,永久捐助,"彰化縣政府 中華民國九十年二月六日許可設立",無限期,10000000.00,1,0930217,0930330,0930227,陳俊年,彰化縣田中鎮西路里西路街七十號,,,,,,,,,,,,,
093法登他000014,1,2,羅培昌,119,0930225,0930308,0930308,3冊113頁,2,4,顏富雄,財團法人仁愛殘障文教基金會,0830810,"彰化縣和美鎮鹿和路六段一一五號( 國立彰化仁愛實驗學校 )",㈠協助國立彰化仁愛實驗學校推展校務、充實設備、整理環境、急難救助、奬　勵教師研究進修、促進學生敦品勵學、輔導學生就業技能、提高教育功能。㈡辦理殘障教育相關活動。,由校友、家長、熱心教育人士捐助。,臺灣省政府教育廳八十三年五月三十日教五字第０七三０四號,永久設立,20000000.00,1,0930308,0930609,0930318,,,,,,,,,,,,,,,
093法登他000015,2,2,羅培昌,214,0930304,0930309,0930309,4冊99頁,2,8,朱澄明,社團法人彰化縣志願服務協會,0890713,彰化縣員林鎮南平二街十五巷七號,以結合志願服務工作人員，提供志願服務。培植訓練義務幹部，運用專業方法，協助解決社會問題。發掘及結合社會資源，配合政府推行政令，推展社會福利及社會建設。,個人、團體會費收入，會員捐款，資金及孳息、其他收入。,彰化縣政府八十四年三月十八日。,永久,932100.00,1,0930309,0930609,0930319,,,,,,,,,,,,,,,
093法登他000017,1,2,羅培昌,204,0930309,0930310,0930310,4冊79頁,1,2,林耀東,財團法人林耀東教育文化藝術基金會,0881118,彰化縣彰化市民生路三十七號,奬勵優秀清寒學生學業，培育學術及文化藝術人才為宗旨。,由林耀東先生等捐助設立。,彰化縣政府八十八年十一月八日八八彰府教社字第二０九四八二號。,永久,9647500.00,1,0930310,0930609,0930319,林耀東,彰化縣彰化市民生路三十七號,,,,,,,,,,,,,
093法登他000018,1,2,羅培昌,65,0930317,0930319,0930319,3冊5頁,2,5,許水森,財團法人彰化縣許水森文教基金會,0810320,彰化縣二水鄉光化村光文路二六號。,獎勵本縣市各國民中、小學品學兼優之學生。視財力經濟許可並改善學習環境有關其他福利之措施，以提昇地方教育、文化水準為目的。,捐助。,八十年十二月十七日彰化縣政府。,永久存在,2000000.00,1,0930319,0930609,0930329,,,,,,,,,,,,,,,
