登記案號,序號,職稱,姓名
086法登社000004,1,理事長,徐連斌
086法登社000004,2,常務理事,賴金源
086法登社000004,3,常務理事,林賢正
086法登社000004,4,常務理事,林盈發
086法登社000004,5,常務理事,曾耀宗
086法登社000004,6,"理  事",李興捷
086法登社000004,7,"理  事",王運發
086法登社000004,8,"理  事",朱添傳
086法登社000004,9,"理  事",邱日亮
086法登社000004,10,"理  事",湯錦乾
086法登社000004,11,"理  事",黃萬生
086法登社000004,12,"理  事",李俊田
086法登社000004,13,"理  事",蘇宏揚
086法登社000004,14,"理  事",張振興
086法登社000004,15,"理  事",陳中濱
086法登社000004,16,常務監事,林炳榮
086法登社000004,17,監　事　,何先沐　
086法登社000004,18,"監  事",楊慢發　
086法登社000004,19,"監  事",謝長錫
086法登社000004,20,"監  事",葉欽堂
086法登財000002,1,"董  事  長",張維海
086法登財000002,2,常務董事,謝淼源
086法登財000002,3,常務董事,張維昇
086法登財000002,4,"董  事",鄒森錦
086法登財000002,5,"董  事",劉俊輝
086法登財000002,6,"董  事",黃美蓉
086法登財000002,7,"董  事",傅秀香
086法登財000003,1,董事長,徐耀昌
086法登財000003,2,"董  事",黃文貴
086法登財000003,3,"董  事",葉弘俊
086法登財000003,4,"董  事",陳鎮祥
086法登財000003,5,"董  事",陳文宗
086法登財000003,6,"董  事",陳永騰
086法登財000003,7,"董  事",徐錦銀
086法登財000003,8,"董  事",周恆和
086法登財000003,9,"董  事",林益鑛
086法登財000003,10,"董  事",林增維
086法登財000003,11,"董  事",何來美
086法登財000013,1,董事長,陳國樑
086法登財000013,2,"董  事",陳秋沐
086法登財000013,3,"董  事","封  勃"
086法登財000013,4,"董  事",黃秀森
086法登財000013,5,"董  事",蔡維雄
086法登財000013,6,"董  事",林定吉
086法登財000013,7,"董  事",邱文煥
086法登財000013,8,"董  事",朱秋龍
086法登財000013,9,"董  事",洪玉明
086法登財000013,10,"董  事",謝慶玲
086法登財000013,11,"董  事",陳信宏
086法登財000013,12,"董  事",黃俊敏
086法登財000013,13,"董  事",王銘國
086法登財000013,14,"董  事",張輝雄
086法登財000013,15,"董  事",黃海濱
086法登財000014,1,董事長,吳郭靜英
086法登財000014,2,"董  事",吳名將
086法登財000014,3,"董  事",葉茂如
086法登財000014,4,"董  事",盧姿吟
086法登財000014,5,"董  事",吳秀麗
086法登財000014,6,"董  事",吳秀琛
086法登財000014,7,"董  事",許明玉
086法登財000014,8,"董  事",吳名威
086法登財000014,9,"董  事",黃順愛
086法登財000020,1,董事長,"王　文  貴"
086法登財000020,2,"董  事","王  世  權"
086法登財000020,3,"董  事","李  文  禎"
086法登財000020,4,"董  事","劉  建  欽"
086法登財000020,5,"董  事","賴  國  華"
086法登財000020,6,"董  事","李      燊"
086法登財000020,7,"董  事","林  慶  洲"
086法登財000020,8,監察人,"王  賢  焜"
