登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
086法登他000001,1,2,莊俊華,4,0860103,0860303,0860304,1冊17頁,1,11,董事長,財團法人雲林縣私立正心高級中學,0541015,雲林縣斗六鎮虎溪里正心路一號,為供應本校已辦或擬辦之教育事業所需之一切設備及經費,土地由斗六市公所無償永久提供使用，經費由羅馬教廷補助及天主教嘉義教區支援,臺灣省政府教育廳⒓⒗；八五教二字第一二六八一０號；年⒊月日原在嘉義地方登記,無限期,186621712.30,1,0860227,0860304,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zyxFxrQR0BaCt-Vhs2vhYAdk1CKBFy0QROTSM_3nc39ELnz1qYC0FyoK
086法登他000002,1,2,莊俊華,38,0860103,0860103,0860103,3冊20頁,2,0,董事長,財團法人臺灣省立斗六中學校友文化教育基金會,0730809,臺灣省雲林縣斗六市省立斗六高級中學內,為激勵省斗中在校之優秀及清寒學生，以及畢業校友，發展文化教育，期對國家社會有所貢獻。,由省斗中歷屆畢業校友與社會各界捐助,臺灣省政府教育廳73年6月22日,無限期,1800000.00,1,0921210,0860103,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/M5HxwNNnPVlp3d9nEl_FNlKSma0HHFuCl7ZTBB9IxbaP9gg6thvWSlTiyg==
086法登他000003,1,2,莊俊華,22,0860113,0860422,0860423,3冊1頁,1,0,董事長,財團法人北港朝天宮,0630402,雲林縣北港鎮中山路一七八號,以宣揚聖母懿德，倡行尊聖教道，興辦公益事業促進社會福利為目的。,募捐,臺灣省政府民政廳，63年1月16日，民甲字第1642號函,永久,17919637.00,1,0860422,0860423,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MnsP-14IQVZZv3_HCGxGYsXKuboWpigy2cwQAU8ybqIEz67p331BtXsk1Q==
086法登他000004,1,2,莊俊華,16,0860127,0860203,0860204,2冊10頁,1,12,董事長,財團法人雲林縣私立永年高級中學,0511128,雲林縣土庫鎮建國路十三號,為供應本校舉辦各項教育重大事業所需設備經費,由羅馬教廷補助及各董事捐助,台灣省政府教育廳中華民國五十年七月七日,無限期,79076752.00,1,0860131,0860203,0860203,閻永林,雲林縣土庫鎮建國路一號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RX05n-8XmzqU35qSCK5DuSbPXcZ3p4uc_vu9_9nJfbq9F_ykup1sfh2FLg==
086法登他000005,1,2,莊俊華,9,0860127,0860131,0860204,2冊2頁,2,9,董事長,財團法人臺灣省雲林縣私立文生高級中學,0560715,雲林縣四湖鄉四湖村中正路一號,辦理教育事業培養健全國民,建校土地由四湖鄉公所永久無條件贈與使用，建校基金由天主教中國遣使會及創辦人周志毅募集,台灣省政府教育廳五十四年六月十一日教二字第三七六九二號,長期,38876366.00,1,0860131,0860204,,劉振忠,嘉義市大雅路二段五０二號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8qLbmJyXFPb2l6faQLaaLqBb80BIMJKNZ8XZlUPVlDjuJ0m_lyMBNCxt
086法登他000006,1,2,莊俊華,7,0860127,0860227,0860228,1冊8頁,1,8,林丕森,財團法人臺灣省雲林縣私立宗聖高級中學,0551105,雲林縣北港鎮大同路六四七號,創辦私立宗聖高級中學發展教育。,董事會捐助,臺灣省政府教育廳民國五十五年五月十七日教三字第三五０八三號核准,無限期,33434662.00,1,0860227,0860228,,林丕森,台中縣大甲鎮順天里天路一八五號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VMlp4iUM49JMnANPaLLib1HLEShvhXuad_aoBPVOqrp-RANu2CmZ-nNG
086法登他000007,1,2,,21,0860127,0860131,0860204,3冊8頁,2,9,董事長,財團法人臺灣省雲林縣私立大成高級商工職業學校,0620718,雲林縣虎尾鎮光復路一三０號,以創辦私立大成高級商工職業學校並謀求教育發展為目的,由董事捐助,臺灣省政府教育廳六十二年三月五日教三字第一九五四號,無限期,175905722.00,1,0860227,0860204,,陳秀娟,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/G1dDcaR_zk9jMT0AAmUH734FUEqF_qAWIkEKLj3OSTSowX_wG4PSZEd5xw==
086法登他000008,1,2,莊俊華,46,0860213,0860227,0860303,3冊28頁,2,3,廖振祥,財團法人臺灣省雲林縣廖溫和公祭祀公業,0760616,雲林縣二崙鄉來惠村惠來路四十三號,舉辦地方公益事業，並敦親睦族精誠團結，按時祭祀祖先,溫和公財產收益、會員入會費、會員及有關單位之捐助,雲林縣政府民團76年5月29日府民禮字第52397號函,永久存立,14282180.00,1,0860227,0860303,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lPupqkcsLgcibfbkMym92EzY-v3eHnRH7X4XtEqDKviKUhyCZFqXAwvXKA==
086法登他000009,1,2,莊俊華,63,0860226,0860603,0860604,3冊43頁,1,2,董事長,財團法人私立環球商業專科學校,0810520,雲林縣斗六市湖山里岩山路八十八號,為遵照國家教育政策暨現行教育法令之規定辦理商業專科學校，並謀其健全發展。,由吳昆明、丁東德、林春文等捐助及貸款,教育部81年5月6日台(81)技字第23668號函,永久,822123140.00,1,0860603,0860604,,吳昆明,雲林縣四湖鄉中正路二十七號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/T5ZySfrHF0Eixr47J_TYLsRl7tC7_CLC5KAmKb5BhneAezJbo1KBVYhpmA==
086法登他000010,1,2,莊俊華,14,0860226,0860522,0860523,1冊8頁,1,2,董事長,財團法人臺灣省雲林縣西螺鎮福興宮,0580116,雲林縣西螺鎮福興里延平路一八０號,以崇祀天上聖母暨觀世音菩薩救世精神護國庇民協助政府推行我國固有道德教化為宗旨。,由西螺福興宮基本財產充當為捐助,雲府民行字第64398號令，57年11月4日,長期,395000.00,1,0860523,0860523,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mO7cEuvVOig8DJfJ5ONBEkO8ARkwPvTnX1a93r3MDQkm1FiVgwqtlT8xig==
086法登他000012,1,2,莊俊華,6,0860307,0860320,0860321,1冊6頁,2,0,董事長,財團法人中國天主教雲林遣使會,0550613,雲林縣四湖鄉四湖村十五鄰東湖一六０號之二,宣揚天主教義及辦理社會教育並促進慈善事業為目的,天主教遣使會羅馬總會捐助,五十五年二月二十四日,長期,550000.00,1,0860317,0860320,0860320,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BmnBNNM9iElkO1HZyvq3yyHswZatgAVjhZ11uNpmSB4MOQeV33BJpDjO
086法登他000015,1,2,莊俊華,38,0860417,0860430,0860501,3冊20頁,1,5,董事長,財團法人臺灣省立斗六中學校友文化教育基金會,0730809,臺灣省立斗六高級中學內(雲林縣斗六市民生路二二四號),為激勵省斗中在校之優秀及清寒學生，以及畢業校友，發展文化教育，期對國家社會有所貢獻。,由省斗中歷屆畢業校友與社會各界捐助,臺灣省政府教育廳73年6月22日,無限期,10260000.00,1,0860430,0860501,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/W3JYGxNuGNx33XBrzAHdjLNI8HvQk7mWj-0ygQ6gA-HdUKG1G2HDUf685w==
086法登他000016,1,2,莊俊華,64,0860529,0860723,0860723,3冊40頁,1,0,董事長,財團法人國立雲林技術學院文教基金會,0810812,斗六市大學路三段一二三號,以獎助國立雲林技術學院師生之教學研究，提升學術與科技水準，促進產業升級，並提供相關產業之科技研發與服務為宗旨,由社會賢達、工商企業團體及各界熱心教育人士捐助,雲林縣政府81年7月14日八一府教社字第76188號函,永久,5500000.00,1,0860726,0860723,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/r5AdyMMZhd2oV1kDBuf7KPoJc9zvoGmWwc3oSMd3xwq46z1pIUFYi41xzA==
086法登他000017,1,2,莊俊華,87,0860611,0860905,0860905,4冊20頁,1,0,董事長,財團法人民生展望廣播事業基金會,0851014,雲林縣北港鎮文化路三十七之二十四號十四樓,"⒈經營無線電調頻廣播事業並促銷相關業務。                            ⒉各種廣播節目廣告之企劃、製作與播放。                              ⒊各種廣播節目廣告之經營。                                          ⒋公共公益服務及社區緊急播報事項。",董、監事及捐助人捐助,新聞局中華民國年⒐月日起廣二字第13559號函,永久,5000000.00,1,0860908,0860905,,陳癸淼,台北市建國北路二段一九０號一一樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e8GOgUS-Ob29cQyG0DNiSn3oLaFGbpHuKA0kJdjgVuukArVFU-vrN05-mA==
086法登他000020,1,2,莊俊華,92,0860903,0860925,0860925,4冊40頁,,0,董事長,財團法人雲林縣慈光文教基金會,0860620,雲林縣斗六市雲林路二段一二八號四樓,舉辦及捐助教育及文化事業,雲林縣古坑鄉慈光寺捐贈,雲林縣政府年６月２日；八六府教社字第8600004871號,永久,2000000.00,1,0860930,0860925,,鄭茂生,台北市萬華區富民里七鄰西昌街一七一號五樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x_a0nO5mh0v3nYa6YUBH7jvIRKrgessiqLIOmHeB2BITTAbCy0iTN5AAGg==
086法登他000021,1,2,莊俊華,15,0861002,0861014,0861014,2冊9頁,1,0,董事長,財團法人臺灣省雲林縣斗六市湖山寺,0580526,雲林縣斗六市湖山里岩山路四十八號,"一、宣揚佛教教義善導心人濟世救助人群助國家之安寧                    二、舉辦育英教育事業及其他慈善公益事業",由湖山寺(湖山岩)基本財產充當為捐助,"雲林縣政府  民國五十八年五月十三日",永久,32543030.00,1,0861021,0861014,,謝心斌,雲林縣斗六市湖山里岩山路四六之十號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AYGE9ssSdM72dLMawV5sqtaickdixidNzCeih3-WzKYZo1fKs2DwLPb8yg==
086法登他000022,1,2,莊俊華,42,0861002,0861020,0861022,3冊24頁,,0,董事長,財團法人臺灣省雲林縣斗六教會聚會所,0750520,雲林縣斗六市中正路二一七巷二一號之四,成立教會聚會，傳揚基督，引人歸主，與辦公益事業,信徒奉獻捐助,雲林縣政府75年4月24日75府民禮字第40301號函,永久,1131400.00,1,0861021,0861022,,尹欣五,雲林縣斗六市中正路二一七巷十九弄八號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OiSfMm9SQmZrH-AVQrHhZGnVIgwq9xvfXFUfcV77uY7tr89IpP395wK_Hw==
086法登他000023,1,2,莊俊華,5,0861013,0861022,0861022,1冊5頁,,0,董事長,財團法人臺灣省雲林縣西螺福善寺,0541015,雲林縣西螺鎮中和里大橋路五號,"一、本寺致力於佛法之研究與實踐，興辦佛學教育，文化慈善事業淨化人心，　　造福社會為宗旨。　　　　　　　                                  二、本寺以宣揚地藏淨土法門，改善社會不良風氣，頁獻造福地方為目的。",由原福善寺管理委員會名義捐助,雲林縣政府，54、07、10，雲府民行字33675號函,永久,2859893.00,1,0861029,0861022,,廖芳德,雲林縣西螺鎮延平路五四號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VguFkH5Y7dwWgTMcTX9MOi-xZNAb57p5f3r-NRE46hgjXefSWcyACN2J
086法登他000024,1,2,莊俊華,35,0861023,0861019,0861029,3冊17頁,1,0,董事長,財團法人雲林縣私立信義育幼院,0711217,雲林縣西螺鎮光復東路五十一巷一號,舉辦兒童福利事業為宗旨,由創辦人韓雨霖捐助,雲林縣政府68年12月7日(68)府社福字第93541號,永久,1356244.00,1,0861104,0861029,,陳鴻珍,台中市北屯區北屯里二十六鄰北興街四十一號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Zg_7Qp4bEhXKYsoe-TgqZOCR3IEfCGRIiOdeFjXZf9N7u-WppMvNqKa_9w==
086法登他000025,1,2,莊俊華,10,0861023,0851209,0851211,1冊3頁,2,8,董事長,財團法人台灣省雲林縣私立崇先高級中學,0561011,雲林縣大埤鄉尚義村六號,供應本校為舉辦各項教育事業所需之一切設備及經費,建校基地係購置大埤鄉公所鄉有地，建校基金及經費由現任董事長李聰田負責籌措。,台灣省教育廳　中華民國伍拾壹年陸月拾捌日,永久,201977801.00,1,0861110,0851211,,李聰田,雲林縣大埤鄉尚義村六號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O266uLc-SmczZdkr9Dj142QGgTAN8QTAQAxbO8r4_BTtAaGPMM6Adnlfmg==
086法登他000026,1,2,蕭守田,16,0861023,0861108,0861108,2冊10頁,1,12,董事長,財團法人雲林縣私立永年高級中學,0511128,雲林縣土庫鎮建國路十三號,為供應本校舉辦各項教育重大事業所需設備經費,由羅馬教廷補助及各董事捐助,台灣省政府教育廳中華民國五十年七月七日,永久,121466802.00,1,0861110,0861108,,閻永林,雲林縣土庫鎮建國路一號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nkMkbTrZQlokA8A2HJaWu7LzrhHacnkeoVyshgmeCmj0p2noPhKuT1aI6g==
086法登他000027,1,2,蕭守田,18,0861023,0861108,0861108,1冊12頁,2,8,董事長,財團法人雲林縣私立大德工業商業職業學校,0610724,雲林縣斗南鎮大同路四００號,創辦私立大德工業商業職業學校，以培養職業技術人才，為國家服務、為社會人群造福，並以公益為目的。,由董事捐助,台灣省政府教育廳，中華民國六十一年五月三十日,無限期,274412859.00,1,0861110,0861118,,王　吉,彰化縣和美鎮鎮南路二六號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4dqz8Oc-10rk86ar64zIucbNbygG5dFtUGKNhQpC0MTzpaIH3k-4YqqCgA==
086法登他000028,1,2,蕭守田,27,0861028,0861108,0861108,3冊5頁,,0,董事長,財團法人基督教浸信會,0670506,雲林縣斗六市榮譽路二０五號,傳揚耶穌基督仁愛福音，勸人歸向真神,基督教浸信會信徒奉獻，財團法人臺灣省浸信宣導會捐贈,臺灣省雲林縣政府67年2月16日67府民行字第11080號函許可,無限期,72474.00,1,0861110,0861118,,張琇媛,雲林縣斗六市湖山里湖山路九四號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/f4GsDDhb8e5DhvcEXeKejsRMwrAPc-GvDLhOSTzKgsQS5mLW-R1Lpb--oQ==
086法登他000029,1,2,蕭守田,4,0861103,0861110,0861110,1冊17頁,1,11,董事長,財團法人雲林縣私立正心高級中學,0541015,雲林縣斗六市虎溪里正心路一號,為供應本校已辦或擬辦之教育事業所需之一切設備及經費,土地由斗六市公所無償永久提供使用，經費由羅馬教廷補助及天主教嘉義教區支援,臺灣省政府教育廳⒓⒗；八五教二字第一二六八一０號；年⒊月日原在嘉義地方登記,永久,198733892.30,1,0861114,0861110,,吳終源,台北市光復南路三二巷三四號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OjHZYSeCnBJldmRvSYc7h4R3mu15bmNtg-421cYdzD7zumkfanRaKyTZ
086法登他000030,1,2,蕭守田,2,0861104,0861108,0861108,1冊2頁,2,7,董事長,財團法人臺灣省雲林縣斗六市真一寺,0531104,雲林縣斗六市鎮東里永樂街二號,宣揚佛教宗旨，並協助政府舉辦慈善教育事業,捐助財產,"台灣省雲林縣政府雲府全民字第33858 號函中華民國伍拾貳年捌月拾貳日",永久,8728269.00,1,0861110,0861118,,張凱翔,台中市五權西三街八七號六樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HacMGTwAVl1hmtLxo_Hpi9CnHQ62lzxdYfEUrgHbjOJk1FpF9kWTH-Kh
