登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
086法登他000001,1,2,湯文章,10,0860106,0860116,0860117,1冊10頁,,9,湯國皎,財團法人台灣省花蓮縣私立四維高級中學,0511115,花蓮市國慶里德興三十八號,為創辦四維中學並謀其發展為目的。,董事會暨其他個人、團體等捐助,台灣省政府民國五十一年八月七日教二字第42523號,永久,204152994.00,1,0860116,0860117,0860117,賴錦昌,花蓮市德安二街四十九巷一弄二號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jJlKggjUCfDhu3Zc7WhOnLU6WVqBwY_cyt33J8EBudV9WvBA6o0AUyhw2Q==
086法登他000002,1,2,湯文章,40,0860106,0860121,0860122,1冊40頁,,0,陳原紅,財團法人呂阿章先生獎學基金管理委員會,0730220,花蓮市光復街三十六號,獎勵花蓮縣民優秀清寒子弟就讀國內公私立大學院校，以培養縣境人才。,由呂阿章先生遺族捐贈新台幣630000萬元，花蓮市第二信用合作社配合捐贈新台幣370000萬元。,花蓮縣政府民國七十三年一月十七日,永久,1000000.00,1,0860121,0860122,0860122,"黃  亮",花蓮市林政街八十八巷十號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aevxA5QXB_YpslHn3cUJxFKEoy9yIt3ycHGSu0SZxAB7Ik69oeHR0tooCw==
086法登他000003,1,2,湯文章,49,0860111,0860114,0860116,1冊49頁,2,3,釋證嚴,財團法人佛教慈濟綜合醫院,0740206,花蓮市中央路三段七０七號,本院以佛教慈濟精神辦理醫療服務，不以營利為宗旨，提高地區醫療水準，培養優秀醫事人才及照顧低收入民眾就醫，以服務社會為目的。,由財團法人台灣省私立佛教慈濟慈善事業基金會及其他個人或團體隨時捐助之。,行政院衛生署七十三年十二月二十七日衛署醫字第五０一八四三號函,永久,100000000.00,1,0860114,0860116,0860116,鍾宜學,花蓮市中央路三段七０七號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1K1FKBP5Xj5HwCi2ubMcokVhN8rWg8bfI87IDuTEtD2JhXmT4nxm_FmcwQ==
086法登他000004,1,2,湯文章,15,0860117,0860121,0860122,1冊15頁,1,8,吳旺枝,財團法人臺灣省花蓮縣私立中華高級工商職業學校,0620602,花蓮縣吉安鄉吉安村吉興四街一０一號,培養工商事業人才並謀其發展。,依照捐助章程所載,六十二年五月二十九日臺灣省政府教育廳六二教三字第０七六六九號,永久,53992930.00,1,0860121,0860124,0860124,吳慶豐,花蓮市國民一街三十二號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QeqSIG_ZUVNMywlJiE0crtelkf6XudEU8H4A5wtCssoPy0btmGmNOQv0AA==
086法登他000005,1,2,湯文章,18,0860204,0860212,0860213,1冊18頁,2,9,蕭學璇,財團法人台灣省花蓮縣私立海星高級中學,0510723,花蓮縣新城鄉嘉新村一七八號,發展東部教育鼓勵進修培養國家青年,由天主教聖吳甦樂羅馬聯合女修會捐助,五十三年十二月十四日台灣省政府教育廳五十三年教二字第四七七八號函,永久,61910792.00,1,0860212,0860213,0860213,黃素蘭,花蓮縣新城鄉嘉新村一七八號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GAsPnRR7G5-V3H8oqPV0QBuetMd_ZS0SufOdCrtHjU0tx96C28HGsygW5g==
086法登他000006,1,2,湯文章,109,0860204,0860212,0860213,3冊109頁,2,2,邱益壽,財團法人石材工業發展中心　,0820720,花蓮市民權路一二四號三樓︵聯絡處：花蓮市國民九街五二號︶,本中心以配合政府輔導石材工業政策及發展，從事石材業之加工技術、品質管制、產品開發設計、經營管理、行銷體系及人才培訓，藉以促進石材工業升級為宗旨。,經濟部捐助二千萬、臺灣區石礦制品公會及石材業者捐助二千萬。,八十二年六月二日經濟部八十二年六月二日經︵八二︶商二一二三六四號函同意許可,永久,40000000.00,1,0860212,0860213,0860213,廖淑琦,花蓮縣吉安鄉東海十三街十六巷四號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OycxteHH6IXnULmNoAH63IvTHb4t7_4lYhieWd12wIqGLTB94O7rMPQ_Hiw=
086法登他000007,1,2,湯文章,27,0860214,0860225,0860226,1冊27頁,,6,林春英,財團法人佛教私立禪光育幼院,0690325,花蓮縣新城鄉新城村仁愛路十七之二號,以慈悲喜捨的佛教精神濟世助人。,由各董事捐助及熱心公益慈善人士捐府獻,花蓮縣政府六九年三月十二日，六九府民社字第一六五二一號函,永久,300000.00,1,0860225,0860226,0860226,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vOx6Eh4IljTo1xPsJydL_1krPjFhflxDMmYvuHznqcgY-iCUR0yXjqiIHA==
086法登他000008,1,2,湯文章,68,0860218,0860219,0860220,2冊68頁,1,3,釋證嚴,財團法人私立慈濟護理專科學校,0780407,花蓮市建國路二段八八０號,為遵照國家教育政策暨現行教育法令之規定，辦理慈濟護理專科學校，並謀其健全發展。,由財團法人佛教慈濟慈善事業基金會全額捐助。,教育部七十八年二月二十七日台０八六００號函核准設立,永久,539508343.00,1,0860219,0860220,0860220,羅秀琴,花蓮市國富九街四十二巷二號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qYmMvwDDpIDvVdcnlXZV84He-VBPS25P-Jn4lNaNMl1R8RMiQJbewODJow==
086法登他000009,1,2,湯文章,91,0860415,0860419,0860421,2冊91頁,,1,陳泰鴻,財團法人基督教花蓮鍚安堂,0801002,花蓮市中美九街一一七巷一弄九號,傳揚耶穌基督救世救人福音。,銀行定期存款,花蓮縣政府民國八十年八月八日,永久,100000.00,1,0860419,0860421,0860421,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Zg8FVZ9Nq-mHKtJwx89bWaoPsBdQ3e2J2BS0umDtnI3NICyz-NwSMmZPlw==
086法登他000010,1,2,湯文章,76,0860418,0860421,0860422,2冊76頁,,4,張淑惠,財團法人中華基督教伯特利會總會,0790423,花蓮縣吉安鄉吉安路一段五十五之十五號,遵照聖經真理，傳揚基督教義，辦理社會公益慈善教育事業及全面性多功能社會福利慈善事業。,彭國華、彭林秀愛、廖倩雯、廖芳苓、徐素玉、蔡幸靜、張淑惠七人捐贈。,花蓮縣政府府民禮字第二七二五五號民國七十九年四月四日,永久,6600000.00,1,0860421,0860422,0860422,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2d7dFHDBpW2Vx5WOM9l91Iq_AXkqMY_z6AwPovbi2I-7xZsTGkwRmBovdw==
