登記案號,序號,職稱,姓名
108法登他000001,1,理事長,陳秀月
108法登他000001,2,理　事,李安良
108法登他000001,3,常務理事,蔡秀枝
108法登他000001,4,理　事,林癸君
108法登他000001,5,監　事,鄭添丁
108法登他000001,6,常務理事,賴毓玲
108法登他000001,7,理　事,鄭翠雲
108法登他000001,8,理　事,廖水和
108法登他000001,9,理　事,陳英桃
108法登他000001,10,常務監事,廖國展
108法登他000001,11,監　事,林進盛
108法登他000001,12,理　事,陳文雄
108法登他000002,1,理事長,張鏸文
108法登他000002,2,理　事,林明桔
108法登他000002,3,理　事,李欣嬡
108法登他000002,4,理　事,林東諭
108法登他000002,5,監　事,林昱安
108法登他000002,6,理　事,吳淑苓
108法登他000002,7,理　事,蔡明璋
108法登他000002,8,常務監事,林雨蓁
108法登他000002,9,監　事,吳淑芬
108法登他000002,10,理　事,曾有仁
108法登他000002,11,理　事,林張麗雲
108法登他000002,12,理　事,吳永豐
108法登他000003,1,"理    事",林金立
108法登他000003,2,常務理事,劉銓芝
108法登他000003,3,常務理事,鄧勇男
108法登他000003,4,"理    事",蔡正龍
108法登他000003,5,"監    事",吳惠銘
108法登他000003,6,"理    事",吳志成
108法登他000003,7,"理    事",蔡明昭
108法登他000003,8,"理    事",陳姿伶
108法登他000003,9,"理    事",林上村
108法登他000003,10,"理 事 長",陳武松
108法登他000003,11,常務監事,陳俊宏
108法登他000003,12,"監    事",顏祥喜
108法登他000004,1,常務監事,陳俊源
108法登他000004,2,"理  事",陳姿方
108法登他000004,3,"理  事",高振峯
108法登他000004,4,常務理事,張瑞滿
108法登他000004,5,常務理事,侯漢聰
108法登他000004,6,"理  事",高陳碧秀
108法登他000004,7,"理  事",游鋌棠
108法登他000004,8,"理  事",詹錦銘
108法登他000004,9,"理  事",林淑嬿
108法登他000004,10,理事長,張淑貞
108法登他000004,11,"監  事",吳明霙
108法登他000004,12,"監  事",吳素華
108法登他000004,13,執行長,游顓瑜
108法登他000005,1,監　事,李貞忞
108法登他000005,2,理　事,吳栓慶
108法登他000005,3,常務理事,謝婉君
108法登他000005,4,理　事,卜順生
108法登他000005,5,常務理事,陳宗杰
108法登他000005,6,理　事,陳瑞榮
108法登他000005,7,理　事,林坤信
108法登他000005,8,理　事,張凱溱
108法登他000005,9,理　事,吳世昌
108法登他000005,10,理　事,賴庭岳
108法登他000005,11,理　事,邱海偉
108法登他000005,12,常務監事,張淵捷
108法登他000005,13,理事長,黃國峯
108法登他000005,14,監　事,林曉蘋
108法登他000006,1,董　事,楊慶煜
108法登他000006,2,董　事,王錫福
108法登他000006,3,董事長兼常務董事,林聰明
108法登他000006,4,董　事,謝俊宏
108法登他000006,5,監察人,尚世昌
108法登他000006,7,常務董事,龔瑞璋
108法登他000006,8,常務董事,陳德華
108法登他000006,9,董　事,鄭道明
108法登他000006,10,董　事,戴昌賢
108法登他000006,12,常務董事,盧燈茂
108法登他000006,13,董　事,張瑞雄
108法登他000006,15,常務監察人,李天祥
108法登他000006,16,常務董事,廖慶榮
108法登他000006,17,董　事,葛自祥
108法登他000006,18,董　事,侯春看
108法登他000006,19,董　事,楊玉惠
108法登他000006,20,董　事,戴謙
108法登他000006,21,監察人,陳文淵
108法登他000006,22,董　事,曾騰瀧
108法登他000006,23,董　事,何佩玲
108法登他000007,1,理　事,廖鴻明
108法登他000007,2,常務監事,蕭玉敏
108法登他000007,3,理　事,韓佳穎
108法登他000007,5,常務理事,廖宏仁
108法登他000007,6,理　事,泰仕軒
108法登他000007,7,理　事,林怡杉
108法登他000007,8,常務理事,林國華
108法登他000007,9,監　事,李曉芸
108法登他000007,10,理事長,吳本洋
108法登他000007,11,理　事,張文玲
108法登他000007,12,監　事,李欣怡
