登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
108法登他000001,1,2,全國榮,160,1080102,1080102,1080102,6冊15頁,1,6,高英茂,財團法人屏東縣私立基督教沐恩之家,0880910,屏東縣內埔鄉大新村20鄰大新路111號,"本法人以辦理社會福利等為宗旨，並傳揚耶蘇基督福音。得辦理下列公益事業：
一、老人、婦女、兒童及青少年、身心障礙等社會福利服務。
二、辦理各類型社會福利機構。
三、其他有關社會福利服務之事業。",由財團法人中華民國台灣基督教信義會捐助,屏東縣政府　八十八年八月九日　八八屏府社福字第一三九六０二號,永久,36098582.00,1,1080102,1080430,,,,,,,,,高雄市苓雅區中正一路372號12樓之3,802,,章程第3條修正,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lgdYxFJ_ioA8bfIqbF8E2mD4QWB24gFS_fxw_5hujaor3ZC1_hkX1vlG7qc=
108法登他000002,1,2,全國榮,14,1080103,1080103,1080103,1冊15頁,1,16,林祖繩,美和學校財團法人,0541021,屏東縣內埔鄉美和村屏光路23號,為協助政府發展教育並培養護理管理人才為宗旨。,由徐傍興捐助,教育部，55年8月11日，55高13292號,永久,2428569353.30,1,1080103,1080430,,林進生,屏東縣內埔鄉屏光路23號,912,,,,,,,,"1.財產總額變更
2.第16屆温永魁董事變更印鑑",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gq_LJCGGVPZf-o7VyF2hhWfUhvGmRTGkp1mDGeFgYSMuLTnJjnQsi9Z5qQ==
108法登他000003,2,2,全國榮,573,1080104,1080104,1080104,27冊12頁,2,4,蕭受發,社團法人屏東縣東港鎮頂中街轎班促進會,1051028,屏東縣東港鎮頂中街18號,本會為依法設立、非以營利為目的之社會團體，以促進頂中街轎班發展及促進社會和諧為宗旨。,入會費及捐款,屏東縣政府中華民國98年11月11日屏府社政字第0980262702號函,永久,500000.00,1,1080104,1080430,,,,,,,,,,,,新任理、監事印鑑。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qM0UdLyDiJId4AkFY29qOUGDxFwb1AH17h4A38rMxUazojLnFxhYJ0Ud1cY=
108法登他000004,2,2,全國榮,579,1080104,1080104,1080104,27冊18頁,2,26,韋銘法,社團法人屏東縣太陽城國際青年商會,1060103,屏東市大洲里大洲75-3號,本會宗旨為發展青年之才智並結合有志青年的力量，以促進人類生活社會經濟文明之發展。一、啟發並促進使每一公民承擔其應盡之責任。二、透過會務活動，以發展並提高青年之領導潛能。三、藉參與本會計畫工作及執行會務活動，以訓練發展個人之領導，並繁榮社會。四、促進經濟發展。五、促進全人類之了解，友誼與互助合作。,會費、會員捐款,屏東縣政府中華民國83年01月23日八八屏府社政字第32003號函,永久,200000.00,1,1080104,1080430,,,,,,,,高郁淳,屏東市大洲里大洲75-3號,900,,新任理、監事印鑑。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Gf48KOyWq4DalGGBJMBDfPH2OJu5oUviQK3BF98AWAlUeP5373lNkJKyidU=
108法登他000005,1,2,全國榮,369,1080108,1080108,1080108,17冊8頁,2,4,蔡志堅,財團法人越溪教育基金會,0981116,屏東縣東港鎮光復路一段232號,獎助教育公益慈善事業。,捐助人捐獻,屏東縣政府中華民國98年10月29日屏府教社字第0980256192號函,永續,3300000.00,1,1080108,1080430,,,,,,,,鄭鳳萍,台北市中山區松江路32之1號8樓,104,,新任董事印鑑。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JDLV6mxVgBNKYstmARQYfOvPfZMLkkbGcUob6usKN4kGAgjeW51lczlfbSw=
108法登他000006,1,2,全國榮,440,1080109,1080109,1080109,20冊19頁,1,3,程啓明,財團法人屏東縣私立慈幼之家,1001115,屏東縣高樹鄉舊寮村長美路5號,辦理社會福利慈善事業為目的。,各界社會人士及法人捐助。,屏東縣政府中華民國100年11月02日屏府社婦字第1000290074號函,永久,500000.00,1,1080109,1080430,,,,,,,,,,,,繼任董事長印鑑。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FzBebciZJ9n5bA3vjT4aYHr1SqdDCAj4mNf0HJMoNh1FhIdgfTCNoIC0Rtw=
108法登他000007,2,2,全國榮,565,1080110,1080110,1080110,27冊4頁,1,1,宋昀儒,社團法人屏東縣關懷弱勢慈善會,1050912,屏東市棒球路17號,為關懷並了解弱勢者（族群），創立、整合各項資源，依別關懷、照顧、服務及輔導，進而使弱勢者（族群）及大眾共同營造出「美好人生祥和社會」。,會費及會員捐助,屏東縣政府中華民國105年4月25日屏府社政字第1050040015號函,永久,20000.00,1,1080110,1080430,,李英華,屏東市棒球路17號,,,,,,,,,"1.原理事長吳尤敏因故辭任，理事宋昀儒為繼任理事長
2.常務理事鍾春霞因故辭任，選任黃昱評為繼任理事
3.理事李漢忠因故辭任",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hHfPfGyN8FPnTNhr3-dvxCuCUmw-RA8p6wuiZbm15evcBUhLOWpamK77T5c=
108法登他000008,1,2,全國榮,16,1080111,1080111,1080111,1冊17頁,1,16,黃國慶,財團法人大仁科技大學,0550228,屏東縣鹽埔鄉新二村維新路20號,1.發揚「力學行仁」服務社會人群之精神。2.教授應用科學與技術。3.培養實用科技與人文並重之專業人才。,由本校董事會捐贈,"五十四年十月十六日教育部 台（54）高字第一六一五八號",永久,3167421497.00,1,1080111,1080430,,,,,,,,秘書室方鄒憲,屏東縣鹽埔鄉新二村維新路20號,907,,"繼任董、監事印鑑。
董事黃菊治住址變更。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e2l9S4WZMxzetI8Hnj_NexhRQU2biSoEbe449fRA1FMtrLs-FiAuRZfWaw==
108法登他000009,2,2,全國榮,620,1080117,1080117,1080117,29冊19頁,1,,許靜芳,社團法人屏東縣宥薰教育協會,1071226,屏東縣枋寮鄉僑德路9號,本會為依法設立，非以營利為目的的社會團體，以強化兒童早期教育，提升家庭教養功能，積極促進兒童的整全性發展，以推動幼兒教育及福利，促進家庭、社會公益、及國家福祉推廣宣導兒童教育為宗旨。,一、入會費。二、常年會費。三、事業費。四、會員捐款。五、委託收益。六、基金及其孳息。七、其他收入。,屏東縣政府中華民國107年12月20日屏府社政字第10786633100號函,永久,52000.00,1,1080117,1080430,,,,,,,,,,,,圖記變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pSAnHTrMOwbX9FtnjkqJd6g5TOK0TeSYBmcK3-QWQSStOse1utMB2i2giA8=
108法登他000010,1,2,全國榮,427,1080118,1080118,1080118,20冊6頁,2,2,吳寶春,財團法人陳無嫌教育基金會,1000608,屏東縣內埔鄉龍泉村和平新路97號,以「獎助教育事業、培訓產業人才、推動人文關懷、創造社會希望」為宗旨。,由吳寶春食品有限公司捐助基金現金新台幣貳佰萬元整,屏東縣政府中華民國100年5月18日屏府教社字第1000130615號,永久,2000000.00,1,1080118,1080430,,,,,,,,曾惟婷,高雄市苓雅區四維三路19號,802,,新任董事印鑑。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-FOttgxBOTytHbaJReAMrRo2bQxZ-BfJY5S82yVtVvfOMI4LrOjBunT_Qvk=
108法登他000011,1,2,全國榮,212,1080118,1080118,1080118,9冊10頁,2,5,曾華清,財團法人中國基督教靈糧世界佈道會屏東靈糧堂,0920630,屏東市豐年街222號,本聖經教訓，往普天下傳揚基督教教義並建立教會。,由曾華清捐助。,屏東縣政府，民國九十二年六月三日屏府民禮字第○九二○○九三一○八號。,永久,19860000.00,1,1080118,1080430,,,,,,,,,,,,新任董事印鑑。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lbAOSkNExHCwO41BnDHZ_w82ot4lb62SM1kGknXzDTT8eI9NGBe_LtY4hLE=
