登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
062法登000001,1,2,王復生,1,0621023,0621026,0621029,1冊1頁,,0,丁榖詒,財團法人花蓮市教會聚會所,0500315,花蓮市明禮路三號,成立聚會傳揚基督引人歸主,信徒自由捐助,花蓮縣政府五十年二月二十二日府民行字第一七八號函,永久,608652.00,1,0850429,0621026,0621026,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZExVagLpMrp1nzI_TWKq8oktyHLt9tA8943HTDTHr6Q2FVxFqXEW
062法登000002,1,2,王復生,2,0621119,0621213,0621219,1冊2頁,,0,李志華,財團法人台灣省基督教倫理堂玉里教會,0610119,花蓮縣玉里鎮中華路九十六號,宣揚基督教教義，拯救世人，處理本會會務及教友利益有關事項，並舉辦幼稚園及慈善公益社會福利事業。,台灣省基督教協同會捐助,花蓮縣政府民國六十年十一月十八日,永久,150000.00,1,0850502,0850502,0850502,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aptc_k-LZwZ9guvxcGOChp63NguPphBXSkIPvAP02Tg8A9uv799E
062法登000003,1,2,王復生,3,0621210,0621220,0621224,1冊3頁,,0,曾水沂,財團法人慈惠堂石壁分堂,0620220,花蓮市國福里十一鄰一一九號,傳佈無極瑤池金母道教教義及社會救濟事會。,信徒捐助。,六十二年一月三十日花蓮縣政府,永久,700000.00,1,0850617,0621226,0621226,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/L5N54c0kyqrPNqDB3npaJiocvoz0DieXpLuTfoFSpVD_Xe-wrROe
062法登000004,1,2,王復生,4,0621220,0621221,0621223,1冊4頁,,0,陳瑞山,財團法人北部台灣基督長老教會東部中會,0551201,花蓮市節約街三０號,為圖謀基督教健全之發展，而幫助中會之傳道事工，並致力管理本會所屬資產。,由台灣基督長老教會北部大會所捐助指定為東部中會之資產。,台灣省政府民政廳民國五十五年十月二十六日,永久,1170932.00,1,0850502,0621223,0621223,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K6_4QpFSRcNo1o0xvRzGcsz7J7e91Qc6fFNzF-SUj0YgUDwsLFi0
062法登000005,1,2,王復生,5,0621228,0630216,0630217,1冊5頁,,0,江天順,財團法人台灣基督長老教會美崙教會,0620208,花蓮市民權路一一九號,在花蓮市各地傳佈基督教教義，辦理社會救濟教育事業。,由信徒奉獻。,"花蓮縣政府  民國六十二年一月二十三日  府民行字第2107號",永久,715292.00,1,0850503,0630218,0630218,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4Tk9JBXQkrRAAAjMM7vN1fTpotiBjQ0BaNiMukLvVGhk_e-F_wBq
062法登000006,1,2,王復生,6,0621228,0621231,0630105,1冊6頁,,0,江天順,財團法人台灣基督長老教會玉山神學院,0540709,花蓮縣壽豐鄉池南村池南一００號,傳揚基督福音，培養山胞傳教人材，發展台灣基督長教會，辦理教會公益事業。,由基督長老教會信徒所捐獻。,花蓮縣政府民國五十四年四月,,7774224.00,1,0850510,0630106,0630106,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JtlnOQ-m1kenQYeGB-9nN8Ze-UEcYGuzJLzVPQ2G8Km3CoMJz0zu
062登000001,1,1,王復生,26,0620106,0620126,0620128,1冊26頁,,0,林德旺,財團法人花蓮縣林姓宗親會,0620126,花蓮市中正路三三三號,增進會員敦親睦族之情感，加強組織策劃宗親福利服利服務社會,由董事長林德旺等會員捐助,花蓮縣政府府民社字第四七九八八號民國六十一年八月一日,永久,55000.00,1,0850530,0620130,0620130,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4jNACsIZTi5ZLew--aZDvg3LZENqsC1UMrOTYEzwYQPW-tiXJQ==
062登000002,1,1,王復生,5,0620206,0620208,0620211,1冊5頁,,0,江天順,財團法人台灣基督長老教會美崙教會,0620208,花蓮市民權路一一九號,在花蓮市各地傳佈基督教教義，辦理社會救濟教育事業。,由信徒奉獻。,"花蓮縣政府  民國六十二年一月二十三日  府民行字第2107號",永久,710000.00,1,0850503,0620213,0620213,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ypQPNRp1Dzsj8hP3q7HnyA-J2Wi4KeuCF27xubP5fdej4hH-
062登000003,1,1,吳燁山,3,0620220,0620220,0620221,1冊3頁,,0,曾水沂,財團法人慈惠堂石壁部堂,0620220,花蓮市國福里十一鄰一一九號,傳佈無極瑤池金母道教教義及社會救濟事會。,信徒捐助。,六十二年一月三十日花蓮縣政府,永久,695203.00,1,0850502,0850502,0850502,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x6ZLPCCQ6UzTxXe9a4_h1-fcdJfsmENgkH_INfoNaauYlB5B
062登000004,1,2,王復生,10,0620502,0620504,0620507,1冊10頁,,0,許木碇,財團法人花蓮縣私立四維中學董事會,0511115,花蓮市國慶里德興三十八號,為創辦四維中學並謀其發展為目的。,,台灣省政府民國五十一年八月七日教二字第42523號,,7516280.00,1,0850511,0620508,0620508,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/k6SZs7pM7uyorAHhm1KnISLzTdrYGTbvr9bwd3END5uj5u_sVQ==
