登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
062法登000008,1,1,謝怜聰,219,0620601,0620601,0620602,9冊12頁,,0,曹立珊,財團法人台中市私立育仁國民小學,0620601,台中市北區雙十路二段五十號,為謀台中市私立育仁國民小學的發展，並充實其設備。,由比利時天主教聖母聖心會捐助。,台中市政府　　六十二年五月三十一日,永　　　　久,29062428.00,1,0620601,,,,,,,,,,,,,,,,,
062法登000009,1,1,謝怜聰,218,0620522,0620522,0620523,8冊11頁,,0,洪李蕙鄉,財團法人臺灣省臺中縣私立立人高級中學,0620522,臺中縣大里市中興路二段三八０號,"為創辦私立立人高級中學維護財產之完整, 以謀學校發展為目的。",由王固盤等十五人捐助,"臺灣省政府教育廳  中華民國六十二年三月二十三日","永  久",5065242.00,1,0921218,,,,,,,,,,,,,,,,,
062法登000019,1,1,謝怜聰,221,0620621,0620621,0620621,8冊14頁,,0,董事長,財團法人台灣省台中市私立嶺東高級工商職業學校,0620621,台中市南屯區嶺東路二號,"遵照國家教育政策暨現行教育法令之規定,辦理嶺東高級工商職業           學校",由蔡亞萍先生、蔡黎明女士捐贈,六十年七月一日台灣省政府教育廳,永久,175528256.00,1,0620621,,,,,,,,,,,,,,,,,
062法登000020,1,1,李添興,223,0620710,0620710,0620710,8冊16頁,,0,曾朝成,財團法人臺中市私立慈惠統合堂基金會,0620710,臺中市西區綠川東街四十號,辦理社會福利事業。,董事及社會人士捐獻,中華民國六十二年五月三日,永久,1000000.00,1,0620710,,,,,,,,,,,,,,,,,
062法登000022,1,1,謝怜聰,218,0620522,0620522,0620523,8冊11頁,,0,洪李蕙鄉,財團法人臺灣省臺中縣私立立人高級中學,0620522,臺中縣大里市中興路二段三八０號,"為創辦私立立人高級中學維護財產之完整, 以謀學校發展為目的。",由王固盤等十五人捐助,"臺灣省政府教育廳  中華民國六十二年三月二十三日","永  久",5065242.00,1,0921218,,,,,,,,,,,,,,,,,
062法登000025,1,1,謝怜聰,220,0620613,0620613,0620614,8冊13頁,,0,黃子華,財團法人台灣省台中縣私立嘉陽高級中學,0620613,台中縣清水鎮中清路一號,以創辦私立嘉陽高級中學並謀其健全發展為目的。,由黃清芳等捐助,"台灣省教育廳 六十二年五月二六日 八三教二字第一０四六九號","永 久",9956600.00,1,0921218,,,,,,,,,,,,,,,,,
062法登000027,1,1,謝怜聰,224,0620725,0620727,0620727,9冊1頁,,0,謝招宏,財團法人台灣省南投縣私立同德家事商業職業學校,0620727,南投縣草屯鎮中正路培英巷八號,遵照國家教育政策暨現行教育法令之規定辦理職業學校並謀其健全發展。,"由林英章、葉志輝、胡忠明、林淑娪、郭海  、馬志援、趙海金等捐助","台灣省政府教育廳  六二年七月十二日","永  久",78412737.00,1,0620727,,,,,,,,,,,,,,,,,
062法登000032,1,1,謝怜聰,226,0620906,0620906,0600906,9冊3頁,,0,何火木,財團法人台灣省台中九龍宮,0620906,台中市北屯區北屯路九龍巷四三號,"崇奉三教聖賢,闡揚聖德並舉辦慈善事業",由信徒捐助,"台中市政府 六十二年八月八日","永  久",12063100.00,1,0921218,,,,,,,,,,,,,,,,,
062法登000038,1,1,李添興,228,0621205,0621205,0621205,9冊5頁,,0,巴堪仁,財團法人台中基督徒聚會處,0621205,台中市學士路一五九號,以遵行聖經教訓，傳播福音，領人歸主為目的。,捐獻,"台中市政府  六十二年十一月八日",永久,199557.90,1,0621205,,,,,,,,,,,,,,,,,
062法登他000013,1,2,謝怜聰,217,0620528,0620528,0620529,8冊4頁,,0,于凌波,財團法人台灣省台中縣私立開明高級中學,0610413,台中縣太平鄉廓子路六四號,以創立私立開明高級中學並謀其發展文目的。,捐助,台灣省政府教育廳,永久,2121740.00,1,0921218,,,,,,,,,,,,,,,,,
