登記案號,序號,職稱,姓名
097法登他000001,1,董事長,蘇天生
097法登他000001,2,"董  事",蘇威菘
097法登他000001,3,"董  事",蘇清泉
097法登他000001,4,"董  事",蔡文賢
097法登他000001,5,"董  事",洪登南
097法登他000001,6,"董  事",吳裕仁
097法登他000001,7,"董  事",鄭鵬程
097法登他000001,8,"董  事",李維仁
097法登他000001,9,"董  事",林緞圓
097法登他000003,1,董事長,陳料賢
097法登他000003,2,董　事,楊世林
097法登他000003,3,董　事,蕭惠真
097法登他000003,4,董　事,孫旭弘
097法登他000003,5,董　事,柯月桃
097法登他000003,6,董　事,趙碧雲
097法登他000003,7,董　事,吳慧玲
097法登他000004,1,常務理事,李宇屏
097法登他000004,2,常務理事,李健民
097法登他000004,3,理事長,劉永賢
097法登他000004,4,理　事,吳香娥
097法登他000004,5,理　事,洪淑靜
097法登他000004,6,理　事,郭尹齡
097法登他000004,7,理　事,洪御唐
097法登他000004,8,理　事,蘇玲華
097法登他000004,9,理　事,錢興吾
097法登他000004,10,常務監事,陳羿霏
097法登他000004,11,監　事,林坤松
097法登他000004,12,監　事,王磐石
097法登他000005,1,董　事,杜正平
097法登他000005,2,董　事,伊安妮
097法登他000005,3,董　事,伊約翰
097法登他000005,4,董事長,范義士
097法登他000005,5,董　事,賀喜莉
097法登他000005,6,董　事,高英茂
097法登他000005,7,董　事,朱鴻鈞
097法登他000006,1,董事長,劉振忠
097法登他000006,2,"董  事",戴志成
097法登他000006,3,"董  事",曹世鐸
097法登他000006,4,"董  事",黃忠偉
097法登他000006,5,"董  事",蘇金玉
097法登他000006,6,"董  事",李復興
097法登他000006,7,"董  事",洪元明
097法登他000006,8,"董  事",吳發丁
097法登他000006,9,"董  事",程肇陽
097法登他000007,1,監　事,徐以嫻
097法登他000007,2,理事長,高錦鳳
097法登他000007,3,理　事,謝明章
097法登他000007,4,理　事,鍾貴華
097法登他000007,5,常務理事,屈麗珍
097法登他000007,6,監　事,陳惠珍
097法登他000007,7,理　事,顏世杰
097法登他000007,8,理　事,惠福清
097法登他000007,9,理　事,楊玉慈
097法登他000007,10,理　事,陳桂菊
097法登他000007,11,理　事,吳虹霞
097法登他000007,12,常務監事,林清和
097法登他000007,13,常務理事,歐麗枝
097法登他000007,14,理　事,曾森財
097法登他000008,1,董　事,陳萬取
097法登他000008,2,董　事,陳懋守
097法登他000008,3,董　事,陳振聯
097法登他000008,4,董　事,陳俊雄
097法登他000008,5,董　事,陳世芳
097法登他000008,6,董　事,陳良善
097法登他000008,7,董事長,陳啟明
097法登他000008,8,監　事,陳信賢
097法登他000008,9,監　事,陳新枝
097法登他000008,10,監　事,陳金雲
097法登他000010,1,理事長,曾心怡
097法登他000010,2,理　事,謝幸諭
097法登他000010,3,理　事,陳嘉仁
097法登他000010,4,理　事,湯高勇
097法登他000010,5,理　事,謝福榮
097法登他000010,6,理　事,張舉文
097法登他000010,7,理　事,陳恩惠
097法登他000010,8,理　事,高花枝
097法登他000010,9,理　事,杜哲賢
097法登他000010,10,理　事,吳阿美
097法登他000010,11,理　事,歸麗卿
097法登他000010,12,理　事,蔣美花
097法登他000010,13,理　事,杜冠賢
097法登他000010,14,理　事,吳建億
097法登他000010,15,理　事,謝書堯
097法登他000010,16,監　事,陸夙珍
097法登他000010,17,監　事,杜睿華
097法登他000010,18,監　事,朱曉民
097法登他000010,19,監　事,邵玉蓮
097法登他000010,20,監　事,陳欣瑜
097法登他000011,1,董事長,方力行
097法登他000011,2,董　事,李清波
097法登他000011,3,董　事,黃將修
097法登他000011,4,董　事,李裕雪
097法登他000011,5,董　事,汪銘生
097法登他000011,6,董　事,曾達輝
097法登他000011,7,董　事,楊慶南
097法登他000012,1,董事長,黃世妍
097法登他000012,2,董　事,許鐘展
097法登他000012,3,董　事,阮三泰
097法登他000012,4,董　事,施順利
097法登他000012,5,董　事,洪式南
097法登他000012,6,董　事,陳瑞春
097法登他000012,7,董　事,許金合
097法登他000012,8,董　事,陳麗娟
097法登他000012,9,董　事,施麗姬
097法登他000012,10,董　事,賴南鐘
097法登他000012,11,董　事,張富興
097法登他000012,12,董　事,洪俊三
097法登他000012,13,董　事,鄭堯章
097法登他000013,1,董事長,蘇玉霖
097法登他000013,2,常務董事,李協昌
097法登他000013,3,常務董事,陳志樑
097法登他000013,4,董　事,周勳鴻
097法登他000013,5,董　事,黃俊榮
097法登他000013,6,董　事,吳明焜
097法登他000013,7,"董  事",林強明
097法登他000014,1,董事長,李福狀
097法登他000014,2,董　事,張永松
097法登他000014,3,董　事,俞克文
097法登他000014,4,董　事,詹英傑
097法登他000014,5,董　事,蘇榮敏
097法登他000015,1,常務理事,張世興
097法登他000015,2,常務理事,張淑鳳
097法登他000015,3,理事長,楚重光
097法登他000015,4,理　事,蘇哲能
097法登他000015,5,理　事,蔡文從
097法登他000015,6,理　事,蔡水龍
097法登他000015,7,常務監事,陳淑貞
097法登他000015,8,理　事,李郁琳
097法登他000015,9,理　事,馮雪芬
097法登他000015,10,理　事,梅勝傑
097法登他000015,11,監　事,陳珍
097法登他000015,12,監　事,李逸琳
097法登他000016,1,理事長,郭啟恩
097法登他000016,2,常務理事,許天送
097法登他000016,3,常務理事,郭瑞賓
097法登他000016,4,理　事,尤柏漢
097法登他000016,5,理　事,汪明文
097法登他000016,6,理　事,黃秀玲
097法登他000016,7,理　事,陳昭君
097法登他000016,8,理　事,郭天佑
097法登他000016,9,理　事,曹雅惠
097法登他000016,10,常務監事,謝漢宗
097法登他000016,11,監　事,陳慧如
097法登他000016,12,監　事,王惠蓉
097法登他000017,1,董　事,龔兆福
097法登他000017,4,董事長,林子明
097法登他000017,5,董　事,林子傑
097法登他000017,6,董　事,沈克芬
097法登他000017,7,董　事,曹竹民
097法登他000017,8,董　事,張沛然
097法登他000017,9,董　事,湯純雅
097法登他000017,10,董　事,林正次
097法登他000017,11,董　事,張沛芸
097法登他000017,12,董　事,曹新民
097法登他000017,13,董　事,丘東初
097法登他000018,1,董事長,鍾永發
097法登他000018,2,董　事,張松生
097法登他000018,3,董　事,吳煜興
097法登他000018,4,董　事,鄭鶴森
097法登他000018,5,董　事,涂宏謀
097法登他000018,6,董　事,鍾肇文
097法登他000018,7,董　事,鍾志超
097法登他000018,8,董　事,劉昌俊
097法登他000018,9,董　事,鍾毓達
097法登他000018,10,董　事,彭清森
097法登他000018,11,董　事,蕭盛和
097法登他000018,12,董　事,邱坤發
097法登他000018,13,董　事,郭俊敏
097法登他000018,14,董　事,溫蘭英
097法登他000018,15,董　事,林蕭吉紫
097法登他000018,16,董　事,陳憲三
097法登他000018,17,董　事,李正光
097法登他000018,18,董　事,劉錦鴻
097法登他000018,19,董　事,李朝明
097法登他000018,20,董　事,溫紘炆
097法登他000018,21,董　事,葉輝光
097法登他000018,22,常務監事,林昌德
097法登他000018,23,監察人,鍾德月
097法登他000018,24,監察人,邱維河
097法登他000018,25,監察人,官楊秀清
097法登他000018,26,監察人,賴榮華
097法登他000018,27,監察人,藍群傑
097法登他000018,28,監察人,傅兆敏
097法登他000019,1,董　事,張源昌
097法登他000019,2,董　事,李恒嘉
097法登他000019,3,董事長,俞克文
097法登他000019,4,董　事,王盛傑
097法登他000019,5,董　事,李文正
097法登他000020,1,董事長,"劉  侃"
097法登他000020,2,常務董事,簡肇明
097法登他000020,3,常務董事,賈力耕
