登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
087法登他000001,1,2,李木貴,21,0870102,0870202,0870203,3冊5頁,2,10,蔣志平,財團法人私立德育醫護管理專科學校,0560623,基隆市復興路三三六號,本財團法人設立之目的，為遵照國家教育政策暨現行教育法令之規定，辦理私立德育醫護管理專科學校之專業教育並謀其健全發展。,捐助,教育部五十六年六月二十日台高字第一０三二二號,"永  久",463673560.00,1,0870202,0921218,,,,,,,,,,,,財產總額變更為新台幣貳億玖仟伍佰貳拾捌萬捌仟肆佰肆拾伍元伍角。,,,,
087法登他000002,2,2,李木貴,78,0870122,0870311,0870312,5冊6頁,2,18,駱護芳,社團法人基隆市閩南同鄉會,0821209,基隆市忠一路二十五號,本會以聯絡族居本市閩南同鄉之感情謀求同鄉之福利發揮互助社會舉辦公益事業為宗旨,由會員樂捐,基隆市政府三十五年一月十日基府社行字第一七九號,永久,2034380.00,1,0870311,0921218,,,,,,,,,,,,,,,,
087法登他000003,1,2,李木貴,56,0870204,0870311,0870312,4冊23頁,2,4,杜萬全,財團法人基隆市私立杜萬全社會福利慈善事業基金會,0770115,基隆市中山一路五十八號,一、老人福利。二、兒童福利。三、殘障福利。四、低收入照顧。五、貧困病患之醫療補助。六、老弱無依之收容救助。,捐贈,基隆市政府七十六年十二月卅日七六基府社福字第七五九六０號,永久,41483280.00,1,0870311,0921218,,,,,,,,,,,,,,,,
087法登他000004,1,2,李木貴,95,0870221,0870401,0870402,5冊23頁,1,0,黃瑞貞,財團法人海洋城市文教基金會,0860121,基隆市中正區義一路一一二號九樓,本會以關心台灣社會、教育海洋文化之發展為主要宗旨。,由李進勇、楊家輝、黃文桂、張秀人、簡水聰、黃良雄、林振賢、楊文衡、吳志忠等九人捐助。,台灣省基隆市政府教育局。中華民國八十五年十二月十六日八五基府教社字一0六五六一號核准。,永久成立。,2000000.00,1,0870401,0921218,,黃瑞貞,基隆市中山區中和路一三九之四十八號,,,,,,,,,,,,,
087法登他000005,2,2,李木貴,82,0870306,0870313,0870316,5冊10頁,2,11,駱振林,社團法人基隆市惠安同鄉會,0840718,基隆市義一路一五０號五樓,本會以聯絡旅居本市惠安同鄉之情感，謀同鄉之福利，發揮互助精神，協助社會舉辦公益事業為宗旨。,會員捐助。,基隆市政府，民國四十六年十月六日許可。,永久,1148081.00,1,0870313,0921218,,,,,,,,,,,,,,,,
087法登他000006,1,2,李木貴,12,0870325,0870401,0870402,1冊12頁,1,8,謝修平,財團法人台灣省基隆市私立二信高級中學,0540603,基隆市立德路二四三號,發展台灣省基隆市私立二信高級中學,捐助,台灣省政府教育廳五十三年七月八日教二字第六四一三號,"永  久",357183945.00,1,0870401,0921218,,,,,,,,,,,,,,,,
087法登他000007,1,2,李木貴,91,0870402,0870413,0870414,5冊19頁,,0,"曾  勤",財團法人智光文教基金會,0850826,基隆市中正區義一路六六號三樓,本會以殘障者終生教育、終生照顧之宣導及推廣為宗旨。,"由社會熱心人士捐助。曾  勤先生",八五基府教社字第０六三七一三號,永久,2001000.00,1,0870413,0921218,,,,,,,,,,,,,,,,
087法登他000008,2,2,李木貴,85,0870515,0870611,0870612,5冊13頁,2,2,林雅暘,社團法人基隆市脊髓損傷者協會,0841228,基隆市東信路一五四巷七號,本會以結合群力，協助脊髓損傷者、自立、自強，重新適應社會生活為宗旨。　　,現金、物品或郵政劃撥。,"基隆市政府社會局、中華民國八四年七月七日 八四基府社行字０五六四二０號",永久,124810.00,1,0870611,0921218,,,,,,,,,,,,,,,,
087法登他000009,1,2,李木貴,15,0870604,0870610,0870611,2冊1頁,1,9,錢志純,財團法人台灣省基隆市私立聖心國民小學,0550608,基隆市安樂區西定路一六六號,遵照國家教育政策現行法令之規定，辦理聖心國民小學，並謀其健全發展。,捐助,基隆市政府五十四年八月二十五日台灣省教育廳教四府人甲字第０六八五四號函,不定期,165218536.00,1,0870610,0921218,,,,,,,,,,,,,,,,
087法登他000010,1,2,李木貴,27,0870604,0870610,0870611,3冊8頁,1,8,錢志純,財團法人台灣省基隆市私立聖心高級中學,0600830,基隆市安樂區西定路一六六號,創辦聖心高級中學，培育學生五育均衡發展使普科學生具備繼續升學之能力職業類科學生具備專業智識技能並謀其發展。,捐助,五十八年九月十八日臺灣省教育廳(五八)教三字第五九二六四號函。,不定期,321764995.00,1,0870610,0921218,,,,,,,,,,,,,,,,
