登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
087法登他000015,2,2,吳上康,121,0870522,0870522,0870526,5冊22頁,2,4,"唐 兆 虞",社團法人嘉義市退伍軍人協會,0781223,嘉義市仁愛路三四七號十一樓之三,促進退伍軍人團結與情誼，爭取退伍軍人合法權益與共同福祉，維持社會安定保障國家利益。,"會員入會費及常年會費、會員捐獻、 補助費、委託收益、其他收入。",嘉義市政府七十八年八月十六日嘉市府社行字第二一九號,永久,380000.00,1,0870525,0870604,0870604,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tVX0jFQc_fcNTAhGM3Dp_8fZ3yUwF6p44KuVgod_eluaxgtzW1RdEDuk5hU=
087法登他000019,1,2,吳上康,33,0870703,0870703,0870704,2冊3頁,2,12,劉振忠,財團法人台灣省嘉義市私立輔仁高級中學,0540226,嘉義市吳鳳南路二七０號,創辦私立輔仁中學並謀其發展為目的。,天主教聖言總會捐助。,台灣省政府教育廳，民國五十一年七月二十日教二字第０二八八七號。,無限期,221284547.00,1,0870703,0870707,0870707,"劉 振 忠",嘉義市大雅路二段五0二號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EM8Md6Au0tMeU7Nqk2abtuiYiYIghGHA93k_lZIzz1jRrG2AEoY6S04hGA==
087法登他000020,1,2,吳上康,52,0870703,0870703,0800114,3冊19頁,2,7,黃蔡阿瓊,財團法人台灣省嘉義市先天玉虛宮,0590227,嘉義市紅毛埤五號之二,以倡導我國固有道德，宣揚道濟世救民善施恤貧等慈善事業，而繁榮地方。,,臺灣省嘉義縣政府民國59年2月4日嘉府達民行字第7713號通知,無限制,5189990.00,1,0870703,0870708,0870708,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0lUgos9p7bMVfHK-x0luwP-3xSyfJ76Rosl3FlzfDRpiZ8O1c8YY552uug==
087法登他000030,1,2,吳上康,92,0870821,0870821,0870823,4冊23頁,2,2,沈文三,財團法人台灣省嘉義縣嘉義市鵬思宮,0651214,台灣省嘉義市北興街二一一巷二弄二十號,本宮以弘揚聖道啟發我國倫理道德，以淨化人心，而造福社會人群，並辦理慈善事業為宗旨,李天良等捐出,臺灣省嘉義縣政府中華民國65年2月26日嘉府嘉民行字第11711號,無限期,498917.00,1,0870824,0870905,0870905,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yEBvtx2mKvrAH_RYG360xaQOJQB9xPd2hp4dUuT5QcCXY0U2muetYBexow==
087法登他000032,2,2,吳上康,203,0870904,0870904,0870905,8冊35頁,2,5,"葉 再 樹",社團法人嘉義縣殘障自強協會,0860529,嘉義縣朴子鎮山通路三十一之一號,基於互助互勵，結合社會力量，協助殘障者能達到自立自強，創造美樂人生觀，建設祥和社會。,會員會費及捐款,"嘉義縣政府 八十二年六月十六日",永久,667255.00,1,0870904,0870921,0870921,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1xxnqbSZek43_N1LSExKOLfEj1xqNl7wEEXftt5bnOJdtZCusQUNm7oszCs=
087法登他000035,2,2,吳上康,140,0870914,0870914,0820112,6冊14頁,,0,陳弘毅,社團法人嘉義市基督教青年會,0820105,嘉義市興業路一之三四號三樓,以謀團結青年同志、發揚基督精神、培養健全人格、建立美滿社會，辦舉辦慈育英公益事業於本市為宗旨,捐助,嘉義市政府，八十一年四月十三日。八一府社行字第一六七二０號,永久,25783873.00,1,0870915,0870921,0870921,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OFr7k2SRG_kSrc2iP5O9zZQqD60CvUsMUqGqtGqsz2mYFTwcptxvCTI1qPI=
087法登他000050,1,2,吳上康,98,0871116,0871116,0680521,4冊29頁,2,2,柯登錄,財團法人台灣省嘉義縣布袋鎮見龍里金華山堂,0670616,嘉義縣布袋鎮見龍里十四鄰一號,宏揚教義，易俗救世闡揚善良風氣，辦理慈善事業,捐助,嘉義縣政府，中華民國六十七年六月十六日,永久,203143.00,1,0871117,0871120,0871120,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/A7s7M0tGsKbUyGngEpg4FvGRd8jCoYWU8BfuEqsayrMUyOkEtTt3EZJeRQ==
087法登他000057,1,2,吳上康,61,0871202,0871202,0871203,3冊37頁,1,8,劉振忠,財團法人台灣省嘉義市私立立仁女子高級工商職業學校,0620319,嘉義市吳鳳南路五四七巷二二號,興辦私立立仁女子高級工商職業學校並謀求發展,天主教聖愛會捐助,"臺灣省政府教育廳  民國六十二年二月九日",無期限,141317630.00,1,0871203,0871207,0871207,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gBbxGtqGLl5LcFdT49sH_U9Bqgi0ZqeozA2jOqyDJ0rGVs6sYgZVn4wp0w==
087法登他000058,1,2,李國增,169,0871214,0871215,0871215,7冊44頁,2,2,蔡式淵,財團法人菜脯根文教基金會,0840926,嘉義縣朴子市文化南路八九號,"以收集、整理並發揚嘉義地區文化為宗旨，透過歷史文物、史獻資料的呈現  與展示，並透過舉辦各種藝文活動、講座，讓各界人士更了解嘉義地區文化。",由蔡式淵先生捐助,嘉義縣政府、八十四年八月三十一日八四府教社字第一００一九號,永久　,2000000.00,1,0871215,0871218,0871218,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SCMVVIxVEkj4BJKG1OPvasC6LrVALtu3J42msfiXTRCl9hjbf0YlvZjmFRk=
087法登他000060,1,2,李國增,102,0871218,0871222,0871222,5冊3頁,2,4,黃一德,財團法人嘉義後備軍人奬學基金會,0690719,嘉義市民權路二九五號,鼓勵優秀後備軍人及其子女努力求學向上，培育國家英才，頁獻社會服務,嘉義縣、市後備軍人暨熱心之社會人士、民間廠商捐助,嘉義縣政府六十九年六月九日69府教學字第０三０九四七號,無限期,4598705.00,1,0871222,0871222,0871222,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/D_uG1IoxvW31Me0rnu3OFWvXra-ErkaNNZcRyCalqn3ke7vhmRFzi_9BEBM=
087法登他000061,1,2,李國增,46,0871223,0871228,0871228,3冊3頁,1,11,劉振忠,財團法人台灣省嘉義市私立宏仁女子高級中學,0560503,嘉義市忠孝路六六七號,創辦私立宏仁女子中學，並謀其發展。,由天主教嘉義教區主教公署捐助之,民國五十五年七月十五日,永久,216966012.00,1,0871228,0871231,0871231,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/15UX18GWoLo7aWLrO2JuehKKlE4sQf7UkLsqYWR6cNuIHAJP98dHeYvrpg==
087法登社000005,2,1,吳上康,222,0870624,0870624,0870624,9冊13頁,,0,"倪 錦 榮",社團法人嘉義市脊髓損傷者恊會,0870624,嘉義市興業新村二十七號,結合社會各界之群力，協助脊髓損傷者自立、自強、重新適應生活，早日回歸社會以免成為家庭之負担，社會之損失，並藉宣導讓社會大眾認識與預防脊髓損傷,社會各界之捐款等,嘉義市政府中華民國86年4月16日八六府社行字第440號立案證書,永久,900000.00,1,0870625,0870722,0870722,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-jgt5mm0xn4NoEpLd20YPZp1ryXNEeDP0sblxBSqyjYjHUR8It3MmG38nXo=
