登記案號,序號,職稱,姓名
110法登他000001,2,會長,葉俊暉
110法登他000001,3,常務理事,蘇文龍
110法登他000001,4,常務理事,徐浩源
110法登他000001,5,理　事,葉輔燕
110法登他000001,6,理　事,吳宗勳
110法登他000001,7,常務理事,王潔行
110法登他000001,8,理　事,林文琇
110法登他000001,9,理　事,謝碧蓮
110法登他000001,10,常務理事,徐寬生
110法登他000001,11,常務理事,謝豐旭
110法登他000001,12,理　事,鄭正鈞
110法登他000001,13,理　事,游家銘
110法登他000001,14,理　事,余文忠
110法登他000001,15,常務理事,劉源鼎
110法登他000001,16,理　事,謝鎮龍
110法登他000001,17,理　事,邱宏濱
110法登他000001,18,理　事,劉守禮
110法登他000001,19,理　事,盧東文
110法登他000001,20,理　事,徐維均
110法登他000001,21,理　事,呂東諺
110法登他000001,22,理　事,朱志民
110法登他000001,23,理　事,黃榮葵
110法登他000001,24,理　事,蔣文忠
110法登他000001,25,常務監事,湯富龍
110法登他000001,26,監　事,鍾俊宏
110法登他000001,27,監　事,徐明偉
110法登他000001,28,監　事,黃文煥
110法登他000001,29,監　事,鍾祥鳳
110法登他000001,30,監　事,黃忠諤
110法登他000001,31,監　事,謝政廷
110法登他000002,1,董　事,陳靖邦
110法登他000002,2,董　事,林顯壁
110法登他000002,3,董　事,徐毓斐
110法登他000002,4,董　事,徐鉉雅
110法登他000002,5,董　事,紀有財
110法登他000002,6,董　事,彭燕賀
110法登他000002,7,董事長,連旭平
110法登他000002,8,董　事,吳欣菁
110法登他000002,9,董　事,吳蓉華
110法登他000002,10,監察人,黃敏慧
110法登他000003,1,董事長,周賢穎
110法登他000003,2,董　事,林昌錡
110法登他000003,3,董　事,陳伯綸
110法登他000003,4,董　事,梁美榮
110法登他000003,5,董　事,卓翊安
110法登他000003,6,監察人,陳俊達
110法登他000004,1,董　事,張芳嘉
110法登他000004,2,常務監察人,謝快樂
110法登他000004,3,董　事,王水生
110法登他000004,4,常務董事,黃茂生
110法登他000004,5,董　事,譚大倫
110法登他000004,8,董　事,莊寬裕
110法登他000004,9,董　事,林有良
110法登他000004,10,董　事,陳中興
110法登他000004,11,董　事,陳石柱
110法登他000004,12,監察人,周世認
110法登他000004,14,董　事,江世明
110法登他000004,15,董　事,吳昆民
110法登他000004,17,董事長,黃國青
110法登他000004,21,董　事,林俊宏
110法登他000004,22,董　事,周濟眾
110法登他000004,23,董　事,陳培中
110法登他000004,24,董　事,陳鈞銘
110法登他000004,25,董　事,董孟治
110法登他000004,26,董　事,林榮輝
110法登他000004,27,常務董事,劉久男
110法登他000004,31,董　事,朱建信
110法登他000004,32,董　事,郭丑哲
110法登他000004,33,董　事,蕭光宏
110法登他000004,34,常務董事,徐榮彬
110法登他000004,35,董　事,邱垂章
110法登他000004,36,監察人,李朝全
110法登他000004,37,董　事,張銘煌
110法登他000004,38,常務董事,楊杰
110法登他000005,1,董事長,丁冠介
110法登他000005,2,董　事,李文發
110法登他000005,3,董　事,林柏民
110法登他000005,4,董　事,林俞均
110法登他000005,5,董　事,丁敬哲
110法登他000005,6,董　事,丁崇鄴
110法登他000005,7,董　事,張敏慧
110法登他000005,8,董　事,陳建宏
110法登他000005,9,董　事,林首吉
110法登他000005,10,監察人,侯美州
110法登他000006,1,董事長,林佾廷
110法登他000006,2,常務董事,程大同
110法登他000006,3,監察人,巫文枝
110法登他000006,4,董　事,王丹江
110法登他000006,5,"監 察 人",陳天桂
110法登他000006,6,董　事,鍾智文
110法登他000006,7,"董  　事",林賴明秋
110法登他000006,8,董　事,雷永耀
110法登他000006,9,常務董事,林修禾
110法登他000006,10,董　事,王鵬智
110法登他000006,11,"監 察 人",林文偉
110法登他000006,12,"董  　事",黃東波
110法登他000007,1,董事長,張光宇
110法登他000007,3,董　事,賴光輝
110法登他000007,4,董　事,余海禮
110法登他000007,6,監察人,徐志強
110法登他000007,7,董　事,盧至堅
110法登他000007,8,董　事,鄭皓
110法登他000007,10,董　事,呂銘達
110法登他000007,11,董　事,朱鈞
110法登他000007,13,董　事,陳振偉
110法登他000007,14,董　事,謝明諺
110法登他000007,15,董　事,張凱伊
110法登他000007,16,董　事,蔡易軒
110法登他000008,1,理　事,龍寶麒
110法登他000008,2,常務理事,李瑞菊
110法登他000008,3,理　事,鍾火鑫
110法登他000008,4,常務理事,王靜儀
110法登他000008,5,監　事,李義華
