登記案號,序號,職稱,姓名
110法登他000001,1,"董  事",陳麗娜
110法登他000001,2,常務董事,卓春成
110法登他000001,3,常務董事,張榮聰
110法登他000001,4,"董  事",郭志瑋
110法登他000001,5,常務董事,黃金木
110法登他000001,6,董事長,王宏源
110法登他000001,7,"董  事",呂穎昭
110法登他000001,8,"董  事",周煌昆
110法登他000001,9,"董  事",莊峻峯
110法登他000001,10,"董  事",陳啓初
110法登他000001,11,"董  事",張勝傑
110法登他000001,12,"董  事",黃伯文
110法登他000001,13,"董  事",黃明欽
110法登他000001,14,"董  事",廖山津
110法登他000001,15,常務董事,陳秀玲
110法登他000001,16,,
110法登他000001,17,,
110法登他000002,1,董事長,蔡銀投
110法登他000002,2,常務董事,黃瑞璋
110法登他000002,3,常務董事,蔡國元
110法登他000002,4,常務董事,蔡文元
110法登他000002,5,常務董事,蔡明彰
110法登他000002,6,監察人,蔡水龍
110法登他000002,7,監察人,蔡老列
110法登他000002,8,董　事,蔡瑞泉
110法登他000002,9,董　事,蔡宗雄
110法登他000002,10,董　事,蔡華博
110法登他000002,11,董　事,蔡素珠
110法登他000002,12,董　事,葉水
110法登他000002,13,監察人,蔡清松
110法登他000002,14,常務監察人,蔡長禧
110法登他000002,15,董　事,蔡茂源
110法登他000002,16,董　事,蔡坤育
110法登他000002,17,董　事,鄭水山
110法登他000002,18,董　事,林淑鴦
110法登他000002,19,董　事,蔡坤廷
110法登他000002,20,監察人,劉東騰
110法登他000002,21,,
110法登他000002,22,,
110法登他000003,1,理事長,鄭振裕
110法登他000003,2,常務理事,潘德宗
110法登他000003,3,常務理事,蔡玲琴
110法登他000003,4,理　事,姚武石
110法登他000003,5,理　事,柯淑貞
110法登他000003,6,理　事,申欽愉
110法登他000003,7,理　事,王日天
110法登他000003,8,常務監事,紀奇宏
110法登他000003,9,理　事,李山石
110法登他000003,10,理　事,陳穎儀
110法登他000003,11,監　事,吳東裕
110法登他000003,12,,
110法登他000003,13,,
110法登他000003,14,,
110法登他000004,1,董事長,許淑敏
110法登他000004,2,董　事,施登煌
110法登他000004,3,董　事,林貢虎
110法登他000004,5,董　事,丁信仁
110法登他000004,6,董　事,許繼峯
110法登他000004,8,董　事,許舒博
110法登他000004,10,董　事,李文慶
110法登他000004,11,董　事,李鴻猷
110法登他000004,12,董　事,李聰熙
110法登他000004,13,監察人,鍾錦文
110法登他000004,14,,
110法登他000004,15,,
110法登他000004,16,,
110法登他000005,1,常務理事,葉紋穗
110法登他000005,3,理　事,陳沭珍
110法登他000005,4,監　事,劉穎珍
110法登他000005,5,理　事,李育如
110法登他000005,6,監　事,葉麗雲
110法登他000005,7,理　事,李靜芳
110法登他000005,8,理　事,王毓琦
110法登他000005,9,常務監事,潘怡君
110法登他000005,10,常務理事,吳瓊姿
110法登他000005,11,理　事,林菀糅
110法登他000005,12,理　事,賴英桃
110法登他000005,13,理事長,蕭玉珍
110法登他000005,14,,
110法登他000005,15,,
110法登他000006,1,理事長,林金立
110法登他000006,2,常務理事,涂心寧
110法登他000006,3,常務理事,趙明明
110法登他000006,4,常務監事,謝金裕
110法登他000006,5,常務理事,雷若莉
110法登他000006,6,常務理事,王妗濰
110法登他000006,7,監　事,吳麗雪
110法登他000006,8,理　事,梁皓鈞
110法登他000006,9,理　事,蕭勝中
110法登他000006,10,理　事,曾嘉玉
110法登他000006,11,理　事,蔡秀蘭
110法登他000006,12,理　事,李若綺
110法登他000006,13,理　事,程紋貞
110法登他000006,14,理　事,周慕蓮
110法登他000006,15,理　事,許芫禎
110法登他000006,16,理　事,柯宏勳
110法登他000006,17,監　事,黃惠璣
110法登他000006,18,監　事,高雅琴
110法登他000006,19,理　事,鄒智欣
110法登他000006,20,監　事,邱燕銀
110法登他000006,21,,
110法登他000006,22,,
110法登他000007,1,理　事,黃淑珠
110法登他000007,2,常務監事,吳明駿
110法登他000007,3,理　事,陳治嘉
110法登他000007,4,常務理事,王彬雄
110法登他000007,5,常務理事,阮祺文
110法登他000007,6,理　事,蕭賜彥
110法登他000007,7,監　事,王宣舜
110法登他000007,8,理　事,洪瑞穗
110法登他000007,9,理　事,陳秀蘭
110法登他000007,10,理事長,吳泉發
110法登他000007,11,監　事,周珍珍
110法登他000007,12,理　事,陳順天
110法登他000007,13,,
110法登他000007,14,,
110法登他000008,1,理　事,陳慧如
110法登他000008,2,理　事,管美惠
110法登他000008,3,理事長,游熙明
110法登他000008,4,常務監事,陳銘森
110法登他000008,5,理　事,張秋子
110法登他000008,6,理　事,楊文榮
110法登他000008,7,理　事,劉金賢
110法登他000008,8,理　事,張惠棉
110法登他000008,9,理　事,廖世煒
110法登他000008,10,理　事,龔羿丞
110法登他000008,11,監　事,吳雅雯
110法登他000008,12,監　事,程麗茹
110法登他000008,13,,
110法登他000008,14,,
110法登他000009,1,監　事,林勝雄
110法登他000009,2,董　事,馬敬釤
110法登他000009,3,董　事,詹㨗凱
110法登他000009,4,董　事,楊聰議
110法登他000009,5,董　事,高清秋
110法登他000009,6,董　事,廖賜本
110法登他000009,7,董　事,曾溪棟
110法登他000009,8,董　事,鍾登財
110法登他000009,9,董　事,廖立民
110法登他000009,10,董　事,蔡天化
110法登他000009,11,副董事長,沈定乾
110法登他000009,12,董　事,郭熟
110法登他000009,13,董　事,周正興
110法登他000009,14,董　事,楊士松
110法登他000009,15,董　事,江月鳳
110法登他000009,16,董　事,王酩喆
110法登他000009,17,監　事,廖健廷
110法登他000009,18,董事長,廖忠杉
110法登他000009,19,監　事,周國豐
110法登他000009,20,監　事,李明勇
110法登他000009,21,監　事,何淑萍
110法登他000009,22,董　事,廖英美
110法登他000009,23,,
110法登他000010,1,"董  事",王國華
110法登他000010,2,"董  事",廖武雄
110法登他000010,3,"董  事",王超勳
110法登他000010,4,董事長,吳陳美滿
110法登他000010,5,"董  事",顧英雄
110法登他000010,6,"董  事",黃碧珍
110法登他000010,7,"董  事",林闕靜惠
110法登他000010,8,,
110法登他000010,9,,
110法登他000010,10,,
110法登他000011,2,常務理事,鄭金訓
110法登他000011,3,理　事,張世霖
110法登他000011,4,理　事,李永銘
110法登他000011,5,理　事,陳瑞廷
110法登他000011,6,常務理事,林元敬
110法登他000011,10,理　事,陳清崧
110法登他000011,11,理　事,林信裕
110法登他000011,12,"理 事 長",劉建銘
110法登他000011,13,常務監事,林坤城
110法登他000011,14,常務理事,陳祺田
110法登他000011,15,理　事,詹文恭
110法登他000011,16,理　事,薛秋月
110法登他000011,17,理　事,張文進
110法登他000011,18,監　事,王秀滿
110法登他000011,19,理　事,李仕傑
110法登他000011,20,監　事,黃信彰
110法登他000011,22,理　事,劉炎輝
110法登他000011,23,監　事,莊月蝦
110法登他000011,24,監　事,蔡玉桂
110法登他000011,25,常務理事,張維烈
110法登他000011,26,,
110法登他000011,27,,
110法登他000011,28,,
110法登他000012,1,董　事,廖木行
110法登他000012,2,董事長,廖斌得
110法登他000012,3,董　事,廖佑晟
110法登他000012,4,董　事,廖志桓
110法登他000012,6,董　事,林吉勝
110法登他000012,7,董　事,廖宗信
110法登他000012,8,董　事,陳維欽
110法登他000012,9,董　事,宋亮誼
110法登他000012,10,董　事,廖温智
110法登他000012,11,監察人,廖舜昌
110法登他000012,12,,
110法登他000012,13,,
110法登他000012,14,,
110法登他000012,15,,
110法登他000013,1,董事長,鍾安住
110法登他000013,2,董　事,吳終源
110法登他000013,3,董　事,郭正利
110法登他000013,4,董　事,浦英雄
110法登他000013,5,監察人,丁振源
110法登他000013,6,董　事,張欽真
110法登他000013,7,董　事,潘周俊
110法登他000013,8,董　事,阮文固
110法登他000013,9,董　事,丁聲華
110法登他000013,10,董　事,廖文通
110法登他000013,11,,
110法登他000013,12,,
110法登他000013,13,,
110法登他000014,1,理事長,林金立
110法登他000014,2,副理事長,游麗裡
110法登他000014,3,副理事長,李希昌
110法登他000014,4,常務理事,涂心寧
110法登他000014,5,常務理事,林文明
110法登他000014,6,理　事,羅靜心
110法登他000014,7,理　事,詹麗珠
110法登他000014,8,理　事,李若綺
110法登他000014,9,理　事,蔡佑岷
110法登他000014,10,理　事,吳淑慈
110法登他000014,11,理　事,游如玉
110法登他000014,12,理　事,施欣錦
110法登他000014,13,理　事,蔡智全
110法登他000014,14,理　事,邱加瑜
110法登他000014,15,理　事,黃珮瑄
110法登他000014,16,常務監事,林玉琴
110法登他000014,17,監　事,張心怡
110法登他000014,18,監　事,陳蔡美惠
110法登他000014,19,監　事,林勤妹
110法登他000014,20,監　事,邱燕銀
110法登他000014,21,,
110法登他000014,22,,
110法登他000015,1,常務董事,蔡成達
110法登他000015,2,董事長,林明彥
110法登他000015,3,董　事,林怡伶
110法登他000015,4,董　事,林樹山
110法登他000015,5,董　事,廖木行
110法登他000015,6,董　事,張旭初
110法登他000015,7,董　事,林上凱
110法登他000015,8,董　事,陳韻如
110法登他000015,9,董　事,林定楷
110法登他000015,10,常務董事,陳昌宏
110法登他000015,11,董　事,陳鴻森
110法登他000015,12,董　事,林佳保
110法登他000015,13,董　事,陳志豪
110法登他000015,14,董　事,張文山
110法登他000015,15,常務董事,林欣逸
110法登他000015,16,董　事,魏本洲
110法登他000015,17,常務董事,鍾月娥
110法登他000015,18,,
110法登他000016,1,理事長,張秋宜
110法登他000016,2,常務理事,蔡雅亘
110法登他000016,3,常務理事,李季音
110法登他000016,4,理　事,賴明仁
110法登他000016,5,理　事,蘇珮儀
110法登他000016,6,理　事,張月珍
110法登他000016,7,理　事,鐘景煌
