登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
110法登他000001,2,2,林妙妙,196,1100107,1100107,1100107,7冊116頁,2,4,詹仲凡,社團法人臺東縣物理治療師公會,0991123,臺東縣臺東市興安路1段55號,本會以發展物理治療專業，協助政府建立完善醫療體系，提升全民健康，並促進會員權益為宗旨。,入會費、常年會費、基金及孳息、捐款、其他收入。,臺東縣政府民國99年11月1日府社行字第0990114799號函。,永久,0.00,1,1100107,,,張若琳,臺東縣臺東市興安路1段55號,950,,,,,,,,,,,,
110法登他000002,3,3,林妙妙,325,1100107,1100107,1100114,1冊1頁,,,李坤河,嘉福公德聯盟黨,1080927,臺東市漢陽北路169巷12弄10號,本黨以匯聚民意、服務嘉義及鄰近地區鄉親擴及全國人民、追求社會公平正義與國家繁榮發展，及實現本黨政策綱領為宗旨。為人民結合公益與政治團體之公益政黨。,1.入黨費及年費。2.依法收受之政治獻金。3.政黨補助金。4.其他依政黨法收入。,內政部，108年9月4日台內民字第10802245001號函。,永久,0.00,1,1100107,1100307,,,,,,,,,,,,,,,110年2月4日台內民字第10900745832號函,該法人決議解散，並向主管機關內政部備案。
110法登他000003,2,2,林妙妙,282,1100113,1100113,1100114,10冊21頁,2,19,韋惠羣,社團法人台東縣藥師公會,1050526,臺東縣臺東市開封街370號2樓之1,本會以協助政府推行政令，聯絡會員情感，增進藥學學術發展藥界業務，維護會員情感，並與縣內各公會合作聯繫為宗旨。,入會費、常年會費及利息收入,臺東縣政府；92.03.10（府民自字第18297號）,永久,1464684.00,1,1100113,,1100121,蘇惠芬,臺東縣臺東市漢陽北路213巷23號,950,,,,,,,,第十八屆理、監事任期屆滿，改選產生第十九屆理、監事。,,,,
110法登他000004,1,2,林妙妙,49,1100113,1100113,1100114,3冊49頁,2,7,曾梅英,財團法人台東縣私立海山弘願慈善基金會,0841017,臺東縣臺東市中正路88號,一、兒童少年福利。二、婦幼福利。三、老人福利。四、身心障礙福利。五、低收入戶照顧。六、病患急難救助。七、心理輔導或家庭諮詢等社會福利。,由海山寺法定代理人曾梅英捐贈現金新台幣壹仟萬元。,臺東縣政府：84.10.04（府社福字第106552號函）,永久,10000000.00,1,1100113,,1100121,林芷若,臺東縣臺東市中正路88號,950,,,,,,,,,,,,
110法登他000005,1,2,林妙妙,39,1100115,1100115,1100115,2冊39頁,1,9,李數奼,財團法人台東商校文教基金會,0821110,臺東縣臺東市正氣路440號　（國立台東高商校內）,協助國立台東高級商業職業學校推動學生急難救助，有關促進學生敦品勵學事宜，文教活動等。,由本校、校友、家長、公司行號及熱心教育人士捐助。,臺東縣政府。中華民國82年9月13日,永久,4000000.00,1,1100115,,1100122,徐德治,臺東縣臺東市四維路3段11號7樓,950,,,,,,,,,,,,
110法登他000006,2,2,林妙妙,53,1100118,1100118,1100119,3冊53頁,1,13,陳素真,社團法人台東縣智障者家長協會,0850719,臺東縣臺東市中興路2段200巷7號,以促進智障者之權益，提昇啟智教育及智障福利機構之水準，並爭取政府及社會大眾對智障者之重視與關懷。,會費、捐款、存款及其孳息、補助費、專案收入、其他收入。,臺東縣政府80年12月8日。,永久,2000000.00,1,1100118,,1100126,許惠雅,臺東縣臺東市成功路23號,950,,,,,,,,,,,,
110法登他000007,1,3,林妙妙,212,1100120,1100120,1100121,8冊109頁,2,5,洪明麗,財團法人臺東縣甲組成棒教育基金會,1001101,臺東縣臺東市南島大道502號,本基金會以設立臺東縣甲組成棒隊代表本縣名義出賽，並推展棒球相關體育活動，培育棒球運動人才及提升棒球體育水準為宗旨。,本基金會設立共新台幣五佰萬元整，由臺東紅珊瑚股份有限公司捐助。俟本基金會完成財團法人登記後，得繼續接受捐贈。,臺東縣政府100年8月19日府教社字第1003036428號函。,永久,5000000.00,1,1100120,,,何旻珊,臺東縣臺東市中華路2段784巷23弄1號,950,,,,,,,,,,,,
110法登他000008,1,2,林妙妙,5,1100121,1100121,1100121,1冊5頁,2,7,游昌憲,財團法人台東教會聚會所,0510530,臺東縣臺東市長安街222號,以成立聚會傳揚基督福音引人歸主為目的。,,臺東縣政府，中華民國五十一年五月十二日,永久,10436000.00,1,1100121,,1100128,宋清山,臺東縣臺東市長安街222號,950,,,,,,,,,,,,
110法登他000009,1,2,林妙妙,1,1100202,1100202,1100203,1冊1頁,1,4,歐思定,財團法人台灣省台東縣天主教白冷會,0480530,臺東縣臺東市杭州街34號,一、為供應本財團所需之一切設備及經費。二、供應本財團已辦或擬辦之傳教牧靈、教育慈善社會公益等事業所需一切設備及經費。三、本財團會士年邁或有疾病時獲得贍養。,天主教白冷外方傳教會捐助。,臺東縣政府；民國48年4月28日。,永久。,16740132.00,1,1100202,,1100217,趙麗珠,臺東縣臺東市新生路641巷14號,950,,,,,,,,,,,,
110法登他000010,1,2,林妙妙,318,1100205,1100205,1100217,10冊56頁,1,1,李靜蘭,醫療財團法人南迴基金會,1080312,臺東縣大武鄉尚武村8鄰學府路5之1號,為從事醫療事業辦理醫療機構及公益事業之目的，建立符合在地需求的醫院、提供東海岸南迴地區居民具空間及文化可近性醫療服務及全人關懷的健康照護。,由社團法人臺東縣南迴健康促進關懷服務協會捐助，並接受國內外之個人、法人或團體之捐助。,衛生福利部：107年12月5日衛部醫字第1071666064號函,永久,102398498.00,1,1100205,1100307,1100224,賴心儀,台東市中興路二段191號,950,,,,,,,,,,,,
110法登他000011,1,2,林妙妙,63,1100217,1100217,1100222,3冊63頁,2,7,陳宇嘉,財團法人蘭嶼廣播電台,0861222,台東縣蘭嶼鄉紅頭村漁人一四七號,"提供鄉民認識台灣資訊,服務地方,改善地區整體經濟,引導鄉民正確的人生觀 ,促進地方的和諧與進步。",由陳宇嘉等人共同捐助新台幣伍佰萬元。,行政院新聞局。中華民國八十六年十一月十八日。,無限期。,7400000.00,1,1100217,,1100302,,,,,,,,,,,,,,,
110法登他000012,2,2,林妙妙,243,1100217,1100217,1100414,8冊173頁,2,3,胡克緯,社團法人臺東縣布農族東群文教發展協會,1021211,臺東縣延平鄉桃源村昇平路178號,推動臺東縣布農族各項文教及公共事務及議題參與；培育兼具傳統與現代知識的新世代原住民；堅持部落傳承與教育且提供部落學習型之空間及環境；發展布農族語暨文學、傳統生活技能、社會組織、藝術與樂舞、傳統信仰與祭儀、族群關係與部落歷史、部落倫理與禁忌、環境生態保育及人才的培育並產生在地課程；達成部落團結且落實傳承與教育而活絡公共事務發展為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入,臺東縣政府102年11月18日府民自字第1020221706號函,永久,3900.00,1,1100414,,1100421,胡克穩,臺東縣延平鄉桃源村11鄰昇平路201之3號,953,,,,,,,,,,,,
