登記案號,序號,職稱,姓名
110法登他000001,1,理事長,陳柏勲
110法登他000001,2,理　事,陳怡柔
110法登他000001,3,理　事,邵朝忠
110法登他000001,4,常務理事,趙台雄
110法登他000001,5,理　事,黃雅貞
110法登他000001,6,理　事,胡瓊文
110法登他000001,7,理　事,顏文進
110法登他000001,8,理　事,林宜萍
110法登他000001,9,常務理事,李佩育
110法登他000001,10,監　事,劉思煌
110法登他000001,11,常務監事,林貴麗
110法登他000001,12,監　事,黃青山
110法登他000002,1,理事長,王瑞慶
110法登他000002,2,常務理事,曾麗珠
110法登他000002,3,常務理事,陳順來
110法登他000002,4,理　事,楊清元
110法登他000002,5,理　事,楊李益
110法登他000002,6,理　事,陳蘇素惠
110法登他000002,7,理　事,蔣徳臨
110法登他000002,8,理　事,李竣凱
110法登他000002,9,理　事,王榮才
110法登他000002,10,常務監事,"胡  禕"
110法登他000002,11,監　事,葉貴青
110法登他000002,12,監　事,張惠琴
110法登他000003,1,理事長,朱晏兒
110法登他000003,2,常務理事,方淑美
110法登他000003,3,常務理事,吳仕賢
110法登他000003,4,理　事,黃玫玳
110法登他000003,5,理　事,翁芳春
110法登他000003,6,理　事,李家莉
110法登他000003,7,理　事,張碧芬
110法登他000003,8,理　事,楊斯涵
110法登他000003,9,理　事,陳柏綸
110法登他000003,10,理　事,陳建村
110法登他000003,11,理　事,潘德禮
110法登他000003,12,常務監事,楊秉桓
110法登他000003,13,監　事,吳明娟
110法登他000003,14,監　事,吳念穎
110法登他000004,1,理事長,黃瑞瓊
110法登他000004,2,副理事長,莊秋萍
110法登他000004,3,常務理事,顏志隆
110法登他000004,4,理　事,任俊
110法登他000004,5,理　事,傅仕男
110法登他000004,6,理　事,林源進
110法登他000004,7,理　事,張簡美鳳
110法登他000004,8,理　事,楊曉寧
110法登他000004,9,理　事,潘慶豐
110法登他000004,10,常務監事,傅義信
110法登他000004,11,監　事,于龍芳
110法登他000004,12,監　事,林美華
110法登他000005,11,董事長,蘇智仕
110法登他000005,14,董　事,蘇榮良
110法登他000005,15,董　事,邱明輝
110法登他000005,16,董　事,戴福雄
110法登他000005,17,董　事,唐媽全
110法登他000005,18,董　事,蘇文郁
110法登他000005,19,董　事,何次郎
110法登他000005,20,董　事,黃藏彥
110法登他000005,21,董　事,郭楊金珠
110法登他000005,22,董　事,廖茂昆
110法登他000005,23,董　事,蘇漲盤
110法登他000005,24,董　事,蘇振昌
110法登他000005,25,董　事,蔡眞凉
110法登他000005,26,董　事,廖慶瀛
110法登他000005,27,董　事,郭進南
110法登他000006,1,董事長,鄭林雪娥
110法登他000006,2,董　事,李雅廷
110法登他000006,3,董　事,吳淑心
110法登他000006,4,董　事,李瑞仁
110法登他000006,5,董　事,江春木
110法登他000006,6,董　事,林仁崇
110法登他000006,7,董　事,林忠雄
110法登他000006,8,董　事,陳榮良
110法登他000006,9,董　事,蔡惠舫
110法登他000006,10,董　事,吳裕民
110法登他000006,11,董　事,薛福財
110法登他000006,12,董　事,陳文祥
110法登他000006,13,董　事,洪登四
110法登他000006,14,董　事,陳宜雄
110法登他000006,15,董　事,何清釧
110法登他000006,16,監察人,邱重信
110法登他000007,1,理事長,陳智威
110法登他000007,2,理　事,許武震
110法登他000007,3,理　事,郭姿吟
110法登他000007,4,理　事,楊成鳳
110法登他000007,5,理　事,吳俊男
110法登他000007,6,理　事,崔崇茂
110法登他000007,7,理　事,郭貞驛
110法登他000007,8,理　事,孫誠德
110法登他000007,9,理　事,莊永存
110法登他000007,10,常務監事,許馨云
