登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
094法登他000002,1,2,張淑芬,18,0940201,0940205,0940205,2冊6頁,2,4,王聰畬,財團法人王利夫文教基金會,0870317,苗栗縣苑裡鎮苑南里11鄰天下路23號,奬助苗栗縣苑裡鎮內，家境清寒、學業優秀、品德優良之學生或贊助本鎮社會公業事業藝文活動等為宗旨。,王利夫之親屬捐助,苗栗縣政府民國八十五年五月一五日府教社字第五二四五四號函。,永久性質,10000000.00,1,0940205,0940902,0940302,許茂吉,苗栗縣苑裡鎮房裡里十四鄰北房一一之二九號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eV7ze7t3kO-XHKhAHH9IpzzKFaWDK4uBQrpnPTmKYlFPReOxfr-Snpxmxg==
094法登他000004,1,2,張淑芬,17,0940204,0940205,0940205,1冊2頁,2,17,董事長,財團法人台灣省苗栗縣私立大成高級中學,0870224,苗栗縣頭份鎮新華里二鄰六十五號,創辦私立大成高級中學並謀其發展為目的,由本會董事及地方熱心教育人士籌資購買及建築房屋捐獻為本會財產,四十九年五月十九日栗府教中字第二二五二四號,無限期,203341264.00,1,0940205,0940902,0940222,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/15ngxwK1DakSaw3vwlFLvI2zgqfAddywdhHx5MMTIIs-Le58YkDdWzdtUA==
094法登他000005,1,2,張淑芬,15,0940214,0940218,0940222,1冊19頁,1,9,龍和順,財團法人苗栗縣私立龍德家事商業職業學校,0861124,苗栗縣苑裡鎮房裡里南房75之1號,為遵照國家教育政冊暨現行教育法令之規定，辦理龍德高級家事商業職業學校，並謀其健全發展。,捐助,臺灣省政府教育廳六十二年六月一日,永久,173797557.00,1,0940222,0940902,0950216,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xPTNVWZXGIJTq880Cmx_43nSsO5sdBJR9EE__vHL1SMBGyD5qffUe4gYjg==
094法登他000006,1,2,張淑芬,35,0940214,0940216,0940217,1冊4頁,1,3,董事長,財團法人育達商業技術學院,0880315,苗栗縣造橋鄉談文村學府路一六八號,為遵照國家教育政策暨現行教育法令之規定，辦理商業技術學院，並謀其健全發展。,由王廣亞先生及王蔡秀鸞女士共同捐助,教育部民國八十八年二月九日台技㈡字第八七一四四三二四號,永久,2484887852.00,1,0940217,0940902,0940302,陳繼志,台北市寧安街十二號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DIIMwoGHNdK7mvyi_rrpj6R6OgLIlyQNncswRNPd_pRaPaFM-0aT6eT9jA==
094法登他000007,1,2,張淑芬,19,0940217,0940218,0940222,2冊9頁,2,17,董事長,財團法人臺灣省苗栗縣私立建臺高級中學,0870331,苗栗縣苗栗市福麗里至公路二五一號,創辦私立建臺高級中學，並謀其發展。,本財團法人董事會籌資購買土地建築校舍購買設備為校產，供本校教育使用。,教育部。中華民國三十七年八月二十八日,無限期,556199938.00,1,0940222,0940902,0940302,劉漢田,苗栗縣苗栗市福麗里至公路二五一號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RNOE4Ov_BZVbpeUI2_cn_5N7g6MTNmiDiZJVlFVyL6xWhxmXJjm_jLSILQ==
094法登他000008,1,2,張淑芬,29,0940301,0940304,0940308,2冊39頁,2,4,張漢昌,財團法人苗栗縣私立海青老人養護中心,0870717,苗栗縣通霄鎮五南里中山路498巷38號,提供老人收託、養護及其他老人福利事業。,永久捐助,苗栗縣政府民國八十四年四月二十七日府社褔字第五0六一七號,永久存立無限期,4658900.00,1,0940304,0940902,0940317,楊棲芳,苗栗縣苑裡鎮石鎮里5鄰石鎮34之5號,358,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mM9PyvPtThwN9Ycc6aaL5jq1lelgCD2dJf2_SegXZUIOSnfgiw_4FDDR5A==
094法登他000009,1,2,張淑芬,4,0940301,0940303,0940304,1冊9頁,2,5,董事長,財團法人苗栗縣後備軍人(子女)獎學金文教基金會,0860819,苗栗市府前路五六號,奬助本縣優秀而家境經濟困難之後備軍人（含子女）努力向學。,捐助,中華民國六十九年五月十二日,無限期,6710560.00,1,0940303,0940902,0940317,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3m6hV8NOYcqlArHl654Y3qAFA1x0f-mIevF6n9pRmTWDTf-DMYh6V2_w
094法登他000010,2,2,張淑芬,13,0940301,0940304,0940308,1冊6頁,2,8,陳瑞彬,社團法人苗栗縣聾啞福利協進會,0870910,苗栗市高苗里光復路九號,協助聾啞殘障者身心平衡，發揮自助助人自強不息的精神。辦理聾啞殘障者的福利、教育。透過職業訓練使之擁有一技之長，扶助其自立更生，公平競爭的機會。發動社會愛心人士力量，鼓勵聾啞殘障者發揮殘而不廢的潛能，積極參與社會建設。結合慈善愛心社團，共同為促進三民主義大同世界理想而努力。,捐助,苗栗縣政府。八七府社政字第八七０００二三０五三號,永久,281315.00,1,0940304,0940902,0940317,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IqbqnK0MEI0X9YpRjqkP9fDKeTf6N0lNywFN2vKawm8KpXQ8aVNOipJK2A==
094法登他000011,1,2,張淑芬,89,0940303,0940314,0940316,4冊55頁,2,2,董事長,財團法人苗栗縣立興華高級中學學校教育發展基金會,0820712,苗栗縣頭份鎮新華里22鄰中正一路401號,改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。,由本校校友、家長、公司行號及熱心教育人士捐助。,苗栗縣政府中華民國92年6月12日（82）府教社字第63653號函,永久,2300000.00,1,0940314,0940902,0940404,方世樑,苗栗縣竹南鎮山佳里2鄰山佳32之2號,350,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-_Ga-wimdvfZTZTYVwkEgQ97PzVQwOql6eH6KH_31YFtojaMKhYndMxoKg==
094法登他000012,1,2,張淑芬,55,0940317,0940318,0940322,3冊43頁,2,2,董事長,財團法人蘧廬文教基金會,0881217,苗栗縣頭屋鄉鳴鳳村蕃仔寮5之1號,以推行文化教育為宗旨,捐助,苗栗縣政府八十八年十二月一日八八府教社字第八八００一０二六二三號,永久,2000000.00,1,0940321,0940902,0940404,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/n7Vy0BaiE-rV36pJrc9IbS8gdhCAYb45HXmUlCwenuHGjgrIuPuCgyS9-w==
