登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
094法登他000001,1,2,謝怜聰,43,0940111,0940111,0940112,4冊13頁,2,8,劉獻堂,財團法人台灣省新竹市私立曙光女子高級中學,0491006,設：新竹市北大路六十一號,辦理私立曙光女子高級中學，並謀求其發展,由天主教聖神修女傳教會捐助,四十九年十月四日台灣省政府教育廳,"永    久",312642743.00,1,0940111,0940217,,張寶華,新竹市北大路六十一號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HQBZtSal_ktyZTl6whWQsirKBaZzrFCZH7pb7H2xFdQOuNqW9r2UmDrN8g==
094法登他000002,1,2,謝怜聰,382,0940111,0940111,0940112,13冊6頁,2,4,賴文針,財團法人李昭仁教授生醫工程發展基金會,0871222,新竹市光復路二段三０七號十八樓,紀念李昭仁教授，獎勵學術研究，培養傑出生醫化工人材。,自由募捐,新竹市政府八十七年十二月四日竹市教社字第六八號,永久,2000000.00,1,0940111,0940217,,詹叡棋,新竹市光復路二段一０一號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UjDAWsEXOyEMu4DWLvv7hR6kyJb0YnwsAzgaWocQu_YSWISQACN_KVV61k0=
094法登他000003,1,2,謝怜聰,471,0940111,0940112,0940112,14冊46頁,2,2,賴文針,財團法人清大化工文教基金會,0911030,新竹市光復路二段一０一號清華大學化工館,本會以培育化學工程之教學與研究為宗旨。,由賴文針等系友共同捐助,"新竹市政府  九十一年十月二十八日","永   久",2000000.00,1,0940112,0940217,,詹叡棋,新竹市光復路二段一０一號清華大學化工館,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/T5p4J22VocBc62moVse8OHSwlp8OvpPTFb-Gx6EWZOsnaT4CGVm_F7v_ggE=
094法登他000004,1,2,謝怜聰,259,0940112,0940112,0940112,10冊33頁,2,12,邱福生,財團法人基督教信義遵道會,0820615,新竹市公道五路二段一三０巷七弄二十一號,為保持並增進國內外教會之基督教信仰及崇拜、並依美國總會之傳統附設研究聖經之神學院、育幼院、養老院、醫院等辦理附屬慈善事業，並取得及處分不動產,本會得受美國明尼達州信義總會捐助之財產或款項作為出資，此外他,五十八年六月十二日台北市政府,"永    久",6432400.00,1,0940112,0940217,,,,,,,,,,,,章程變更：捐助章程第二條、第八條修訂,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/u3Sm7Ub2v8mw3iwSnf-Y59hzMb1PwOtyYvejiza2HY7i_Ar3bTf9qk_Dy08=
094法登他000005,2,2,謝怜聰,336,0940120,0940120,0940121,12冊10頁,2,5,曾治乾,社團法人新竹市自閉症協進會,0850806,新竹市東明街二三三巷十五號一樓,本會為根據人民團體法設立之社會團體，非以營利為目的。以協助自閉症患者經由醫療教育及復健以增進其社會化人際關係及語言發展。,會員會費等,新竹市政府八十五年七月廿六日八五府社行字第五三六七七號,永久,50000.00,1,0940120,0940217,,黃志偉,新竹市東明街二三三巷十五號,300,,,,,,,,章程變更：章程第三十五條修訂,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DQ_lB8Eg6g2LHFLnDkbgavRfQs6aK1_4hgK2ebbwLNHZD-7pf4f7KlR6FnI=
094法登他000006,1,2,謝怜聰,448,0940127,0940127,0940128,14冊23頁,2,2,吳重雨,財團法人思源科技教育基金會,0901225,新竹科學工業園區新竹市工業東四路二十五號,"本會以思索本源、團隊實作、培育人才、回饋社會為創會理念，並以人才培育、舉辦
教育性活動為宗旨。",由思源科技股份有限公司、源長投資股份有限公司及其他個人捐助。,"教育部   九十年十二月五日","永    久",30000000.00,1,0940127,0940404,,李曉玲,新竹市科學工業原區展業一路二號六樓,,,,,,,,,捐助章程第二條、第十五條修訂,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/y1NAuQIyEVWdKqmSrRagRUuxk0CQ__UWtC3YKjAimDk4U3wXMOVpxQiUFgc=
094法登他000007,1,2,謝怜聰,129,0940131,0940131,0940201,7冊37頁,1,10,高震東,財團法人台灣省新竹縣私立忠信高級中學,0610828,新竹縣新豐鄉員山村忠信街一七八號,"為遵照國家教育政策暨現行教育之規定辦理新竹縣私立忠信高級中學,並謀其健全發展",捐助,六十一年八月八日台灣省政府教育廳,永久,406612919.00,1,0940131,0940404,,汪玉風,新竹縣新豐鄉忠信街一七八號,304,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UesdufUUFICq-hT33bQFS9gKJ70HrFlR74G_K-TNgVZB_heP0J0WpH7Uj_M=
094法登他000008,1,2,謝怜聰,427,0940131,0940131,0940201,14冊2頁,2,2,吳淑美,財團法人福榮融合教育推廣基金會,0891122,新竹市墩豐路二十四巷十四號,以推廣融合教育為宗旨,由蕭瑞明、劉英達、楊建國三人共同捐助,新竹市政府,"永    久",2000000.00,1,0940131,0940404,,林巧芳,新竹市光復路一段三七九號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zECWvldB_0neykCSBFMsY-lacUpvELyUkl0rqq9HqH1Qk6LLr7pdx64xmi8=
094法登他000009,2,2,謝怜聰,363,0940131,0940131,0940201,12冊37頁,1,7,鄭錦郎,社團法人新竹市聾啞福利協進會,0861223,新竹市中正路三七０巷三四弄五號二樓,辦理聾啞人福利、教育職訓、加強社會力量舉辦聾啞人福利事業,會員入會費壹仟元、常年會費參佰元。,八十六年六月廿一日新竹市政府府社行字第四五一０一號,永久,99570.00,1,0940131,0940404,,王湘瑜,新竹市中正路三七０巷三四弄五號二樓,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7BZ5H7PUalH2rf04meg-v1if4sz-2Bd_n9tkoYVd93i0HKt0ko58auKCADI=
094法登他000010,1,2,謝怜聰,153,0940131,0940131,0940201,8冊11頁,2,3,鄭逸榛,財團法人台灣省新竹市普天宮,0631105,新竹市高峰里高峰路三０六號,遵守政府法令闡揚儒道釋之教義宣達聖德、發揚倫理道德復興中華文化運動提高運動，則辦社會公益事業。,由鄭再傳捐助,六十三年十月三十一日新竹市政府,"永  久",1030000.00,1,0940131,0940404,,羅進民,新竹市高峰路三０六號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/i2htW6kIBBSY0yWkMnXX4W1_JxkgOPmpxElC3QmGacQyIU5LjlF-qBbBAzM=
094法登他000011,1,2,謝怜聰,406,0940201,0940201,0940202,13冊31頁,1,2,于惠源,財團法人新竹市私立愛恒啟能中心,0890121,新竹市北區東大路四段三十五號,本會以辦理社會福利事業為宗旨,由黃琪婷等人捐助,"新竹市政府  八十八年十二月二十三日","永   久",3000000.00,1,0940201,0940404,,黃燕娥,新竹市東大路四段三五號,300,,,,,,,,章程變更:捐助章程第六、第八條修訂,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/G1UXU3GPw_KTo5hRmKyyjLOv7AB7sXPVXVIDaaGtC84c0iKoeGzffp1kPbQ=
094法登他000012,1,2,謝怜聰,273,0940201,0940201,0940202,10冊47頁,1,4,朱坤塗,財團法人坤泰文教基金會,0821124,新竹市西大路六三０號,本會以興辦並贊助教育文化公益等事業為宗旨,朱坤塗先生等捐助,八十二年十一月十七日教育部核准設立核准字號台82社字第零陸肆零陸柒號,永久,64748077.00,1,0940201,0940404,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6q5-k3ZpOZiNqgU_RVUO4EsgWSaHhJqZgZQkQwT5psPQmEB_vCnTUxmjebs=
094法登他000013,1,2,謝怜聰,135,0940202,0940202,0940203,7冊43頁,1,10,劉清古,財團法人新竹市世界高級中學,0620416,設台灣省新竹市光復路一段二五七號,"以創辦台灣省新竹市私立世界高級中學,並謀其發展。",捐助及補助,六十二年二月九日台灣省政府教育廳,"永  久",339336400.00,1,0940202,0940404,,彭珮綾,新竹市光復路一段二五七號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Op88VSvvv8F6-0rO971tn_IHKKEW8Z5wvKsx1rwAX_L9lfdgg3e9_Yy2cTY=
094法登他000014,1,2,謝怜聰,133,0940202,0940202,0940203,7冊41頁,1,11,鄭富雄,財團法人新竹縣仰德高級中學,0611213,新竹縣新豐鄉員山村一三三號,遵照國家教育政策暨現行教育法令之規定辦理高級中學並謀其健全發展。,捐助,台灣省教育廳六十一年十一月十六日教三字第八三二五三號,"永 久",200588644.00,1,0940202,0940404,,范文玲,新豐鄉員山村一三三號仰德高級中學,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Aaz4X9CM_ksTnWWFPQh_PKqjQ2qv_8MP0hWR5ZY03x8HTSwKtpYPJJHXQ7Q=
094法登他000015,2,2,謝怜聰,347,0940203,0940203,0940204,12冊21頁,2,6,羅瑞英,社團法人新竹縣肢體殘障協會,0851226,新竹縣竹東鎮長春路一段一六八號,以團結新竹縣肢障者、配合政府社會福利措施及各界惠殘人士社團、發揮泛愛眾人精神、激勵肢障者走出自我象牙塔、化消極退縮為積極進取等。,捐助,新竹縣政府八十五年十二月十二日,永久,350000.00,1,0940203,0940404,,余秀蓮,新竹縣竹東鎮長春路一段一六八號,310,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WNVnU7P7exsKZd6Bz60H-37c-0DdIGQCvxSGVZ6hCBl81L1JGW3-curs2VQ=
094法登他000016,1,2,謝怜聰,92,0940203,0940203,0940204,6冊8頁,1,11,陳西京,財團法人大華技術學院,0560620,新竹縣芎林鄉水坑村二０之一號,為遵照國家教育政策，暨現行教育法令之規定，辦理大華技術學院，並謀其健全發展。,由創辦人章宗鈺捐贈新台幣柒佰萬元正,五十八年七月十五日教育部,永久,1914892963.00,1,0940203,0940404,,彭美滿,新竹縣芎林鄉大華路一號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BG1mpeA0wx545VXUS1DSnfS3kqtHv01ImVZf13uFY00kg5yknTGzIOyagA==
094法登他000017,1,2,謝怜聰,370,0940216,0940216,0940217,12冊44頁,1,3,曾繁城,財團法人台積電文教基金會,0870525,新竹科學工業園區新竹市力行六路八號,以贊助各項獎學金、講座、文藝活動、提昇人文精神為宗旨。,由台灣積體電路製造股份有限公司捐助,教育部87.04.20台社四字第八七０三九四五三號,永久,379738360.00,1,0940216,0940404,,李曉玲,新竹科學工業園區新竹市展業一路二號六樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ndPnxWo4ti5vGNkWSH6cam0TLaH2nzPV7XQEFT_H0BIMMWu_YU1w2CxZchk=
094法登他000020,2,2,謝怜聰,338,0940222,0940222,0940223,12冊12頁,2,7,陳慶田,社團法人新竹市智障福利協進會,0850903,新竹市南大路六七二巷三弄二十二號,爭取智障者合法權益提供智障福利之研究發展建設成年智障者社區家園,會員會費等,新竹市政府民國八十五年四月二日八五府社行字第二二七七一號,永久,140000.00,1,0940222,0940404,,,,,,,,,,,,章程變更：捐助章程第三條、第六條修訂。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aaLVx7uEJQzennxsug2TFQjnGoNvCeA5gUjquHVS55MEr_XNCirqMONkuLo=
094法登他000021,1,2,謝怜聰,318,0940301,0940301,0940302,11冊42頁,2,11,許明德,財團法人自強工業科學基金會,0850110,新竹市光復路二段一０一號,本會係結合清華大學校友暨熱心人士，從事工業科學技術之研究發展，推動人文社會科學之大眾化和加速工商管理之現代化，以促進國家經濟建設。,由清華大學校友暨社會熱心人士捐助,經濟部六十二年十二月廿六日經(六二)工四一三五三號函,永久,11397158.00,1,0940301,0940404,,馬茜莎,新竹市光復路二段一０一號研發大樓二樓,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/q3Ox5CIfEmnTLv2tis3NGcFChSLnl2c2QVh4Vv2Srjba6NhZQVs9hq1kPuY=
094法登他000022,1,2,謝怜聰,247,0940303,0940303,0940304,10冊21頁,2,5,詹良文,財團法人新竹市竹蓮國民小學教育發展基金會,0811224,新竹市食品路二二六號,協助政府教育建設舉辦全校性校內外之各項教育活動,校友、地方人士自由捐助,八十一年九月二十一日新竹市政府,永久,2000000.00,1,0940303,0940404,,魏秀鳳,新竹市食品路二二六號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nMVovRy8lO9Y12jy2EhSbBxNOiCHqtoRPo0-2-BCnqp4XCELiBw-zF2v4kA=
094法登他000023,1,2,謝怜聰,346,0940304,0940304,0940307,12冊20頁,1,5,"了  中",財團法人玄奘大學,0851223,新竹市香山區玄奘路四八號,為遵照國家教育政策暨現行教育法規之規定，辦理玄奘大學，並謀求其建全發展,捐助,教育部中華民國八十三年十二月二十四日台高069877號,永久,2108804511.00,1,0940304,0940404,,莊瑞平,新竹市玄奘路四十八號,300,,,,,,,,章程變更：捐助章程第一條、第三條業經本院九十三年法字第三號裁定變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/66uFOKNetIqE2QJeNcqORI6b5XvQlp7LXq40U4rMUYwgHFZ0nXrCakBSLdc=
094法登他000024,1,2,謝怜聰,167,0940304,0940304,0940307,8冊25頁,2,4,呂嘉穀,財團法人台灣省新竹市基督教浸信會主恩堂,0680410,新竹市新源街六二巷二０號,傳佈基督教義，辦理宗教教育事業,由美南浸信會捐助及本會信徒奉獻,新竹縣政府六十八年三月二十二日竹財法許字第０二號許可,"永    久",1800000.00,1,0940304,0940404,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-darQcHzdFvnTBkKeKnVzjW2bdCgxnPCOyvNbCLGAE3tU3ueS8E-INSZkFI=
094法登他000025,1,2,謝怜聰,55,0940310,0940310,0940311,4冊49頁,2,7,劉丹桂,財團法人台灣省天主教會新竹教區,0501226,設:新竹市中正路一五六－一號,供應本教區所需之一切傳教設備及經費。以維持本教區現在及將來所經辦之宗教、慈善、教育（含幼稚教育）、社會福利各項事業。,國內外教友捐贈,五十年十二月十一日新竹縣政府,"永   久",372759.00,1,0940310,0940404,,"沈  明",新竹市中正路一五六之一號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hFPZjeXcJcg0qmlaSLizrTRX8JTnL4FVowNn0x60No5XnsBpacZ5OW42MA==
094法登他000026,1,2,謝怜聰,184,0940310,0940310,0940311,9冊9頁,1,6,白正龍,財團法人私立天主教華光智能發展中心,0740412,新竹縣關西鎮正義路一二六號,舉辦智障者特殊教育及職業訓練,由董事長葉由根捐助,七十四年三月十八日新竹縣政府八四府社福字第四七九二九號,"永   久",29113251.00,1,0940310,0940404,,張俊倫,新竹縣關西鎮正義路一二六號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Yqy9oYMrBlA-wAMaw4ze1htFiKVqI5qkBTDIv9RkO_3_dt7OlJ1Hbt1NsE4=
094法登他000027,1,2,謝怜聰,84,0940316,0940316,0940317,5冊59頁,1,14,謝忠弼,財團法人食品工業發展研究所,0550321,新竹市食品路三三一號,一、研究及發展食品與生物等產業相關之科學與技術。二、提供食品與生物等相關產業技術服務，及投資其具創新或前瞻性之事業，帶動產業發展。三、培育及訓練食品與生物等相關產業之科技人才。四、策進及協助食品與生物等相關產業之國際交流與發展。,捐助,五十五年二月二十一日經濟部,"永  久",9500000.00,1,0940316,0940404,,李孟生,新竹市食品路三三一號食品研究所行政室,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FDuOVvu1Iro6W3L5-fB8lHfITZgyYxGNgASNBUyXbAAlO_6Ekfs-JRZe5A==
094法登他000028,1,2,謝怜聰,194,0940316,0940316,0940317,9冊19頁,2,3,鄭心家,財團法人鄭再傳紀念基金會,0760801,新竹市中山里一鄰大同路一五三號,以宏揚中華固有文化道德，端正社會風氣，提昇生活品質為宗旨，辦理下列業務：有關教迶文化公益事業之舉辦。獎助清寒或優秀之學生,由鄭興家先生與郭麗姝女士各捐助新台幣伍拾萬元,七十六年七月二十日新竹市政府,永久,4122500.00,1,0940316,0940404,,許淑華,新竹市大同路一五三號,300,,,,,,,,章程變更：捐助章程第六條修訂。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eNSfc1d2zvxBIE7aeAy9k6x7Skj-hSakC5SC71ut2jXrAMFfgsLYtr5pnug=
094法登他000029,1,2,謝怜聰,301,0940317,0940317,0940318,11冊26頁,2,4,蔡慧嬌,財團法人新竹市立富禮國民中學教育發展基金會,0840111,新竹市富禮街十六號,一、提昇學校教育品質。二、改善學校環境，充實學校設備。三、推動學校教育研究、發展學校教育建設。,家長委員、地方熱心人士自由捐助。,新竹市政府八十三年六月廿八日八三府教社字第二九０四三號,永久,2019094.00,1,0940317,0940404,,蔡秀英,新竹市富禮街十六號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WcqC7tJfpB1k5D5JjUAXiFoqe26ZERIiIN5FeDLRF4bdx8lGF4RBAxdzly0=
094法登他000030,1,2,謝怜聰,161,0940317,0940317,0940318,8冊19頁,2,7,朱星白,財團法人台灣省新竹市基督教改革宗長老會民族路教會,0661104,新竹市民族路一五八號,傳揚基督教義、辦理慈善公益及宗教教育事業等,捐助,六十六年六月二日新竹縣政府,"永  久",628361.00,1,0940317,0940404,,廖元成,新竹市民族路一五八號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sMU5ky0thBwTZqwAeLudzMBVquT_4lMAkMaHwpKwBUeftg0_xa5NNJ9dzBE=
094法登他000031,1,2,謝怜聰,48,0940322,0940322,0940323,6冊14頁,1,13,陳建中,財團法人臺灣省新竹市私立光復高級中學,0500110,新竹市光復路二段一五三號,"創辦臺灣省新竹市私立光復高級中學,並謀其發展為目的。",由李仲英捐助及其他有志者捐獻。,五十年一月十五日臺灣省政府教育廳,"永  久",1792060992.00,1,0940322,0940506,,沈錦生,新竹市光復路二段一五三號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/r1UFUciGcUWxeYGHs2bz56xh7Ysk_BuzWtPTsEn1MlkhZ-l9KMroHoadfA==
