登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
094法登他000001,1,2,張芳惠,818,0940104,0940104,0940104,20冊56頁,2,3,林天財,財團法人天才社會福利慈善事業基金會,0871104,臺中市西區中正路四七六號四樓九室,以辦理社會福利慈善事業為目的。,由林天財捐助,"內政部          中華民國八十七年十月二十八日","永  久",30000000.00,1,0940104,,0940104,林恕任,電話:0423722837,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WSNO77hkUGf8Z39ah7rBSTv5llSWiJyrlo2F44TRDt8vLmuuLmqrCqXCAR8=
094法登他000002,1,2,張芳惠,636,0940104,0940104,0940104,17冊19頁,2,4,陳阿水,財團法人臺中市南屯區文山國民小學學校教育發展基金會,0840621,臺中市南屯區忠勇路九十七號,以提升學校教育品質為宗旨，充分運用社會資源協助臺中市南屯區文山國小改善學校環境，充實教學設備，推動教育研究，發展教育建設。,陳阿水等人捐助,"臺中市政府　  　中華民國八十四年三月十七日",永　久,4850000.00,1,0940104,,0940104,,,,,,,陳惠娥,電話：0423896934轉711,,,章程修訂：原捐助及組織章程第八條條文內容修訂。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/maoIW0v1v0MnTDsFTdobc_rPIlvE5wcbhe-YNs5Oh_lEv6Ai0_b5nVsdTXg=
094法登他000003,1,2,張芳惠,954,0940105,0940105,0940105,23冊12頁,2,2,陳瑞祥,財團法人臺中縣私立廣達社會福利慈善事業基金會,0891122,臺中縣外埔鄉六分村甲后路水頭巷一之二十八號,以舉辦社會福利慈善事業為宗旨。,由陳瑞祥等二十五人捐助,"臺中縣政府           中華民國八十九年十一月九日","永  久",10000000.00,1,0940105,,0940105,羅富妙,電話:0423156099,,,,,,,,,章程修訂：原捐助章程第四條條文內容修訂。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yJwx-RDV8fIXejf2vz695404wiNRSCu-PMDj27tcc3Lh_eXvEJKZLQRgWqM=
094法登他000004,1,2,張芳惠,162,0940106,0940106,0940106,7冊1頁,1,12,陳本源,財團法人臺中縣私立致用高級中學,0560626,臺中縣大甲鎮東陽新村七十一號,為遵照國家政策暨現行教育法令之規定辦理私立致用高級中學，並謀其發展。,"由周  楨等捐助","臺灣省政府教育廳      中華民國五十六年五月一日","永   久",935103193.00,1,0940106,,0940106,楊麗安,電話:0426871354轉101,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Fr5e5vwfRWu_FiGXP-6lbRYE_u4ce0pNYFU-QBqbfplOQCM4tyeAz57BNYc=
094法登他000005,1,2,張芳惠,604,0940106,0940106,0940106,16冊37頁,1,4,林正良,財團法人臺中市南區國光國民小學學校教育發展基金會,0830915,臺中市南區國光路二六一號,以提升學校教育品質為宗旨，充分運用社會資源協助臺中市南區國光國民小學改善學校環境，充實教學設備，推動教育研究，發展教育建設。,由林炳章等捐助,"臺中市政府        　中華民國八十三年八月十一日",永　久,6500000.00,1,0940106,,0940106,,,,,,,游麗蓉,電話:0422872475轉741,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MNrcgUydzzZbV0cJy_a6whn4lcYZ6VOb7UKBUawew2pmLGzjkNc3G9ox-qU=
094法登他000006,1,2,張芳惠,497,0940106,0940106,0940106,14冊29頁,2,5,鄭惠明,財團法人自行車暨健康科技工業研究發展中心,0810601,臺中市西屯區工業區三十七路十七號,本中心從事自行車各種成車與零組件之研究發展及材料之開發，以達成自行車工業整體發展為目的。,由經濟部工業局等捐助,"經濟部          中華民國八十一年五月四日","永  久",34000000.00,1,0940106,,0940106,,,,,,,汪雅芬,電話:0423501100轉122,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sC3jQKC8Gi70RkeubFCHnRkUdFB1m9jw6KwXJKWC_epQja4oXLwh7w8Spro=
094法登他000007,1,2,張芳惠,167,0940107,0940107,0940107,7冊11頁,1,30,林振國,財團法人私立東海大學,0560912,臺中市西屯區臺中港路三段一八一號,研究高深學識，陶冶人格養成專門人才。,由美國在亞洲基督教高等教育聯合董事會捐贈,"教育部           中華民國四十四年九月二十七日","永  久",4891436912.00,1,0940107,,0940107,游子瑩,電話:0227071594,,,,,陳裕隆,電話:0423590121轉2806,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZbH4fHom-vYRkVuTcctkBKIbJjrF7NsEx4RUmASd1rFFWPLsQhzQzpg4rhk=
094法登他000008,2,2,張芳惠,767,0940107,0940107,0940107,20冊5頁,2,9,王美碧,社團法人臺中市自閉症教育協進會,0861204,臺中市南屯區東興路一段四五０號,一、促進政府社會對自閉症患者之教育養護及提供具體教養及職訓就業等福利措施，使殘而不廢，重歸社會，創造自力更生的生活。二、促使自閉症早期發現，早期診治，並協助自閉症患者經由醫療、教育訓練，重建獨立人格，以適應社會生活。,會員會費及外界捐款等,臺中市政府　　　中華民國七十七年十二月十五日,"永  久",1132324.00,1,0940107,,0940107,,,,,,,張中平,電話：0422444152,,,章程修訂：原組織章程第十一條條文內容修訂。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WeGt-z_zn1rAa1sirEvA4FEEFuWoyyfSLF5BRtSrbAGvKdRKMdFIpjiwekE=
094法登他000009,1,2,張芳惠,823,0940107,0940107,0940107,21冊1頁,2,3,"黎  明",財團法人嶺東文教基金會,0871224,臺中市南屯區永春路十八之二十號,本會以配合國家政策，感念蔡亞萍博士奉獻教育之精神、發展國內外文化學術發展活動暨人才培育為宗旨。,由晏瑞文先生捐助,"教育部      中華民國八十七年十二月十五日","永   久",10000000.00,1,0940107,,0940107,,,,,,,蔡明純,電話：0423893015,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/k7NDeoyLWi0ELL2t6o41NDH7Yh0YycC5fHIMoPq-ntugTNjKSLhPhgC2F-4=
094法登他000010,1,2,張芳惠,653,0940111,0940111,0940111,17冊37頁,2,5,林增連,財團法人國立自然科學博物館文教基金會,0841110,臺中市館前路一號,以加強關切科學博物研究與教育人士之聯繫，啟發社會大眾對自然之關懷，進而為自然科學之發展建立基礎為宗旨。,由林仁德等人捐助,"教育部  　　中華民國八十四年八月二十九日",永　久,10000000.00,1,0940111,,0940111,,,,,,,陳美樺,電話:0423226940轉325,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ua55OFOOWzSuKVuKq2GTr00myvZ6zY6U4JucFJCeh3TFThX58Qg-dz49b_0=
