登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
094法登他000001,1,2,胡文傑,30,0940125,0940126,0940127,1冊30頁,2,4,釋禪心,財團法人白毫文教基金會,0801030,南投縣名間鄉萬丹村山腳巷七四號之一,以獎助文化事業及淨化民心養育老幼等公益事業為宗旨,由謝美霞等捐助,南投縣政府80年10月03日,永久,2000000.00,1,0940125,,0940125,,,,,,,,,,,,,,,
094法登他000002,1,2,胡文傑,134,0940111,0940112,0940112,5冊14頁,1,2,林淑麗,財團法人南投縣私立德安啟智教養院,0891219,南投市三和里十鄰中興路七九一巷十九號、二十一號,辦理社會福利慈善事業,由胡得鏘先生捐助,"南投縣政府 八十九年十二月六日  八九投府社工字第八九一九０九九七號",永久,3000000.00,1,0940111,0940111,0940111,林淑麗,南投市三和里中興路七九一巷十九號,540,,,,,,,,,,,,
094法登他000003,2,2,胡文傑,119,0940125,0940126,0930127,4冊29頁,2,2,吳漢彬,社團法人南投縣社區關懷協會,0890131,南投市光榮里光榮北路四街九號,本會宗旨為「號召同道學習耶穌基督虛己如僕，關懷社區的需要與發展，使仁愛與公義得以彰顯，從而建立幸福美滿的多彩社會。」,會員繳納會費或其他捐助。,南投縣政府八十八年七月三日。「八八投府社行字第一○九二五六號。」,永久,19000.00,1,0940125,,0940125,吳漢彬,南投市內興里南新路一五九號,,,,,,,,,,,,,
094法登他000004,1,2,張國忠,18,0940111,0940112,0940112,3冊19頁,2,3,吳忠信,財團法人白陽大道教育基金會,0840829,南投縣中寮鄉福盛村福山巷八五之一號,本會以效法天地自然無為精神，闡述聖人立教之旨、宏揚固有倫理道德、修已善群、推展文教活動、充實生活內涵、建立祥和社會為宗旨。,由吳忠信、楊李麗花等捐助。,南投縣政府八四年八月七日（八四）投府教社字第一一三二七七號函,永久,2000000.00,1,0940111,,0940111,吳忠信,彰化市公園路一段一二Ｏ號,,,,,,,,,,,,,
094法登他000006,1,2,胡文傑,10,0940302,0940303,0940304,1冊10頁,1,10,成嘉玲,財團法人南開技術學院,0600825,南投縣草屯鎮中正路五六八號本校校內,為遵照國家教育政策暨現行教育法令之規定，辦理技術學院︵附設專科部︶，並謀其健全發展。,由顧李淑華、顧懷祖、顧不先等先生所捐助。,奉教育部九十年六月二十九日台（九０）技（二）字第九００九一三三八號函立案。,"永  久",1851124196.00,1,0940302,,0940302,陳河永,南投縣草屯鎮中正路五六八號,542,,,,,,,,,,,,
094法登他000007,1,2,胡文傑,12,0940322,0940323,0940324,1冊12頁,2,4,白博文,財團法人南投高商文教基金會,0840706,南投縣南投市彰南路一段九九三號,辦理南投高商及社區公益事業為宗旨。,南投高商在校師生、歷屆校友、社會善心人士捐助。,"南投縣政府  民國八十四年五月六日（八四）投府教社字第六一五一二號函",永久,2500000.00,1,0940322,,0940322,白博文,南投市彰南路一段九九三號,540,,,,,,,,,,,,
094法登他000008,1,2,胡文傑,25,0940216,0940217,0940218,1冊25頁,2,12,謝招宏,財團法人臺灣省南投縣私立同德家事商業職業學校,0651007,南投縣草屯鎮中正路培英巷八號,為遵照國家教育政策暨現行教育法令之規定以辦理職業學校，並謀其健全發展,由林英章、葉志輝、胡忠民、林淑娪、郭海唇、馬志援、趙海金等捐助。,臺灣省政府教育廳　六二年七月十二日,永久,509093805.00,1,0940216,,0940216,李欣怡,南投縣草屯鎮虎山路六四八巷四九弄二二號,542,,,,,,,,,,,,
094法登他000009,2,2,胡文傑,89,0940303,0940304,0940307,3冊29頁,2,10,陳德清,社團法人南投縣聾啞福利協進會,0870814,南投市軍功路九六號,研究發展聾啞人福利問題，並發動配合社會資源與辦聾啞人福利事業，使聾啞人士盡其力報效國家服務社會為宗旨。,會費與自由捐助。,南投縣政府第六十四年八月十一日,永久,51308.50,1,0940303,,0940303,陳政勳,南投縣水里鄉農富村民權路八五之一號,,,,,,,,,,,,,
094法登他000010,2,2,胡文傑,48,0940311,0940314,0940315,2冊18頁,2,5,陳伯勳,社團法人南投縣救難協會,0860127,南投市信義街五巷五一號,以一本傳統助人美德，激勵人類博愛惻隱、互助助人之良知，整合救急救難力量，發揮互助互愛精神，服務社會為宗旨。,會員入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,南投縣政府中華民國八一年五月二十九日（81）投府社行字第56986號函。,永久,2497605.00,1,0940311,,0940311,楊美紅,南投縣竹山鎮中正里菜園路五號之二,557,,,,,,,,,,,,
094法登他000011,1,2,胡文傑,139,0940408,0940411,0940412,5冊19頁,2,2,李探雲,財團法人埔里鎮恒吉宮,0900305,南投縣埔里鎮清新里南興街３６７號,崇揚道教，以宏揚教義，維護中華文化，重整道德暨興辦公益慈善事業。　,由埔里鎮恒吉宮管理委員會捐助,"南投縣政府  民國９０年２月１５日",永久,120303119.00,1,0940408,0940408,0940412,李探雲,埔里鎮東門里宏仁路１０號,545,,,,,,,,,,,,
