登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
099法登他000001,1,2,曾定東,358,0990104,0990104,0990105,12冊32頁,2,4,李德湧,財團法人新竹內天后宮,0860903,新竹市興南里西門街一八四號,本敬奉天上聖母之精神，傳揚道教教義及舉辦祭典發揚宗教文化，匡正社會風氣促進信徒敦睦和諧，舉辦各項社會公益慈善事業。,由新竹內天后宮捐助。,新竹市政府八十六年七月七日八六府民禮字第四八九三四號函,永久,14702000.00,1,0990104,0990202,0990106,李德紅,新竹縣竹北市中華路352號之2‧11樓,300,,,,,,,,捐助章程第11條部分條文修正。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jOd2ZRF6tRG7akLnnPi0BjHAeOxhIaPNbNixp_p6tpSZlCFCtzXhs59UKqo=
099法登他000002,1,2,曾定東,578,0990108,0990108,0990111,17冊5頁,2,2,于樹偉,財團法人安全衛生技術中心,0960202,新竹縣竹東鎮中興路四段195號52館413室,"本以提供優質的安全衛生技術,協助政府與產業創造永續發展的環境,並保障人員安全健康與設施安全為宗旨,","由中華民國安全衛生協會,富邦產物保險(股)公司,漢民科技(股)公司,東京威力科創(股)公司,李祖原建築師事務所,優貝克科技(股)公司,及賴世龍先生共同捐助",行政院勞工委員會,"永    久",10000000.00,1,0990108,0990202,0990113,黃小芳,新竹縣竹北市中華路408巷55之3號6樓,302,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a0qfOhgQ57YHs-Yzq6soalcTaQoNwcd1WfEktJf6uwaUXWg29h44gj3QBqk=
099法登他000003,1,2,曾定東,92,0990108,0990108,0990111,6冊8頁,2,13,陳西京,財團法人大華技術學院,0560620,新竹縣芎林鄉水坑村20之1號,為遵照國家教育政策，暨現行教育法令之規定，辦理大華技術學院，並謀其健全發展。,由創辦人章宗鈺捐贈新台幣柒佰萬元正,五十八年七月十五日教育部,永久,2172469370.00,1,0990108,0990202,0990113,彭美滿,新竹縣芎林鄉大華路一號,,,,,,,,,補充變更捐助章程第1條至第32條。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tp6RK6MMmPn09YjS_4RaWL4u8mlU5YK2TUtp4BBL_bz5N6HHHSE2Q8lmIA==
099法登他000004,1,2,曾定東,48,0990111,0990111,0990112,6冊14頁,1,15,陳東和,財團法人臺灣省新竹市私立光復高級中學,0500110,新竹市光復路二段一五三號,"創辦臺灣省新竹市私立光復高級中學,並謀其發展為目的。",由李仲英捐助及其他有志者捐獻。,五十年一月十五日臺灣省政府教育廳,"永  久",1939195892.00,1,0990111,0990202,0990115,"石  堅",台北市忠孝東路五段236巷16號2樓,300,,,,,,,,第15屆任期中陳建中董事辭世及郭哲董事辭職，變更董事員額由13人降為11人。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/w0w_M7vHeGMVm2SJztSsTP5WMmMyAqKO6f7RtRAR4ZZ_mNDxdsWauufzNA==
099法登他000005,1,2,曾定東,240,0990112,0990112,0990113,10冊14頁,2,4,葉雲進,財團法人新竹市東山綠水福德會,0810903,新竹市綠水里博愛街七十九巷一號之一,本仁義之精神、傳揚道教教義及辦理社會公益、慈善事業,接受會員或有關單位捐助,八十一年三月五日新竹市政府,永久,1000000.00,1,0990112,0990202,0990118,徐錦燿,新竹市學府路99號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/thXG6SGqfkSS_50lYSuM-aOgeiQ6jR0J6ym0yTDWLO39rWvu1jl7MNh-YrI=
099法登他000006,1,2,曾定東,454,0990114,0990114,0990115,14冊29頁,1,2,江淑鶯,財團法人基督教會新竹錫安堂,0910208,新竹市光復路二段四八一號四樓,本法人係為傳揚耶穌基督救贖的福音，宣揚耶穌基督的教訓，並以興辦社會福利服務及社會救助為宗旨。,由財團法人台北市基督教會錫安堂捐助,新竹市政府　九十一年一月三十日,"永  久",106376885.00,1,0990114,0990202,0990119,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/L0HQcROSe8EwJjXHTnPv6L2Y_I2zRg-STFZSeUIKBgqhUMkuV9_BnrYjLYw=
099法登他000007,1,2,曾定東,77,0990114,0990114,0990115,12冊46頁,1,14,蔡清胤,財團法人元培科技大學,0541016,新竹市元培街三０六號,"為遵照國家教育政策暨現行教育法令之規定，辦理元培科技大學,並謀求其健全發展。",蔡炳坤先生等人捐助,五十四年十月一日教育部,永久,2516742769.00,1,0990115,0990202,0990120,吳吉梅,新竹市元培街306號,300,,,,,,,,捐助章程第1條至第9條修正，新增第10條至第32條條文。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3_yyr5EwlkYjg8zB8Q-33YZ7XyndGOqeH38SutX9nlHNXw73e9WfrfLJLg==
099法登他000008,1,2,曾定東,234,0990114,0990114,0990115,10冊8頁,2,3,楊總平,財團法人新竹市虎林國小教育發展基金會,0810715,新竹市延平路二段78號,提昇虎林國小教育品質為宗旨,政府補助經費及社會人士捐助,八十一年五月十八日新竹市政府,永久存立,2000000.00,1,0990115,0990202,0990129,龔正玲,新竹市東大路一段11巷3號3樓,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oGmUDUTvoXrgfZjUQsQWirjALbh_NSlPuq9u-0o0wDdxh1A4g-aVGvIpa58=
099法登他000009,2,2,曾定東,237,0990118,0990118,0990119,10冊11頁,2,5,宣明智,社團法人新竹市警察之友會,0810810,新竹市中山路一段,協助維護地方治安、增進警民關係,公益人士自由捐助,八十一年一月十五日新竹市政府,永久,5000000.00,1,0990118,0990202,0990120,曾淑雲,新竹市中山路1號,300,,,,,,,,章程第一條社團名稱變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/leSKf1SVjT3yiGGH79QsD4TYIysoP9iN79h9hCqNB6CTARQdowINB8dJ0Mk=
099法登他000010,1,2,曾定東,93,0990119,0990119,0990120,7冊1頁,1,15,劉献堂,財團法人台灣省新竹市私立磐石高級中學,0561021,新竹市西大路683號,創辦私立磐石高級中學並謀其發展,董事會捐助,五十三年八月一日新竹縣政府,"永   久",585906460.00,1,0990119,0990202,0990125,王校華,苗栗縣頭份鎮中華路1205號4樓,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UTn270zw16ZHNJtneip7ShlTPbDCF9wJbYKjxJZwCpkMGWIP5S_pO4H4lQ==
099法登他000011,1,2,曾定東,570,0990119,0990119,0990120,16冊48頁,2,2,李克勉,財團法人新竹市天主教仁愛社會福利基金會,0951201,新竹市東區埔頂路6巷26號,"本會為實踐基督博愛精神,幫助身心障礙者獲得真正的幸福,依照身心障礙者保護法,兒童及少年福利法及其他有關法令之規定,以辦理社會福利慈善事業為目的。",由財團法人新竹市天主教仁愛啟智中心捐助。,"新竹市政府    95年11月21日","永    久",10000000.00,1,0990119,0990202,0990126,曾郁旋,新竹市埔頂路6巷26號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bJj4FKDbjJGQkMn6e-Jl2WAA5D6RuLAFOi4bVIoktLwvd5vYoclDxKbTe1k=
099法登他000012,2,2,曾定東,635,0990119,0990119,0990120,18冊11頁,2,2,李振江,社團法人新竹市慈牧全人關懷協會,0980706,新竹市光復路二段481號3樓,非以營利為目的之社會團體，以聯絡臺灣各地社會關懷團體，服務弱勢族群，推廣全人健康為宗旨。,會員會費及其他捐款,新竹市政府96年11月2日府社行字第0960114125號,永久,947775.00,1,0990119,0990202,0990128,楊子萱,新竹市新源街62巷23號8樓,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PIa32ok70Z_YzmapJHXIayX5bDn8qqexvKKVB__ueMjKGlmR2cv0h2sw8ho=
099法登他000013,2,2,曾定東,342,0990119,0990119,0990120,12冊16頁,2,14,張添福,社團法人新竹縣盲人福利協進會,0851126,新竹縣新埔鎮義民路三段622巷47弄3號,開發並結合社會資源以推動盲人福利工作,會員會費等,新竹縣政府中華民國八十五年十一月六日,永久,300000.00,1,0990119,0990202,0990122,葉力慧,新竹縣新埔鎮義民路三段622巷47弄3號,310,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/S6aAsa8RV6F5EOgiLO70nszPKmAdWx5pUglSOBhmPHlQPQHGjqRh7paVTV4=
099法登他000014,1,2,曾定東,184,0990120,0990120,0990121,9冊9頁,1,8,白正龍,財團法人私立天主教華光智能發展中心,0740412,新竹縣關西鎮正義路一二六號,舉辦智障者特殊教育及職業訓練,由董事長葉由根捐助,七十四年三月十八日新竹縣政府八四府社福字第四七九二九號,"永   久",10000000.00,1,0990120,0990202,0990125,周神助,新竹縣關西鎮正義路126號,306,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/o-ja3LVD8nCaGNrcvIpNFa1LFXoj1uhgP9lVNUOF9TN1BAk4N7qfHiRuOv0=
099法登他000016,1,2,曾定東,182,0990127,0990127,0990128,9冊7頁,2,9,羅吉鴻,財團法人啟英文教基金會,0730921,新竹縣關西鎮東光里五鄰十六張一三一號,本會以推展文化教育活動，維護社會善良風俗為宗旨，辦理下列業務：一、獎勵品學兼優及家境清寒之學生。二、舉辦文化與進修活動。三、舉辦提高國民生活水準品質之活動。四、舉辦研究、講座、訓練、交流競賽等活動及購置設備。,承受玉山石礦股份有限公司之樂捐,七十三年一月十二日新竹縣政府,"永     久",12000000.00,1,0990127,0990402,0990208,羅吉武,新竹縣關西鎮正義路158-1號,306,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NFwnBQbprFKsepdpcnAEef7GGG1BMZppdQBguKeb2mFvAMIWgRS2w7Cy80Y=
099法登他000017,1,2,曾定東,319,0990128,0990128,0990129,11冊43頁,2,13,江彩瑩,財團法人新竹市南隘國民小學教育發展基金會,0850125,新竹市南隘路二段三十一號新竹市立南隘國民小學內,以提升學校教育品質為宗旨,家長委員、地方熱心人士自由捐助,新竹市政府八十五年一月十一日八五府教社字第０二０四二號,永久,2300000.00,1,0990128,0990402,0990208,江彥臻,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_Xv9eT7mLG2OjDU49AV-mykzRWG4dI25MTyTf8CBs8c4kOkMpPoo5JHWHF8=
