登記案號,序號,職稱,姓名
099法登他000001,1,董事長,黃清安
099法登他000001,3,董　事,林永峯
099法登他000001,4,董　事,沈佩香
099法登他000001,5,董　事,王汝禎
099法登他000001,6,董　事,陳脉經
099法登他000001,7,董　事,張生受　
099法登他000001,8,董　事,林進財
099法登他000001,9,董　事,潘文揚
099法登他000001,11,董　事,林財源
099法登他000001,12,董　事,劉金科
099法登他000001,13,董　事,方國明
099法登他000001,14,董　事,洪得順
099法登他000001,15,董　事,黃文良
099法登他000002,1,董事長,吳百齡
099法登他000002,2,"董  事",林振豐
099法登他000002,3,"董  事",鄭青境
099法登他000002,4,"董  事",郭瑞賓
099法登他000002,5,"董  事",陳子良
099法登他000002,6,"董  事",林水
099法登他000002,7,董　事,何裕隆
099法登他000002,9,"董  事",楊瑞仁
099法登他000002,10,"董  事",王天錫
099法登他000003,1,董事長,陳唐山
099法登他000003,2,"董  事",李和順
099法登他000003,3,"董  事",林進旺
099法登他000003,4,"董  事",林文定
099法登他000003,5,"董  事",李國堂
099法登他000003,6,"董  事",沈春輝
099法登他000003,7,"董  事",吳延齡
099法登他000003,8,"董  事",謝廷是
099法登他000003,9,"董  事",張紹源
099法登他000003,10,"董  事",沈達吉
099法登他000003,11,"董  事",吳南河
099法登他000003,12,"董  事",黃崑虎
099法登他000003,13,"董  事",黃慶淵
099法登他000003,14,"董  事",郭俊男
099法登他000003,15,"董  事",姜義榮
099法登他000003,16,"董  事",李憲三
099法登他000003,17,"董  事",葉文宗
099法登他000003,18,"董  事",徐松水
099法登他000003,19,"董  事",劉福財
099法登他000004,1,董事長,林吉男
099法登他000004,2,董　事,李宗南
099法登他000004,4,董　事,林世傑
099法登他000004,6,董　事,陳明雄
099法登他000004,8,董　事,蕭明昆
099法登他000004,9,董　事,沈揚仁
099法登他000004,10,董　事,賴烱仁
099法登他000005,1,董事長,郭龍咸
099法登他000005,2,"董  事",葉俊良
099法登他000005,3,"董  事",林盟龍
099法登他000005,4,"董  事",葉金成
099法登他000005,5,"董  事",林石吉
099法登他000005,6,"董  事",林隆昌
099法登他000005,7,"董  事",黃大豐
099法登他000005,8,"董  事",呂瓊玫
099法登他000005,9,"董  事",林世昌
099法登他000005,10,"董  事",陳明和
099法登他000005,11,"董  事",鐘培齊
099法登他000006,1,董　事,梁熾才
099法登他000006,2,董　事,蕭文元
099法登他000006,3,董事長,林仲偉
099法登他000006,4,董　事,馮定華
099法登他000006,5,董　事,馬永定
099法登他000006,6,董　事,陳興翼
099法登他000006,7,董　事,胡德賢
099法登他000006,9,董　事,鍾安住
099法登他000006,10,董　事,薛然文
099法登他000006,11,董　事,黃建軍
099法登他000006,12,董　事,宮高德
099法登他000007,1,董事長,王昭雄
099法登他000007,2,董　事,陳紹宗
099法登他000007,3,董　事,王素敏
099法登他000007,4,董　事,杜金池
099法登他000007,5,董　事,張崑雄
099法登他000007,6,董　事,林東龍
099法登他000007,7,董　事,郭人鳳
