登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
099法登他000002,1,2,簡豐益,259,0990105,0990208,0990304,7冊20頁,2,2,黃建興,財團法人黃大魚文化藝術基金會,0950727,宜蘭縣羅東鎮林森路187之2號,藝術紮根、文化推廣,本會設立基金由黃建興等10人共同捐助。本會辦理各項業務所需經費，以支用基金孳息及法人成立後所得捐贈為原則。,宜蘭縣政府中華民國95年5月29日府文行字第0950002641號函,永久,2000000.00,1,0990208,0990419,0990309,,,,,,,,,,,第1屆董監事任期屆滿，改選產生第2屆董監事。,,,,
099法登他000003,1,2,簡豐益,4,0990113,0990113,0990120,1冊26頁,1,4,洪山川,財團法人宜蘭縣天主教五峯旗聖母朝聖地,0790313,宜蘭縣礁溪鄉五峰路91巷10號,以紀念天主教聖母在五峯旗救人濟世慈愛事蹟，淨化人心，提振社會道德，並配合「五峯旗風景特定區」之闢建，設置朝聖地，發展國際性靈修事業為目的。,自由捐助,宜蘭縣政府中華民國79年2月21日79府民禮字第13270號函,永久,96869106.00,1,0990113,0990419,0990122,駱小芬,台北市樂利路94號,106,,,,,,,,原捐助章程第4條第1款修正及增列第7款，如附件。,,,,
099法登他000005,1,2,簡豐益,164,0990114,0990127,0990208,4冊29頁,1,4,星雲,財團法人私立佛光大學,0880614,宜蘭縣礁溪鄉林尾路160號,遵照國家教育政策暨現行教育法令之規定，辦理佛光大學，並謀其健全發展。,由星雲等人捐助,教育部中華民國85年8月6日(85)高(3)字第85514687號函,永久,4148495027.00,1,0990127,0990419,0990301,,,262,,,,陳蕾如,宜蘭縣礁溪鄉林尾路160號,262,,"財產總額原登記「新臺幣3,843,884,489元整」，變更為「新臺幣4,148,495,027元整」。",,,,
099法登他000006,1,2,簡豐益,151,0990120,0990120,0990128,4冊15頁,1,10,羅紀琼,財團法人伊甸社會福利基金會,0870603,台北市文山區萬美街1段55號3樓,以舉辦社會福利為目的,由劉俠等人繼續捐助,台北市政府社會局72年3月19日北市社四字第9699號函,永久,237823286.00,1,0990120,0990419,0990204,黃信嘉,宜蘭縣宜蘭市慈安路27號,260,,,,,,,,"第10屆常務監察人李少玉辭任，繼任常務監察人為王渡。
新聘任監察人程文晋。",,,,
099法登他000008,1,2,簡豐益,224,0990125,0990223,0990309,6冊4頁,2,3,郭煌宗,財團法人微龍教育基金會,0930115,宜蘭縣宜蘭市崇聖街167號6樓,本會以促進兒童身心發展，加強雙親親職功能，健全家庭動力，凝聚社區活力和關懷弱勢教育為宗旨。,由郭煌宗先生捐助。,宜蘭縣政府教育局92年12月30日府教終字第0920160011號,永久,2000000.00,1,0990223,,0990315,王翠鈴,台中市西區民權路312巷4號地下室,403,,,,,,,,第2屆董事任期屆滿，改選產生第3屆董事。,,,,
099法登他000010,1,2,簡豐益,135,0990201,0990203,0990212,3冊46頁,2,4,陳長庚,財團法人大三鬮慈惠寺,0861027,宜蘭縣員山鄉尚德村賢德路2段299號,本宗教仁愛之精神，傳揚佛教教義，辦理社會公益慈善事業及社會福利事業。,由員山鄉大三鬮慈惠寺捐助,宜蘭縣政府中華民國86年10月3日府民禮字第116080號函,永久,68742500.00,1,0990203,0990419,0990301,林俊德,宜蘭縣宜蘭市民權路2段41巷3號,260,,,,,,,,"第3屆董監事任期屆滿，改選產生第4屆董監事。
代表法人之董事變更為陳長庚。",,,,
099法登他000011,1,2,簡豐益,133,0990202,0990203,0990223,3冊44頁,2,5,陳振茂,財團法人陳水盛教育基金會,0861015,宜蘭縣宜蘭市民族路372號2樓,本會以「立足蘭陽，胸懷世界」自勉，積極推動蘭陽地區文教活動，舉辦文化、科學、生活講座，及獎助清寒優秀學子為成立宗旨。,由陳振茂先生等人捐助。,宜蘭縣政府中華民國86年9月25日86府教社字第113361號函,永久,9083000.00,1,0990203,0990419,0990303,,,,,,,,,,,第4屆董事任期屆滿，改選產生第5屆董事。,,,,
099法登他000012,1,2,簡豐益,7,0990203,0990203,0990212,1冊32頁,1,7,吳素真,財團法人宜蘭縣私立蘭陽仁愛之家,0520504,宜蘭縣礁溪鄉龍泉路31號,以舉辦並發展社會救濟事業為宗旨,地方捐助政府補助,宜蘭縣政府中華民國51年5月1日宜府民社字08號,永久,123149644.00,1,0990203,0990419,0990301,,,,,,,,,,,"財產總額原登記「新台幣37,192,932元整」變更為「新台幣123,149,644元整」。",,,,
099法登他000013,1,2,簡豐益,5,0990203,0990208,0990223,1冊22頁,2,11,林聰賢,財團法人蘭陽文教基金會,0780629,宜蘭縣宜蘭市復興路2段101號,本會以推展宜蘭縣文教活動，發揮社會教育功能，提昇縣民生活品質為宗旨。,台灣省政府與宜蘭縣政府補助。,宜蘭縣政府中華民國78年6月29日府教社字第56054號函,永久,5000000.00,1,0990208,0990419,0990301,,,,,,,,,,,"第10屆董事暨第8屆監察人任期屆滿，改選產生第11屆董事暨第9屆監察人。
財產總額原登記「新台幣104,851,900元整」變更為「新台幣5,000,000元整」。
捐助及組織章程第4條、第5條變更如附件。",,,,
099法登他000015,2,2,簡豐益,191,0990204,0990224,0990308,5冊9頁,2,3,簡適材,社團法人宜蘭縣基督教生命之光青少年發展協會,0900801,宜蘭縣宜蘭市慈航路139號,本會以促進青少年、兒童有健康的身心發展為宗旨。,個人入會費及常年費、政府機關捐助、捐助收入、基金及孳息、其他收入。,宜蘭縣政府中華民國90年5月19日府字第065645號函,永久,0.00,1,0990224,0990419,0990312,呂佳蓮,宜蘭市慈航路139號,260,,,,,,,,第2屆理監事任期屆滿，改選產生第3屆理監事。,,,,
099法登他000016,2,2,簡豐益,179,0990204,0990208,0990223,4冊44頁,2,6,陳生財,社團法人宜蘭縣宇宙能健康協會,0890505,宜蘭縣羅東鎮光明街58之1號,推展宇宙能（人體電能）運動，增進國民身體健康,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,宜蘭縣政府中華民國89年4月18日89府社行字第035640號函,永久,201842.00,1,0990208,0990419,0990302,,,,,,,,,,,"第5屆理、監事任期屆滿，改選第6屆理、監事。
主事務所地址原登記「宜蘭縣宜蘭市農權路57巷9號」變更為「宜蘭縣羅東鎮光明街58之1號」。",,,,
