登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
099法登他000001,1,2,陳錦鑾,4,0990104,0990104,0990104,1冊5頁,1,9,董事長,財團法人高雄市三塊厝興德團,0441012,高雄市三民區河北二路134號,為圖舊慣信仰之淨化向上、以期社會教化之徹底及辦理社會公益、慈善教育等事業為目的。,捐助,高雄市政府民政局、44年7月23日高市民政三字第12278號,永久,226915234.00,1,0990104,0990302,0990108,,,,,,,,,,,,,,,
099法登他000002,1,2,陳錦鑾,683,0990104,0990104,0990104,12冊181頁,2,4,林孟陽,財團法人東海教育基金會,0891221,高雄市鹽埕區建國四路303號,以關懷社會教育為宗旨,由林瓊璋捐助,高雄市政府教育局、民國89年12月6日高市教四字第8900021503號函,永久,10000000.00,1,0990104,0990302,0990112,,,,,,,,,,,,,,,
099法登他000003,1,2,陳錦鑾,513,0990108,0990113,0990113,10冊95頁,1,4,林義守,財團法人高雄縣私立義大國際高級中學,0870424,高雄縣大樹鄉學城路一段6號,為規畫統整完全學校，推廣優質教育嘉惠更多學子，特捐助金額興辦高級中學、國民中學，國民小學及幼稚園等教育，為國儲才，並謀其健全發展。,由林義守等捐助,高雄縣政府、民國86年9月17日（96年8月22日改隸於教育部）,永久,473296351.00,1,0990113,0990302,,,,,,,,,,,,,,,,
099法登他000004,1,2,陳錦鑾,174,0990108,0990115,0990115,4冊68頁,1,8,林義守,財團法人義守大學,0770121,高雄縣大樹鄉學城路一段1號,遵照法令辦理高等工業科技教育、為國儲才、並謀其健全發展。,由國統投資開發有限公司捐助,教育部、民國75年5月26日台(75)22328號函。,永久,7045846159.00,1,0990115,0990302,,,,,,,,,,,,,,,,
099法登他000005,1,2,陳錦鑾,1036,0990111,0990111,0990111,18冊1頁,2,2,董事長,財團法人高雄縣法印精舍,0961224,高雄縣六龜鄉荖濃村頂濃路100巷1之1號,本法人本於釋迦牟尼佛智慧與慈悲之精神，以傳揚釋迦牟尼佛教義為宗旨。,由高雄縣法印精舍捐助,高雄縣政府民國96年12月18日府民宗字第0960280543號函,永久,16880000.00,1,0990111,0990302,0990114,,,,,,,,,,,,,,,
099法登他000006,2,2,陳錦鑾,835,0990111,0990111,0990111,13冊389頁,2,13,理事長,社團法人高雄市新桃苗同鄉會,0930702,高雄市三民區褒忠街157號,本會為聯絡新竹縣市、桃園縣、苗栗縣等地區旅居高雄市同鄉情感，圖謀鄉親福利，發揮親睦互助合作精神舉辦公益事業及協助政府推行法令為宗旨。,會員會費及捐助等,高雄市政府社會局民國93年5月31日高市社一字第0930015556號函,永久,600000.00,1,0990111,0990302,,,,,,,,,,,,,,,,
099法登他000007,1,2,陳錦鑾,680,0990111,0990111,0990111,12冊169頁,2,4,董事長,財團法人生蓮慈善公益基金會,0891215,高雄市前鎮區民權二路6號28樓,以舉辦或捐助社會慈善事業為目的,由世全鋼鐵企業股份有限公司捐助,高雄市政府社會局、號函（民國93年10月19日起改隸內政部為主管機關）,永久,125000000.00,1,0990111,0990302,,,,,,,,,,,,,,,,
099法登他000008,1,2,陳錦鑾,758,0990113,0990113,0990113,13冊81頁,1,3,董事長,財團法人高雄市基督教浸信會,0910911,高雄市新興區中正三路102號,本法人宗旨在傳佈耶穌基督教義，弘揚福音，推行宗教教育及辦理社會公益慈善事業,由王雅谷、金志鵬、林子超、楊凱森等代表捐助,高雄市政府民政局、民國91年9月3日高市民政字第0910010582號函,永久,267150634.00,1,0990113,0990302,,,,,,,,,,,,,,,,
099法登他000009,1,2,陳錦鑾,682,0990113,0990113,0990113,12冊177頁,2,4,陳敏斷,財團法人陳江章文教基金會,0891216,高雄市前金區五福三路21號11樓,"一、有關文化教育事業等經辦事項。二、獎勵有關文化教育事業等事項。    三、有關慈善救濟事項。四、其他符合本會設立宗旨之相關公益性教育事務。",財團法人陳趙樹公益慈善基金會等捐助,高雄市政府教育局、民國89年1212二日高市教四字第8900021777號函,永久,33100000.00,1,0990113,0990318,,,,,,,,,,,,,,,,
099法登他000010,1,2,陳錦鑾,340,0990115,0990115,0990115,7冊13頁,2,8,董事長,財團法人高雄縣立寶來國民小學教育發展基金會,0830105,高雄縣六龜鄉寶來村中正路89號,本會以充分利用社會資源、改善學校環境、充實教學設備、推動教育研究促進學生敦品勵學、提升教育品質為宗旨。,捐助及高雄縣政府補助,高雄縣政府82年12月11日82府教社字第210109號函。,永久,2040000.00,1,0990115,0990318,,,,,,,,,,,,,,,,
