登記案號,序號,職稱,姓名
049法登000010,1,董事長,楊良茂
049法登000010,2,常務董事,胡金雲
049法登000010,3,常務董事,方慶清
049法登000010,4,常務董事,張國元　
049法登000010,5,常務董事,宋盛傳
049法登000010,6,"董  事",傅鑫河
049法登000010,7,"董  事",葉日琅
049法登000010,8,"董  事",陳顯銘
049法登000010,9,"董  事",葉富炳
049法登000010,10,"董  事",黃貽徐
049法登000010,11,"董  事",楊登鳳
049法登000010,12,"董  事",黃哲祥
049法登000010,13,"董  事",王松壽
049法登000010,14,"董  事",黃景裕
049法登000010,15,"董  事",宋典盛
049法登財000001,1,董事長,王紹堉
049法登財000001,2,"董  事",劉昌平
049法登財000001,3,"董  事",李順成
049法登財000001,4,"董  事",邵夢蘭
049法登財000001,5,"董  事",倪德明
049法登財000001,6,"董  事",郎萬法
049法登財000001,7,"董  事",陳朝傳
049法登財000001,8,"董  事",儲京之
049法登財000001,9,"董  事",劉嵋恩
049法登財000001,10,"董  事",應式文
049法登財000001,11,"董  事",鎮天錫
049法登財000001,12,"董  事",古嘉諄
049法登財000001,13,"董  事",龍天民
049法登財000001,14,"董  事",張守易
