登記案號,序號,職稱,姓名
092法登他000001,1,董事長,李無惑
092法登他000001,2,"董  事",魏雪珠
092法登他000001,3,"董  事",李無難
092法登他000001,4,"董  事",李巾
092法登他000001,5,"董  事",吳欣容
092法登他000001,6,"監  事",李嘯風
092法登他000001,7,"監  事",李巾
092法登他000002,1,"理 事 長","莊 大 山"
092法登他000002,2,常務理事,張簡堂山
092法登他000002,3,常務理事,"林 華 雄"
092法登他000002,4,"理    事","陳 喜 峰"
092法登他000002,5,"理    事","陳 景 昌"
092法登他000002,6,"理    事","洪 嘉 宏"
092法登他000002,7,"理    事","黃 秋 賓"
092法登他000002,8,"理    事","潘 秋 泉"
092法登他000002,9,"理    事","范 俊 城"
092法登他000002,10,常務監事,"汪 毓 文"
092法登他000002,11,"監    事","蔡 建 坤"
092法登他000002,12,"監    事","王 順 文"
092法登他000003,1,董事長,蕭鴻川
092法登他000003,2,"董  事",蔡碩堂
092法登他000003,3,"董  事",莊忠桓
092法登他000003,4,"董  事",郭貞容
092法登他000003,5,"董  事",邱文珠
092法登他000003,6,"董  事",黃金英
092法登他000003,7,"董  事",林金葉
092法登他000003,8,"董  事",蘇天財
092法登他000003,9,"董  事",林張麗蘭
092法登他000004,1,董事長,孫建行
092法登他000004,2,"董  事",孫永慶
092法登他000004,3,"董  事",康東龍
092法登他000004,4,"董  事",鄭禹九
092法登他000004,5,"董  事",袁建華
092法登他000004,6,"董  事",李金塗
092法登他000004,7,"董  事",顧聰興
092法登他000004,8,"董  事",李明發
092法登他000004,9,"董  事",邢筱泉
092法登他000005,1,董事長,"林 惠 文"
092法登他000005,2,"董  事","林 美 美"
092法登他000005,3,"董  事","楊 仕 銘"
092法登他000005,4,"董  事","吳 金 鐘"
092法登他000005,5,"董  事","鄭 福 財"
092法登他000005,6,"董  事",林朱季仁
092法登他000005,7,"董  事","高 耀 民"
092法登他000005,8,"董  事","陳 盛 男"
092法登他000005,9,"董  事","林 立 倉"
092法登他000006,1,"董 事 長",吳嘉南
092法登他000006,2,"董    事",陳見岳
092法登他000006,3,"董    事",吳錫璋
092法登他000006,4,"董    事",尤富永
092法登他000006,5,"董    事",李不易
092法登他000006,6,"董    事",李高明
092法登他000006,7,"董    事",張顯爵
092法登他000006,8,"董    事",潘恩盛
092法登他000006,9,"董    事",林耀輝
092法登他000007,1,董事長,林孟丹
092法登他000007,2,"董  事",蔡華山
092法登他000007,3,"董  事",藍國徵
092法登他000007,4,"董  事",朱有福
092法登他000007,5,"董  事",林孟光
092法登他000007,6,"董  事",謝光輝
092法登他000007,7,"董  事",陳建東
092法登他000007,8,"董  事",林萬祥
092法登他000007,9,"董  事",林世震
092法登他000008,1,董事長,陳慶男
092法登他000008,2,"董  事",陳慶輝
092法登他000008,3,"董  事",周俊雄
092法登他000008,4,"董  事",柯弘明
092法登他000008,5,"董  事",柯清芳
092法登他000008,6,"董  事",蔡定邦
092法登他000008,7,"董  事",李文宏
092法登他000008,8,"董  事",劉伯男
092法登他000008,9,"董  事",張宗仁
092法登他000009,1,董事長,單國璽
092法登他000009,2,"董  事",李復興
092法登他000009,3,"董  事",黃兆明
092法登他000009,4,"董  事",陳尚禮
092法登他000009,5,"董  事",戴志成
092法登他000009,6,"董  事",宋弘茂
092法登他000009,7,"董  事",周鍾?
092法登他000009,8,"董  事",黃忠偉
092法登他000009,9,"董  事",曹世鐸
092法登他000009,10,"董  事",洪元明
092法登他000009,11,"董  事",譚木盛
092法登他000009,12,"董  事",趙怡莊
092法登他000009,13,"董  事",程肇陽
092法登他000009,14,"董  事",吳終源
092法登他000009,15,"董  事",洪山川
092法登他000010,1,董事長,釋心定
092法登他000010,2,"董  事","星  雲"
092法登他000010,3,"董  事",張優理
092法登他000010,4,"董  事",鄭行泉
092法登他000010,5,"董  事",吳素真
092法登他000010,6,"董  事",張滿足
092法登他000010,7,"董  事",釋心觀
092法登他000010,8,"董  事",王翠貞
092法登他000010,9,"董  事",陳順章
092法登他000010,10,"董  事",陳潮派
092法登他000010,11,"董  事",游次郎
092法登他000010,12,"董  事",蕭頂順
092法登他000010,13,"董  事",賴國棟
092法登他000010,14,"董  事",蔡國華
092法登他000010,15,"董  事",楊晴雯
092法登他000011,1,"董 事 長",吳茂仁
092法登他000011,2,常務董事,吳福海
092法登他000011,3,常務董事,吳春雄
092法登他000011,4,常務董事,吳正福
092法登他000011,5,常務董事,吳鋒裕
092法登他000011,6,"董    事",吳玉柱
092法登他000011,7,"董    事",吳金次
092法登他000011,8,"董    事",吳朝賢
092法登他000011,9,"董    事",吳居清
092法登他000011,10,"董    事",吳昭雄
092法登他000011,11,"董    事",吳明鴻
092法登他000011,12,"董    事",吳俊人
092法登他000011,13,"董    事",吳博文
092法登他000011,14,"董    事",吳海男
092法登他000011,15,"董    事",吳玉光
092法登他000011,16,常務監事,吳資彬
092法登他000011,17,"監    事",吳泰山
092法登他000011,18,"監    事",吳啟源
092法登他000011,19,"監    事",吳進輝
092法登他000011,20,"監    事",吳金全
092法登他000012,1,"董 事 長",陳廖梅芳
092法登他000012,2,常務董事,"陳 永 安"
092法登他000012,3,常務董事,"翁 瑞 伯"
092法登他000012,4,"董    事","翁 清 榮"
092法登他000012,5,"董    事","郭 女 菁"
092法登他000012,6,"董    事","翁 秀 錦"
092法登他000012,7,"董    事","黃 武 助"
092法登他000013,1,"理 事 長",吳寶鳳
092法登他000013,2,常務理事,歐瑞耀
092法登他000013,3,常務理事,陳渝光
092法登他000013,4,常務理事,黃信憲
092法登他000013,5,常務理事,林世忠
092法登他000013,6,"理    事",邱滿星
092法登他000013,7,"理    事",邱鳳松
092法登他000013,8,"理    事",張進隆
092法登他000013,9,"理    事",黃淑貞
092法登他000013,10,"理    事",林忠安
092法登他000013,11,"理    事",古靜洋
092法登他000013,12,"理    事",李文化
092法登他000013,13,"理    事",魏銀南
092法登他000013,14,"理    事",劉嘉暉
092法登他000013,15,"理    事",李志榮
092法登他000013,16,常務監事,黃思穎
092法登他000013,17,"監    事",程建中
092法登他000013,18,"監    事",王健得
092法登他000013,19,"監    事",姚德忠
092法登他000013,20,"監    事",郭燕武
092法登他000014,1,"董 事 長",趙素芳
092法登他000014,2,常務董事,涂百洲
092法登他000014,3,常務董事,李德彥
092法登他000014,4,常務董事,張豐富
092法登他000014,5,常務董事,吳澄第
092法登他000014,6,常務董事,李鈺錫
092法登他000014,7,常務董事,曾慧津
092法登他000014,8,"董    事",劉宏文
092法登他000014,9,"董    事",洪純隆
092法登他000014,10,"董    事",林永哲
092法登他000014,11,"董    事",陳瑩霖
092法登他000014,12,"董    事",林媽利
092法登他000014,13,"董    事",邱永仁
092法登他000014,14,"董    事",廖政文
092法登他000014,15,"董    事",吳新義
092法登他000014,16,"董    事",吳運東
092法登他000014,17,"董    事",林義雄
092法登他000014,18,"董    事",黃輝雄
092法登他000014,19,"董    事",張志銘
092法登他000014,20,"董    事",黃壽雄
092法登他000014,21,"董    事",陳裕清
092法登他000015,1,"理 事 長","鄒    玫"
092法登他000015,2,副理事長,"蔡 義 昌"
092法登他000015,3,常務理事,"黃 聰 正"
092法登他000015,4,常務理事,"閻 海 宏"
092法登他000015,5,常務理事,"陳 安 正"
092法登他000015,6,常務理事,"徐 連 珠"
092法登他000015,7,常務理事,莊黃美珠
092法登他000015,8,"理    事","陳 碧 霞"
092法登他000015,9,"理    事","陳 進 雄"
092法登他000015,10,"理    事","趙 士 華"
092法登他000015,11,"理    事","黃 美 鳳"
092法登他000015,12,"理    事","黃 乙 琳"
092法登他000015,13,"理    事","林 茂 盛"
092法登他000015,14,"理    事","陳 永 鑑"
092法登他000015,15,"理    事","黃 月 英"
092法登他000015,16,"理    事","黃 茂 壹"
092法登他000015,17,"理    事","林 玉 成"
092法登他000015,18,"理    事","吳 麗 昭"
092法登他000015,19,"理    事","王 梅 芳"
092法登他000015,20,"理    事","王 盛 聰"
092法登他000015,21,"理    事","張 紅 英"
092法登他000015,22,常務監事,"劉 世 俊"
092法登他000015,23,"監    事",李許素珍
092法登他000015,24,"監    事",蔡陳翠瓊
092法登他000015,25,"監    事","黃 國 盛"
092法登他000015,26,"監    事","楊 仙 珠"
092法登他000016,1,董事長,"陳 敏 斷"
092法登他000016,2,"董  事","陳 敏 賢"
092法登他000016,3,"董  事","黃 美 玉"
092法登他000016,4,"董  事","何 精 哲"
092法登他000016,5,"董  事","趙 忠 傑"
092法登他000016,6,"董  事","羅 麗 櫻"
092法登他000016,7,"董  事","黃 玉 娟"
092法登他000016,8,"董  事","王 春 櫻"
092法登他000016,9,"董  事",黃林秀貞
092法登他000017,1,"董 事 長",林水波
092法登他000017,2,"董    事",黃清治
092法登他000017,3,"董    事",蔡吉雄
092法登他000017,4,"董    事",林義治
092法登他000017,5,"董    事",蘇水在
092法登他000017,6,"董    事",黃基福
092法登他000017,7,"董    事",蔡瑞琳
092法登他000017,8,"董    事",林義萬
092法登他000017,9,"董    事",陳玉清
092法登他000017,10,"董    事",朱禹祥
092法登他000017,11,"董    事",林英陸
092法登他000017,12,"董    事",林金木
092法登他000017,13,"董    事",邱家正
092法登他000017,14,常務監事,林一進
092法登他000017,15,"監    事",朱清祥
092法登他000017,16,"監    事",潘錦順
092法登他000018,1,"理 事 長","林 素 縑"
092法登他000018,2,常務理事,"林 雪 驥"
092法登他000018,3,常務理事,"胡 美 華"
092法登他000018,4,"理    事","王 岡 鳳"
092法登他000018,5,"理    事","楊 恕 奇"
092法登他000018,6,"理    事","遇 信 平"
092法登他000018,7,"理    事","郭 能 明"
092法登他000018,8,"理    事","鄒 毅 祥"
092法登他000018,9,"理    事","林 經 堯"
092法登他000018,10,常務監事,"蘇 雪 櫻"
092法登他000018,11,"監    事","陳  　琦"
092法登他000018,12,"監    事","陳 碧 兒"
092法登他000019,1,董事長,林義守
092法登他000019,2,"董  事",林志龍
092法登他000019,3,"董  事",林宗慶
092法登他000019,4,"董  事",黃景聰
092法登他000019,5,"董  事",劉成居
092法登他000019,6,"董  事",黃俊雄
092法登他000019,7,"董  事","朱  敏"
092法登他000019,8,"董  事",賴和興
092法登他000019,9,"董  事",陳欽博
092法登他000020,1,"董 事 長","莊 松 旺"
092法登他000020,2,常務董事,"王 清 居"
092法登他000020,3,常務董事,"黃 振 明"
092法登他000020,4,常務董事,"蔡 森 郎"
092法登他000020,5,常務董事,"蔡 圖 晉"
092法登他000020,6,"董    事","蔡 自 由"
092法登他000020,7,"董    事",黃洪秋月
092法登他000020,8,"董    事","劉 有 田"
092法登他000020,9,"董    事","黃 泰 山"
092法登他000020,10,"董    事","蘇 豐 池"
092法登他000020,11,"董    事","李 文 章"
092法登他000020,12,"董    事","郭 錫 鍾"
092法登他000020,13,"董    事","陳 啟 明"
092法登他000020,14,"董    事","朱 守 助"
092法登他000020,15,"董    事","黃 富 義"
092法登他000021,1,董事長,"黃 文 柔"
092法登他000021,2,"董  事","宗 景 宜"
092法登他000021,3,"董  事","呂 鎮 霖"
092法登他000021,4,"董  事","何 俊 彥"
092法登他000021,5,"董  事","胡    冰"
092法登他000021,6,"董  事","侯 台 琴"
092法登他000021,7,"董  事","張 美 英"
092法登他000021,8,"董  事","張 簡 珍"
092法登他000021,9,"董  事","馮 碧 華"
092法登他000021,10,"董  事","鄭 莉 莉"
092法登他000021,11,"董  事",許欒珊瑚
092法登他000022,1,"理 事 長","黃 煜 仁"
092法登他000022,2,常務理事,江陳喜美
092法登他000022,3,常務理事,"王 德 信"
092法登他000022,4,常務理事,"鄭 鳳 鵬"
092法登他000022,5,常務理事,"趙 鎮 起"
092法登他000022,6,"理    事","韋 三 貴"
092法登他000022,7,"理    事","蘇 寶 家"
092法登他000022,8,"理    事","陳 永 勤"
092法登他000022,9,"理    事","蔡 藻 非"
092法登他000022,10,"理    事","周 錦 華"
092法登他000022,11,"理    事","陳 金 葉"
092法登他000022,12,"理    事","楊 台 山"
092法登他000022,13,"理    事","柯 金 德"
092法登他000022,14,"理    事","邱 秋 鳳"
092法登他000022,15,"理    事",蔡呂阿雲
092法登他000022,16,常務監事,"黃 政 義"
092法登他000022,17,"監    事",張楊金鳳
092法登他000022,18,"監    事","李 文 賢"
092法登他000022,19,"監    事","許 順 相"
092法登他000022,20,"監    事",蔡葉鳳珠
092法登他000023,1,董事長,陳瓊讚
092法登他000023,2,"董  事",蘇正源
092法登他000023,3,"董  事",鄭景元
092法登他000023,4,"董  事",李芳典
092法登他000023,5,"董  事",李和子
092法登他000023,6,"董  事",王素英
092法登他000023,7,"董  事",陳瓊馨
092法登他000023,8,"董  事",涂伶琴
092法登他000023,9,"董  事",洪平森
092法登他000023,10,"董  事",蔡慧盈
092法登他000023,11,"董  事",許足賢
092法登他000024,1,董事長,"王 昆 德"
