登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
065法登000007,1,2,黃憲華,110,0650218,0650228,0650228,3冊49頁,1,0,董事長,財團法人台灣省高雄市私立道明中學,0600122,高雄市建國一路105號,發展中等教育事業、培育優秀健全之青年。,捐助,中華民國四十七年八月十一日,永久,69264598.00,1,0650228,0650912,,,,,,,,,,,,董事變更登記,,,,
065法登000009,1,2,黃憲華,43,0650301,0650301,0650301,2冊17頁,2,0,董事長,財團法人金屬工業發展中心,0521201,高雄市楠梓區高楠公路一００一號,從事研究發展、厚植工業服務與技術推廣之能力、以訓練專門人員及生產與管理、環境檢測、技術服務及展示等方式輔導協助國內金屬及其相關工業改善設備、提高管理及生產技術、研究改良製造方法及成本控制、以有效利用金屬資源，發展新產品，拓展銷售市場，使其具備國際市場良好競爭能力為目的。,捐助,經濟部中華民國五十二年八月二十一日,永久,42344600.00,1,0650301,0650612,,,,,,,,,,,,,,,,
065法登000010,1,2,黃憲華,84,0650301,0650301,0650301,3冊28頁,2,,董事長,財團法人台灣省高雄市左營區聖徒教會,0600911,高雄市左營區軍校路育群巷17號,為使基督徒獲得屬靈造就廣傳福音並舉辦慈善事業為目的。,捐助,六十年七月三十一日高雄市政府,永久,150399.40,1,0650301,0660630,,,,,,,,,,,,,,,,
065法登000011,1,2,黃憲華,77,0650301,0650301,0650301,3冊21頁,1,,董事長,財團法人台灣省高雄縣私立高旗高級工業職業學校,0600622,高雄縣鳳山市鳳仁路九十號,以創辦高旗高級工業職業學校並謀其發展為目的。,捐助,台灣省政府教育廳民國五十九年八月十九日,永久,0.00,1,0650301,0660630,,,,,,,,,,,,,,,,
065法登000014,1,2,黃憲華,94,0650403,0650403,0650403,3冊38頁,2,,董事長,財團法人高雄市私立復華中學,0611212,高雄市苓雅區民權一路34號,以創辦私立復華中學並謀其發展為目的,由創辦人孫永慶等捐助,台灣省政府教育廳、中華民國61年11月30日,永久,0.00,1,0650403,0660630,,,,,,,,,,,,,,,,
065法登000017,1,2,黃憲華,109,0650510,0650510,0650510,4冊6頁,2,1,董事長,財團法人高雄港落海原沉安全基金管理會,0630312,高雄市前鎮區草衙一巷200號,捐助基金處理沉木,凡高雄港進口原木、由貨主每噸捐助新台幣二角五分,六十二年十一月二十八日台灣省政府,永久,5000000.00,1,0650510,0650812,,,,,,,,,,,,,,,,
065法登000018,1,2,黃憲華,18,0650510,0650510,0650510,1冊23頁,2,7,董事長,財團法人台灣省高雄市私立國際高級商工職業學校,0491203,高雄市苓雅區三多二路84號,遵照憲法第一五八條之規定以授與青年生產之識與技能並養成從事職業之能力為宗旨。,陳韜等捐助,臺灣省政府教育廳、中華民國44年8月10日,永久,14547495.00,1,0650510,0660630,,,,,,,,,,,,,,,,
065法登000020,1,1,黃憲華,121,0650515,0650515,0650515,4冊16頁,,0,董事長,財團法人高雄市營造會舘,0650515,高雄市新興區六合一路四十九之五號,以增進營造會員之聯繫並同謀劃營造工業之改良發展增進福利。,捐助,高雄市政府六十五年三月九日高市府社行字一九二四一號,永久,2918000.00,1,0650515,0651201,,,,,,,,,,,,,,,,
065法登000027,1,2,廖正雄,57,0650812,0650812,0650812,3冊1頁,1,0,王天池,財團法人高雄市私立立志中學,0560123,高雄市新興七賢一路86號,設立財團法人以創辦『私立立志中學』並謀其發展為目的。,由王天池、江麒榮、杜振華、李延品、尚盈川、朱孟常、尚蔭璜、潘孝銳、符萃英、韓鵬鴻、俞希傑、等十一人共同捐贈。,台灣省教育廳中華民國五十二年七月十五日,永久,3795000.00,1,0650812,0660630,,,,,,,,,,,,,,,,
065法登000028,1,2,黃憲華,47,0650813,0650813,0650813,2冊21頁,2,2,李亞頻,財團法人私立國際商業專科學校,0540812,高雄市苓雅區三多二路八十四號,扶助發展私立國際商業專科學校並謀其發展為目的。,陳韜捐助,中華民國五十三年十二月八日,永久,8885165.00,1,0650813,0651120,,,,,,,,,,,,,,,,
