登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
054法登000050,1,2,莊來成,34,0540413,0540413,0540413,2冊8頁,1,0,劉道,財團法人台灣省高雄縣橋頭鄉三德村三山國王廟,0511113,高雄縣橋頭鄉三德村三山國王廟內,宣揚道教教義興辦慈善公益事業促進信徒及社會之福利。,捐助,中華民國五十一年十月十六日,永久,359232.00,1,0540413,0540615,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jCgG5pNB3r-XyjIWOlAbg5aaRtAoOIpyLPBBD_kjXth2BrjMOgYdIA==
054法登000052,1,2,林國禎,39,0540518,0540518,0540518,2冊13頁,2,2,薛步梯,財團法人台灣省高雄市文武聖殿,0520905,高雄市鹽珵區富野路114號,協助政府推行政令、團結信徒宣揚教義發展宗教信仰事業、並舉辦慈善事業福利社會為宗旨。,捐助,高雄市政府民政局、民國五十二年七月十八日,永久,1874720.00,1,0540518,0540708,,林華揚,高雄市鹽珵區莒光街二一九號六樓一室,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uwwmMCs4vYw6hik-gC1fUHwYwG76JPA2VVJQU7Fu0loImtIa2GPVfw==
054法登000053,1,1,陳錦源,47,0540727,0540812,0540812,2冊21頁,,0,李亞頻,財團法人私立國際商業專科學校董事會,0540812,高雄市苓雅區三多二路八十四號,扶助發展私立國際商業專科學校並謀其發展為目的。,陳韜捐助,中華民國五十三年十二月八日,永久,8885165.00,1,0540812,0561231,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Mfrc-6Le-y57-FwRjkOIlZS9GOyBE719DYPJ-YIM0ZieZFHPi-whsA==
054法登000054,1,1,陳錦源,48,0540906,0540915,0540915,2冊22頁,,0,"嚴   超",財團法人台灣省高雄市私立樹德女子初級中學董事會,0540915,高雄市三民區建興街五十七號,扶助發展樹德女子初級中學之經濟而設立。,捐助,台灣省政府教育廳中華民國五十三年七月二十二日,永久,2206378.00,1,0540915,0561231,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bstNyodrVAkRMXd7xb39t6nmPTFT0u2TnU62tsIeWmaF4XniyM8fKw==
054法登000055,1,1,趙仲英,50,0541109,0541109,0541109,2冊24頁,,0,洪清龍,財團法人高雄市閩南同鄉會,0541109,高雄市前金區六合二路二０六號,以增進會員情感謀求會員共同福利。,捐助,中華民國五十四年六月六日,永久,74123.00,1,0541109,0561231,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/l0B2y6Hp18Ejeou6VN7wXHWBEO2ez5sNyExkPUJdsHDIa0ik1yXFew==
054法登000056,1,2,,15,0540906,0540906,0540906,1冊17頁,2,,周清和,財團法人台灣省高雄市大港保安宮,0481228,高雄市三民區十全一路十一號,協助政府推行政令、團結信徒、宣揚教義、發展佛教事業、福利社會為宗旨。,信徒所贈,高雄市政府、中華民國四十八年十一月四日,永久,3771033.00,1,0540906,0550503,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XUKIC4hKpkgvv7thZUmQWZmcWqlhOJILpZCXwcpFSQPY_7ATCeC3Tg==
054法登000057,1,2,林國禎,36,0540914,0540914,0540914,2冊10頁,2,2,尉士堪,財團法人天主教聖母無原罪方濟傳教修女會,0520119,高雄市五福三路一四九號,為培養服務中國之修女、並使年老患病之修女獲得瞻養以及經辦宗教慈善教育社會福利各項事業。,捐助,中華民國五十二年一月九日,永久,286124.00,1,0540914,0541120,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9bpR21iZNAB4Zw-dM366-FqmKs0CaSRWPr8PZQIP2NJXKDenXDL70g==
054法登000058,1,2,林國禎,20,0540929,0540929,0540929,1冊27頁,2,,葉鐵民,財團法人台灣省基督教救恩會,0500616,高雄市鼓山區鼓山一路161巷20號,為宣傳基督之恩倡導救助社會並購置承受所需之土地及房屋,捐助,臺灣省政府、中華民國五十年五月二十九日,永久,292130.00,1,0540929,0550503,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3dLORJnLb93rQED2GEKMBg3Gt4mXKfepwyPIhHBtURk2q54GsKd5TQ==
054法登000059,1,1,陳錦源,49,0541001,0541012,0541012,2冊23頁,,0,董事長,財團法人私立正修工業專科學校董事會,0541012,高雄縣鳥松鄉鳥松村大埤路二十八號,扶助發展正修工業專科學校之經濟而設立,捐助,五十四年九月二十五日教育部,永久,4405280.00,1,0541012,0561231,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YHa1kb5EHq8qjntprK_3UYKRCc2StxPi4_KwqlNn6z3tyvcQLF1SMA==
054法登000060,1,1,趙仲英,51,0541122,0541122,0541122,2冊25頁,,0,董事長,財團法人私立東方工藝專科學校董事會,0541122,高雄縣湖內鄉大湖村,以創辦私立東方工商專科學校並謀其發展為目的,捐助,五十四年十月二日教育部,永久,4708066.00,1,0541122,0561231,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RgmX63iftJNGZFDp8M1zUk27166BF9HDtR8o9MxIgvPLYKYyqRXkxQ==
054法登000061,1,1,陳錦源,52,0541122,0541231,0541231,2冊26頁,,0,董事長,財團法人高雄市苓雅基督教會,0541231,高雄市苓雅區青年二路三十一號,本教會以遵從耶蘇基督之命宣揚福音為宗旨。,捐助,中華民國五十四年十一月八日,永久,135886.00,1,0541231,0561231,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ayzAhnme76SedLlJfsdA8ZrItI5UGXqxxxIWb6_0pxll1uYW9qeA3A==
