登記案號,序號,職稱,姓名
054法登000073,1,董事長,許英憲
054法登000073,2,"董  事",許一平
054法登000073,3,"董  事",羅慶謀
054法登000073,4,"董  事",蕭金土
054法登000073,5,"董  事",何楊川
054法登000073,6,"董  事",呂民助
054法登000073,7,"董  事",鍾永桓
054法登000073,8,"董  事",吳洋平
054法登000076,1,董事長,鄭連坤
054法登000076,2,"董  事",吳天賜
054法登000076,3,"董  事",林宗要
054法登000076,4,"董  事",林彼得
054法登000076,5,"董  事",劉冠雄
054法登000076,6,"董  事",王英世
054法登000076,7,"董  事",王添濤
054法登000076,8,"董  事",陳希仁
054法登000076,9,"董  事",邱黃華鎮
054法登000076,10,"董  事",詹德知
054法登000076,11,"董  事",蔡丁貴
054法登000077,1,董事長,蔡炳坤
054法登000077,2,常務董事,楊文達
054法登000077,3,"董  事",蔡金菊
054法登000077,4,"董  事",方子衛
054法登000077,5,"董  事",高湯盤
054法登000077,6,"董  事",郭家盛
054法登000077,7,"董  事",韓博倫
054法登000077,8,"董  事",陳藍田
054法登000077,9,"董  事","林  宏"
054法登000079,1,董事長,徐新民
054法登000079,2,"董  事",巫士椀
054法登000079,3,"董  事",李啟誠
054法登000079,4,"董  事",楊凱榮
054法登000079,5,"董  事",曾政忠
054法登000079,6,"董  事",桑林來有
054法登000079,7,"董  事",朱新祥
054法登000080,1,董事長,涂光敷
054法登000080,2,"董  事",吳秋霖
054法登000080,3,"董  事",謝清福
054法登000080,4,"董  事",曾金海
054法登000080,5,"董  事",張村吉
054法登000081,1,董事長,魏雲杰
054法登000081,2,"董  事",林雲南
054法登000081,3,"董  事",彭玉琹
054法登000081,4,"董  事",蔡國瑞
054法登000081,5,"董  事",羅美日
054法登000081,6,"董  事",陳紅壽
054法登000081,7,"董  事",何俊雄
054法登000081,8,"董  事",林光華
054法登000081,9,"董  事",曾敬明
054法登000081,10,"董  事",鄭熙寧
054法登000081,11,"董  事",潘寶明
054法登000081,12,"董  事",徐榮鑑
054法登000081,13,"董  事",張福巽
054法登000081,14,"董  事",林保邦
054法登000081,15,"董  事",羅慶江
