登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
095法登他000001,2,2,謝怜聰,468,0950103,0950103,0950104,14冊43頁,2,3,沈宗瑞,社團法人新竹市青草湖社區大學發展協會,0910919,新竹市南大路五六九號,一、以師生自治為方法，結合其他社會資源，協助青草湖社區發展。二、協助地方政府創辦社區大學，並落實該社區大學之師生自治，以達成本會宗旨。三積極尋求社區大學和一般大學的對話與合作。四、推動相關立法，確立社區大學適當的法律地位及運作模式。,會員會費等,新竹市政府　　八十九年八月五日,"永  久",720.00,1,0950103,0950308,,張家怡,新竹市南大路569號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ngVmt7_LSLdd7UwDicz0DY63-V1tcXQLsXYaG5sCj3BXAZpcHZtC3VXTYmo=
095法登他000002,1,2,謝怜聰,43,0950103,0950103,0950104,4冊13頁,1,8,劉獻堂,財團法人台灣省新竹市私立曙光女子高級中學,0491006,設：新竹市北大路61號,辦理私立曙光女子高級中學，並謀求其發展,由天主教聖神修女傳教會捐助,四十九年十月四日台灣省政府教育廳,"永    久",311854931.00,1,0950103,0950308,,張寶華,新竹市北大路六十一號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-l1sQTahVWZ1dxDwNSbsERfdCMR0WpfLS3mo8G6H9Aca07cndCU5C6AXRQ==
095法登他000003,1,2,謝怜聰,94,0950106,0950106,0950109,7冊2頁,2,11,曾金泉,財團法人曾公欲慶祭祀公業,0570209,新竹市牛埔東路105號2樓會議室,以祭祀先祖欲慶及敦親睦族及謀會員福利為宗旨,原祭祀公業曾欲慶遺產由其管理人曾銀金捐出,五十六年七月四日新竹縣政府,"永  久",150000.00,1,0950106,0950308,,曾榮川,新竹市德成街84號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QNe-L6diKIIzjqKltPsgzdWE50xOWSjAHMceLvIqTb_X8dhHeBzTlb8hNA==
095法登他000004,1,2,謝怜聰,346,0950106,0950106,0950109,12冊20頁,1,5,"了  中",財團法人玄奘大學,0851223,新竹市香山區玄奘路48號,為遵照國家教育政策暨現行教育法規之規定，辦理玄奘大學，並謀求其建全發展,捐助,教育部中華民國八十三年十二月二十四日台高069877號,永久,2192194079.00,1,0950106,0950308,,韓承敏,新竹市玄奘路四十八號,300,,,,,,,,法人圖記變更,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QWryqorfRB3y7D5Sf8c8q5CoLEumGyoQiHzcxXOEQpvT_hadXOy--VPj3l4=
095法登他000005,1,2,謝怜聰,357,0950110,0950110,0950111,12冊31頁,1,3,葉德生,財團法人印順文教基金會,0860903,新竹縣竹北市縣政九路28巷7號,提倡佛教學術研究、宏揚固有文化、淨化社會人心、實踐慈悲精神為宗旨。,由印順及葉德生先生捐助成立。,教育部八十六年八月十一日台社四字第八六０九三０九三號函核可,永久,46000000.00,1,0950110,0950308,,"葉德生,",新竹市竹北市縣政九路28巷7號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ec2ZweuqG-rFIPN-qaaQT3v6hEL0Alv0E6d6U1gESobar9xUfoSlzfbG4ZQ=
095法登他000006,1,2,謝怜聰,7,0950111,0950111,0950112,1冊21頁,1,4,張金練,財團法人新竹學租財團,0830420,新竹市興南里五鄰西門街一四六號八樓,以辦理並資助教育事業為目的,以新竹市社會公益事業協會所有土地組織變名為本財團,四十一年七月二十一日新竹縣政府,"永  久",781905243.00,1,0950111,0950308,,駱麗華,新竹市西門街146號8樓,300,,,,,,,,"章程變更：捐助章程第五條之二修訂,增訂第五條之三",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5V9P8bhfxJstSh1sHDhs9ddtUoCPKRay765JKuyoZjWRUvBlmmwSs22l
095法登他000007,1,2,謝怜聰,133,0950117,0950117,0950118,7冊41頁,1,11,鄭富雄,財團法人新竹縣仰德高級中學,0611213,新竹縣新豐鄉員山村133號,遵照國家教育政策暨現行教育法令之規定辦理高級中學並謀其健全發展。,捐助,台灣省教育廳六十一年十一月十六日教三字第八三二五三號,"永 久",200424894.00,1,0950117,0950308,,范文玲,新豐鄉員山村一三三號仰德高級中學,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DKys6yBtIQ9y4L5tvS3VO9ft3nJG2IV8v8Cie_ZvecB2NlsPAQLHXTi6Qvw=
095法登他000008,1,2,謝怜聰,92,0950119,0950119,0950120,6冊8頁,1,11,陳西京,財團法人大華技術學院,0560620,新竹縣芎林鄉水坑村20之1號,為遵照國家教育政策，暨現行教育法令之規定，辦理大華技術學院，並謀其健全發展。,由創辦人章宗鈺捐贈新台幣柒佰萬元正,五十八年七月十五日教育部,永久,1955926510.00,1,0950119,0950308,,彭美滿,新竹縣芎林鄉大華路一號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/99dK0tgvwsgkS6T6xIMLrEZd1socxKVlrWozcCVLG8xgLdciaDlOKtlQWg==
095法登他000009,1,2,謝怜聰,406,0950208,0950208,0950209,13冊31頁,2,3,于惠源,財團法人新竹市私立愛恒啟能中心,0890121,新竹市北區東大路4段35號,本會以辦理社會福利事業為宗旨,由黃琪婷等人捐助,"新竹市政府  八十八年十二月二十三日","永   久",3000000.00,1,0950208,0950308,,陳易敏,新竹市東大路四段三五號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Cokj8sfZqV9xXoZtFvqTzUWk60w51saJo8nzY-LE3E2imEVdzRAWJIZulag=
095法登他000010,2,2,謝怜聰,498,0950214,0950214,0950215,15冊23頁,2,4,丁　盒,社團法人中華盲人命卜發展協會,0860812,新竹市經國路二段四四０巷十八號,"本會為依法設立,非以營利為目的之社會團體,以研究易經命卜學術,提昇道德教化智能,促進社會祥和為宗旨",會員會費等,內政部　八十一年一月十五日,永　　久,132150.00,1,0950214,0950308,,林詩嘉,新竹市經國路二段四四０巷十八號,300,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Qa0uW_JU_zaL8JciEHCI4H2uhUTx9Qqv8g1mxaU-pQZAFxfVisiqjJZS01k=
