登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
095法登他000001,1,2,張芳惠,549,0950103,0950103,0950103,15冊32頁,2,5,林鴻祐,財團法人臺灣省私立林森社會福利慈善事業基金會,0820916,臺中市東區復興路四段十九號,以舉辦社會福利慈善事業為宗旨。,由林東薰等捐助,"臺灣省政府社會處     中華民國八十二年九月九日","永  久",25000000.00,1,0950103,,0950103,張子才,電話:0422212105,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VGNkKN5LzEhuv2DvuNa6yS-FAi2r9_I-KW0rrKzATmSV4cpkmD67Czvi1i0=
095法登他000002,1,2,張芳惠,426,0950104,0950104,0950104,13冊7頁,1,6,楊天發,財團法人臺灣省美術基金會,0790312,臺中市西區五權西路一段二號,為保存美術文化財產、推廣美術教育、研究美術學術、提高國民生活品質及促進世界美術交流。,由楊天發等捐助,"臺灣省政府教育廳      中華民國七十九年一月二十二日","永  久",13000000.00,1,0950104,,0950104,龔淑美,電話:0423723552轉204或0927193196,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KBmxGRgczbM2k8sgNc381yuIM4hqcWBFOKh__S6No0VAVcpYAx5X3taQW2w=
095法登他000003,1,2,張芳惠,538,0950105,0950105,0950105,15冊21頁,1,5,王武雄,財團法人精密機械研究發展中心,0820618,臺中市工業區三十七路二十七號,為促進我國精密機械業升級、開拓新市場，以從事產品之試驗、診斷與關鍵技術之研究發展，提升產品品級，及協助精密機械業者研究發展及產品檢測，俾改進產品品質，以競爭性售價創造高附加價值為目的。,由臺灣區機器工業同業公會之工具機發展基金委員會等捐助,"經濟部  　　中華民國八十二年六月一日","永  久",71736253.00,1,0950105,,0950105,,,,,,,陳玉心,電話:0423599009轉198,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RJKDUPU7iWEhslO8dLjNo7gPGXS2kgLp3WztQHfrVVLeVSEAfvbU1hYLjVU=
095法登他000004,1,2,張芳惠,130,0950106,0950106,0950106,5冊14頁,1,17,林芳媖,財團法人臺灣省臺中縣明台高級中學,0500818,臺中縣霧峰鄉萊園路九十一號,為遵照國家政策暨現行教育法令之規定，辦理高級中學及附設職業類科，並謀其發展。,由林攀龍等捐助,"臺灣省政府教育廳    中華民國三十九年八月四日","永  久",606979257.00,1,0950106,,0950106,莊明志,電話:0922023088、0423323548、0423393071,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c7BDmLqru4UxDEUccOaOXkG9YeWzBq9DgdH--vwzGzzW5MT9kwZ9GWZT9oo=
095法登他000005,1,2,張芳惠,1235,0950111,0950111,0950111,27冊53頁,1,1,袁昶平,財團法人臺中市私立俊儀國民中學,0930514,臺中市西屯區長安路一段三十五號,為遵照國家教育政策暨現行教育法令之規定，辦理國民中學並謀其健全發展。,由袁昶平捐助,臺中市政府　　　中華民國九十三年五月四日,永　久,30000000.00,1,0950111,,0950111,,,,,,,林景仁,電話:0423164790轉760、0939339350,,,章程修訂：原組織章程第一、二條，原捐助章程第一條條文內容修訂。法人圖記名稱變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VjWruGG2GLBv0_DblbTCk153wQDe1lQeK1ePzMEu8mOOe0w2PIEmlHxJFDWl
095法登他000006,2,2,張芳惠,1041,0950111,0950111,0950111,24冊39頁,2,7,陳淑婷,社團法人臺中市兒童福利發展協會,0910319,臺中市西屯區安和路協和北巷六之二號,以保障幼兒福利，發展幼兒教育為目的。,會員會費等,"臺中市政府   　　中華民國八十三年一月七日","永   久",1300000.00,1,0950111,,0950111,,,,,,,劉常瑜,電話:0423506919,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/katySYC37VUduNdZShG_fdhVnLL4TMOPPJtA_D9FLhCq5vo9D12OvOMXbcYC
095法登他000007,1,2,張芳惠,447,0950112,0950112,0950112,13冊28頁,2,6,陳鵬如,財團法人臺中縣私立銀同碧湖陳氏社會福利基金會,0800219,臺中縣龍井鄉中沙路新庄仔巷五十三之二號,舉辦社會福利慈善事業為宗旨。,由陳亭卿等捐助,"臺中縣政府    　中華民國八十年二月十九日",永　久,10000000.00,1,0950112,,0950112,陳明通,電話:0426312017、26311884,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1E9Jg4ue5i9TxBNQHqZxqr71JgGqDg_JcsS2c2k4foxtaAm5_4jhRvRJQK0=
095法登他000008,1,2,張芳惠,1104,0950112,0950112,0950112,25冊42頁,2,2,汪信平,財團法人臺中縣長青健康文教基金會,0920102,臺中縣清水鎮鎮南街一四七號,以推動社區終身學習，營造健康城市，促進社區永續發展為宗旨。,由蔡樹仁等人共同捐助,"臺中縣政府        中華民國九十一年十二月二十日","永  久",5100000.00,1,0950112,,0950112,蔡樹仁,電話:0426228914、26236622蔡孟慈,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Pp8cXuO9MUVNo0h6-T-SMTLYGlZFKhQeYoKbXw1EtO4gtp-4izIx1u3la12Z
095法登他000009,2,2,張芳惠,831,0950112,0950112,0950112,21冊9頁,2,7,梁素杏,社團法人臺中市康復之友協會,0880308,臺中市南屯區東興路一段四五０號,本會以協助精神病患獲得完善醫療與復健，增強促進社會大眾對精神疾病的關懷與接納，善用社會資源，抒解病患家屬痛苦與困迫，並為其爭取應有之社會福利與權利為宗旨。,會員會費等,"臺中市政府    　中華民國八十二年一月十七日",永　久,1370460.00,1,0950112,,0950112,,,,,,,巫琇甯,電話：0424715298,,,章程修訂：原組織章程第四、五、十五、十七、三十六條條文內容修訂。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6Gvb_BvDy75Ka077zTPOq4EKDzb_LZwkWwbgeliyRgfXFfGVjp7TKETVCWU=
095法登他000010,1,2,張芳惠,168,0950113,0950113,0950113,7冊13頁,1,13,劉清標,財團法人臺灣省臺中市明德女子高級中學,0561022,臺中市南區明德街八十四號,遵照國家教育政策暨現行教育法令之規定辦理中等學校，並謀其健全發展。,由明德女中董事會捐助,"臺中市政府    　中華民國五十六年九月二十六日","永 　久",1393477955.40,1,0950113,,0950113,賴明珠,電話:0422877676轉300,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5iP-gp2_YRUGkvgD4qOsffyt6uMi5BQJKHJWv2ic0iEAk42zK2n12X8Lhlw=
