登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
095法登他000003,1,2,簡福助,580363,0950105,0950106,0950110,2冊57頁,2,12,"林  素",財團法人台北市普濟寺,0580918,台北市華陰街100號,宏揚佛法教義辦理社會救濟慈善事業。,捐助,台北市民政局府民二字第45207號函58年9月11日,永久,212971988.00,1,0950106,0950914,0950117,吳素秀,台北市華陰街100號,103,,,,,,,,,,,,
095法登他000004,2,2,簡福助,749,0950105,0950106,0950110,38冊4頁,2,4,秦立楷,社團法人中華民國五二三登山會,0890321,台北市大同區赤峰街28─2號,以提倡正當休閒活動，鍛鍊強健體魄，培養冒險犯難、刻苦耐勞、團結互動、積極奮鬥之精神，並致力於環境保護與生態保育觀念的推動。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部中華民國88年10月26日台北（88）內社字第8834702號函,永久,71952.00,1,0950106,0950914,0950118,鄭廷斌,台北市大同區赤峰街28之2號,103,,,,,,,,,,,,
095法登他000006,1,2,簡福助,851,0950109,0950110,0950112,43冊5頁,2,2,汪陳英娥,財團法人光泉文教基金會,0830809,台北市至善路2段342巷33號,以推廣健康教育、環境保護教育、培育人才培養正面積極的人生態度，促進社會和諧為宗旨。,由汪來金、汪陳英娥、汪林祥、葉淑貞捐助,"教育部83年8月4日  （83）社字第043011號函",永久,10000000.00,1,0950110,0950724,,林昱吟,台北市士林區至善路2段342巷33號,111,,,,,,,,,,,,
095法登他000007,1,2,簡福助,520191,0950110,0950110,0950112,1冊87頁,1,14,張鏡湖,財團法人中國文化大學,0520815,台北市士林區華岡路55號,為供應中國文化大學所需之一切設備及經費。,捐助,51.7.11.教育部台(51)高字第9342號,永久,10409548029.00,1,0950110,0950914,0950119,曾習賢律師,台北市中山區民權東路3段56號4樓之1,104,,,,,,,,,,,,
095法登他000009,1,2,簡福助,510179,0950111,0950112,0950117,1冊81頁,2,24,王紹堉,財團法人私立東吳大學,0511110,台北市士林區臨溪路70號,辦理私立東吳大學並謀其發展為宗旨。,捐助,教育部44.11.11台(44)高字第15209號函,永久,3768756452.69,1,0950112,0950914,0950124,林素妃,台北市士林區臨溪路70號（東吳大學內）,111,,,,,,,,,,,,
095法登他000011,2,2,簡福助,617,0950113,0950113,0950117,31冊28頁,2,8,陳敬誠,社團法人中華民國關懷心臟病童協會,0910708,台北市北投區石牌路2段201號,以關懷心臟病童身心發展，協助心臟病童及其家長彼此聯絡感情，交換輔育經驗，發揮互助力量為目的。,㈠會員入會費。㈡常年會費。㈢會員捐款。㈣基金孳息。㈤委託收益。㈥其他收入,內政部中華民國80年1月21日台內社字第890860號函,永久,765246.00,1,0950113,0950914,0950124,林伯濂,台北市北投區石牌路2段201號,112,,,,,,,,"原組織章程第29條條文內容變更：
（業經主管機關內政部中華民國94年4月1日台內社字第0940012771號函核備）",,,,
095法登他000012,1,2,簡福助,540241,0950113,0950116,0950118,2冊11頁,2,13,焦威聯,財團法人台北市私立十信高級中學,0540422,台北市北投區北投路2段55號,為協助政府發展教育,捐助,台灣省政府教育廳54.3.4教三字第47782號,永久,677374116.00,1,0950116,0950921,0950125,潘美琳,台北市北投區北投路2段55號,112,,,,,,,,,,,,
095法登他000013,1,2,簡福助,630586,0950116,0950116,0950118,3冊21頁,1,11,高征財,財團法人台北市私立方濟高級中學,0630626,台北市內湖區成功路3段61號,以創辦台北市私立方濟中學並謀其發展為目的。,捐助,台北縣政府54.7.8北府教一字第64525號令,永久,286395277.00,1,0950116,0950724,0950125,謝佩芬,台北市內湖區成功路3段61號,114,,,,,,,,,,,,
095法登他000014,1,2,簡福助,140,0950116,0950118,0950123,7冊19頁,2,4,吳信正,財團法人崇華堂文教基金會,0811105,台北市承德路4段308號6樓,以發揚中華固有文化，提倡人倫道德，激發世道人心，發揚人性光輝，以改善社會風氣及獎助在校學生敦品勵學。,捐助,教育部81.10.30,永久,10000000.00,1,0950118,0960702,0950213,黃藍儀,台北市士林區承德路4段308號6樓,111,,,,,,,,,,,,
095法登他000015,1,2,簡福助,333,0950117,0950117,0950119,17冊5頁,2,7,陳烱松,財團法人台北病理中心,0720713,台北市大同區重慶北路3段146號,以加強國內病理之服務與研究，提高醫療水準，並為醫療界提供病理技術研究之服務，加強醫療技術之發展及擴大社會公益服務為宗旨。,由台北市政府及台北市瑠公農田水利會共同捐助,行政院衛生署⒍衛署醫字第428821號函,永久,600000000.00,1,0950117,0950914,0950126,詹明儒,台北市大同區重慶北路3段146號,103,,,,,,,,,,,,
095法登他000016,1,2,簡福助,620493,0950117,0950117,0950119,2冊95頁,1,11,張懷遠,財團法人台北市私立文德女子高級中學,0620131,台北市內湖區成功路3段70號,以創辦私立文德女子高級中學並謀其發展為目的。,捐助,台北市政府教育局60.7.5北市教輝二字第20767號,永久,239246530.00,1,0950117,0950914,0950126,朱美平,台北市內湖區成功3段70號,114,,,,,,,,,,,,
095法登他000017,2,2,簡福助,739,0950118,0950118,0950123,37冊34頁,1,2,黃純滿,社團法人世界和平會,0930513,台北市大同區南京西路103號4樓之12,"（一）以祈願做為心靈淨化的開端，達到教化社會大眾身心平和的功能。
（二）提升熱心公益義工的能力。
（三）結合各界善心人士的力量，共同創造人間淨土。
（四）推動世界和平、心靈和平、身體和平、環境和平、生命圓滿。",入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部中華民國89年8月14日台（89）內社字第8961520號函,永久,1650.00,1,0950118,0950914,0950208,鄭建居,台北市大同區南京西路103號4樓之12,103,,,,,,,,"原組織章程第1、30條條文內容變更：
（業經主管機關內政部中華民國94年11月2日台內社字第0940078729號函核備）",,,,
095法登他000018,1,2,簡福助,620542,0950118,0950119,0950123,3冊7頁,1,11,江天從,財團法人馬偕醫護管理專科學校,0620824,台北市北投區聖景路92號,遵照國家教育政策暨現行教育法令之規定，辦理醫護管理專科學校，並謀其健全發展。,捐助,台北市政府教育局59.7.2北市教輝二字第38613號函,永久,1462989668.00,1,0950119,0950724,0950213,林志光,台北市北投區聖景路92號,112,,,,,,,,,,,,
095法登他000019,1,2,簡福助,639,0950119,0950210,0950214,32冊34頁,2,2,范瑞穎,財團法人福臨文化藝術基金會,0911121,台北市士林區莊頂路80巷76號,本會以保存文化藝術資產、推廣文化暨藝術教育、提昇文化生活品質人文素養、培養人才及鼓勵藝術欣賞、促進世界文化藝術交流為宗旨。,由范瑞穎先生捐助,台北市政府文化局中華民國91年11月11日北市文化四字第09131514800號函,永久,10000000.00,1,0950210,0950914,0950223,,,,,,,,,,,"原捐助章程第7條、第17條條文內容變更：
（業經本院民事庭94年度法字第27號民事裁定確定）",,,,
095法登他000020,1,2,簡福助,855,0950119,0950206,0950209,43冊9頁,2,4,蔡國熊,財團法人台北市私立蔡山先生慈善事業基金會,0830527,台北市士林區芝玉路1段202號11樓,以辦理社會福利慈善事業為目的。,由捐助人蔡國熊捐助,"台北市政府社會局83年5月2日  北市社二字第19618號函",永久,10000000.00,1,0950206,0960503,0950220,林俊明,台北縣淡水鎮中正東路2段91號,251,,,,,,,,"原捐助章程第4、第8條條文內容變更：
（業經臺灣臺北地方法院94年度法字第166號民事裁定確定）",,,,
095法登他000021,1,2,簡福助,181,0950120,0950120,0950125,9冊21頁,2,6,謝麗華,財團法人台北市中華基督教劍潭浸信會,0750825,台北市士林區承德路4段12巷71號,本基督耶穌愛人捨己之精神，在台北市內傳揚基督教教義，辦理社會公益慈善事業。,捐助,台北市政府民政局75.7.28北市民三字第33074號函,永久,4605609.00,1,0950120,0950914,0950213,劉敬國,台北市士林區承德路4段12巷71號,111,,,,,,,,,,,,
095法登他000022,1,2,簡福助,20,0950124,0950126,0950206,1冊39頁,2,8,吳東進,財團法人新光吳火獅紀念醫院,0751226,台北市士林區文昌路95號,基於取之社會、用之社會的基本宗旨，為求增進全民健康，提昇醫療水準，以最佳醫療技術及設備，對社會大眾提供最完善之醫療服務。,捐助,行政院衛生署75.11.13衛署醫字第929142號,永久,1862588225.00,1,0950126,0950914,0950213,陳琦玟,台北市士林區文昌路95號,111,,,,,,,,,,,,
095法登他000023,1,2,簡福助,222,0950124,0950126,0950206,11冊23頁,2,6,唐旭蓮,財團法人台北縣汐止鎮崇德國民小學教育發展基金會,0840128,台北縣汐止市茄苳路158號,以協助學校改善環境、推展校務及發展教育為宗旨。,捐助,台北縣政府84.1.16八四北府教三字第18062號函,永久,2200000.00,1,0950126,0950724,0950213,馮正義,台北縣汐止市茄苳路158號,221,,,,,,,,,,,,
095法登他000024,1,2,簡福助,854,0950124,0950206,0950208,43冊8頁,1,1,涂醒哲,財團法人台灣紅絲帶基金會,0940315,台北市大同區鄭州路40號3樓,為協助政府推動各項愛滋防治工作，並喚起國人對愛滋防治工作的重視，支持愛滋防治之相關研究，奠定國內愛滋防治團體永續發展的基礎，推動國際愛滋防治合作與世界接軌為宗旨。,由永豐餘造紙股份有限公司、義大醫院、百特醫療產品股份有限公司、中華血液基金會、葛蘭素史克藥廠、趙余玉眉、涂醒哲、張上淳、李龍騰、張武哲等人捐助,行政院衛生署中華民國94年2月22日衛署醫字第0940202090號函,永久,13000000.00,1,0950206,0950814,0950215,陳政詠,台北市大同區鄭州路40號3樓,103,,,,,,,,,,,,
095法登他000025,1,2,簡福助,348,0950124,0950126,0950206,17冊35頁,2,3,陳盛福,財團法人台北市七星生態保育基金會,0861006,台北市北投區中央北路2段42巷17弄15號1樓,以辦理或協助關於台北市生態環境之研究、分析、試驗、調查、教育、改進、保育、經營管理、維護生態環境品質，增進市民福祉與休憩生活為宗旨。,由台北市七星農田水利會捐助,台北市政府⒏⒎府建三字第8606229400號,永久,238791168.00,1,0950126,0950921,0950213,吳玉如,台北市北投區中央北路2段42巷17弄15號,112,,,,,,,,,,,,
