登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
105法登他000001,2,2,葛羽洪,6,1051101,1051101,1051101,1冊6頁,2,2,理事長,社團法人中華民國國立高雄第一科技大學金融系系友會,1011217,高雄市楠梓區卓越路2號,以連絡國立高雄第一科技大學金融系系友情誼、切磋工作經驗、獎勵母校金融系優秀與清寒學生、協助母校金融系發展與服務社會為宗旨。,會員及捐款等,內政部中華民國101年6月21日台內社字第1010225619號函,永久,70000.00,1,1051108,,1051121,王士豪,高雄市楠梓區卓越路2號,811,,,,,,,,第二屆理、監事任期屆滿、改選產生第三屆理、監事。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/l-AQgroWCnZ4LEbUxsrUkB0ZnrEep7muPSSU3cn9itxPzrllhgTl2R7C
105法登他000002,2,2,葛羽洪,8,1051108,1051108,1051109,1冊8頁,2,4,理事長,社團法人高雄市田寮老人福利協進會,0870625,高雄市田寮區新興里新興路149之20號,以促進社會發展、增進老人心身健康、福利、提倡家庭倫理道德、加強心靈改革改善社會風氣，協助政府推行政令、建設安和樂利和和諧團結互助合作之現代社會為宗旨。,會員會費及捐助收入。,高雄縣政府中華民國87年4月22日87府社行字第70635號函,永久,132000.00,1,1051114,,1051114,陸美麗,高雄市田寮區新興路149之20號,823,,,,,,,,一、理監事任期屆滿，改選第五屆理監事。二、縣市合併因素變更法人圖記。三、縣市合併因素變更法人名稱。四、變更主事務所為：高雄市田寮區新興里新興路149之20號。五、法人章程變更,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ep59vTKCrj9Ev6httrVOyrBC2lmHR2S7OkWo7NoBs5djo8XDvQH0-lTh
105法登他000003,1,2,葛羽洪,9,1051114,1051114,1051115,1冊9頁,2,3,董事長,財團法人高雄市廍後北極殿,0931122,高雄市左營區海平路2號,協助政府推行政令，團結信徒、宣揚教義、發展宗教事業，舉辦慈善公益事業、福利社會社里為宗旨。,捐助方式。,高雄市政府民政局中華民國93年10月6日高市民政二字第0930013076號函,永久,40321300.00,1,1051115,,1051121,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-uOiNi7rx-COSkjmUHqQmIhvjPFw-_nrK2c5aVBKzYAuiB-zxDJGPnyJ
105法登他000004,2,2,葛羽洪,12,1051128,1051128,1051129,1冊12頁,1,9,理事長,社團法人高雄市惠急慈善會,0970512,高雄市路竹區自由街132巷13號5樓,本會以結合民間善心人士及團體機構之力量，配合政府社會福利政策之推行，共同開創社會慈善事業為宗旨。,會員會費及捐助等,高雄市政府社會局中華民國88年6月6日高市社一字第88071號函。,永久,1106251.00,1,1051130,,1051207,蘇怡如,高雄市路竹區自由街132巷13號5樓,821,,,,,,,,主事務所地址變更為：高雄市路竹區自由街132巷13號5樓,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gx8rEFpiOeidMAfI84JKlbU-iYdvGuBl3ODuXkvONWGTLV_LUvwg3A06XQ==
105法登他000005,1,2,葛羽洪,16,1051207,1051207,1051208,1冊16頁,1,3,董事長,醫療財團法人正德癌症醫療基金會,0970527,高雄市鳥松區本館路44之5號,本諸濟世救人不以營利為目的，從事醫療事業促進社會公益福利為宗旨。,由正德佛堂等捐助。,行政院衛生署97年3月4日衛醫署字第0970002725號函。,永久,844780973.00,1,1051207,,1051212,曾綉憫,高雄市鳥松區本館路44之8號,833,,,,,,,,"原財產總額新台幣68,800,000元，變更為新台幣844,780,973元。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7K4Z2_DCroV-5jeMUSqgb72qUxieMwN7bUviGoPZPTF4y4ymN6SZgipROQ==
105法登他000006,1,2,葛羽洪,17,1051207,1051207,1051208,1冊17頁,2,2,董事長,財團法人正德文教傳播基金會,1000217,高雄市鳥松區本館路44之8號,本於健全大眾傳播媒體文化之發展，闡揚世間真、善、美，促進人之淨化，社會祥和為宗旨,由陳刻勤等捐助,國家通訊傳播委員會100年1月24日通傳營字第09900616580號函,永久,50000000.00,1,1051208,,1051212,曾綉憫,高雄市鳥松區本館路44之8號,833,,,,,,,,第二屆董事任期屆滿，改選產生第三屆董事,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/E_NYnRmFOl3VwVHw1bh_ehGFZ_rvzleVuHlu3wpL-c3VbGX7_4iKkxDLvA==
105法登他000007,1,2,葛羽洪,18,1051208,1051208,1051209,1冊18頁,1,15,董事長,正修學校財團法人,0541012,高雄市鳥松區澄清路840號,為遵照國家教育政策暨現行教育法令之規定，辦理正修學校財團法人正修科技大學並謀其發展為目的,捐助,教育部民國54年9月25日台（54）高字第14999號令核准,永久,6356169620.00,1,1051212,,1051212,趙逸翔,高雄市鳥松區澄清路840號,833,,,,,,,,一、變更捐助章程名稱及捐助章程第一、四條經105年3月7日董事會通過變更，並經教育部105年5月13日臺教技（二）字第1050058145號函核定。二、第15屆董事林淑楓請辭，補選何清釧先生。三、目的變更為：為遵照國家教育政策暨現行教育法令之規定，辦理正修學校財團法人正修科技大學並謀其發展為目的。四、法人印信（圖記）。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QLJ5ejheHWp6LtUG31CeBqbKlrny7wS1BAUA8pXDnoPQ5sc967sg4wmwVQ==
105法登他000008,1,2,葛羽洪,19,1051213,1051213,1051214,1冊19頁,1,9,董事長,財團法人正德社會福利慈善基金會,0770213,高雄市鳥松區本館路44之8號,本會以舉辦社會福利慈善公益事業為宗旨。,捐助,高雄縣政府77年2月4日（民國88年4月30日主管機關變更為內政部）台（八八）內社字第8812591號函,永久,277400587.00,1,1051213,1070129,1051229,曾綉憫,高雄市鳥松區本館路44之8號,833,,,,,,,,原財產總額登記為新台幣：263900587元整，聲請變更登記為新台幣：277400587元整。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oDybHHTagSA7Fu2Lxnt4N3usV6JwyJOskyNrd6GOFoC0oPIR4LOhLJdvOg==
105法登他000009,1,2,葛羽洪,20,1051214,1051214,1051215,1冊20頁,2,21,董事長,財團法人金屬工業研究發展中心,0521201,高雄市楠梓區高楠公路1001號,從事研究發展，厚植工業服務與技術推廣之能力，以訓練專門人員及生產與管理、環境檢測、技術服務及展示等方式輔導協助國內金屬及其相關工業改善設備，提高管理及生產技術，研究改良製造方式及成本控制，以有效利用金屬資源，發展新產品，拓展銷售市場，使其具備國際市場良好競爭能力為目的。,由經濟部及行政院經濟建設委員會捐助,經濟部中華民國52年8月21日經台（52）工字第12385號函,永久,42344600.00,1,1051214,1070213,1051223,孫欣,高雄市楠梓區高楠公路1001號,811,,,,,,,,第21屆董監事任期屆滿，改選產生第22屆董監事,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_PkPLPlKdImR-BNbSv7lLXtQbXuJXtNU5SJdSfkVPdBcq2mvMO3PMhBlqw==
105法登他000010,1,2,葛羽洪,22,1051227,1051227,1051228,1冊22頁,1,5,董事長,財團法人慶章文教基金會,0860318,高雄市鳥松區大華路190號,推廣中華文化，發揚扶助濟貧的精神。,捐助,高雄縣政府中華民國86年3月6日86府教社字第42296號函,永久,2000000.00,1,1051227,1070125,1051228,吳姈曇,高雄市鳳山區和興街72之2號,830,,,,,,,,一、主事務所變更至高雄市鳥松區大華路190號。二、捐助及組織章程修正第四條。三、董事長鄭志弘更名為鄭治洧。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UQiPab3zeWci7lA4-RJ9xzCBeSOeFLQie0n_Dejqc60UJn1aJsBxWsyuzA==
