登記案號,序號,職稱,姓名
105法登他000001,1,理事長,鄭竹軒
105法登他000001,2,副理事長,呂首
105法登他000001,3,副理事長,陳世雷
105法登他000001,4,常務理事,蘇文清
105法登他000001,5,常務理事,劉建成
105法登他000001,6,理　事,林承翰
105法登他000001,7,理　事,劉邦杰
105法登他000001,8,理　事,陳惠坤
105法登他000001,9,理　事,鐘戊典
105法登他000001,10,理　事,顏振益
105法登他000001,11,理　事,方慶豐
105法登他000001,12,理　事,黃昭達
105法登他000001,13,理　事,王永璋
105法登他000001,14,理　事,翁菘鎂
105法登他000001,15,理　事,張毓仁
105法登他000001,16,理　事,鄭憲超
105法登他000001,17,理　事,李明穎
105法登他000001,18,常務監事,黃姿瑜
105法登他000001,19,監　事,郭志榮
105法登他000001,20,監　事,劉眞源
105法登他000002,1,理事長,包常成
105法登他000002,2,理　事,劉合
105法登他000002,3,理　事,唐玉男
105法登他000002,4,理　事,許重光
105法登他000002,5,理　事,張正義
105法登他000002,6,理　事,朱文水
105法登他000002,7,理　事,陳民雄
105法登他000002,8,理　事,何金城
105法登他000002,9,理　事,蔡國盛
105法登他000002,10,常務監事,高清松
105法登他000002,11,監　事,吳愛國
105法登他000002,12,監　事,王光男
105法登他000003,1,董事長,薛清正
105法登他000003,2,常務董事,陳春松
105法登他000003,3,常務董事,卓明正
105法登他000003,4,董　事,王竹男
105法登他000003,5,董　事,蘇德隆
105法登他000003,6,董　事,林進雄
105法登他000003,7,董　事,郭海龍
105法登他000003,8,董　事,盧正德
105法登他000003,9,董　事,許武吉
105法登他000003,10,董　事,許家進
105法登他000003,11,董　事,薛銘泓
105法登他000003,12,董　事,莊金山
105法登他000003,13,董　事,郭居生
105法登他000003,14,董　事,郭金柱
105法登他000003,15,董　事,謝明和
105法登他000003,16,董　事,林建宏
105法登他000003,17,董　事,林再清
105法登他000003,18,董　事,薛文賓
105法登他000003,19,董　事,李祈民
105法登他000003,20,董　事,許家崇
105法登他000003,21,常務監事,黃秀綢
105法登他000003,22,監　事,陳美惠
105法登他000003,23,監　事,薛朝文
105法登他000004,1,理事長,郭亮伶
105法登他000004,2,常務理事,陳紹崇
105法登他000004,3,常務理事,洪銘宏
105法登他000004,4,理　事,楊永明
105法登他000004,5,理　事,黃美環
105法登他000004,6,理　事,邵予妘
105法登他000004,7,理　事,傅達綸
105法登他000004,8,理　事,林妙怡
105法登他000004,9,理　事,陳玪枝
105法登他000004,10,常務監事,王婷藝
105法登他000004,11,監　事,吳麗蘭
105法登他000004,12,監　事,朱秀滿
105法登他000005,1,董事長,陳刻勤
105法登他000005,2,董　事,邱長英
105法登他000005,3,董　事,吳淑貞
105法登他000005,4,董　事,賴家宜
105法登他000005,5,董　事,黃鈴淇
105法登他000005,6,董　事,林玟均
105法登他000005,7,董　事,龔愈惠
105法登他000005,8,董　事,詹文正
105法登他000005,9,董　事,詹鎔穗
105法登他000006,1,董事長,陳刻勤
105法登他000006,2,董　事,邱長英
105法登他000006,3,董　事,吳淑貞
105法登他000006,4,董　事,黃毓雯
105法登他000006,5,董　事,賴秀貞
105法登他000007,1,董事長,鄭林雪娥
105法登他000007,2,董　事,李林海金
105法登他000007,3,董　事,吳淑心
105法登他000007,4,董　事,李瑞仁
105法登他000007,5,董　事,江春木
105法登他000007,6,董　事,林仁崇
105法登他000007,7,董　事,林忠雄
105法登他000007,8,董　事,陳榮良
105法登他000007,9,董　事,蔡惠舫
105法登他000007,10,董　事,吳裕民
105法登他000007,11,董　事,薛福財
105法登他000007,12,董　事,陳文祥
105法登他000007,13,董　事,洪登四
105法登他000007,14,董　事,陳宜雄
105法登他000007,15,董　事,何清釧
105法登他000007,16,監察人,邱重信
105法登他000008,1,董事長,吳淑貞
105法登他000008,2,董　事,邱長英
105法登他000008,3,董　事,賴家宜
105法登他000008,4,董　事,林玟均
105法登他000008,5,董　事,郭又菱
105法登他000008,6,董　事,李宗恒
105法登他000008,7,董　事,張淑寬
105法登他000009,1,董事長,林仁益
105法登他000009,2,常務董事,黃文谷
105法登他000009,3,常務董事,莊素琴
105法登他000009,4,常務董事,游振偉
105法登他000009,5,董　事,葉雲龍
105法登他000009,6,董　事,林全能
105法登他000009,7,董　事,陳興時
105法登他000009,8,董　事,王錫欽
105法登他000009,9,董　事,林南助
105法登他000009,10,董　事,馮展華
105法登他000009,11,董　事,楊慶煜
105法登他000009,12,董　事,覺文郁
105法登他000009,13,監察人,林德生
105法登他000009,14,監察人,顧婷婷
105法登他000009,15,監察人,張學斌
105法登他000009,16,常務董事,羅達生
105法登他000010,1,董事長,鄭治洧
105法登他000010,2,董　事,鄭金輅
105法登他000010,3,董　事,鄭傑中
105法登他000010,4,董　事,蔡委霖
105法登他000010,5,董　事,楊甄甄
105法登他000010,6,董　事,吳佩真
105法登他000010,7,董　事,傅林美惠
105法登他000011,1,董事長,李秋月
105法登他000011,2,董　事,溫有諒
105法登他000011,3,董　事,莊勝安
105法登他000011,4,董　事,蔡錦坤
105法登他000011,5,董　事,楊家發
105法登他000011,6,董　事,林秀霞
105法登他000011,7,董　事,黃谷鳳
105法登他000011,8,董　事,曾巢預
105法登他000011,9,董　事,王寶玉
105法登他000235,1,"理   事",李彩玲
105法登他000235,2,"理   事",洪新連
105法登他000235,3,常務理事,張翀昊
105法登他000235,4,"理   事",滕鳳美
105法登他000235,5,"監   事",莊順洲
105法登他000235,6,"理   事",蘇美惠
105法登他000235,7,副理事長,李佩芬
105法登他000235,8,"理   事",許麗人
105法登他000235,9,理事長,林國壹
105法登他000235,10,常務監事,王卉榛
105法登他000235,11,"理   事",李婕葳
105法登他000235,12,"監   事",胡廷芬
105法登他000236,1,董事長,呂惠美
105法登他000236,2,董　事,呂和美
105法登他000236,3,董　事,吳梅嵩
105法登他000236,4,董　事,吳榮祥
105法登他000236,5,董　事,王玉堂
105法登他000236,6,董　事,張志鵬
105法登他000236,7,董　事,柯明村
105法登他000237,1,常務董事,陳進鄉
105法登他000237,3,董事長,陳慶榮
105法登他000237,5,常務董事,鄭越庭
105法登他000237,6,董　事,謝應得
105法登他000237,7,董　事,呂嘉和
105法登他000237,9,董　事,許本上
105法登他000237,10,董　事,曾麗燕
105法登他000237,11,董　事,劉樟煥
105法登他000237,12,董　事,吳明昌
105法登他000237,13,董　事,陳龍樵
105法登他000237,15,董　事,伍再發
105法登他000237,16,董　事,林枝壽
105法登他000237,19,董　事,李孟賢
105法登他000238,1,董　事,王慶禾
105法登他000238,2,董　事,林明祥
105法登他000238,4,董事長,王宏銘
105法登他000238,6,董　事,黃尚三
105法登他000238,7,董　事,劉宗仁
105法登他000238,8,董　事,王明仁
105法登他000238,9,監察人,楊郭玉枝
105法登他000238,10,董　事,歐首龍
105法登他000239,1,董事長,黃馨儀
105法登他000239,2,董　事,黃甲乙
105法登他000239,3,董　事,黃証彥
105法登他000239,4,董　事,黃柏勳
105法登他000239,5,董　事,蕭福相
105法登社000001,1,理事長,許純倩
105法登社000001,2,常務理事,柯秉儒
105法登社000001,3,常務理事,蘇伃妍
105法登社000001,4,理　事,史玉祥
105法登社000001,5,理　事,張靖妍
105法登社000001,6,理　事,陳萓荃
105法登社000001,7,理　事,呂欣茱
105法登社000001,8,理　事,吳珊瑤
105法登社000001,9,理　事,楊以諾
105法登社000001,10,常務監事,馬秋雲
105法登社000001,11,監　事,裴蓓
105法登社000001,12,監　事,游盛英
105法登社000002,1,理事長,陳純凰
