登記案號,序號,職稱,姓名
082法登000001,1,董事長,閻鳳麟
082法登000001,2,"董  事",王清濂
082法登000001,3,"董  事",賴秀鸞
082法登000001,4,"董  事",林月豐
082法登000001,5,"董  事",賴明文
082法登000002,1,董事長,趙愷政
082法登000002,2,"董  事",趙沛明
082法登000002,3,"董  事",林蔚山
082法登000002,4,"董  事",任克重
082法登000002,5,"董  事",趙伯翹
082法登000002,6,"董  事",周幼松
082法登000002,7,"董  事",沈秉鑠
082法登000002,8,"董  事",龔維寧
082法登000002,9,"董  事",張敏鈺
082法登000002,10,"董  事",張伯英
082法登000002,11,"董  事",趙可南
082法登000003,1,董事長,吳漪曼
082法登000003,2,"董  事",顏廷階
082法登000003,3,"董  事",申學庸
082法登000003,4,"董  事",許常惠
082法登000003,5,"董  事",彭聖錦
082法登000003,6,"董  事",卓甫見
082法登000003,7,"董  事",鄭仁榮
082法登000004,1,董事長,梁秉權
082法登000004,2,"董  事",柴松林
082法登000004,3,"董  事","王  征"
082法登000004,4,"董  事",李景賢
082法登000004,5,"董  事",李介民
082法登000004,6,"董  事",朱堅章
082法登000004,7,"董  事",田廣志
082法登000004,8,"董  事",黃志平
082法登000004,9,"董  事",李祖英
082法登000005,1,董事長,黃忠臣
082法登000005,2,"董  事",陳天賜
082法登000005,3,"董  事",李宏信
082法登000005,4,"董  事",胡俊弘
082法登000005,5,"董  事",曾清楷
082法登000005,6,"董  事",郭清耀
082法登000005,7,"董  事",鄭明清
082法登000005,8,"董  事",郭鴻志
082法登000005,9,"董  事",連照明
082法登000006,1,董事長,林伯雄
082法登000006,2,"董  事",黃華銘
082法登000006,3,"董  事",宋忠雄
082法登000006,4,"董  事",周文彬
082法登000006,5,"董  事",林三民
082法登000007,1,董事長,王英雄
082法登000007,2,"董  事",羅隆裕
082法登000007,3,"董  事",林榮旺
082法登000007,4,"董  事",劉世錦
082法登000007,5,"董  事",陳金福
082法登000007,6,"董  事",李昱成
082法登000007,7,"董  事",邱新民
082法登000008,1,董事長,劉秋生
082法登000008,2,常務董事,顏平和
082法登000008,3,常務董事,黃文鴻
082法登000008,4,常務董事,"張  彥"
082法登000008,5,常務董事,李鍾熙
082法登000008,6,常務董事,陳昭義
082法登000008,7,常務董事,謝德夫
082法登000008,8,常務董事,鍾柄泓
082法登000008,9,常務董事,范進財
082法登000008,10,"董  事",謝貴雄
082法登000008,11,"董  事",蕭美玲
082法登000008,12,"董  事",黃暉煌
082法登000008,13,"董  事",張惠元
082法登000008,14,"董  事",鍾達雄
082法登000008,15,"董  事",傅宗元
082法登000008,16,"董  事",廖文城
082法登000008,17,"董  事",林俊輝
082法登000008,18,"董  事",吳成文
082法登000008,19,"董  事",沙晉康
082法登000008,20,"董  事",陳繼明
082法登000008,21,"董  事",張光雄
082法登000008,22,"董  事",陳瑞龍
082法登000008,23,"董  事",胡幼圃
