登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
082法登000012,1,2,謝怜聰,145,0821021,0821021,0821022,8冊3頁,2,5,龍和順,財團法人台灣省苗栗縣私立龍德高級工商職業學校,0620716,苗栗縣苑裡鎮南房里七五號之一,創辦私立興華高級工商職業學校，病謀其發展為目的,捐助,"台灣省政府教育廳   六十二年六月一日","永  久",14634040.00,1,0821021,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3zhFnAjbqwAAqvbnJ6tMYwnztBR_sgBWDOM2C1LCs5N1s1NIZ5oBNlQ=
082法登000248,1,1,鄭忠仁,248,0820112,0820112,0820115,10冊22頁,,0,董事長,財團法人新竹市西門國民小學教育發展基金會,0820112,新竹市西雅里一鄰北大路四五０號,協助政府教育建設舉辦全校性校內外之各項教育活動,校友、地方人士自由捐贈,八十一年十二月四日新竹市政府,永久,2292430.00,1,0820112,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pPP2DYvztwVVFdTpxAYEKvKz-MC1HVQbt4s9PCxOjRlcJtgNvDQZVlE=
082法登000249,2,1,鄭忠仁,249,0820112,0820112,0820115,10冊23頁,,0,理事長,社團法人新竹市退休警察人員協會,0820112,新竹市中山路一號,本會以連絡退休警察人員情感，促進互助合作，結合社會力量，增進警民關係為宗旨。,會員會費及會員贊助,七十八年七月十八日新竹市政府,永久,443500.00,1,0820112,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wzinW8S1I3Ukfssgnm43qA6OHfCxiB3QBNQXvHBlR820qYYgPqetsQA=
082法登000250,1,1,鄭忠仁,250,0820116,0820116,0820119,10冊24頁,,0,董事長,財團法人基督教浸信會新人堂,0820116,新竹市武陵路二十七號,"依據基督教之信仰,遵守聖經之教訓,廣傳福音,造就信徒,辦理社會公益及教育事業。",財團法人美南浸信會台北市事務所捐務,八十一年十二月二十八日新竹市政府,無限期,43042580.00,1,0820116,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nFPnWDCYgzB8Xti_h_kjjRttXcqNrLQGabqtj5Pfl5xiAsLQJarIvqk=
082法登000251,1,1,鄭忠仁,251,0820224,0820224,0820227,10冊25頁,,0,曾政忠,財團法人新竹縣基督教客家福音協會,0820224,新竹縣竹東鎮五豐里五豐一街卅二巷五十八號,本基督耶穌之精神，促進各地客家教會的交流，傳揚基督教義，辦理社會公益、慈善及教育事業。,捐助,八十二年一月十八日新竹縣政府,永久,608150.00,1,0820224,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LDSqFnFq7CoCnXqZWQfEwUObkwSdf5Q0i-UKbVTOZXatSRCp7bnI57c=
082法登000252,1,1,鄭忠仁,252,0820325,0820325,0820328,10冊26頁,,0,董事長,財團法人新竹市立東門國民小學教育發展基金,0820325,新竹市民族路三十三號,捐助政府敦育建設舉辦全校性校內外之各項教育活動,校友、家長委員、地方人士自由捐助,八十二年一月十八日新竹市政府,永久,3700000.00,1,0820325,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YQvCFVBT3cObAxSobJ5nAW-vHeZ6OnizgDqEXXO9CWByYN1Es_B0HF0=
082法登000253,2,1,鄭忠仁,253,0820419,0820419,0820422,10冊27頁,,0,理事長,社團法人新竹縣工業會,0820419,竹北市縣攻八街廿五號二樓,為協調工業關係，增進共同利益並謀劃工業之改良推廣促進經濟發展為目的,會費收入及服務事項收入。,八十二年四月二日新竹縣政府,永久,1899007.00,1,0820419,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4KhzDSzXbAQwUh94hjuL2SSBodgd8UVN1E0y1NE-saTwv1GNbqjE1Ls=
082法登000254,1,1,鄭忠仁,254,0820517,0820517,0820520,10冊28頁,,0,董事長,財團法人新竹市東園國民小學教育發展基金會,0820517,新竹市園後街廿五號,協助政府教育建設舉辦全校性校內外之各項教育活動,校友、地方人士自由捐助,八十二年二月二十七日新竹市政府,永久,2060000.00,1,0820517,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2ze9JkNqskkNtMdPT2NQ99r8uCzxK0tIYZ8TastUd-zGO8fKaK91VCE=
082法登000255,1,1,鄭忠仁,255,0820517,0820517,0820520,10冊29頁,,0,董事長,財團法人中華道統文教基金會,0820517,苗栗縣竹南鎮博愛街四六號,為宏揚中華優良文化、提昇精神文明及生活品質、促進文化建設、增進善良風俗、使道統深植人心、以確立安身立命之基石,由宗邱桂妹及全體董事共同捐助,八十二年四月十五日教育部,永久,10000000.00,1,0820517,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7UgRHhwS-j1Hx9tmcBX2Oc9UgEfEqiJTfQnKDpmkq1fnkjQNAjfuso4=
082法登000256,1,1,鄭忠仁,256,0820517,0820517,0820520,10冊30頁,,0,董事長,財團法人新竹佛教蓮社,0820517,新竹市博愛街二七號六樓,"係本佛教之精神,傳揚佛教教義及辦理社會公益慈善事業",捐助,八十二年四月八日新竹市政府,永久,14291728.00,1,0910606,0921224,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0Ce2mNvQ6--0LIwoPxUu4zWYAkJdtyjFgNtt-dx2qUTN-DVxbn8Qg0s=
