登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
101法登他000002,1,2,陳美月,670744,1010104,1010105,1010106,3冊71頁,1,18,洪山川,財團法人臺北市私立靜修女子高級中學,0670116,台北市大同區寧夏路59號,為創辦私立靜修女子高級中學暨附設國民中學部並謀其發展為目的。,捐助,台灣省政府教育廳⒋⒕(40)卯寒字第14586號函,永久,905907653.00,1,1010105,,,李佩芳,台北市寧夏路59號,103,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Xfdf3C6zLNqOcXfn9zK3GabEkVmSN398JhCQhW11u_RBYl2A7rDi_TuRu_TuyoY=
101法登他000003,1,2,陳美月,479,1010104,1010105,1010106,24冊25頁,2,3,蔡麗華,財團法人台灣樂舞文教基金會,0890408,新北市汐止區康寧街141巷53號10樓之2,以推動台灣舞蹈文化藝術之發展、促進與世界各國舞蹈文化交流為宗旨。,捐助,台北縣文化局中華民國89年3月16日八九北文行字第1028號函,永久,2000000.00,1,1010105,,,謝孟潔,台北市中山區北安路578巷8弄15號,104,,,,,,,,"章程變更：
1.原章程第1條、第4條、第15條條文內容變更：業經主管機關臺北縣政府中華民國92年10月7日北府文行字第0920008031號函核備。
2.原章程第6條及第9條第3、4、5、6、7項條文內容變更：業經本院民事庭100年度法字第17號民事裁定確定。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sLESrEA8wA3aNzGMDfOpKzZjep9-_CxJPi6Hl1a48aEAW8SUueajE3m1z1s=
101法登他000004,1,2,陳美月,570326,1010105,1010105,1010106,2冊45頁,1,14,孫永慶,中華學校財團法人,0570709,台北市南港區研究院路3段245號,響應政府獎勵私人興學及培育高級科技與管理人才為目的。,捐助,教育部57.7.22台57專字第17859號函,永久,2798879897.00,1,1010105,,,林雅玲,台北市南港區研究院路3段245號,115,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iDFeeaxuGIEGKFeVzoaTx4UPDFS7O58nkWqkAROetnXySd6-3urc7fEgy6cBehA=
101法登他000006,2,2,陳美月,932,1010105,1010106,1010111,47冊6頁,1,2,劉哲彰,社團法人台北市新活力自立生活協會,0960319,台北市南港區昆陽街157巷9號1樓,本會為障礙者所營運之團體，提供障礙者能自主生活於一般社區之服務，並集合同儕力量，向社會大眾發聲爭取應有之權利與機會。本會強調理監事及工作人員，必須半數以上由障礙者來擔任。,入會費、常年會費、會員捐款、委託收益、基金及其孳息、其他收入,"臺北市政府社會局  中華民國95年10月17日北市社一字第09539916300號函",永久,497167.00,1,1010106,,,陳姵欣,台北市南港區昆陽街157巷9號1樓,115,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/q8fug7mPJWi8b4UpQoUipRbsasKwAsG4iam8IZXT8phWzYNE-XJX9_7y0Tw=
101法登他000007,1,2,陳美月,842,1010105,1010106,1010111,42冊16頁,2,3,林孝信,財團法人中保關懷社會福利基金會,0941124,台北市大同區鄭州路139號6樓,以辦理社會福利業務為目的。,捐助,內政部中華民國94年11月14日內授中社字第0940716199號函,永久,30000000.00,1,1010106,,,黃明裕,台北市大同區鄭州路139號6樓,103,,,,,,,,原章程第3條條文內容變更：業經主管機關內政部中華民國100年12月27日內授中社字第1000036143號函核備。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mZS4bV0A4Pd3Cl2eghcxWFy2xJY9NbvlexhKrnBcLY9bQ_2n4542Cyxq0EY=
101法登他000009,1,2,陳美月,331,1010106,1010110,1010112,17冊1頁,2,6,鄭欽明,財團法人雅文兒童聽語文教基金會,0860307,台北市內湖區洲子街60號4樓,以推廣聽覺口語法之專業教育，協助聽障兒童全人發展，及其他有關聽障教育事項為宗旨。,捐助,教育部85.12.26.台(85)社(四)字第85525678號函,永久,10000000.00,1,1010110,,,周菁芬,台北市內湖區洲子街60號4樓,114,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0yBw_qDsdY5NH55jPgVxd9wX1sqaH5em1YaAGZYFecxE_4XPng8fpZQuhFI=
101法登他000010,2,2,陳美月,1052,1010106,1010110,1010112,53冊6頁,2,2,周淑慧,社團法人台灣普世豐盛生命協會,0970908,台北市士林區天母東路22巷21號4樓之5,以揭示真理；建立個人健全的品格；增進家庭生活的和諧美滿；推動社會道德的提升，將基督耶穌的福音傳到普世，期使世人得著豐盛的生命為宗旨。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部中華民國97年2月25日台內社字第0970032839號函,永久,1000000.00,1,1010110,,,羅淑敏,台北市士林區天母東路22巷21號4樓之5,111,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ak9ErXEAiRf5qQQZdTxVpbKY28G6LTWj9yRIllecE21elzpf3IS6Pupj3jwW
101法登他000011,1,2,陳美月,540245,1010106,1010110,1010112,2冊13頁,1,16,黃昭弘,財團法人真理大學,0540909,新北市淡水區真理街32號,為達成教學及學術研究，自由探討真理，培養人格，服務社會，促進國際間學術交流，榮神益人之目的，設立財團法人真理大學。,設立基金新台幣陸佰貳拾萬元，由北部臺灣基督長老教會大會，熱心信徒及社會各界人士捐助，嗣後並得繼續接受國內外之個人、法人或團體之捐贈,教育部54.8.26台(54)高字第13242號函,永久,5005395196.00,1,1010110,,,"溫  芯",新北市淡水區真理街32號,251,,,,,,,,原章程第2條、第4條條文內容變更：業經主管機關教育部100年12月2日臺高(四)字第1000217426號函備查。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6m6JeK5cAVfPmS3VXkLO9M_-EZhGusbuvnEI2c_J7i_ueMCMic7AfvIIJ7LQdUY=
101法登他000012,1,2,陳美月,142,1010106,1010110,1010112,7冊23頁,2,6,王陳阿味,財團法人天惠道德文教基金會,0811123,台北市重慶北路2段67號3樓之7,研究孔孟聖賢真理，闡發道德真義，獎勵忠孝節義，籍以宏揚中華文化，復興綱常倫理，俾利倡導純樸風氣，促進社會祥和，民生福利。,捐助,內政部中華民國81年11月2日台(81)社字第60168號函,永久,30215021.00,1,1010110,,,馮睿宏,台北市北投區明德路335巷7號3樓,112,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/26uXPW2RbEWTgq-gNHtjUuecqdJUIPSXvbCoDbRUC2llz_E1NiaP3i2ncjo=
101法登他000013,1,2,陳美月,557,1010106,1010110,1010112,28冊19頁,1,5,傅茂祖,財團法人德澤醫學研究基金會,0871209,台北市內湖區民權東路6段123巷28號7樓之1,以協助推廣國人疾病之醫療照顧、醫學研究及保健防治工作，並計畫推動普及相關醫學知識與衛生教育活動，冀能呼籲國人主動關懷身心健康，以期能全面提升國人生活品質。,設立基金新台幣一千萬元整，由朱炳圻、沈國樑、王丹江、傅茂祖等共同捐助；嗣後並得繼續接受國內外之個人或團體捐助,行政院衛生署中華民國87年11月30日衛署醫字第87067348號函,永久,16000000.00,1,1010110,,,陳珮菁,台北市內湖區成功路2段325號（德澤基金會）,114,,,,,,,,章程第4條條文內容變更，業經主管機關行政院衛生署100年12月26日衛署醫字第1000212318號函備查。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iT9eq1Ogq5LZVPUP6aq7u_M4KD0JgjMOFLWVqp7hhp93Bil_fnuAVJ2kqwQ=
