登記案號,序號,職稱,姓名
101法登他000001,1,董事長,陳明川
101法登他000001,2,董　事,陳怡甲
101法登他000001,3,董　事,陳宗賢
101法登他000001,4,董　事,陳雙全
101法登他000001,5,"董   事",陳進千
101法登他000001,6,董　事,吳景旺
101法登他000001,7,董　事,陳東本
101法登他000001,8,董　事,林獻文
101法登他000001,9,董　事,陳良可
101法登他000002,1,理事長,黃財福
101法登他000002,2,常務理事,黃許鳳言
101法登他000002,3,"理  事",石秀玲
101法登他000002,4,"理  事",顏壬癸
101法登他000002,5,"理  事",許天燈
101法登他000002,6,"理  事",陳張辛
101法登他000002,7,"理  事",翁見喜
101法登他000002,8,"理  事",李婷儀
101法登他000002,9,"理  事",鄭國華
101法登他000002,10,候補理事,林昆供
101法登他000002,12,候補監事,方木村
101法登他000002,13,監　事,蔡洪秀儉
101法登他000002,14,監　事,洪楊月妹
101法登他000002,16,候補理事,黃長振
101法登他000002,17,常務監事,秦金安
101法登他000003,1,理　事,黃琤妙
101法登他000003,2,理事長,蔡曜名
101法登他000003,3,常務理事,許惠芝
101法登他000003,4,理　事,吳雅琳
101法登他000003,5,監　事,項光明
101法登他000003,6,理　事,蔡美雪
101法登他000003,7,理　事,朱思靜
101法登他000003,8,常務理事,吳錦惠
101法登他000003,9,常務監事,肖麗萍
101法登他000003,10,理　事,許彩萍
101法登他000003,11,監　事,呂惠萍
101法登他000003,12,理　事,吳仁祥
101法登他000004,1,董事長,楊哲夫
101法登他000004,7,常務董事,蘇士基
101法登他000004,9,董　事,黃自東
101法登他000004,10,董　事,高江湖
101法登他000004,11,監　事,楊炳政
101法登他000004,12,常務董事,莊文正
101法登他000004,13,董　事,許春夏
101法登他000004,16,董　事,林垂昆
101法登他000004,17,董　事,洪孟宗
101法登他000004,18,常務監事,許龍雄
101法登他000004,19,董　事,陳光燦
101法登他000004,20,董　事,高興隆
101法登他000004,21,董　事,顏敏雄
101法登他000005,1,理　事,王明輝
101法登他000005,3,常務監事,顏娟娟
101法登他000005,4,理　事,王悟師
101法登他000005,5,常務理事,張端美
101法登他000005,9,監　事,吳美女
101法登他000005,10,理　事,黃國光
101法登他000005,11,理事長,陳雙全
101法登他000005,12,常務理事,夏晨榮
101法登他000005,13,理　事,莊馥全
101法登他000005,14,理　事,蔡幸娥
101法登他000005,15,理　事,劉嘉珍
101法登他000005,16,監　事,陳佳銘
101法登他000006,1,董事長,高瑞鵬
101法登他000006,2,"董  事",張端美
101法登他000006,3,"董  事",鍾德美
101法登他000006,4,"董  事",石集成
101法登他000006,5,"董  事",黃吉祥
101法登他000007,2,"董 事 長",林柏榕
101法登他000007,3,常務董事,趙犁民
101法登他000007,4,常務董事,陳靜夫
101法登他000007,6,常務董事,謝秀芬
101法登他000007,7,常務董事,彭明聰
101法登他000007,8,"董    事",林永發
101法登他000007,9,"董    事",官有垣
101法登他000007,10,"董    事",林文炫
101法登他000007,11,董　事,蔡敏文
101法登他000007,12,"董    事",張信次
101法登他000007,13,"董    事",鄭麗珍
101法登他000007,14,"董    事",劉炳榮
101法登他000007,15,"董    事",任麗華
101法登他000007,16,"董    事",黃坤益
101法登他000007,17,"董    事",劉邦富
101法登他000008,1,監　事,陳保情
101法登他000008,2,"理    事",葉清平
101法登他000008,3,"理    事",許國隆
101法登他000008,4,"理    事",王陳阿鳳
101法登他000008,5,"理    事",高朝才
101法登他000008,6,"理    事",歐玉山
101法登他000008,7,"理    事",陳文武
101法登他000008,8,"理    事",陳杜叔娟
101法登他000008,9,"理    事",陳必忠
101法登他000008,10,監事會召集人,洪文上
101法登他000008,11,理事長,王靜卿
101法登他000008,12,"監    事",陳秋香
101法登他000009,1,董事長,薛東埠
101法登他000009,2,董　事,洪條根
101法登他000009,3,董　事,顏清禎
101法登他000009,4,董　事,蘇錦江
101法登他000009,5,董　事,陳天笞
101法登他000009,6,董　事,趙榮華
101法登他000009,7,董　事,黃肇國
101法登他000009,8,董　事,林澤鴻
101法登他000009,9,董　事,朱棟樑
101法登社000002,1,理事長,薛人豪
101法登社000002,2,常務理事,黃肇國
101法登社000002,3,常務理事,黃美芳
101法登社000002,4,理　事,方崇真
101法登社000002,5,理　事,徐孝羽
101法登社000002,6,理　事,鄭杰瑞
101法登社000002,7,理　事,薛光林
101法登社000002,8,理　事,陳勇乾
101法登社000002,9,理　事,吳念真
101法登社000002,10,常務監事,高正山
101法登社000002,11,監　事,郭美芳
101法登社000002,12,監　事,鄭心茹
101法登財000001,1,董事長,陳惠武
101法登財000001,2,董　事,王信
101法登財000001,3,董　事,戚其明
101法登財000001,4,董　事,顏的
101法登財000001,5,董　事,游雅清
101法登財000001,6,董　事,李慧玲
101法登財000001,7,董　事,胡宇鵑
