登記案號,序號,職稱,姓名
100法登他000001,1,董事長,張維海
100法登他000001,2,常務董事,張世禎
100法登他000001,3,常務董事,黃吉享
100法登他000001,4,董　事,王培珠
100法登他000001,5,董　事,劉俊輝
100法登他000001,6,董　事,李文星
100法登他000001,7,董　事,吳正賢
100法登他000002,1,常務理事,陳宗聖
100法登他000002,2,常務理事,盧光烈
100法登他000002,3,理　事,吳寬
100法登他000002,4,常務監事,謝泰源
100法登他000002,6,理　事,洪劉傑
100法登他000002,7,理　事,劉范美容
100法登他000002,8,常務理事,陳永芳
100法登他000002,9,理　事,江建文
100法登他000002,10,理　事,何在光
100法登他000002,11,理　事,黃桂源
100法登他000002,12,理　事,陳少君
100法登他000002,13,理　事,鄭張美玲
100法登他000002,14,監　事,林水霞
100法登他000002,15,理　事,馮玉光
100法登他000002,16,監　事,涂麗秀
100法登他000002,17,理　事,林妍榛
100法登他000002,18,監　事,簡昆銘
100法登他000002,19,常務理事,黃梅蘭
100法登他000002,20,監　事,郭豐柜
100法登他000002,21,理事長,詹求孚
100法登他000003,2,董　事,劉禮章
100法登他000003,3,常務董事,吳正賢
100法登他000003,4,董　事,林振淵
100法登他000003,7,董事長.,徐春賜
100法登他000003,8,常務董事,王俊樑
100法登他000003,10,董　事,吳玉貴
100法登他000003,14,董　事,邱銘炘
100法登他000004,1,董事長,林光清
100法登他000004,2,常務董事,林光文
100法登他000004,3,常務董事,許德發
100法登他000004,4,董　事,林國盛
100法登他000004,5,董　事,廖德源
100法登他000004,6,董　事,葉榮堂
100法登他000004,7,董　事,林光明
100法登他000004,8,董　事,卓金水
100法登他000004,9,董　事,林呂阿敏
100法登他000004,10,董　事,胡鐵城
100法登他000004,11,董　事,陳黃月姑
100法登他000004,12,監　事,張淑華
100法登他000005,1,董事長,張漢昌
100法登他000005,2,董　事,張智宏
100法登他000005,3,董　事,黃教誠
100法登他000005,4,董　事,黃鼎松
100法登他000005,5,董　事,陳岸
100法登他000005,6,董　事,江明修
100法登他000005,7,董　事,莊丕龍
100法登他000005,8,董　事,黃營
100法登他000005,9,董　事,黃哲政
100法登他000005,10,常務董事,"王  寬"
100法登他000005,11,董　事,黃旐濤
100法登他000005,12,董　事,吳志光
100法登他000005,13,董　事,陳鴻隆
100法登他000005,14,常務董事,徐錦榮
100法登他000005,15,董　事,李長峰
100法登他000006,1,董事長,李衍淇
100法登他000006,2,董　事,謝旺達
100法登他000006,3,董　事,范洲華
100法登他000006,4,董　事,陳全成
100法登他000006,5,董　事,盧克宙
100法登他000006,6,董　事,賴錫源
100法登他000006,7,董　事,陳耀輝
100法登他000007,1,理事長,吳瑞琴
100法登他000007,2,常務理事,劉濶才
100法登他000007,3,常務理事,葉冠群
100法登他000007,4,理　事,黃增祥
100法登他000007,5,理　事,林彥璋
100法登他000007,6,理　事,吳家助
100法登他000007,7,理　事,林彥衡
