登記案號,序號,職稱,姓名
100法登他000001,1,董　事,許銘吉
100法登他000001,2,董　事,汪國華
100法登他000001,3,董　事,翁光輝
100法登他000001,5,董　事,施遵驊
100法登他000001,6,監察人,魏美玉
100法登他000001,8,董　事,羅聯福
100法登他000001,9,董　事,蔡慶年
100法登他000001,10,董　事,陳祖培
100法登他000001,11,董事長,王榮周
100法登他000001,12,董　事,蔡明忠
100法登他000001,14,監察人,陳俊仁
100法登他000001,15,監察人,黃丕庭
100法登他000001,16,董　事,陳國世
100法登他000001,17,董　事,蔡友才
100法登他000002,1,董事長,楊智芳
100法登他000002,2,董　事,簡建中
100法登他000002,3,董　事,林振仁
100法登他000002,4,董　事,劉昱均
100法登他000002,5,董　事,劉守長
100法登他000003,1,常務理事,蕭玉娟
100法登他000003,2,常務理事,陳明月
100法登他000003,3,理　事,鍾仁蓉
100法登他000003,4,理　事,葉春暖
100法登他000003,5,常務監事,郭美利
100法登他000003,6,理　事,林秀坤
100法登他000003,7,理　事,張月琴
100法登他000003,8,理　事,林貴英
100法登他000003,9,理　事,謝昀珍
100法登他000003,10,監　事,林寶珠
100法登他000003,11,理　事,蔡家淇
100法登他000003,12,監　事,程建英
100法登他000003,13,理事長,李舒涵
100法登他000003,14,理　事,蕭涵鴽
100法登他000004,1,監　事,蔡清彥
100法登他000004,2,常務理事,陳亮全
100法登他000004,3,常務監事,蕭代基
100法登他000004,4,常務理事,許銘熙
100法登他000004,5,常務理事,周仲島
100法登他000004,6,常務理事,林美聆
100法登他000004,7,理　事,簡賢文
100法登他000004,8,理　事,游繁結
100法登他000004,9,理　事,温國樑
100法登他000004,10,理　事,李清勝
100法登他000004,11,理事長,蔣偉寧
100法登他000004,12,理　事,陳台琦
100法登他000004,13,監　事,蔡長泰
100法登他000004,14,理　事,陳伸賢
100法登他000004,15,監　事,馬國鳳
100法登他000004,16,理　事,洪鴻智
100法登他000004,17,監　事,洪如江
100法登他000004,18,理　事,吳瑞賢
100法登他000004,19,理　事,陳樹群
100法登他000004,20,理　事,詹士樑
100法登他000005,1,董　事,張昭泰
100法登他000005,2,董　事,辜嚴倬雲
100法登他000005,3,董　事,王玉彬
100法登他000005,4,董　事,張明偉
100法登他000005,7,董　事,鄭立平
100法登他000005,8,董　事,陳田文
100法登他000005,9,董事長,張光正
100法登他000005,11,董　事,蔡萬才
100法登他000005,13,董　事,戴水成
100法登他000005,15,董　事,葉文立
100法登他000005,16,董　事,顧正秋
100法登他000005,17,董　事,林伯洲
100法登他000005,18,董　事,徐傑敏
100法登他000005,19,董　事,何邦定
100法登他000005,20,董　事,謝士明
100法登他000006,1,董事長,吳中鎂
100法登他000006,2,董　事,吳志剛
100法登他000006,3,董　事,于台纓
100法登他000006,4,董　事,林伶秋
100法登他000006,5,董　事,汪立信
100法登他000007,1,董事長,李賢鎧
100法登他000007,2,副董事長,徐滿祥
100法登他000007,3,董　事,蔡作雍
100法登他000007,4,董　事,金明儒
100法登他000007,5,董　事,陳介甫
100法登他000007,6,董　事,毛顯光
100法登他000007,7,董　事,陳揣祥
100法登他000007,8,董　事,閻中原
100法登他000007,9,董　事,林昭庚
100法登他000008,1,董事長,吳當傑
100法登他000008,2,董　事,曾玉瓊
100法登他000008,3,董　事,劉宗榮
100法登他000008,4,董　事,陳建宇
100法登他000008,5,董　事,王儷玲
100法登他000008,6,董　事,劉啓群
100法登他000008,7,董　事,高福源
100法登他000008,8,董　事,石燦明
100法登他000008,9,董　事,陳彥伯
100法登他000008,10,監察人,林棟樑
100法登他000008,11,監察人,許文聖
100法登他000008,12,監察人,彭金隆
100法登他000009,1,董　事,王玉彬
100法登他000009,2,董　事,李　淳
100法登他000009,4,董　事,于啟瑞
100法登他000009,5,董　事,張豫生
100法登他000009,7,董事長,張光正
100法登他000009,8,董　事,葉文立
100法登他000009,9,董　事,侯蘭芝
100法登他000009,10,董　事,徐傑敏
100法登他000009,11,董　事,張明華
100法登他000009,12,董　事,楊明發
100法登他000009,13,董　事,林伯洲
100法登他000010,1,董事長,宋介馨
100法登他000010,2,董　事,林佐堯
100法登他000010,3,董　事,周伯蕉
100法登他000010,4,董　事,施堯天
100法登他000010,5,董　事,竇志良
100法登他000010,6,董　事,連國評
100法登他000010,7,董　事,廖添財
100法登他000010,8,董　事,鍾縣鳳
100法登他000010,9,董　事,蕭志宇
100法登他000010,10,董　事,林秀慧
100法登他000010,11,董　事,何幸珍
100法登他000010,12,董　事,羅順良
100法登他000010,13,董　事,王美月
100法登他000010,14,董　事,高正義
100法登他000010,15,董　事,莊和興
100法登他000011,1,董事長,謝玉琳
100法登他000011,2,董　事,張景涵
100法登他000011,3,董　事,丁焦桐
100法登他000011,4,董　事,蔡松坡
100法登他000011,5,董　事,賴博文
100法登他000011,6,董　事,吳勝進
100法登他000011,7,董　事,黃怡明
100法登他000012,1,董　事,潘世隆
100法登他000012,2,董事長,王興國
100法登他000012,3,董　事,陳志達
100法登他000012,5,董　事,劉鶴年
100法登他000012,6,董　事,蔡明宗
100法登他000012,7,董　事,盧秀鳳
100法登他000012,8,董　事,楊世林
100法登他000013,1,董事長,翁肇喜
100法登他000013,3,董　事,黃石城
100法登他000013,4,董　事,方成義
100法登他000013,5,董　事,李亦園
100法登他000013,6,董　事,陳奇祿
100法登他000013,7,董　事,杜正勝
100法登他000013,8,董　事,陳翔立
100法登他000014,1,董事長,吳思華
100法登他000014,3,"董  事",徐立德
100法登他000014,4,"董  事",李鍾桂
100法登他000014,5,"董  事",葉松根
100法登他000014,6,"董  事",林英峰
100法登他000014,7,"董  事",司徒達賢
100法登他000014,8,"董  事",蘇伯顯
100法登他000014,11,"董  事",王榮文
100法登他000014,12,董　事,蔡連康
100法登他000014,13,董　事,樓永堅
100法登他000014,14,董　事,周麗芳
100法登他000014,15,董　事,張京育
100法登他000014,16,董　事,鄭丁旺
100法登他000014,17,董　事,吳靜吉
100法登他000014,18,董　事,白崇亮
100法登他000014,19,董　事,林　全
100法登他000014,20,董　事,黃肇松
100法登他000015,1,董事長,王雪紅
100法登他000015,2,董　事,陳文琦
100法登他000015,3,董　事,歐陽家立
100法登他000015,4,董　事,江秀琴
100法登他000015,5,董　事,劉群茂
100法登他000015,6,董　事,江素蘭
100法登他000015,7,董　事,黎少倫
100法登他000017,1,董事長,謝偉通
100法登他000017,2,常務董事,徐煥清
100法登他000017,3,常務董事,林玲華
100法登他000017,4,常務董事,謝綉真
100法登他000017,5,董　事,吳裕誠
100法登他000017,6,董　事,何榮源
100法登他000017,7,董　事,陳秀芬
100法登他000018,1,常務理事,呂世平
100法登他000018,2,常務理事,廖炯琳
100法登他000018,3,監　事,黃昱霖
100法登他000018,4,理　事,邱宏正
100法登他000018,5,理　事,姚宗珍
100法登他000018,6,理　事,吳蘊蘊
100法登他000018,7,理　事,張光發
100法登他000018,8,理　事,郭峻良
100法登他000018,9,理　事,曾于娟
100法登他000018,10,理　事,蘇靜明
100法登他000018,11,監　事,?守信
100法登他000018,13,常務理事,劉人文
100法登他000018,15,理　事,藍明賢
100法登他000018,16,理　事,周志真
100法登他000018,18,常務監事,賴向華
100法登他000018,19,理事長,許為勇
100法登他000018,20,監　事,張肇森
100法登他000018,21,監　事,羅信義
100法登他000018,22,理　事,張文忠
100法登他000018,23,理　事,張恆銘
100法登他000018,24,理　事,林利香
100法登他000018,25,常務理事,遲玉?
