登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
083法登000001,1,1,張茂寅,1754,0830104,0830104,0830106,69冊59頁,,0,孫春華,財團法人化育文教基金會,0830104,台北市大安區安和路一段一三七號七樓,以發揚中華文化、振興中國固有道德倫理、關懷世界精神文明、濟助失學兒童、青少年為宗旨。,由楊德勝先生等三人共同捐助,"教育部八十二年十二月二十日  台︵八二︶社字第０七０六四一號函",永久,10000000.00,1,0830104,0830114,0830114,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SngiDSNCZ5-u_F5w2EGA8hMLwW7Apb2dKRfr4sH7dIrNLjqwGmTn49Xq
083法登000001,2,1,林貴美,389,0830723,0830723,0830723,14冊22頁,,0,孫明賢,社團法人中華永續農業協會,0830723,台北市仁愛路四段一０一號五樓之一,以促進永續農業之研究與推廣為宗旨，並極參與世界永續農業組織之各項活動。,會員繳納會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部八十三年四月二十九日台︵八三︶內社字第八三七五一０三號函,永久,7956713.00,1,0830723,0830723,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QdJd86LIN8vd-5Axrhp41g6tlTwLHOpHSOmVSPt-EYbV6TswxcZp2n4=
083法登000002,1,1,張茂寅,1758,0830111,0830111,0830113,70冊10頁,,0,李健民,財團法人加惠心理諮商文教基金會,0830111,台北市敦化南路一段一００巷三十九號一樓,以發揚心理諮商教育，培育愛心專業人才，並促進心理衛生之文教、學術、公益等活動為宗旨。,由張惠美女士捐助,"教育部八十二年十二月二十一日  台︵八二︶社字第０七一０九０號函",永久,10000000.00,1,0830111,0830121,0830121,賴榮聰,台北市南京東路二段一００號九樓之三,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ngzT_DlKdeSQgbVbkLJ_-d5u6e_ivpJ8H8H2qRjUJyL7UinKLTnmdAV-
083法登000003,1,2,張茂寅,485,0830128,0830128,0830131,27冊25頁,2,2,陳宏毅,財團法人台北市私立協和高級工商職業學校,0611117,台北市忠孝東路五段七九０巷廿七號,辦理高級工商職業學校，並謀其健全發展。,由創辦人張瑟音女士捐助。,六十年七月二十三日台北市政府教育局　教輝二字第一四五四五號函,永久,417880219.00,1,0830128,0830208,0830208,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/o2LVo39SsjRoiM21Jp0dv9ny2KBMabguM8Qt9KP7aT8ydhwRdaILM1c=
083法登000004,1,1,張茂寅,1756,0830106,0830106,0820108,70冊4頁,,0,劉泰英,財團法人台灣綜合研究院,0830106,台北市南京東路五段一二五號一三樓,從事各項綜合學術議題之研究，以提供政府制訂政策之參考，並加強全球華人及海峽兩岸文化及科技之交流為目的。,由潤泰建設股份有限公司等十三家工商企業捐助,"教育部八十二年十一月八日  台︵八二︶高字第０六二二七一號函",永久,30000000.00,1,0830106,0830118,0830118,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9thyxea7TTv8GXmFONawQ1QWnpNhonQ1XyakvLZqX6U3c8R5R7mP2ZZb
083法登000005,1,2,張茂寅,261,0830104,0830104,0830106,18冊21頁,1,0,吳金川,財團法人中華聯合徵信中心,0550326,台北市懷寧街一一０號七樓,本中心以溝通徵信資料，增進授信單位之信用安全，並協助國內外廠商取得信用資料，促進台灣對外貿易為目的。,捐助。,五十五年一月一日經濟部　︵五五︶商字第０四六九四號函,永久,2155651.00,1,0830104,0830114,0830114,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VE6sbzF31Gfn-c-xxtpqWPXoUVJVE3M9HNYnZ3QlGAuVbFB2ItQwgsM=
083法登000006,1,2,張茂寅,1049,0830104,0830104,0830106,46冊15頁,1,0,"嚴  道",財團法人董氏基金會,0730418,台北市復興北路五十七號十二樓之三,本會不以營利為目的，從事創辦或協助有關國民身心健康之衛生事業，以促進家庭以及社會之健全與幸福為宗旨。,由創辦人董之英先生捐助,行政院衛生署七十三年四月十一日　衛署醫字第四七三五一三號函,永久,116000000.00,1,0830104,0830114,0830114,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O6FtWwq0e38JLVPVEk2jVANfTFlyznnmDED-x_6tSA2dsxqohLyA6l-P
083法登000008,1,2,張茂寅,379,0830104,0830104,0830106,23冊51頁,1,0,"程  禹",財團法人中興工程顧問社,0590404,台北市南京東路五段一七一號,承辦電力、水利、都市建設、工業及農業建設、環境、以及一般土木、建築、機械、電氣工程等計畫之研究、規劃、勘測、設計、檢驗、施工監督及工程管理等事項，以配合國家經濟發展及對外技術輸出。,由經濟部、台灣電力公司等十四個單位共同捐助,經濟部五十九年三月四日　（五九）人字第０八五六八號令,永久,1809495332.00,1,0830104,0830114,0830114,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QcUeJFa3smOjIMzPYxKDtC8NBrIHYEpmVNn9xcPKMhNmu5jVeMgDfx0=
083法登000009,1,2,張茂寅,1550,0830104,0830125,0830127,63冊9頁,2,2,劉漢卿,財團法人台北市光明聖德基金會,0791023,台北市中正區詔安街六十二號,為發揚中華固有倫理文化及推動社會文教風氣，舉辦國學講座，並辦理有關文化與教育之事業，資助各種文教活動。,由張文藻先生遺囑捐助。,"教育部七十九年十月九日 台(79)社49746號",永久,10000000.00,1,0830125,0830204,0830204,,,,,,,,,,,"法人圖記及董事印鑑。
章程第二條變更為本會以辦理社會福利及發揚中華倫理文化端正社會風氣為目的，辦理左列業務：濟助老弱、貧病醫療及其心理輔導。辦理清寒子女獎助學金。印製宗教書籍免費傳閱及舉辦專題演講。其他有關社會慈善文化公益活動之贊助及宣傳。前項用於興辦或捐助社會福利之支出，不得低於全年基金孳息及其他經常性收入總額百分之六十。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4dUrL-LphbKhwRwRS17xeJu65vzLDyn7LvF_JzFp6izAM0Tyvms8dUiW
083法登000010,1,2,張茂寅,1415,0830106,0830106,0830108,58冊35頁,2,2,林享能,財團法人中華民國對外漁業合作發展協會,0781115,台北市羅斯福路四段一一三巷十九號,本會以配合政府政策，推動對外漁業合作，處理漁船及船員在國外遭難、被扣事宜，促進漁業之整體發展及維護漁民生命財產安全為目的。,有關機關及團體暨響應本會設立宗旨之公司或個人捐助,行政院農業委員會七十八年十一月二日　農漁字第八一五００五一號函,永久,100000000.00,1,0830106,0830118,0830118,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JrWsdLhYX3WsRUNu22Aspyw1MR8D12ObbfoNGmRgMkl4ShFLu5H_KOD1
083法登000011,2,1,張茂寅,367,0830128,0830128,0830131,13冊46頁,,0,李鍾熙,社團法人中華民國臭氧層保護協會,0830128,台北市敦化南路二段一八０號六樓之一,以從事協助有關臭氧層保護之政策及法規之制定或修訂，推動臭氧層保護相關之管制，及學術研究、技術研發、輔導或服務為宗旨。,會費及捐?,"八十二年三月一日內政部  台︵八二︶內社字第八二０五０一五號函",永久,1089872.00,1,0830128,0830211,0830211,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O5Rpa4FSzUl8yWmo3vIuWK_7WpHKrck2ZKZeLKdG2W288lSBNheBK28=
083法登000012,1,2,張茂寅,1155,0830106,0830106,0830108,49冊49頁,1,0,蘇仁宗,財團法人重仁文化教育基金會,0750429,臺北市敦化北路一五三之三六號,宏揚中華文化道德、栽培國家優秀人才、促進社會教育活動、發展地方教育建設。,基金孳息、各界捐贈、被獎助者回饋、舉辦義賣等活動之各項收入。,"七十五年四月十六日教育部  台︵七五︶高字第一五四六四號函",永久,11170000.00,1,0830106,0830118,0830118,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OO9RYnSuHEmC0iC0xX4BOtFhzwfyrBKOBCQ9Y43KRUwRzgU5nc7Rv6y_
