登記案號,序號,職稱,姓名
083法登000031,1,理事長,陳建松
083法登000031,2,常務理事,徐慶恆
083法登000031,3,常務理事,李漢揚
083法登000031,4,理　事,謝在青
083法登000031,5,理　事,梁弘超
083法登000031,6,常務理事,吳振成
083法登000031,7,理　事,胡智淵
083法登000031,8,理　事,蔡明和
083法登000031,9,理　事,黃文義
083法登000031,10,理　事,呂全和
083法登000031,11,理　事,簡添福
083法登000031,12,理　事,陳銘功
083法登000031,13,理　事,王珠勳
083法登000031,14,理　事,黃忠信
083法登000031,15,理　事,陳義誠
083法登000031,16,常務監事,戴文周
083法登000031,17,常務監事,馮王寬
083法登000031,18,常務監事,陳正昌
083法登000039,1,董事長,林愛珠
083法登000039,2,"董  事",許榮輝
083法登000039,3,"董  事",張雪娥
083法登000039,4,"董  事",趙林圓
083法登000039,5,"董  事",姚黃秀雲
083法登000039,6,"董  事",鄭龍德
083法登000039,7,"董  事",呂愛珠
083法登000046,1,董事長,徐代熙
083法登000046,2,常務董事,徐位龍
083法登000046,3,董　事,徐代源
083法登000046,4,董　事,徐名勝
083法登000046,5,董　事,徐名盛
083法登000046,6,常務監事,徐福助
083法登000046,7,監　事,徐名照
083法登000046,8,監　事,徐金枝
083法登000048,1,理事長,許安萬
083法登000048,2,常務理事,吳嘉煌
083法登000048,3,常務理事,邱民鋒
083法登000048,4,理　事,林齊全
083法登000048,5,理　事,鄧仁介
083法登000048,6,理　事,謝輝池
083法登000048,7,理　事,李戰賢
083法登000048,8,理　事,徐文鎮
083法登000048,9,理　事,劉興瑞
083法登000051,1,董事長,李香亭
083法登000051,2,"董  事",孫友菊
083法登000051,3,"董  事",喬培祥
083法登000051,4,"董  事",楊斯立
083法登000051,5,"董  事",程宗仁
083法登000051,6,"董  事","鄭  理"
083法登000051,7,"董  事",董玉京
083法登000051,8,"董  事",吳順江
083法登000051,9,"董  事",洪忠梅
083法登000051,10,"董  事",張百塘
083法登000051,11,"董  事",朱仁旺
083法登000051,12,"董  事",吳麗華
083法登000051,13,"董  事",康爾吉
