登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
083法登000001,1,1,許金樹,71,0830127,0830127,0830127,3冊51頁,,0,董事長,財團法人雲林縣私立永年高級中學文教基金會,0830127,雲林縣土庫鎮建國路十三號,協助雲林縣永年高級中學改善教學環境，發展校務辦理獎勵清寒優秀學生獎助學金暨各項學術研究，藝文推展等活動。,本校學生家長、校友、熱心教育人士及公司行號捐助,雲林縣政府八十三年一月八日，(八三府教社字第003043號),永久性質,3000000.00,1,0830127,0830127,,,,,,,,,,,,,,,,
083法登000002,1,2,許金樹,31,0830120,0830120,0830120,3冊13頁,,0,董事長,財團法人雲林縣後備軍人獎學基金會,0690317,雲林縣斗六鎮中正路二一九號,鼓勵優秀後備軍人及子女求學、向上、培育國家英才貢獻社會服務,雲林縣後備軍人捐助,雲林縣政府68年12月13日六八府教國字第98734號,無限期,4021600.00,1,0830120,0830120,,,,,,,,,,,,,,,,
083法登000004,1,2,許金樹,29,0830331,0830331,0830331,3冊9頁,,0,董事長,財團法人林麗明、林蔡素女獎學基金會,0680613,北港鎮民主路七一之五號,鼓勵雲林縣籍大學院校及學士後研究所青年求學深造為國家培育英才，貢獻社會服務之目的特由捐助人設置本獎學基金會,由董事林麗明獨自捐助,雲林縣政府68年5月10日(68)府教國字35101號,無限期,1500000.00,1,0830331,0830331,,,,,,,,,,,,,,,,
083法登000005,1,2,許金樹,58,0830705,0830705,0830705,3冊39頁,,0,董事長,財團法人臺灣省私立信義慈善事業基金會,0791013,雲林縣西螺鎮光復東路五一巷一號、台中縣太平鄉太源二街五八號,"一、兒童福利。二、殘障福利。三、少年福利。四、婦女福利。            五、老人福利。六、貧困補助。七、志願服務之辦理及推廣及其他公益事業。",由創辦人韓雨霖捐助,臺灣省政府社會處79年10月5日七九社一字第42006號,永久,11000000.00,1,0830705,0830705,,,,,,,,,,,,,,,,
083法登000008,1,2,許金樹,18,0831001,0831001,0830110,2冊12頁,,0,董事長,財團法人雲林縣私立大德高級工業家事職業學校,0610724,雲林縣斗南鎮小東里四００號,以創辦私立育群高級工商職業學校並謀發展為目的,由董事長捐助,六十一年五月三十日,無限期,13646369.00,1,0831001,0830110,,,,,,,,,,,,,,,,
083法登000009,1,2,許金樹,7,0831103,0831103,0831103,1冊7頁,,0,董事長,財團法人臺灣省雲林縣私立宗聖高級中學,0551105,雲林縣北港鎮樹腳里大同路四六九號,創辦私立宗聖商業職業學校並謀其發展,董事會捐助,更正為五十五年十一月五日,長期,13157982.00,1,0831103,0831103,,,,,,,,,,,,,,,,
083法登000010,1,2,許金樹,18,0831019,0831019,0831019,2冊12頁,,0,董事長,財團法人雲林縣私立大德高級工業家事職業學校,0610724,雲林縣斗南鎮小東里四００號,以創辦私立育群高級工商職業學校並謀發展為目的,由董事長捐助,六十一年五月三十日,無限期,96039898.00,1,0831019,0831019,,,,,,,,,,,,,,,,
083法登000011,2,1,許金樹,72,0831103,0831103,0831103,4冊5頁,,0,理事長,社團法人雲林縣生命縣協會,0831103,斗六市公正里莊敬路三四七巷三十弄三十五號四樓。,基於博愛精神以服務社會，增進人類健康之幸福。,,雲林縣政府社會科民國81年10月2日,永久,0.00,1,0831103,0831103,,,,,,,,,,,,,,,,
083法登000013,1,1,許金樹,73,0831109,0831109,0831109,4冊6頁,,0,董事長,財團法人土庫商工文教基金會,0831109,雲林縣土庫鎮中央路二號,以協助臺灣省立土庫高級商工職業學校，改善環境發展校，獎勵教師研究進修，促進學生敦品勵學為目的,由土庫商工學校、教職員工、校友、家長、公司行號、機關團體及熱心教育人士捐助,臺灣省政府教育廳83年10月20日,永久,5280000.00,1,0831109,0831109,,,,,,,,,,,,,,,,
083法登000014,2,1,許金樹,74,0831202,0831202,0831202,4冊7頁,,0,理事長,社團法人雲林縣北港鎮義勇消防協進會,0831202,雲林縣北港鎮博愛路二０九號,提倡防火救災，維護地方安全，保障人民生命財產,會費及其他捐助,雲林縣政府八十年十月二日,永久,116860.00,1,0831202,0831202,,,,,,,,,,,,,,,,
083法登000015,1,1,許金樹,75,0831202,0831202,0831202,4冊8頁,,0,董事長,財團法人雲林縣金湖國民小學文教基金會,0831202,雲林縣口湖鄉港東村民主路十五號,協助金湖國小改善環境發展校務，獎勵教師、校友等研究進修，促進學生敦品勵學，辦理各項藝文社教活動以提升社區生活素質,由校友、家長、公司行號及熱心人士自由捐助,雲林縣政府八十三年十月二十八日,永久,2455000.00,1,0831202,0831202,,,,,,,,,,,,,,,,
083法登000016,1,2,許金樹,12,0831209,0831209,0831209,2冊5頁,,0,董事長,財團法人雲林縣私立淵明國民中學,0570125,雲林縣林內鄉公園路三號,以創辦私立淵明國民中學，並謀其發展為目的,建校基地為學校所有，建校經費及設校基金等則由李聰田等籌措,五十六年一月十六日,長期,1799935.00,1,0831209,0831209,,,,,,,,,,,,,,,,
