登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
083法登000001,1,1,王惠一,152,0830106,0830107,0830111,6冊26頁,,0,王玉標,財團法人台灣省私立王李社會福利慈善事業基金會,0830107,嘉義市吳鳳南路三一六號,以舉辦社會福利慈善事業為本旨,捐助,台灣省政府社會處，民國八十二年十二月十六日八二社二字第六三六二０號,永久,30000000.00,1,0830107,0830119,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/k7SXwDlGcrZ0-kgDbA-9HEpgi6HdzqW7-1rePZHZgLGingOjJtqz3b4=
083法登000002,1,2,000,38,0830107,0830110,0830114,2冊8頁,,0,高福德,財團法人台灣省嘉義縣天主教本篤會中國傳教會,0541213,嘉義市短竹里短竹巷九十三號,培養天主教傳教人才及服務社會，醫療、養老院等慈善及公益事業為目的。,由天主教本篤會總會捐助,嘉義縣政府　中華民國五十四年十二月九日,永久性,3500000.00,1,0830110,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Tg_YQ1rn-RWMO585IW7NJkiO_PUMFke4dS9I8rhUZUINljhgFBuilQ==
083法登000005,1,2,王惠一,35,0830307,0830307,0830309,2冊5頁,,5,柯博識,財團法人天主教聖言會,0540702,嘉義市吳鳳南路二六八號,宣揚天主教教義，倡導教育及一切有關社會之救濟事業。,捐助,民國四八年四月二十九日　臺灣省政府民政廳,不定期限。,25638564.13,1,0830307,0830318,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fiIjmzEuTecxwdQA1pSwYbf79Q1rVAg9R6RaufD_0CdVor6s9e3ElA==
083法登000006,1,2,王惠一,75,0830318,0830318,0830321,4冊6頁,,0,張瓊月,財團法人臺灣省嘉義市南天門太子行宮,0631207,嘉義市友愛路一五六號,提倡我國固有道德，宣揚聖道，祈求國泰民安，而造福社會人群為宗旨。,孫仁安等捐助,臺灣省嘉義縣政府六十三年九月二十日嘉府嘉民行字第七四五一二號,無限期,40201965.00,1,0830318,0830323,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qp4byc5qLTtARnQ6SFWLWE4kSoDcfn6aWz6r9RI-eWG4Ro2P0DY_rA==
083法登000007,1,2,王惠一,83,0830407,0830407,0830411,4冊14頁,,0,盧明森,財團法人台灣省嘉義縣新港奉天宮,0641209,嘉義縣新港鄉大興村新民路五三號,以奉祀天上聖母為主神，列聖尊神為輔，並以弘揚其教義，辦理公益事業為宗旨。　,由原奉天宮所有財產捐助,台灣省嘉義縣政府　中華民國六十四年十一月十一日嘉府嘉民行字第八九一五八號,無限期,5027026.00,1,0830407,0830427,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/E-nH485NUBl9AweBXHMayKiGoFKOMX5OpUlbDgTj9-RyYB-4ZEEWrw==
083法登000008,1,1,王惠一,153,0830411,0830412,0830416,6冊27頁,,0,吳土井,財團法人嘉義吳姓宗親公益文教基金會,0830412,嘉義市延平街五五之二號七樓吳姓宗祠,以協助吳姓宗親改善環境，發展會務，奬勵宗親子弟求學上進為宗旨,捐助,嘉義市政府八十三年三月廿三日八三府教社字第一四六０八號,永久,2500000.00,1,0830412,0830427,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qziyVbNIOQv--L59E4anwmxeTjlDn2TaKOXlYdr1mBtMkkn6V86y28Y=
083法登000011,1,1,王惠一,154,0830517,0830518,0830520,6冊28頁,,0,蔡敏文,財團法人北港仔文教基金會,0830518,嘉義縣義竹鄉北華村一０八號,推展文化教育活動，維護社會善良風俗,由董事長蔡敏文捐助貳佰萬元做成立基金,嘉義縣政府　八十三年五月十三日八三府教社字第四八八五九號,永久,2000000.00,1,0830518,0830614,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2AKYuQM8klYxaeoie_9Y5od72MYfetyLKqS0I2WG0f-lUjKwoNVbvGw=
083法登000012,1,2,王惠一,62,0830523,0830523,0830524,3冊39頁,1,0,黃利納,財團法人台灣省嘉義市私立崇仁高級護理助產職業學校,0620524,嘉義市盧厝里紅毛埤二一七號,創設學校發展教育，培養護理助產專業人才。,財團法人台灣省嘉義市天主教會嘉義教區中華聖母會捐助。,臺灣省政府教育廳中華民國62年5月11日(62)(5)(11)教三字第34002號許可書,永久,67321846.00,1,0830523,0830614,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5ipS4DBB3wKvPssvZPUdfm3yoNmS5pcO1edja5vhAdT7V1Xqg-TjIg==
083法登000014,1,1,王惠一,155,0830624,0830624,0830625,6冊29頁,,0,黃國燁,財團法人張進通許世賢文教基金會,0830624,嘉義市共和路一六七號,本會以奬勵教育，推展公益為宗旨,由遺族親友及各界社會人士、社團損助,中華民國八十三年六月廿日嘉義市政府八十三府教社字第三五八八四號,永久,5000000.00,1,0830624,0830630,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OtVqaOJh6XwnqnpDkIB8JTCo24LMBGtH9lc18misfdn4Bxjt3QnTgLA=
083法登000015,1,2,王惠一,60,0830801,0830802,0830803,3冊35頁,,0,蕭登標,財團法人台灣省私立嘉義濟美仁愛之家,0610927,嘉義市圳頭里盧厝九一之一號,以辦理嘉義縣市社會福利事業及慈善救助事業為目的。,資產係嘉義縣政府依照捐設章程就接管之原濟美會財產捐,民國六十一年三月二八日，嘉義縣政府民社字六００一號許可立案,無限期,241994323.00,1,0830802,0830808,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6pulRepJC2SgzJFAkYq3BoC7JDAaSfeg6WVhP1y_b345LDQFQ_mcAw==
