登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
103法登他000001,1,2,凃春生,117,1030102,1030102,1030103,4冊13頁,2,7,蘇威菘,財團法人蘇天生文教基金會,0850306,屏東縣東港鎮中正路1段210號,推展文教公益活動。,由安泰醫院及各地熱心人士捐助。,屏東縣政府八十五年二月十二日屏府教社字第二五０二二號函。,永久,5000000.00,1,1030102,,,,,,,,,,,,,任期屆滿董事長改選,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/G5gfc7iYDh1r9EQgx8JWigpLkjXro-MbpN7znPoOfi7qGLCJryvX3SahaQk=
103法登他000002,1,2,凃春生,53,1030102,1030102,1030103,2冊10頁,2,15,蔡文楨,屏榮學校財團法人,0511023,屏東市民學路一ＯＯ號,辦理高級中等學校，並謀其健全發展。,由創辦人蔡江來個人捐助。,台灣省教育廳，中華民國四十六年四月廿九日，四六教三字第二二五四二號,永久,932319840.00,1,1030102,,,,,,,,,,,,,財產總額變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UJ5XGQA2JS4jfxk_DzPWL1oVAbL67oDcUAR-jH5PmddkZ6zzPWcQBay0Kg==
103法登他000003,1,2,凃春生,104,1030106,1030106,1030106,4冊3頁,2,7,莊寬裕,財團法人李良玉畜牧獸醫學文教基金會,0840616,屏東縣內埔鄉老埤村學府路1號(獸醫系館),發展畜牧暨獸醫學教育。,顏水泉等人共同捐助,屏東縣政府中華民國84年5月4日,永久,2500000.00,1,1030106,,,,,,,,,,,,,董事任期屆滿變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mHdK4KArWDIrkggDGYndbV5dVklZGHOdC2K0RFOFMQrnBROdz6ALTIQU5w4=
103法登他000004,1,3,凃春生,209,1030108,1030108,1030108,9冊7頁,1,0,林玉英,財團法人屏東縣私立山村社會福利慈善事業基金會,0920505,屏東縣三地門鄉三地村中正路七十七巷二十二號,本會以舉辦社會福利慈善事業為目的,林玉英捐助,屏東縣政府九十二年四月十五日（屏府社福字第0920061882號函）。,永久,10000000.00,1,1030108,,,,,,,,,,,,,經屏東縣政府102年12月19日函請撤銷法人登記。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/muT7O3h7ZC_w4xLPTagg5K8MDfVMZFSuJCbH0dFHj8AY-iYkdFtfeE5ayYo=
103法登他000005,2,2,凃春生,393,1030113,1030113,1030114,18冊12頁,2,2,陳柳岑,社團法人屏東縣美食交流協會,0990705,屏東縣屏東市忠孝路309-2號,協助輔導對餐飲有興趣要學習第二專長，創業就業、證照輔導考試，一般餐飲的進修學習。,理事長捐贈,屏東縣政府中華民國99年3月1日屏府社政字第0990044042號函,永久,5000.00,1,1030113,,,,,,,,,,,,,1、任期屆滿改選。2、住址變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/En9-TsL51UTwKvx1dHk2Rw8MM8SMnrCP6MfbHzxF-HGgCSrbF2cEsOoyq9M=
103法登他000006,1,2,凃春生,355,1030114,1030114,1030115,16冊14頁,1,2,徐光川,財團法人屏東基督教日光園,0980406,屏東市瑞光里香揚巷1-6號,為宣揚基督教義，發揮宗教仁愛精神及興辦社會公益慈善業務。,由財團法人台灣基督長老教會屏東中會捐贈,屏東縣政府中華民國98年3月30日屏府民禮字第0980063760號函,永久,74714742.00,1,1030114,,,,,,,,,,,,,1、財產總額變更。2、任期內改選。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KkXS9An4CSkXNsdMucSDwtswr826PTL7owoO3pgxg9g0MTiu6eYR3ekT9wY=
103法登他000007,1,2,凃春生,56,1030114,1030114,1030115,2冊14頁,1,8,陳金山,財團法人台灣省屏東縣東港東隆宮,0730705,屏東縣東港鎮東隆里東隆街21之1號,奉祀溫府王爺為主神、闡揚我國傳統正道及興辦公益慈善事業，策進國泰民安，樂利民生為宗旨。,以原東隆宮所有財產及其孳息捐助之,台灣省屏東縣政府，中華民國六十六年一月十一日，屏府民行字第一０九五０七號,永久,730342014.40,1,1030114,,,,,,,,,,,,,財產總額變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AR4NfLCjwu6YG6WQMvhlZFSSbMkxl0DyfRf7blj9pytDgO7RfrHVkIQayw==
103法登他000008,1,2,凃春生,24,1030120,1030120,1030121,1冊8頁,2,16,劉振忠,財團法人臺灣省屏東縣私立新基高級中學,0580707,屏東縣東港鎮新基街一二八號,遵照教育宗旨創辦綜合中學協助政府發展地方教育為目的,由天主教高雄教區捐贈,台灣省政府教育廳，中華民國五十二年八月十九日核准。,永久,144316798.00,1,1030120,,,,,,,,,,,,,財產總額變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pkRcGJktfPrDV5xrwfBat6fGWeIKpGzE3E24YowhJHb8ARGYbgk0CNMTUA==
103法登他000009,2,2,凃春生,292,1030121,1030121,1030121,13冊10頁,2,3,廖永強,社團法人屏東縣春日鄉青壯會,0960508,屏東縣春日鄉七佳村自強一路143號,非以營利為目的之社團，以協助推動社區各項文化及活動發展之相關事宜，協會社區秩序及安全之維護，凝聚社區青年向心力及團結為宗旨。,社員會費、委託收益、基金孳息、其他收入。,屏東縣政府中華民國95年6月19日屏府社政字第0950117685號函。,永久,10000.00,1,1030121,,,,,,,,,,,,,會址變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WbJv5UG4jKylmuzr6A_dxc8hIohpeHRWvdGaV725sAaWHji1gngIGsza-Do=
103法登他000010,1,2,凃春生,14,1030121,1030121,1030122,1冊15頁,1,15,楊平正,美和學校財團法人,0541021,屏東縣內埔鄉美和村屏光路23號,為協助政府發展教育並培養護理管理人才為宗旨。,由徐傍興捐助,教育部，55年8月11日，55高13292號,永久,2289218906.30,1,1030121,,,,,,,,,,,,,財產總額變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WES9UYnoWuZImH5A5b6GztbMCY2GXRxtxEHtrbDdpXFa_nVlbtmhJ3xPkg==
103法登他000011,1,2,凃春生,213,1030212,1030212,1030212,9冊11頁,2,4,黃文翔,財團法人屏東縣私立福慧社會福利慈善事業基金會,0921210,屏東長治鄉信義路131號,老人福利、兒童、青少年福利、婦女福利、低收入戶照顧等十五項,由黃文翔等二十二人捐助,屏東縣政府。民國92年11月24日屏府社福字第0920204048號,永久,69500000.00,1,1030212,,,,,,,,,,,,,董事任期屆滿改選、主事務所變更、財產總額變更、捐助章程變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ls64mtAzadLwgJCncxFwLPcnPYMZ9sxIdnZMpC1DF0HSo9UH-RpxpiFhn8c=
103法登他000012,1,2,凃春生,77,1030212,1030212,1030212,3冊6頁,2,9,郭坤陽,財團法人中華基督教屏東浸信會,0820218,屏東市林森路14-5號,宣揚基督教義及辦理公益慈善事業,由財團法人美南浸信會台北市事務所捐贈,八十二年二月一日台灣省屏東縣政府(八十二屏府民禮一三五七七號）,永久,25447500.00,1,1030212,,,,,,,,,,,,,董事任期屆滿改選。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZFkkS369wQgqLjtcdPKSHdj5kPFUTUdqv3E9-17wVOUC-kgV6Xebi-YGJA==
103法登他000013,2,2,全國榮,326,1030213,1030213,1030214,15冊5頁,2,3,高秀貞,社團法人屏東縣普賢行願關懷協會,0970108,屏東市復興南路1段162巷29弄5號,本會以結合佛法理念，發揚普賢菩薩行願，慈悲濟世之精神，護持僧伽，扶助老、幼，照顧病患，推廣臨終關懷，推行孝道，改善社會風氣為宗旨。,會員會費,屏東縣政府96年12月17日屏府社政補字第960250837號,永久,10000.00,1,1030213,,,,,,,,,,,,,一、任期屆滿改選。二、圖記變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tSAwWOdFawlF6CgDLW5GvXlnyjt4FgdP4UqFfDynLOf-v0oW-YeR8CdQqkA=
103法登他000014,2,2,凃春生,180,1030213,1030213,1030213,7冊18頁,2,10,陳仲賢,社團法人屏東縣家長協會,0900628,屏東市民強街1號4樓,推動家長參與教育事務，協助各校家長會運作功能，推動教育改革，參與政府政策,由會員捐助,屏東縣政府，（八九）屏府社政字第170143號,永久,0.00,1,1030213,,,,,,,,,,,,,任期期滿理監事改選、法人圖記變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fGBNEkz0ecpUVEkiVwK5s_WwppJICu5f2RwlBxfZqWpOdvaGHG4UqV5MI7E=
103法登他000015,2,2,全國榮,333,1030218,1030218,1030219,15冊12頁,2,4,潘壯志,社團法人屏東縣原住民全人關懷促進協會,0970222,屏東縣恆春鎮頭溝路30號,依據人民團體法設立之社會團體，非以營利為目的，其宗旨以耶穌基督博愛之精神，從事原住民族其全人教育、文化、關懷之拓展，研究、探討原住民族之處境，學術思潮與社會文化、教育的互動；並積極開辦原住民族全人關懷之相關業務，成為臺灣社會振興原住民族的良知與教育、文化建構、身心靈健康的力量。,會員繳納之入會即常年會費、事業費、會員捐款、委託收益、基金等其他。,屏東縣政府中華民國97年3月17日屏府社政字第0970045415號函,永久,100000.00,1,1030218,1030407,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jkrQa6pjBqQv8_6K6MW8UtMCrBCxekD3pWHTur3SEAXyqnaQRxd44nM_4d0=
103法登他000016,2,2,凃春生,81,1030220,1030220,1030221,3冊10頁,2,11,惠福清,社團法人屏東縣志願服務協會,0820520,屏東市公德一街17號,發掘及結合志願服務工作人員與社會資源，運用專業方法，建立志願培訓制度，提供資訊服務，健全社會資源需求體系，並協助政府推行社會工作，創造溫馨詳和社會。,社員會費、捐款、補助款、基金及孳息。,屏東縣政府82年4月187日82屏府社政字第54373號,永久,198000.00,1,1030220,,,,,,,,,,,,,任期屆滿改選,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jc5kUxzditYwkL42dMKUZWMGOQLkVIlZCe_4dPXAyUvfjgtWz59FvAXAJg==
103法登他000017,2,2,凃春生,186,1030310,1030310,1030311,8冊4頁,2,5,張淑鳳,社團法人屏東縣癲癇之友服務協會,0901017,屏東市忠孝路120之1號,本會以推動社會之醫療教育，促進全民健康，改善癲癇病友及相關神經疾患病友之社會生活為宗旨。,入會費、常年費及其他贊助等,屏東縣政府，中華民國九十年九月四日，九十屏府社政字第一四二八五九號,永久,127172.00,1,1030310,,,,,,,,,,,,,任期屆滿理監事改選。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/djlepfhTXs8KPxKOJEICgg-p_djm6RRnLkQXW_CmmPIY6tk7wDVouCYNRdE=
