登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
106法登他000001,2,2,李成在,122,1060123,1060123,1060124,8冊13頁,2,3,楊忠強,社團法人金門縣金寧鄉湖峰楊氏三房五柱宗親會,0971020,金門縣金寧鄉湖埔村湖下90號,倡導敦親睦族、增進宗親情誼、發揚倫理道德、砥礪忠孝節義、獎勵本族子弟為宗旨。,會員會費收入、本會之財產孳息及事業收入、各界捐贈收入、其他。,金門縣政府97年5月12日府社行字第0970024847號函。,永久,9002547.00,1,1060123,1060522,,,,,,,,,,892,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2OfSvxaFKLD_hpKIeA-rhmKtZGINE4u6vSyVTmzhOfAzwOTI8-9M8qzXWxM=
106法登他000002,2,2,李成在,202,1060123,1060123,1060125,2冊32頁,2,4,吳聯福,社團法人金門縣吳厝吳氏宗親會,1020222,金門縣金城鎮吳厝17號,本會以闡揚祖德、敦睦宗誼、發揚倫理道統、強化團結和諧、增進宗親福址、互濟互助互愛、激發同根一命、愛族愛鄉情操;砥礪忠孝節義氣節為宗旨。,一、入會費。二、常年會費。三、事業費。四、會員捐款。五、委託收益。六、基金及其孳息。七、其他收入。,金門縣政府102年2月6日府社行字第1020008517號,永久,20140435.00,1,1060123,1060522,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NuCDqz3vTXn0kmrH8Tik4i2f0J5SUAXqbTRsnrhRTzVwNNapaebrA0i9klI=
106法登他000003,2,2,李成在,58,1060320,1060320,1060321,8冊15頁,2,4,陳作生,社團法人金門縣金湖鎮新頭村陳氏宗親會,0900307,金門縣金湖鎮新湖里新頭村92之1號,以發揚固有宗族關係與倫理精神，提倡敦親睦族，互助互愛，患難相扶，促進家族團結和諧，增進宗親福利，進而培養民族意識與國家觀念為宗旨,1.入會費。2常年會費。3.事業費。4.會員捐款。5.委託收益。6.基金及其孳息。7.其他收入。,金門縣政府、84.05.20.(84)府民字第13292號,永久,16087000.00,1,1060320,,,,,891,,,,,,891,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VSBXS2D81fjbP9DcpBicX7fwW2jDExiepveNDhZPmNH3FlDRooPbp3zgng==
106法登他000004,2,2,李成在,215,1060330,1060330,1060407,4冊92頁,2,3,楊清國,社團法人金門縣青少年暨兒童關懷協會,1030527,金門縣金城鎮前水頭66號,本會為依法設立，非以營利為目的之社會團體，主要以導正青少年、兒童偏差行為及不正確價值觀，協助青少年、兒童健全其人格，幫助其自我成長為宗旨。,1入會費。2.常年會費。3.政府機關之補助。4.捐助收入。5.轄區內辦理各項活動之收入。6.基金及其孳息。7.其他收入。,金門縣政府99年9月23日府社行字第0990062339號,永久,297765.00,1,1060330,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K5dLBNDYM13ZvKs5Od5c1VVenzdgsnezF3oQc5xaRNF5_EpZc1uaHBUcqc8=
106法登他000005,2,2,李成在,100,1060330,1060330,1060407,3冊61頁,2,4,黃文遠,社團法人金門縣黃氏宗親會,0951120,金門縣金沙鎮汶沙里五福街23號4樓,以敦睦黃氏宗親，崇揚祖德，增進情誼，促成互助合作，提供服務，推展族親公益與慈善事業為宗旨,入會費、常年會費、公有產業利得收入、會員捐款、其他收入,金門縣政府、(60)造民字5807號,永久,3595200.00,1,1060330,,,,,,,,,,,893,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qlAH_7r7OzFt7VBF4w8U5YzabtQ5h-DZfaDy9_xw_DbntTASlU0Q0mQpVOY=
106法登他000006,2,2,李成在,151,1060330,1060330,1060407,8冊21頁,2,4,葉維敬,社團法人金門縣沙美葉氏宗親會,1000725,金門縣金沙鎮汶沙里忠孝新邨172號,本會為闡揚祖德敦睦宗誼增進宗族福利樹立團結互助精神為宗旨。,1.入會費及常年會費。2.會員樂捐。3.基金孳息。4.宗親捐助暨政府補助。5.其他收入。,金門縣政府民國100年6月7日府社行字第1000037087號函,永久,40000.00,1,1060330,,,,,890,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BDhZfhE_-7zvyvK4ig5-uWR63ZvUo5U9N0DsuS6JOCUcHPe3uF5g0d88Sn0=
106法登他000007,2,2,李成在,77,1060427,1060427,1060429,4冊52頁,2,4,黃鉦峰,社團法人金門縣身心障礙福利協進會,0920924,金門縣金湖鎮新市里林森路6-2號,為維護及促進身心障礙者之合法權益，保障其公平參與社會生活機會與人身尊嚴。,會員會費、基金及其孳息、慈善團體及善心人士捐贈、政府補助、其他收入,金門縣政府、82.06.08.(八二)縣民字第11517號函,永久,3161732.00,1,1060427,1060522,,,,,,,,,,891,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bGq73vCE9PJNE2b8hX93LcoikSlGluyveMB7MjoRW1z8XLkx-rfVEX-S7w==
106法登他000008,2,2,李成在,96,1060515,1060515,1060515,4冊77頁,2,4,蔡承林,社團法人金門縣前水頭蔡氏君保公裔孫孝思會,0950302,金門縣前水頭57-7號(蔡氏家廟),本會以緬懷先人德澤、尊祖敬宗、敦親睦鄰為宗旨，兼及共有財產之管理，並獎掖後代子孫，參與社會公益為。,1.祖產中公店出租2.會員捐款3.基金及其孳息4.其他收入。,金門縣政府、94.5.20.府社行字第0940026179號函,永久,4194014.00,1,1060515,1060721,,,,,,,,,,893,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GGr-pTREVJkXmkvJClCdEKdE9sgRXaAAj_DWXbrkECtGgR4jyDHpJ0-UZg==
106法登他000009,1,2,李成在,133,1060605,1060605,1060605,1冊89頁,1,4,黃景舜,財團法人金門酒廠胡璉文化藝術基金會,0990201,金門縣金寧鄉桃園路1號,為緬懷胡璉將軍創設金門酒廠及對金門地區之貢獻，為弘揚文化藝術（含酒文化）、促進文藝及教育交流。,金門酒廠實業股份有限公司捐助,行政院文化建設委員會98.8.27.文壹字第0983402023號函,永久,30000000.00,1,1060605,,,,,892,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7wBd9gKpS_AtCYgpT9AtS7YFixAXnV_frHOQS1YB5_em56Y8J5riCvRzDVo=
106法登他000010,2,2,李成在,123,1060605,1060605,1060608,2冊12頁,2,4,葉宗仁,社團法人金門縣金沙鎮西園后珩社區發展協會,0971020,金門縣金沙鎮西園里西園150號,本會為依法設立，非以營利為目的之社會團體，促進社區發展、增進居民福利、建設安和融合、團結互助之現代化社區為宗旨。,入會費、常年會費、社區生產收益、政府機關之補助、捐助收入、社區辦理福利服務活動之收入、基金及其孳息、其他收入。,金門縣政府97年9月17日府社行字第0970052417號函。,永久,898473.00,1,1060605,,,,,,,,,,,890,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9v19FhYJwdY4rk7q0WWgDznoshBVnfJBIiV_qiC7D6kr2qzwgSZCzAv26w4=
