登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
106法登他000001,1,2,葛羽洪,24,1060104,1060104,1060105,1冊24頁,1,6,董事長,財團法人高雄市私立寶光建德社會福利慈善事業基金會,0820811,高雄市六龜區新寮里三民路81號,以舉辦社會福利慈善事業為宗旨,捐助,82年7月21日高雄縣政府（八二）府社福字第一二二六三三號函,永久,106926320.00,1,1060104,,1060109,張獻仁,高雄市前鎮區隆興街103號,806,,,,,,,,"財產總額原為新台幣：109,209,720元，變更為新台幣：106,926,320元",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lp1Z06Yjj0E12mHRqUmanpSsrtTX-ONZic_3NUBlnBLHIdHpdA_azSSHKQ==
106法登他000002,2,2,葛羽洪,25,1060104,1060112,1060112,1冊25頁,1,4,理事長,社團法人高雄市長期照顧專業協會,0950801,高雄市燕巢區深水里深水路3之20號4樓,本會為提高長期照護護理服務品質，協助政府推行長期照護服務工作，加強學術團體之聯繫及合作，以及維護會員權益和福利為宗旨,會員會費及捐助等,高雄縣政府95年6月28日府社行字第0950146048號函,永久,110000.00,1,1060112,,1060124,,,,,,,,,,,主事務所變更為：高雄市燕巢區深水里深水路3之20號4樓。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/z_TdUW2BjvddTHVCqBb7eJSN_HVfgEJ5btlQV2gs0S6Q0DkcvBjXrIWEhQ==
106法登他000003,1,2,葛羽洪,26,1060105,1060105,1060105,1冊26頁,2,5,董事長,財團法人高雄市大社區保元宮,0811028,高雄市大社區保安里大社路87號,本宗教仁愛之精神傳揚道教教義及辦理社會公益慈善事業,捐助,台灣省高雄縣政府中華民國81年10月3日八一府民禮字第146448號函,永久,892467.00,1,1060105,,1060119,,,,,,,,,,,一、任期屆滿改選產生第6屆董監事。二、捐助及組織章程第11條修訂,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nfgdia8hkryKtFf7NuTBykuCY49gJTdFyfFDbLZOu1S52kZh6WHVsDf7Tg==
106法登他000004,1,2,葛羽洪,27,1060113,1060113,1060113,1冊27頁,1,8,董事長,財團法人台灣省高雄縣橋頭鄉福智寺,0800904,高雄市橋頭區新莊里佛神路47之1號,本濟世之精神，傳揚佛教教義及辦裡社會公益慈善事業,圓明寺等捐助,高雄縣政府，中華民國82年2月3日（八二）府民禮字第16318號函,永久,2750000.00,1,1060113,,,藍秋坤,台中市豐原區南陽路158巷115號,420,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5YKxYHr3bHzIngVoSfU9WM1cKJ9te3hFAA0dShT0MCUsjxYtboagFal4Pw==
106法登他000005,1,2,葛羽洪,28,1060111,1060111,1060111,1冊28頁,2,5,董事長,義大醫療財團法人,0890417,高雄市燕巢區角宿里義大路1號,以從事醫療事業辦理醫療機構為目的,林義守等捐助,行政院衛生署、中華民國89年3月31日衛署醫字第89016858號函,永久,1000000000.00,1,1060111,,1060117,黃榮華,高雄市燕巢區義大路1號,824,,,,,,,,（一）、任期屆滿、改選產生第六屆董監事。（二）、捐助章程第二條及第四條變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/b-yUvmjTJreZlA7H9IQGpN080_iekNjLBlcT2vb2ySEBIFMBo76hnTjpDw==
106法登他000006,1,2,葛羽洪,30,1060116,1060116,1060116,1冊30頁,2,2,董事長,財團法人善慧恩社會慈善基金會,1000303,高雄市左營區大順一路93號9樓之1,本會以辦理社會慈善事業為目的,由黃弘仁捐助,內政部100年2月14日內授中社字第1000002095號函,永久,30000000.00,1,1060116,,1060203,莊雅朱,高雄市左營區大順一路93號9樓之1,813,,,,,,,,捐助及組織章程第四條、第五條、第九條變更,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Lfec4TScKCJjOijGjVufDMlAnYqJKsNq3dmc601n0E42EPp5xSwc8BC5yw==
106法登他000007,2,2,葛羽洪,31,1060117,1060117,1060117,1冊31頁,2,1,理事長,社團法人台灣高齡照顧協會,1040915,高雄市左營區安吉街401號9樓之1,以辦理及推動老人福利為目的,會員繳納會費及捐助,內政部中華民國102年3月7日台內社字第1020076493號函,永久,24730.00,1,1060120,,1060220,何貞豌,高雄市三民區明仁路16之4號10樓之1,807,,,,,,,,任期屆滿，改選產生第二屆理，監事,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MUnEDnt1pmz_DWh9JU-WAsPYakS4fUok6sVSNALDLF2kxdDRTLpmUNdawA==
106法登他000008,1,2,葛羽洪,32,1060119,1060120,1060120,1冊32頁,2,3,董事長,財團法人傳壽醫療基金會,1060119,高雄市鳥松區大埤路123之12號27樓之1,本會以促進醫學研究，改善醫療水準，提高民眾醫學知識為宗旨,由何佩珊、何佩珍、何佩娟等捐助,行政院衛生署95年12月26日衛署醫字第0950215096號函,永久,10000000.00,1,1060120,,1060330,翁國當,屏東市民權里貴陽街72之1號,,,,,,,,,任期屆滿，改選產生第四屆董監事,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FucHT1FT2W4JiuIREUqXmLsMX5A2u2CLV-m3dmqNSuYKiUCc_4qMVhFxNQ==
106法登他000009,1,2,葛羽洪,33,1060120,1060120,1060120,1冊33頁,2,3,董事長,財團法人高雄市仁武區八卦國民小學教育發展基金會,0830530,高雄市仁武區八卦里永仁街555號,提升八卦國民小學教育品質為宗旨,捐助及高雄縣政府補助,83年5月28日高雄縣政府八三府教社字第90177號函,永久,2000000.00,1,1060120,,1060208,周明道,高雄市苓雅區英義街384號5樓,802,,,,,,,,任期屆滿，改選產生第四屆董事。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RADJpl_UKwapCRoSn7y6Po24KS28cSzhj8UzbzGOXaBOR_ugquItA1kIng==
106法登他000010,1,2,葛羽洪,34,1060109,1060206,1060206,1冊34頁,1,4,董事長,財團法人中華基督教岡山浸信會,0800904,高雄市岡山區介壽西路54號,傳揚福音領人歸主，遵行聖經教訓，發揚基督教救世精神，並視需要辦理教育，托兒及慈善事業等，以服務社會。,捐助,高雄縣政府八十年七月三日八十府民禮字第九二九六八號函,永久,4528000.00,1,1060206,,1060215,戴家諒,高雄市岡山區介壽西路54號,820,,,,,,,,原第12條條號變更為第13條、第13條條號變更為第14條、第14條條號變更為第12條並在第12條與第13條中間插入「董事會職權（第13調至第19條）：」等字樣、第17條條號變更為第20條、第18條條號變更為第21條、第19條條號變更為第18條、第20條條號變更為第22條、第21條條號變更為第17條、第22條條號變更為第19條。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3vEzQadZLp8jl6jIqXrJlOXLJGlxd1AlvBiikBm0RsCKRw3BESYSuEEtDA==
