登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
106法登他000001,2,2,張寅煥,63,1060104,1060104,1060104,4冊2頁,1,9,蔡宏斌,社團法人澎湖縣旅遊解說協會,1010131,澎湖縣湖西鄉湖西村6鄰湖西63號,（一）推展休閒旅遊活動，提升解說水準及遊憩品質促進觀光發展為宗旨。（二）運用團體資源力量，建立之交流互動，經驗分享與傳承。（三）舉辦觀摩研習、福利活動、職業訓練。（四）服務及關懷，進而發揮「人飢己飢、人溺己溺」之精神，以達到服務社會。（五）其他合於本會宗旨之事項。,社團會員繳納會費,澎湖縣政府89年12月14日89澎府社行字第67113號函,永久,322979.00,1,1060104,,1060105,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RzOZx_LTyQREeU31-6-I4neIoRLdLmx6Na8JsSbwWJWwcf4Hcwof_0zC_Q==
106法登他000002,2,2,張寅煥,73,1060323,1060323,1060328,4冊12頁,1,17,陳忠發,社團法人澎湖縣肢體傷殘協會,1040721,澎湖縣馬公市忠孝路1號,（一）關於協助社會肢體障礙有困難者復健事項。（二）關於會員就學、就業、就醫、就養等輔導事項。（三）關於會員福利生活指導事項。（四）關於配合政府相關法令推動。,政府補助款或私人捐款。,澎湖縣政府86年3月11日86澎府社行字第14015號函。,永久,117675.00,1,1060324,,1060328,,,,,,,,,,,章程：第2、6、11、19、20條變更。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PZMPtmD3RHY4m2m0IF4YrHf8RVUTRSe11FBNE-5IyN5jz_3mZgtR0Y9grg==
106法登他000003,1,2,張寅煥,69,1060324,1060324,1060331,4冊8頁,1,1,胡昭安,財團法人海洋公民基金會,1030103,澎湖縣馬公市西文里西文澳92-77號,本會以結合關心臺灣環境人士，推廣環境保護運動，提升人民對環境的保護意識，並以積極行動來改善臺灣環境生態為宗旨。,由胡昭安等80位捐助,行政院環保署中華民國102年12月23日環署綜字第1020111644號函,永久,5000000.00,1,1060326,,1060405,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VvkGy2JLrkdXdYwkBxFSTAn1_9Qyk-L6tmz7Xcn6V_jWm3e_MX_-uG4A7A==
106法登他000004,2,2,張寅煥,72,1060427,1060427,1060505,4冊11頁,1,1,徐晏文,"社團法人  澎湖縣身心障礙者服務協會",1040414,澎湖縣馬公市澎水新村1號,（一）增進澎湖縣身心障礙者多元化的服務。（二）促進身心障礙者能力的發揮。（三）提昇專業人員服務的專業技巧與知識。（四）積極参與社會福利服務。（五）營造溫暖與接納的環境。（六）促進身心障礙者就業及提供相關支持服務。,會員入會費、常年會費、捐款。,澎湖縣政府104年3月17日府社行字第1040015257號函。,永久,1075.00,1,1060504,,1060508,,,,,,,,,,,"（一）章程第一章第二條宗旨，增列六、促進身心障礙者就業及提供相關支持服務。
（二）章程第一章第五條本會之任務，增列六、提供身心障礙者就業及相關支持服  務。
（三）章程第二章第七條「本會會員申請資格」修訂為「本會會員入會申請資格」。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jGpZILOrbWufhTCvNCRFES1Jxk601kWAqU3XFgenvzSVA4NNQj8rPZs9fw==
106法登他000005,1,2,張寅煥,16,1060511,1060511,1060512,2冊3頁,1,10,陳光復,財團法人澎湖縣文化基金會,0770629,澎湖縣馬公市中華路230號縣文化局內,以協助政府推動本縣基層文化活動，獎勵本縣文化學術刊物之出版發行，辦理其他與社會教育有關之事項為目的。,發動民間熱心人士捐助及政府編列預算補助。,77年6月13日澎湖縣政府（77）澎府教社字第24124號函。,永久。,98242540.00,1,1060511,,1060519,,澎湖縣馬公市西衛里47號,880,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ti_O8ZbQHxG-rcw68bzWtQrrc7mB59X1mNzOY2ss91FBBFC-8gnBdHzn8w==
106法登他000006,1,2,張寅煥,26,1060705,1060705,1060705,2冊13頁,1,8,王世桓,財團法人澎湖縣教育會文教基金會,0851118,澎湖縣湖西鄉許家村1-1號,研究教育、協助發展教育及增進教育人員福利為宗旨。,澎湖縣教育會捐助,"澎湖縣政府 85年11月8日85澎府教社字第62871號函",永久性,11000000.00,1,1060705,,,陳義和,,883,,,,,,,,主事務所變更為澎湖縣湖西鄉許家村1-1號。,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nx_2t0_uoOZ7rLjtPTlosRzzu8qN81Mc4PkL8xcfRXakjxwXBMfs2wrAWw==
106法登他000007,2,2,張寅煥,77,1060705,1060705,1060706,4冊16頁,1,,陳雙全,社團法人澎湖縣生命線協會,1050706,澎湖縣馬公市中華路242號,（一）設立生命線服務中心、宣揚本會宗旨。（二）策劃及推展社會服務工作。（三）辦理防治自殺、家庭問題、婚姻問題、青少年問題、人生價值、職業等諮商、輔導等服務工作。（四）擔任守候生命線電話及個案協談或追蹤工作。（五）舉辦或參加有關各種服務項目之社會問題及講習、調查統計、分析及研究工作。（六）其他有關推展本會會務之事項。,理、監事捐款及會員繳交會費。,澎湖縣政府87年2月2日（87）澎府社行字第76943號,永久,266751.00,1,1060705,,1060714,王毓澎,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hgtJXbGCMrZwIrxoJoGtZdVlbOKmuEo_FW3T9U1H5ogmt6Eupnvr5yWrgw==
106法登他000008,1,2,張寅煥,16,1060914,1060914,1060915,2冊3頁,1,10,陳光復,財團法人澎湖縣文化基金會,0770629,澎湖縣馬公市中華路230號縣文化局內,以協助政府推動本縣基層文化活動，獎勵本縣文化學術刊物之出版發行，辦理其他與社會教育有關之事項為目的。,發動民間熱心人士捐助及政府編列預算補助。,77年6月13日澎湖縣政府（77）澎府教社字第24124號函。,永久。,98242540.00,1,1060914,,1060922,,澎湖縣馬公市西衛里47號,880,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/95IgNQg12C3MJRg8MtlR5zloKuemUFBGh8uk93qjLjxp4dweA_2fO8tOdw==
106法登他000010,2,2,張寅煥,59,1061114,1061114,1061116,2冊46頁,2,4,陳金鳳,社團法人澎湖縣保母服務協會,0991208,澎湖縣馬公光榮里貿商街127號,"一、提高保母素質增進保母專業知識。二、家庭托育之轉介及媒合。三、增進婦女福利。四、樹立社區家庭托 育典範。 五、積極參與社會福利，創造溫馨祥和社會。",入會費、年會費、事業費、會員捐款，委託收益基金及其孳息。,澎湖縣政府99年11月25日府社行字第0990063074號函,永久,113885.00,1,1061115,,1061120,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pfbzUNY-6Dah_k_AMqf0-Ly6pzmkZj05dma40k5uGTXPwG6hZW0ImGTWBw==
106法登社000001,2,1,張寅煥,78,1060329,1060329,1060331,4冊17頁,,,吳文宗,社團法人澎湖縣虹橋社會關懷協會,1060329,澎湖縣馬公市光復路257號,本會以關懷弱勢團體、博愛助人、濟弱扶貧、幫助偏遠地區，因應社會責任為宗旨。,１、會員捐款。２、社會捐款。３、其他收入。,澎湖縣政府106年2月19日府社行字第1060011882號函。,永久,,1,1060330,,1060410,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NE-ibGcgfzmGU99oXapea298UepIU0xAqZytHPPGgcFS0Q2OvJDU-HpVug==
106法登社000002,2,1,張寅煥,79,1060807,1060807,1060809,4冊18頁,,,林財傳,社團法人澎湖縣林姓宗親會,1060807,澎湖縣馬公市建國路14巷1號,團結林姓宗親，崇祀祖先，強揚祖德，並以互助合作敦親睦誼、共謀宗族之福祉與發展，貢獻國家社會。,,澎湖縣政府中華民國79年11月23日（79）澎府民社字第47505號,永久,687352.00,1,1060808,,1060811,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bw4tImEfIiwErh5VCdYPMkkSdBVdBw_GuCL72FWd3Itn37NqCOjDHFqQvQ==
