登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
078法登000001,1,1,賴宗輝,155,0780105,0780105,0780108,12冊1頁,,0,董事長,財團法人台南縣私立噶瑪噶居蔣揚社會福利慈善事業基,0780105,台南縣左鎮鄉左鎮村九一之二號,"一、辦理急難貧困濟助二、協助政府辦理公益慈善事業三、獎助清寒        優秀學生四、其他社會福利事項。",接受團體或個人的捐助,七十七年十二月十三日台南縣政府，府社福字第一四六一二六號,無限期,5000000.00,1,0780105,0780113,0780113,,,,,,,,,,,,,,,
078法登000005,1,1,,156,0780213,0780213,0780216,12冊2頁,,0,董事長,財團法人台南市私立王趁社會福利慈善事業基金會,0780213,台南市忠義路二段八十五號,"一、老人福利。二、兒童福利。三、殘障福利。四、低收入照顧。          五、志願服務之辦理及推廣。六、清寒學生助學金。",和生製藥公司捐助二佰七十萬、王趁捐助二佰三十萬,七十八年一月二十一日台南市政府，南市社福字第三一一０五號,永久,5000000.00,1,0780213,0780307,0780307,,,,,,,,,,,,,,,
078法登000009,1,2,賴宗輝,134,0780220,0780220,0780225,11冊3頁,2,2,董事長,財團法人台灣省台南縣學甲鎮鎮安宮,0740228,台南縣學甲鎮頭港里五五號,"本法人以正人心、勉人遷善、祈求國泰民安，舉辦各種公益慈善事業        ，推行文化復興運動及社會教化工作。",捐助,七十三年十一月二十一日台南縣政府，府民禮字第一四０二五六號,無限期,6000000.00,1,0780220,0780314,0780314,,,,,,,,,,,,,,,
078法登000012,1,2,賴宗輝,114,0780302,0780302,0780307,9冊1頁,2,3,高清愿,財團法人吳修齊紀念先嚴吳克讀公先慈吳陳氏勤娘文教公益基金會,0680830,台南縣永康市鹽行村中正路三０一號,以文教公益基金獎勵優秀清寒學生，救濟貧病殘障同胞，並贊助教育文化暨慈善公益事業為目的。,由吳修齊及其親族捐贈,台南縣政府民國六十八年八月二十一日︵六八︶府教學字第九二五０五號,無限期,0.00,1,0780307,,,,,701,,,,,,,,"法人名稱及圖記變更：財團法人吳修齊紀念先嚴吳克讀公先慈吳陳氏勤娘文教公益基金會。
目的變更：以文教公益基金奬勵優秀清寒學生，救濟貧病殘障同胞，並贊助教育文化暨慈善公益事業為目的。
第2屆董事任期屆滿，改選第3屆董事。董事人數由11名增加為13名，新增梁子義、李氣及陳仁欽等三名董事。
董事長吳三連過世，由高清愿繼任董事長。
代表法人之董事：高清愿。
新任董事印鑑。
財產總額：環球水泥公司股票115546股，統一企業公司股票252000股，南帝化工公司股票300000股，以及現金新台幣6566380元。",,,,
078法登000015,1,1,賴宗輝,157,0780315,0780315,0780318,12冊3頁,,0,董事長,財團法人俊銘基金會,0780315,台南市大學路一號,"以協助政府文化教育發展，成立科技研究實驗室，對工業發展所需科        技問題研究解決及培養有力之工程人才為國用。",由莊國欽先生為紀念其先父莊俊銘先生回饋母校之遺志而捐助,七十八年二月二十八日台南市政府，南市教社字第０三六五八號,無限期,2000000.00,1,0780315,0780322,0780322,,,,,,,,,,,,,,,
078法登000017,1,1,賴宗輝,158,0780326,0780326,0780401,12冊4頁,,0,董事長,財團法人台南市基督教女青年會基金會,0780326,台南市民權路二段二三０號,"促進婦女德、智、體、群、美五育之全能發展，以達成服務社會，造        福人群為宗旨。",捐贈,七十八年二月二十八日台南市政府，南市教社字第０三六五七號,永久設立,1150000.00,1,0780326,0780426,0780426,,,,,,,,,,,,,,,
078法登000019,1,2,賴宗輝,51,0780331,0780331,0780405,2冊21頁,2,2,饒孝楫,財團法人台灣省台南基督教美意會,0551001,台南市東門路九巷十號,"為受理基督教美意會所有一切財產使信徒獲得靈性退修廣傳福音為目        的",捐助,五十五年九月十三日台灣省政府五五府民一字第七二０七０號,無限期,28520400.00,1,0780331,0780418,0780418,,,,,,,,,,,,,,,
078法登000025,1,2,賴宗輝,85,0780530,0780530,0780603,6冊1頁,2,2,董事長,財團法人台灣省台南縣私立育德高級工商職業學校,0620706,台南縣新營鎮中正路六十五號,以創辦私立育德高級工商職業學校並謀其發展為目的,由全體董事捐助暨教育廳補助,六十二年六月二十九日台灣省政府教育廳,無限期,128098984.00,1,0780530,,,,,,,,,,,,,,,,,
078法登000029,1,2,李文福,6,0780627,0780712,0780709,1冊6頁,2,10,楊四海,財團法人台灣基督長老教會,0450922,台南市東區東門路一段五七號,本會為圖謀基督教健全之發展，致力於台灣之教會所組織，台灣基督長老教會所有或管理執行禮拜、國內外宣教、教育、醫療、社會福利、慈善及其他事業所需之土地、建築物備品以及供應所需之資產為目的。,捐助。,台灣省政府民國四十五年八月七日四五府民一字第八八一六五號,無限期,93943922.00,1,1010628,,,,,807,,,,,,820,,"主事務所因門牌整編更正為：台南市東門路一段五十七號。
第9屆董事任期屆滿，改選第10屆董事。
代表法人之董事：楊四海。
新任董事印鑑。",,,,
078法登000030,1,1,李文福,160,0780703,0780703,0780710,12冊6頁,,0,董事長,財團法人台灣省台南社會教育館社會教育基金會,0780703,台南市民權路二段三十號,"配合台灣省台南社會教育館辦理各項社會教育工作，結合民間資源，        實施全民教育及終身教育。",由教育廳捐助，登記完成後，得繼續接受捐助。,七十八年六月十五日台灣省政府教育廳，教五字第四九九一二號,永久,5000000.00,1,0780703,0780718,0780718,,,,,,,,,,,,,,,
078法登000031,1,1,李文福,159,0780703,0780703,0780708,12冊5頁,,0,董事長,財團法人國立成功大學校友基金會,0780703,台南市大學路一號,"一獎助校友及母校教職員暨在校優秀同學深造及進修。二協助及促進        母校充實設備發展校務及各種活動事項。三獎助或從事各類學術技術        及其他有益國家社會重大貢獻獎勵事項四其他足以達成上述有關事項",校友捐助,七十八年六月二日教育部，台︵七八︶高二五九一五號,永久,1000000.00,1,0780703,0780801,0780801,陳盛沺,台北市敦化北路一四五巷十二之一號六樓,,,,,,,,,,,,,
078法登000033,1,1,李文福,161,0780708,0780708,0780711,12冊7頁,,0,董事長,財團法人麗偉基金會,0780708,台南市大學路一號,"以協助政府文化教育發展成立科技研究實驗室，培養有實力之工程人        才以為國用支援建教合作發展之工作",由台灣麗偉電腦機械股份有限公司張堅凌董事長捐助,七十八年六月十二日台南市政府，南市教社字第一二０八一號,無限期,2000000.00,1,0780708,0780721,0780721,,,,,,,,,,,,,,,
078法登000037,1,1,李文福,162,0780720,0780720,0780723,12冊8頁,,0,董事長,財團法人台灣省私立台南紡織社會福利慈善事業基金會,0780720,台南市裕農路五一一號,"一、社會救助。二、老人福利。三、兒童福利。四、殘障福利。五、        其他社會福利事業。",台南紡織股份有限公司捐贈,七十八年五月三十日台灣省政府社會處，社一字第二四五九七號,永久,20000000.00,1,0780720,0780812,0780812,,,,,,,,,,,,,,,
078法登000038,1,2,李文福,45,0780725,0780725,0780728,2冊15頁,2,2,董事長,財團法人台灣省台南市私立聖功女子高級中學,0540410,台南市北園街八七巷六四號,以創辦私立聖功女子高級中學並謀其發展為目的,捐助,五十三年六月三十日台灣省政府教育廳，教二字第０六五０七號,無限期,136351059.00,1,0780725,0780808,0780808,,,,,,,,,,,,,,,
078法登000040,2,1,李文福,167,0780823,0780823,0780826,12冊13頁,,0,理事長,社團法人中華民國退伍軍人協會台南縣分會,0780823,台南縣新化鎮太平街一五０巷一三一號,"以促進退伍軍人團結與情誼，爭取退伍軍人合法權益與福祉，維護社        會安定，保障國家利益為目的。",會員入會費及常年會費、捐助、補助、基金孳息。,七十八年五月一日台南縣政府，府社行字第二一三號,永久,1000000.00,1,0780823,0780905,0780905,,,,,,,,,,,,,,,
078法登000041,1,1,李文福,163,0780804,0780804,0780408,12冊9頁,,0,董事長,財團法人向陽文教基金會,0780804,台南市南寧街二０四巷九號,以推廣特殊教育及社會教育等功能為主旨,由各董事提供捐助由社會資源,七十八年六月十五日台南市政府，南市教社字第一五五四號,永久,1000000.00,1,0780804,0780819,0780819,,,,,,,,,,,,,,,
078法登000042,1,1,李文福,164,0780807,0780807,0780810,12冊10頁,,0,董事長,財團法人中國青年服務事業文教基金會,0780807,台北市松江路二一九號,本會以服務青年，推展各項文教活動為宗旨。,捐助,七十七年三月二十三日教育部，台︵七七︶高一一八九三號,永久,27303790.00,1,0780807,0780818,0780818,,,,,,,,,,,,,,,
078法登000043,1,1,李文福,166,0780814,0780814,0780817,12冊12頁,,0,董事長,財團法人中華福音道路德會台南市頌恩堂,0780814,台南市實踐街三十九巷五十七號,本基督救世救人精神，在台南市內傳揚基督教義，服務社會人群。,財團法人中華福音道路德會及台灣省台南市基督教路德會及本會捐贈,七十八年八月一日台南市政府，南市民調字第七一三八七號,永久,2000000.00,1,0780814,0781212,0781212,,,,,,,,,,,,,,,
078法登000044,1,1,李文福,165,0780812,0780812,0780815,12冊11頁,,0,董事長,財團法人中國青年服務事業文教基金會,0780812,台北市松江路二一九號,來會以服務青年，推展各項文教活動為宗旨。,捐助,七十七年三月二十三日教育部，台︵七七︶高一一八九三號,永久,27303790.00,1,0780812,0780825,0780825,,,,,,,,,,,,,,,
078法登000046,1,2,李文福,107,0780828,0780828,0780831,8冊3頁,2,2,董事長,財團法人台灣省台南市基督成功教會,0660302,台南市北華街一二八號,宣揚基督教教義及舉辦社會福利事業,捐助,六十六年二月二十二日台南市政府，南市民行字第０五六０七號,無限期,1001000.00,1,0780828,0780905,0780905,,,,,,,,,,,,,,,
078法登000048,1,1,李文福,168,0780919,0780919,0790922,12冊14頁,,0,董事長,財團法人成杏醫學文教基金會,0780919,台南市勝利路一三八號,"設置獎學金獎勵國內從事於醫療及醫學研究人員、贊助醫學研究人員        所需費用、贊助醫學人員出國考察進修研究之費用、贊助國外專家來        台講學所需交市通生活費用、贊助有關提昇醫學教育研究推廣之工作",各董事捐助及熱心人士捐助,七十八年八月十日教育部，台︵七八︶高三九二一四號,永久,1000000.00,1,0780919,0781003,0781003,,,,,,,,,,,,,,,
078法登000050,1,2,李文福,25,0781016,0781016,0781019,1冊25頁,2,7,董事長,財團法人台灣省台南市私立南英高級商工職業學校,0500605,台灣省台南市中區永福路一段一四九號,創辦台灣省台南市私立南英高級商工職業學校並謀其發展等,由學生家長捐募造成，承繼原私立台灣商業學校之不動產及動產,四十九年七月十一日台灣省政府教育廳，教三字第三九七二六號,無定期,151176348.00,1,0781016,0781107,0781107,,,,,,,,,,,,,,,
078法登000053,1,1,李文福,169,0781026,0781026,0781030,12冊15頁,,0,董事長,財團法人台灣省私立至誠社會福利慈善事業基金會,0781026,台南縣關廟鄉下湖村一之三號,"一、急難救助。二、老人福利。三、兒童福利。四、其他社會福利事        項。",捐助,七十八年十月二十日台灣省政府社會處，社一字第四三０四０號,永久,21000000.00,1,0781026,0781107,0781107,,,,,,,,,,,,,,,
078法登000056,1,1,李文福,170,0781201,0781201,0781204,12冊16頁,,0,董事長,財團法人台南市私立明輝社會福利慈善事業基金會,0781201,台南市東區崇德路六七０號,"一、老人福利。二、兒童福利。三、殘障福利。四、低收入照顧。          五、貧困病患之醫療。六、老弱無依之收容救助。七、志願服務之辦        理及推廣。",捐助,七十八年十一月十四日台南市政府南市社福字第八八六三二號,永久,3500000.00,1,0781201,0781214,0781214,,,,,,,,,,,,,,,
