登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
081法登000001,1,1,王復生,93,0810117,0810227,0810301,2冊93頁,,0,吳鐵晃,財團法人台灣基督長老教會太巴塱教會,0810227,花蓮縣光復鄉中正路二段九十號,以傳揚基督教教義與服務社區為目的。,由本會信徒奉獻及對外募捐。,花蓮縣政府府民禮字第二一三０號民國八十一年一月十日,永久,1842194.00,1,0850606,0810306,0810306,,,,,,,,,,,,,,,
081法登000002,1,1,林秀鳳,92,0810208,0810208,0810208,2冊92頁,,0,董事長,財團法人私立慈濟醫學院,0810208,花蓮市,"為遵照國家教育政策暨現行教育法令之規定,辦理私立慈濟醫學院,並        謀其健全發展。",由財團法人台灣省私立佛教慈濟慈善事業基金會全額捐助之,七十九年七月四日教育部台(79)高三一五五六號函,永久,129939700.00,1,0810128,0810213,0810213,,,,,,,,,,,,,,,
081法登000003,1,1,王復生,94,0810324,0810411,0810416,2冊94頁,,0,黃達森,財團法人花蓮普明寺,0810411,花蓮縣秀林鄉佳民村一二一號,為弘揚佛教教義，導化仁心匡正社會風氣，統籌社會公益慈善教育事業。,會員自由奉獻,花蓮縣政府府民禮字第二一０二０號民國八十一年三月十一日,永久,2000000.00,1,0850606,0810418,0810418,,,,,,,,,,,,,,,
081法登000004,1,1,王復生,96,0810501,0810529,0810602,2冊96頁,,0,林國樑,財團法人台灣省花蓮縣中中華基督長老會山宣總會,0810529,花蓮縣秀林鄉秀林村秀林路十之一號,傳送基督福音和愛心。,現金由林國樑捐出,花蓮縣政府(81)府民禮字第三七五五六號民國八十一年四月二十四日,永久,250000.00,1,0850607,0810606,0810606,,,,,,,,,,,,,,,
081法登000005,2,1,王復生,95,0810505,0810529,0810602,2冊95頁,,0,麻炳林,社團法人花蓮縣光復鄉老人會,0810529,花蓮縣光復鄉中華路一一二號,為加強服務老人，改善老人生活環境從事老人問題之理論研究，策劃老人之福利等。,會員繳納會費,花蓮縣政府(81)府民社字第三二六二九號民國八十一年四月十一日,永久,285900.00,1,0850607,0810606,0810606,,,,,,,,,,,,,,,
081法登000006,2,1,王復生,98,0810609,0811015,0811020,3冊98頁,,0,陳賡慶,社團法人花蓮縣光復鄉大進社區發展協會,0811015,花蓮縣光復鄉大進村一鄰糖廠街二號,為促進社區發展，增進居民福利，建設安和融洽團結互助之現代化社會。,會員入會費及捐助款，政府補助款。,花蓮縣政府八十一年二月十七日(81)府民社字第二０三０二號,永久,500000.00,1,0850607,0811022,0811022,,,,,,,,,,,,,,,
081法登000007,1,2,王復生,76,0810724,0810812,0810816,2冊76頁,,0,李喬琪,財團法人中華基督教伯特利會總會,0790423,花蓮縣吉安鄉吉安路一段五十五之十四號,傳揚聖經真理，辦理社會公益慈善教育事業。,李喬琪小姐捐贈,花蓮縣政府府民禮字第二七二五五號民國七十九年四月四日,永久,6600000.00,1,0850604,0810820,0810820,,,,,,,,,,,,,,,
081法登000008,2,1,王復生,99,0810808,0811008,0811012,3冊99頁,,0,古石泉,社團法人花蓮縣富里鄉富里社區發展協會,0811008,花蓮縣富里鄉富里村中山路一八四號,以促進社區發展增進居民福利建設安和融洽團結互助之現代化社會為宗旨。,入會費、常年會費、政府輔助等。,花蓮縣政府八十一年三月十一日府民社字第二二三八０號,永久,50114.00,1,0850608,0811016,0811016,,,,,,,,,,,,,,,
081法登000009,1,1,王復生,97,0810803,0810923,0810926,3冊97頁,,0,魏明志,財團法人明志堂祭祀公業協會,0810923,花蓮縣玉里鎮中華路一一八號,崇尚孝道，祭祀祖先支持及興辦公益事業。,董事長捐貳拾萬元。設立後由會員自由樂捐。,花蓮縣政府八十一年七月二十五日府民禮字第七四四八六號,永久,3200000.00,1,0850607,0810930,0810930,,,,,,,,,,,,,,,
081法登000010,1,2,王復生,15,0810818,0811204,0811206,1冊15頁,,0,吳旺枝,財團法人花蓮縣私立中華高級工商職業學校,0620602,花蓮縣吉安鄉北昌村勝利七十九之二號,創辦私立中華高級工商職業學校培養工商事業人才並謀其發展,依照捐助章程所載,六十二年五月二十九日臺灣省政府教育廳六二教三字第０七六六九號,永久,53992930.00,1,0850522,0811208,0811208,,,,,,,,,,,,,,,
081法登000011,1,2,王復生,77,0810901,0811126,0811130,2冊77頁,,0,魏火曜,財團法人中華血業基金會花蓮捐血中心,0790606,花蓮市節約街十三號,本會以建立無償供血制度，辦理捐供血業務，提高醫療用血品質，保障病患權益，增進國民健康為目的。,由中華民國捐血運動協會捐助設立,行政院衛生署衛署醫字第八六一一九二號民國七十九年三月五日,永久,573229780.00,1,0850604,0811202,0811202,,,,,,,,,,,,,,,
081法登000012,1,2,王復生,13,0810915,0811008,0811010,1冊13頁,,0,錢志純,財團法人天主教會花蓮教區,0441024,花蓮市民立里中美路一六八號,供應本教區為舉行天主教儀式宣揚天主教教義並已辦或擬辦之教育、慈善、社會公益等事業或教會團體、團員或居民之福利事業所需用之一切設備及經費。,信友捐助,台灣省政府民政廳民國四十四年八月八日,永久,18025242.00,1,0850514,0811012,0811012,,,,,,,,,,,,,,,
081法登000013,1,2,王復生,17,0811001,0811204,0811206,1冊17頁,,0,吳明德,財團法人臺灣省花蓮縣玉里鎮協天宮,0650720,花蓮縣玉里鎮民生街五十二巷十三號,弘揚佛道教教義，宣揚我國固有文化。,由眾捐助者捐助,六十五年四月八日花蓮縣政府六十五府民行字第一九三七九號,永久,644390.00,1,0850525,0811208,0811208,,,,,,,,,,,,,,,
081法登000014,1,2,王復生,10,0811001,0811126,0811128,1冊10頁,,0,湯國皎,財團法人台灣省花蓮縣私立四維高級中學,0511115,花蓮市國慶里德興三十八號,為創辦四維中學並謀其發展為目的。,董事會暨其他個人、團體等捐助,台灣省政府民國五十一年八月七日教二字第42523號,永久,158408199.00,1,0850511,0811130,0811130,,,,,,,,,,,,,,,
081法登000015,2,1,王復生,100,0811016,0811226,0811228,3冊100頁,,0,李鳳越,社團法人花蓮縣八二三戰役戰友協會,0811226,花蓮縣吉安鄉慈惠三街一一四號,發揚國軍光榮傳統紀念八二三金門台海戰役勝利聯繫當年同生死共患難戰友，精誠團結擁護政府，維護國家安全，促進社會安定。,入會費、常年會費及捐助、外界贊助等,花蓮縣政府八十一年十月一日(81)府民社字第九七四七四號,永久,50000.00,1,0850610,0811230,0811230,,,,,,,,,,,,,,,
081法登000016,2,1,王復生,104,0811103,0820216,0820218,3冊104頁,,0,申坤峰,社團法人花蓮縣秀林鄉水源社區發展協會,0820216,花蓮縣秀林鄉水源路九十八之一號,本會以促進社區發展，增進居民福利，建設安和融洽團結互助為目的。,會員籌措,花蓮縣政府八十一年十月二十一日府民社字第一０六０八五號,永久,500000.00,1,0850610,0820220,0820220,,,,,,,,,,,,,,,
081法登000017,1,2,王復生,76,0811117,0811204,0811206,2冊76頁,,0,張淑惠,財團法人中華基督教伯特利會總會,0790423,花蓮縣吉安鄉吉安路一段五十五之十四號,傳揚聖經真理，辦理社會公益慈善教育事業。,李喬琪小姐捐贈,花蓮縣政府府民禮字第二七二五五號民國七十九年四月四日,永久,6600000.00,1,0850604,0811212,0811212,,,,,,,,,,,,,,,
081法登000018,1,2,王復生,25,0811117,0811222,0811226,1冊25頁,,0,卓吉康,財團法人花蓮高爾夫俱樂部,0691022,花蓮市化道路球崙一號,提倡高爾夫運動及其他體育活動，並襄助本省觀光事業之發展與社會公益，以及經營示範農埸與園藝研究。,由花蓮縣花蓮花蓮高爾夫俱樂部捐助。,花蓮縣政府民國六十九年九月十八日六九府教體字第六一三０二號准設立。,永久,1112579.00,1,0850529,0811230,0811230,,,,,,,,,,,,,,,
081法登000019,1,1,王復生,101,0811201,0811222,0811226,3冊101頁,,0,林水順,財團法人人幼文教基金會,0811222,花蓮市延平街一四一號,以發揚中華固有文化，提倡人倫道德發揚人性光輝，維護兒童身心健康，增進兒童倫理觀念。,由吳梁月娥等九人共同捐助,花蓮縣政府八十一年十一月十八日府教社字第一一七二九三號,永久,2000000.00,1,0850610,0811230,0811230,,,,,,,,,,,,,,,
081法登000020,1,1,王復生,103,0811218,0820113,0820116,3冊103頁,,0,張澄溫,財團法人花蓮迴瀾文教基金會,0820113,花蓮市國盛一街二之九號,關懷鄉土，推展文教活動。,張澄溫等十五位發起人捐助,花蓮縣政府八十一年十二月七日府教社字第一二四四九一號,永久,2000000.00,1,0850610,0870602,0870602,,,,,,,,,,,,,,,
081法登000021,2,1,王復生,102,0811222,0820113,0820116,3冊102頁,,0,林健軍,社團法人花蓮縣退休警察人員協會,0820113,花蓮市府前路二十一號,連絡退休警察人員情感，促進互助合作，結合社會力量，增進警民關係。,會員繳納年費，理監事自由捐款，縣警察局補助,花蓮縣政府八十年三月十一日(80)府民社字第二三九三六號,永久,100000.00,1,0850610,0820120,0820120,,,,,,,,,,,,,,,
081法登000022,1,2,王復生,18,0811222,0820113,0820115,1冊18頁,,0,錢志純,財團法人台灣省花蓮縣私立海星高級中學,0510723,花蓮縣新城鄉嘉新一七八號,發展東部女子教育鼓勵進修為國家培植青年,由天主教聖吳甦樂羅馬聯合女修會捐助,四十八年九月二十一日花蓮縣政府府萍教一字第四五一０四號,永久,35492695.00,1,0850527,0820120,0820120,,,,,,,,,,,,,,,
