登記案號,序號,職稱,姓名
081法登000001,1,董　事,陳敏賢
081法登000001,2,董事長,陳江章
081法登000001,3,董　事,陳敏斷
081法登000001,4,董　事,許水德
081法登000001,5,董　事,林進丁
081法登000001,7,董　事,陳癸淼
081法登000001,8,董　事,許整備
081法登000001,9,董　事,趙守博
081法登000001,10,董　事,鄭光博
081法登000001,11,董　事,吳德美
081法登000001,12,董　事,高得耀
081法登000001,13,董　事,趙府廣
081法登000001,14,董　事,呂炳耀
081法登000002,1,董事長,林弘文
081法登000002,2,董　事,田中山
081法登000002,3,董　事,葉火其
081法登000002,4,董　事,洪貴雄
081法登000002,5,董　事,侯明科
081法登000002,6,董　事,洪居力
081法登000002,7,董　事,張見得
081法登000002,8,董　事,康風棋
081法登000002,9,董　事,王佳龍
081法登000002,10,董　事,陳益田
081法登000002,11,董　事,王正雄
081法登000002,12,董　事,黃水順
081法登000002,13,董　事,郭英豪
081法登000002,14,董　事,楊茂貴
081法登000002,15,董　事,洪建復
081法登000002,16,董　事,王金龍
081法登000002,17,董　事,陳廣春
081法登000003,1,董　事,陳明貴
081法登000003,2,董事長,蕭怡華
081法登000003,3,董　事,林長和
081法登000003,4,董　事,盛鵬
081法登000003,5,董　事,陳廣緣
081法登000003,6,董　事,王俊力
081法登000003,7,董　事,施碧真
081法登000004,1,董事長,陳文郁
081法登000004,2,"董  事",邱阿昌
081法登000004,3,"董  事",沈再發
081法登000004,4,"董  事",李金龍
081法登000004,5,"董  事",施俊源
081法登000004,6,"董  事",郭正雄
081法登000004,9,"董  事","梁  鶚"
081法登000005,1,董事長,鄭駿源
081法登000005,2,董　事,李金盛
081法登000005,3,董　事,鄭梓亮
081法登000005,4,董　事,曾雲霞
081法登000005,5,董　事,龔瑞泰
081法登000005,6,董　事,游步平
081法登000005,7,董　事,謝敬崇
081法登000005,8,董　事,李林海金
081法登000005,9,董　事,林淑楓
081法登000005,10,董　事,鄭林雪娥
081法登000005,11,董　事,李瑞益
081法登000005,12,董　事,林李香蘭
081法登000005,13,董　事,徐美琴
081法登000005,14,董　事,呂志良
081法登000005,15,董　事,龔清景
081法登000008,1,董事長,周維新
081法登000008,2,董　事,呂春來
081法登000008,3,董　事,張俊雄
081法登000008,4,董　事,王顯琛
081法登000008,5,董　事,李權
081法登000008,6,董　事,張英傑
081法登000008,7,董　事,尤富永
081法登000008,8,董　事,林啟義
081法登000008,9,董　事,陳博誠
081法登000009,1,"董 事 長",鄧學良
081法登000009,2,"董    事",蔡東益
081法登000009,3,"董    事",吳全成
081法登000009,4,"董    事",張富興
081法登000009,5,"董    事",彭啟翔
081法登000009,6,"董    事",張玉山
081法登000009,7,"董    事",楊炯星
081法登000009,8,"董    事",鄧學文
081法登000009,9,"董    事",柯克明
081法登000009,10,"監    事",許太貢
081法登000009,11,"監    事",黃英忠
081法登000010,1,董事長,博瑞克
081法登000010,2,董　事,游岳堅
081法登000010,3,董　事,歐陽鐘燕
081法登000014,1,董事長,洪林人巧
081法登000014,2,"董  事",王芳枝
081法登000014,3,董　事,鍾黃明珠
081法登000014,4,"董  事",楊美？
081法登000014,6,"董  事",許慧慧
081法登000014,7,"董  事",顏惠英
081法登000014,8,"董  事",陳李和子
081法登000015,1,董事長,李恕雲
081法登000015,2,常務董事,盧慶濃
081法登000015,3,董　事,梁保中
081法登000015,4,常務董事,吳江魁
081法登000015,5,董　事,葉瓊華
081法登000015,6,董　事,汪美蘭
081法登000015,7,董　事,朱玉足
081法登000015,8,董　事,劉吳美珠
081法登000015,9,董　事,羅彥明
081法登000015,10,董　事,吳宗樺
081法登000015,11,董　事,董春生
081法登000015,12,董　事,張宏仁
081法登000015,13,董　事,高長榮
081法登000016,2,董事長,"劉 國 華"
081法登000016,4,"董  事","趙 海 燕"
081法登000016,5,"董  事","王 宇 雄"
081法登000016,6,"董  事",陳謝秀月
081法登000016,7,董　事,"邱 秀 琴"
081法登000016,8,"董  事",陳麗君
081法登000017,1,董事長,李盛華
081法登000017,2,董　事,洪淦棠
081法登000017,3,董　事,邱介森
081法登000017,4,董　事,曹文海
081法登000017,5,董　事,黃世誠
081法登000021,1,董事長,林自巷
081法登000021,2,董　事,周日華
081法登000021,3,董　事,洪武雄
081法登000021,4,董　事,賴日傳
081法登000021,5,董　事,江文銘
081法登000022,1,董事長,毛贏初
081法登000022,2,董　事,烏鉞
081法登000022,3,董　事,卿特生
081法登000022,4,董　事,曹津生
081法登000022,5,董　事,桂志翔
081法登000022,6,董　事,曹秉棟
081法登000022,7,董　事,黃山年
081法登000022,8,董　事,"匡 ？"
081法登000022,9,董　事,王錚
081法登000023,1,董事長,林明哲
081法登000023,2,董　事,王慶禾
081法登000023,3,董　事,王志雄
081法登000023,4,董　事,吳建國
081法登000023,5,董　事,蕭青杉
081法登000023,6,董　事,李慶雄
081法登000023,7,董　事,施國華
081法登000023,8,董　事,施竹華
081法登000023,9,董　事,楊文全
081法登000023,10,董　事,翁述正
081法登000023,11,董　事,張介豪
081法登000023,12,董　事,陳水財
081法登000023,13,董　事,黃原茂
081法登000023,14,董　事,蔡永裕
081法登000023,15,董　事,鄭南彰
081法登000024,1,董事長,羅明君
081法登000024,2,董　事,毛昭欣
081法登000024,3,董　事,許瓊文
081法登000024,4,董　事,洪美伶
081法登000024,5,董　事,潘克信
081法登000024,6,董　事,陳文美
081法登000024,7,董　事,華憶雯
081法登000025,1,董　事,陳敏賢
081法登000025,2,董事長,陳江章
