登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
077法登000002,1,1,林朝松,36,0770104,0770105,0770107,1冊13頁,,0,李協德,財團法人台北市立心慈善基金會,0770105,台北市重慶北路二段九七巷十四號二樓,結愛心、行善事及慈善濟助社會公益服務活動。,捐助,台北市政府社會局76.12.5北市社四字第五五八九五號,永久,1000000.00,1,0770105,0770105,0770105,,,,,,,,,,,,,,,
077法登000007,2,1,林朝松,39,0770116,0770304,0770306,2冊19頁,,0,王文霖,社團法人台北市王姓宗親會,0770304,台北市迪化街二段二四三巷二號,以闡揚祖德、敦睦宗誼、增進族人福利，樹立團結互助精神為宗旨。,會費及捐助,台北市政府社會局76.10.28北市社會字第七六六號函,永久,0.00,1,0830818,0830818,0830818,,,,,,,,,,,,,,,
077法登000011,1,1,林朝松,37,0770222,0770222,0770224,2冊15頁,,0,羅俊男,財團法人詠俊銀髮事業基金會,0770222,台北市北投區奇岩路一號,"為辦理銀髮( 老人 )事業為目的。",捐助,台北市政府社會局77.1.27北市社三字第三０五四號,永久,3005293.00,1,0770310,0770310,0770310,,,,,,,,,,,,,,,
077法登000013,1,1,林朝松,38,0770225,0770226,0770228,2冊17頁,,0,鄒濟勳,財團法人欣欣醫學研究發展基金會,0770226,台北市北投區石牌路二段二０一號,推展策劃資助醫師、護理技術、行政、工程、營養、社工等醫院有關人員，繼續教育、出國進修、參觀、訪問、開會與研究及資助國內外著名學者專家講學或訪問，以基金之孳息資助其費用為主。並得繼續接受國內外熱心醫學研究之,由榮民總醫院捐助新台幣陸仟萬元榮民總醫院台中分院捐助新台幣肆仟萬元。,行政院衛生署77.1.20衛署醫字第七０七四九一號函,永久,100000000.00,1,0770310,0770310,0770310,,,,,,,,,,,,,,,
077法登000015,1,1,林朝松,40,0770303,0770303,0770305,2冊21頁,,0,郭石吉,財團法人台北市士林神農宮,0770303,台北市士林區前街七十四號,宣揚宗教教義提倡敬奉神明，並管理本法人財產及辦理社會公益事業為宗旨。,由神農宮管理委員會捐助,台北市政府民政局76.10.8北市民三字第一五三二一號函,永久,57692650.00,1,0830818,0830818,0830818,,,,,,,,,,,,,,,
077法登000018,2,1,林朝松,41,0770323,0770323,0770325,2冊23頁,,0,"崔  玖",社團法人中華民國預防醫學學會,0770323,台北市立農街二段一五五號陽明醫學院,結合國內外之有關機關及人士，協力發展預防醫學研究，推進疾病預防事業，增進國民健康並加強與國際預防醫學研究團體之交流。,會員會費及捐助,內政部76.7.25台(76)內社字第五二０三二三號函,永久,0.00,1,0830818,0830818,0830818,,,,,,,,,,,,,,,
077法登000021,2,1,林朝松,42,0770406,0770409,0770411,2冊25頁,,0,謝維銓,社團法人中華民國感染症醫學會,0770409,台北市石牌路二段二０一號,本會聯合曾受感染症學之醫師，以促進感染症學及抗微生物療法之發展，加強國內及國際間感染症醫學之交流並提昇我國感染症療水準。,會員會費及捐助,內政部76.10.12台(76)內社字第五三九四九一號函,永久,0.00,1,0830818,0830818,0830818,,,,,,,,,,,,,,,
077法登000022,1,1,林朝松,43,0770406,0770409,0770411,2冊27頁,,0,陳重光,財團法人中華民國中正高爾夫發展基金會,0770409,台北市南港區重陽路一二０號,"本會為紀念先總統蔣公推展全民體育之德意，不以營利為目的，  及有計劃培養我國具有潛力之高爾夫運動。",籌辦中正百齡紀念杯國際高爾夫錦杯賽結餘,教育部77.2.3台(77)體字第四八一二四號函,永久,20000000.00,1,0830818,0830818,0830818,,,,,,,,,,,,,,,
077法登000024,1,2,,14,0770408,0770408,0770410,1冊27頁,1,1,詹錫富,財團法人星友社會福利事業基金會,0750306,台北市承德路四七三號,辦理濟老疾病醫療、獎助在學之學生為目的。,捐助,台北市政府社會局75.2.21北市社三字第六八五四號,永久,1067950.00,1,0770420,0770420,0770420,,,,,,,,,,,,,,,
077法登000025,2,1,簡福助,44,0770408,0770409,0770411,1冊29頁,,0,華慧英,社團法人中華民國電影攝影協會,0770409,台北市士林區至善路二段三四號,"為結合國內外從事電影攝影工作者，以群策群力精研電影攝影學理  達提昇國片水準，促進國際電影學術交流，發揚中華文化。",會員會費及捐助,內政部77.3.12台(77)內社字第五七四九００號函,永久,0.00,1,0830819,0830819,0830819,,,,,,,,,,,,,,,
