登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
077法登000002,1,1,賴宗輝,149,0770113,0770113,0770116,11冊18頁,,0,董事長,財團法人新復成文教基金會,0770113,台南市民權路二段二三０號,提昇文化水準及獎勵績優學生,捐贈,七十六年十二月二十九日台南市政府，南市教社字第二三三０八號,永久設立,1000000.00,1,0770113,0770224,0770224,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kxpMUd7fO_Pvqao1V0ezPdcekbruv5v-ZfS2ygvwTrR4a9DmRx1KbcE=
077法登000004,1,1,賴宗輝,150,0770114,0770114,0770118,11冊19頁,,0,董事長,財團法人中華佛教百科文獻基金會,0770114,台南縣永康鄉勝利街十一巷十號,"本會以發展佛教文獻，宏法利生為宗旨，設立百科佛學資料中心，舉        辦佛教教育文化事業",宏法寺等七人各捐助新台幣壹佰萬元整,七十六年十二月十八日台南縣政府，府教學字第一四九四五七號,無限期,8800000.00,1,0770114,0770126,0770126,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WocVVhGn8c5Nod1nrBAYe95a4IquU8eLNMK00jrTKKN4hbHG2zUoV1Y=
077法登000013,1,2,賴宗輝,136,0770318,0770318,0770321,11冊5頁,2,2,董事長,財團法人台灣省基督長老教會新樓醫院,0741024,台南市東門路一段五十七號,"本院以紀念馬雅各醫生創立台灣第一所醫院新樓醫院之精神及以基督        教博愛精神，推行社會公益，舉辦慈善醫療事業，服務社會，非營利        事業為宗旨。",由財團法人台灣基督長老教會提供土地建物設備費由國內外會友捐獻,七十四年十月十七日行政院衛生署，衛署醫字第五四八八七三號,無限期,318254598.00,1,0770318,0770506,0770506,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7_SKVN_qRLbmu_SeDhlS2CjroDBW_o8IOme3DADABlS0-M1updlvEmc=
077法登000015,1,2,賴宗輝,135,0770405,0770405,0770408,11冊4頁,2,2,董事長,財團法人台南市私立行原社會福利慈善事業基金會,0740408,台南市東區富強路二三三巷一三二號,"為服務老人福利、兒童福利、殘障福利、低收入照顧、貧困病患之醫        療、老弱無依之收容救助",捐助,七十四年三月一日台南市政府，南市社福字第０五四０二號,無限期,2905898.00,1,0770405,0770419,0770419,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e0nzvwuFP33LT-vSSDldsd5_9UC9qvrX1lPI5JDV_mJdd6FaMDFwYW0=
077法登000017,1,2,賴宗輝,148,0770429,0770429,0770503,11冊17頁,1,0,董事長,財團法人台南縣私立南瀛潭社會福利慈善事業基金會,0761224,台南縣新營市民治路三十四號,"配合政府推行社會福利政策，辦理急難救助及獎助清寒優秀學生等事        業",基金收益、營運收益或各界捐助,七十六年十一月十九日台南縣政府，府社福字第一三八三０六號,無限期,5500000.00,1,0770429,0770524,0770524,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KWU-JHQgAjts-OZzxL55UI-fkFAePunaGLweyLNJ5TYfEDbc462yg64=
077法登000027,1,1,賴宗輝,151,0770625,0770625,0770628,11冊20頁,,0,董事長,財團法人台南縣文化基金會,0770625,台南縣新營市中正路二十三號,"加強文化建設，辦理基層文化活動，充實縣民精神生活，提昇本縣文        化水準為目的。",省政府補助一千萬。縣政府補助一千萬。民間捐助一千萬。基金收入,七十七年五月二十七日台南縣政府，府教社字第四一三九九號,無限期,26386771.00,1,0770625,0770708,0770708,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XeTf77Op6q6m1fMlJrh2tHdROA1c7bAtR0QukCs5R9jgd90IKk8h1Yk=
077法登000028,1,1,賴宗輝,152,0770714,0770714,0770718,11冊21頁,,0,董事長,財團法人台南縣私立心德育幼院,0770714,台南縣新營市五興里一五六號,不限省籍，免費收養孤苦貧困無力負擔家計者之子女，年齡五歲以下,自由樂捐,七十七年三月十六日台南縣政府，府社福字第０二二七八號,永久,5253000.00,1,0770714,0770929,0770929,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-2U0n1g56uMpQWUptMFvSXEGFpS4yOGazolVBthE54sPni2K3b5L0is=
077法登000029,1,2,賴宗輝,38,0770830,0770830,0770905,2冊8頁,2,2,董事長,財團法人台南市安樂聖教會,0521212,台南市中區仙草里永福路一段一０七號,為宣揚基督福音並以慈善事業福利社會,捐助,五十二年十一月十九日台南市政府，南市民字第四三一三一號,無限期,57800.00,1,0770830,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AclvkEr4yruXt4I3d-9U67_tRxOImuBAlfMk7OIT_ALUfBi1VCoG3g==
077法登000030,1,2,賴宗輝,128,0770829,0770829,0770902,10冊5頁,2,2,董事長,財團法人台灣省台南縣關廟鄉無極混元玄樞院,0720815,台南縣關廟鄉深坑村六十六號之七十六,"1、奉祀無極混元三聖大天尊暨諸天神聖仙佛聖像。2、辦理宗教祭         典誦經及講道等宗教活動。3、復興中華文化、固有道德、宣揚無極         至理。4、舉辦社會公益慈善事業。",捐贈,七十二年七月七日台南縣政府，七二年府民禮字第六七三九五號,永久設立,2065700.00,1,0770829,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XC8RaxlLqJO8YG7i2ACZBoWs2xY0a7uZ1y-GFLH0jNiv_0fjLvdo1Tg=
077法登000034,1,2,賴宗輝,39,0771005,0771005,0771008,2冊9頁,2,2,董事長,財團法人台灣省台南市廣安宮,0520309,台南市新美街一七二號,舉辦社會慈善公益事業及宣揚教義為宗旨,捐助,五十三年一月十五日台南市政府民政局，南市民行字第四六九九八號,無限期,19490815.00,1,0771005,,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2ECKum9XYX91SYflqVZFu-sDf4beveBsjGSYLN9QcQwKNb8Ht8MgrQ==
077法登000038,1,1,賴宗輝,153,0771013,0771013,0771016,11冊22頁,,0,董事長,財團法人馬術研究發展基金會,0771013,台南縣學甲鎮達明里山寮一之一號,"為響應政府全民運動之政策，並積極推動馬術運動，培植人才，提昇        水準為設立目的。",捐助,七十七年十月四日台南縣政府，府教體字第一一九二六０號,不定期,1000000.00,1,0771013,0771110,0771110,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EEe4EOKxfYdPe3RAtC2KZQ6yRxTCQjH-g5E_TL_3MZkcZYRepwpvvAo=
077法登000046,1,2,秦建華賴宗輝,114,0771215,0771215,0771221,9冊1頁,2,2,吳三連,財團法人吳修齊紀念先嚴吳克讀公先慈吳陳氏勤娘文教公益基金會,0680830,台南縣永康市鹽行村中正路三０一號,以文教公益基金獎勵優秀清寒學生，救濟貧病殘障同胞，並贊助教育文化暨慈善公益事業為目的。,由吳修齊及其親族捐贈,台南縣政府民國六十八年八月二十一日︵六八︶府教學字第九二五０五號,無限期,20000000.00,1,0771221,,,,,701,,,,,,,,"第1屆董事任期屆滿，改選第2屆董事。
代表法人之董事：吳三連。
新任董事印鑑。
主事務所變更：台南縣永康鄉塩行村中正路301號（門牌整編）。
財產總額變更：新台幣貳仟萬元整。
出資或捐助方法變更：原「由吳修齊及其親族捐贈面額新台幣壹仟伍佰萬元環球水泥等公司股票」，刪除「面額新台幣壹仟伍佰萬元之環球水泥等公司股票」。",,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CYCDtpzpoqhm5I5OU4EjpkIBzWyfSO_VtO2_FC_LfFudroy3GQySuiU=
077法登000047,1,1,賴宗輝,154,0771222,0771222,0771226,11冊23頁,,0,董事長,財團法人台灣省台南市中華基督教健康路浸信會,0771222,台南市健康路三四０號,廣傳福音造就信徒並舉辦慈善公益事業,一、捐贈。二、奉獻。,七十七年十一月三十日台南市政府，南市民調字第九四八三一號,永久,18530832.00,1,0771222,0780920,0780920,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MHrloPK6AKREs_Ydpq2EINFXF6ISDdAlN40KgNijJtWR02d6fJXEgXY=
