登記案號,序號,職稱,姓名
059法登000001,1,董事長,梁守仁
059法登000001,2,常務董事,郭縛
059法登000001,3,常務董事,余壽福
059法登000001,4,董　事,林登波
059法登000001,5,董　事,許啟成
059法登000001,6,董　事,鄭李添
059法登000001,7,董　事,蔡慶祥
059法登000001,8,董　事,蔡坤禾
059法登000001,9,董　事,連允心
059法登000002,1,董事長,張旺
059法登000002,2,董　事,張源
059法登000002,3,董　事,蘇崇和
059法登000002,4,董　事,張得旺
059法登000002,5,董　事,許文財
059法登000002,6,董　事,陳江章
059法登000002,7,董　事,王加榮
059法登000002,8,董　事,許玉養
059法登000002,9,董　事,薛再級
059法登000003,3,"董 事 長",王心開
059法登000003,7,董　事,李文玉
059法登000003,14,常務董事,陳金漢
059法登000003,15,常務董事,林皆得
059法登000003,16,董　事,張蕊
059法登000003,17,董　事,謝尚
059法登000003,18,董　事,黃火龍
059法登000003,19,董　事,黃復煌
059法登000003,20,董　事,張清期
059法登000003,21,常務監事,陳順良
059法登000003,22,監　事,林台得
059法登000003,23,監　事,蔡江泉
059法登000004,1,董事長,郭文燿
059法登000004,2,"董  事",林同安
059法登000004,3,"董  事",陳勤學
059法登000004,4,"董  事",梁明和
059法登000004,5,"董  事",陳東璧
059法登000004,6,"董  事",何於壽
059法登000004,7,"董  事",梁惠慈
059法登000005,1,"董  事",吳道良
059法登000005,2,"董  事",王孟顯
059法登000005,3,"董  事","唐  智"
059法登000005,4,"董  事",郭履基
059法登000005,5,"董  事",韋永寧
059法登000005,6,"董  事",林挺生
059法登000005,7,"董  事",嚴慶齡
059法登000005,8,"董  事",李永炤
059法登000005,9,"董  事",卜昂華
059法登000005,10,董　事,齊世基
059法登000005,11,"董  事",徐有痒
059法登000005,12,董　事,趙國華
059法登000005,13,"董  事",王先登
059法登000005,14,"董  事",林則彬
059法登000005,15,"董  事",董世芬
059法登000005,16,"董  事",李惟梁
059法登000005,17,董　事,劉曾適
059法登000005,18,董事長,周茂柏
059法登000005,19,"董  事",王永慶
059法登000005,20,"董  事",程福鑄
059法登000005,21,"董  事",陳文魁
059法登000005,22,"董  事",趙國才
059法登000005,23,"董  事",譚履平
059法登000006,1,理事長,蘇崇江
059法登000006,2,常務理事,吳天貴
059法登000006,3,常務理事,齊玉璽
059法登000006,4,理　事,李海
059法登000006,5,理　事,宋元明
059法登000006,6,理　事,葉招陽
059法登000006,7,理　事,吳文琛
059法登000006,8,理　事,莊欲其
059法登000006,9,理　事,黃春錮
059法登000006,10,常務監事,張金德
059法登000006,11,監　事,李順茂
059法登000006,12,監　事,莊漢良
059法登000008,1,董事長,黃福瑩
059法登000008,2,常務董事,林貴丁
059法登000008,3,常務董事,劉清逢
059法登000008,4,常務董事,劉雨山
059法登000008,5,常務董事,黃玉龍
059法登000008,6,董　事,劉仁光
059法登000008,7,董　事,王德金
059法登000008,8,董　事,黃富華
059法登000008,9,董　事,范金祿
059法登000008,10,董　事,陳雙堂
059法登000008,11,董　事,鐘運發
059法登000008,12,董　事,吳其鵲
059法登000008,13,董　事,黃炳麟
059法登000008,14,董　事,黃靜昌
059法登000008,15,董　事,黃福欽
059法登000009,1,董事長,陳繼承
059法登000009,2,董　事,張才玉
059法登000009,3,董　事,吳慕墀
059法登000009,4,董　事,張鵬圖
059法登000009,5,董　事,謝承炳
059法登000009,6,董　事,陳燦雲
059法登000009,7,董　事,鄧不奴
059法登000009,8,董　事,陳江山
059法登000009,9,董　事,何碧雲
059法登000010,1,董事長,戴唐漢
059法登000010,2,常務董事,林建泉
059法登000010,3,常務董事,黃清和
059法登000010,4,董　事,戴蒼顯
059法登000010,5,董　事,林戴秋菊
059法登000010,6,董　事,戴勰顯
059法登000010,7,董　事,蕭振亞
059法登000010,8,董　事,戴緋佐
059法登000010,9,董　事,戴多嘉司
059法登000012,1,董事長,牟秉釗
059法登000012,2,常務董事,周家聰
059法登000012,3,常務董事,劉貴雲
059法登000012,4,董　事,楊曼玲
059法登000012,5,董　事,楊佩玉
059法登000012,6,董　事,朱淑美
059法登000012,7,董　事,葉奉
059法登000012,8,董　事,于靜華
059法登000012,9,董　事,房正英
059法登000013,1,"董 事 長",鄭天祥
059法登000013,2,常務董事,高道隆
059法登000013,3,常務董事,馮觀濤
059法登000013,4,常務董事,杜明德
059法登000013,5,常務董事,"連  生"
059法登000013,6,"董    事",陳若瑟
059法登000013,7,"董    事",陳紹基
059法登000013,8,"董    事",郭德業
059法登000013,9,"董    事",黃履榛
059法登000013,10,"董    事",甘亨孫
059法登000013,11,"董    事",鍾宗廟
059法登000013,12,"董    事",李庭飛
059法登000013,13,"董    事",劉快治
059法登000013,14,"董    事",陳啟川
059法登000013,15,"董  事",鍾泰山
059法登000014,1,董事長,蔡天來
059法登000014,2,常務董事,李繼淵
059法登000014,3,"董  事",許整備
059法登000014,4,董　事,黃商添
059法登000014,5,"董  事",梁許春菊
059法登000014,6,"董  事",陳江山
059法登000014,7,董　事,方甘棠
059法登000014,8,常務董事,蔡茂盛
059法登000014,9,"董  事",姚瑞光
059法登000014,10,常務董事,許整景1
059法登000014,11,董　事,許世雄
059法登000014,12,董　事,葉春榮
059法登000014,13,董　事,洪四川
059法登000014,14,董　事,蕭生照
059法登000014,15,常務董事,許國雄
