登記案號,序號,職稱,姓名
112法登他000001,1,"董 事 長",饒慶鈴
112法登他000001,2,常務監察人,陳志峰
112法登他000001,3,監察人,章正文
112法登他000001,4,"董　  事",陳郁敏
112法登他000001,5,"董　  事",林炎煌
112法登他000001,8,董　事,陳柏峯
112法登他000001,10,"董  　事",林渝鳳
112法登他000001,12,監察人,廖美鳳
112法登他000001,13,"董　  事",顏志光
112法登他000001,14,董　事,顏國順
112法登他000001,15,"董　  事",劉凱文
112法登他000001,16,"董  　事",袁万丁
112法登他000001,17,董　事,楊玉鏲
112法登他000001,18,董　事,汪麗琴
112法登他000002,1,理　事,何威霆
112法登他000002,2,常務理事,劉嘉芳
112法登他000002,3,理事長,戴桂雲
112法登他000002,4,理　事,伍念祖
112法登他000002,5,理　事,林俊南
112法登他000002,6,理　事,趙美玉
112法登他000002,7,理　事,劉慧冠
112法登他000002,8,理　事,孫嘉鴻
112法登他000002,9,常務監事,莊林素玉
112法登他000002,10,監　事,楊美芳
112法登他000002,11,監　事,王豐彥
112法登他000002,12,理　事,朱自強
112法登他000003,1,"董 事 長",陳彥翰
112法登他000003,2,董　事,張貴傑
112法登他000003,3,"董  　事",施子美
112法登他000003,4,"董  　事",許文福
112法登他000003,5,"董　  事",吳柏毅
112法登他000003,6,"董　  事",劉文等
112法登他000003,7,"董　  事",楊千慧
112法登他000003,8,"董　  事",唐光華
112法登他000003,9,董　事,林璟瑜
112法登他000004,1,理事長,林宥褕
112法登他000004,2,理　事,韋寶華
112法登他000004,3,理　事,陳曉華
112法登他000004,4,理　事,張國詮
112法登他000004,5,理　事,戴秀治
112法登他000004,6,理　事,何詩敏
112法登他000004,7,理　事,王新隆
112法登他000004,8,理　事,郭響漢
112法登他000004,9,常務監事,蔡清界
112法登他000004,10,監　事,王莉美
112法登他000004,11,監　事,陳俊如
112法登他000004,12,理　事,吳易旻
112法登他000005,1,常務理事,許芳久
112法登他000005,2,"理  　事",廖東傑
112法登他000005,3,常務理事,黃建賓
112法登他000005,4,"理　  事",鄧志敦
112法登他000005,5,"監　  事",張鈞汎
112法登他000005,6,"理　  事",李宗聖
112法登他000005,7,"理 事 長",陳源松
112法登他000005,8,"理  　事",林淓維
112法登他000005,9,"理　  事",陳坤鎮
112法登他000005,10,"監  　事",林善群
112法登他000005,11,常務監事,王麗玲
112法登他000005,12,"理  　事",游玄光
112法登他000006,1,"理 事 長",徐超斌
112法登他000006,2,常務理事,王璽盛
112法登他000006,3,"理　  事",邱慶蘭
112法登他000006,4,"理　  事",蔡玉玲
112法登他000006,5,"理　  事",邱紹駿
112法登他000006,6,"理　  事",朱正勇
112法登他000006,7,常務理事,郭雅君
112法登他000006,8,"理　  事",林春英
112法登他000006,9,理　事,鄭皓菁
112法登他000006,10,常務監事,王春屏
112法登他000006,11,"監  　事",朱連妹
112法登他000006,12,"監　  事",林秀蘭
112法登他000007,1,常務監事,施俊明
112法登他000007,2,"理 事 長",謝明智
112法登他000007,3,"理　  事",陳美玲
112法登他000007,4,"理　  事",郭惠妹
112法登他000007,5,"理　  事",施拿保
112法登他000007,6,"理　  事",陳信義
112法登他000007,7,"理　  事",謝路人
112法登他000007,8,"理　  事",蔡明雄
112法登他000007,9,"監  　事",施孝榮
112法登他000007,10,"理　  事",希瑪兒盎
112法登他000007,11,"理　  事",謝保芳
112法登他000007,12,"監　  事",江大那
112法登他000008,1,董事長,曾士元
112法登他000008,2,董　事,李直蓉
112法登他000008,3,董　事,張淑惠
112法登他000008,4,董　事,盧瑞祥
112法登他000008,5,董　事,林宜隆
112法登他000008,6,董　事,張孝維
112法登他000008,7,董　事,周正山
