登記案號,序號,職稱,姓名
075法登000001,1,理事長,胡榮宗
075法登000001,2,常務理事,莊自智
075法登000001,3,常務理事,曾允達
075法登000001,4,理　事,曾伯福
075法登000001,5,理　事,張莊桂桑
075法登000001,6,理　事,蘇進福
075法登000001,7,理　事,莊吉田
075法登000001,8,理　事,翁致昌
075法登000001,9,理　事,陳橋木
075法登000001,10,常務監事,郭振家
075法登000001,11,監　事,呂再池
075法登000001,12,監　事,洪勤善
075法登000002,1,理事長,胡榮宗
075法登000002,2,常務理事,莊自智
075法登000002,3,常務理事,曾允達
075法登000002,4,理　事,曾伯福
075法登000002,5,理　事,張莊桂桑
075法登000002,6,理　事,蘇進福
075法登000002,7,理　事,莊吉田
075法登000002,8,理　事,翁致昌
075法登000002,9,理　事,陳橋木
075法登000002,10,常務監事,郭振家
075法登000002,11,監　事,呂再池
075法登000002,12,監　事,洪勤善
075法登000002,13,候補理事,謝公仁
075法登000002,14,候補理事,呂全合
075法登000002,15,候補理事,高自東
075法登000002,16,候補監事,高榮勢
