登記案號,序號,職稱,姓名
080法登000001,1,董事長,李咏足
080法登000001,2,"董  事",蘇　秀
080法登000001,3,"董  事",李咏華
080法登000001,4,"董  事",蘇炳
080法登000001,5,"董  事",許承旭
080法登000001,6,"董  事",祝承暄
080法登000001,7,"董  事",張添卿
080法登000001,8,"董  事",陳文博
080法登000001,9,"董  事",陳張水香
080法登000001,10,"董  事",黃素梅
080法登000001,11,"董  事",張源雄
080法登000001,12,"董  事",張克裘
080法登000001,13,"董  事",蘇水河
080法登000001,14,"董  事",陳尊德
080法登000001,15,"董  事",何真懿
080法登000002,1,董事長,蘇振輝
080法登000002,2,"董  事",賴樹旺
080法登000002,3,"董  事",蔡長啟
080法登000002,4,"董  事",張霈華
080法登000002,5,"董  事",謝成哲
080法登000002,6,"董  事",鄭錦泉
080法登000002,7,"董  事",洪江林
080法登000002,8,"董  事",楊泮水
080法登000002,9,"董  事",鄭宏南
080法登000002,10,"董  事",黃明和
080法登000002,11,"董  事",林培輝
080法登000002,12,"董  事",葉山母
080法登000002,13,"董  事",王耀南
080法登000002,14,"董  事",吳行全
080法登000002,15,"董  事",柯明謀
080法登000003,1,董事長,張代新
080法登000003,2,"董  事",林水源
080法登000003,3,"董  事",卓金村
080法登000004,1,董事長,林耀東
080法登000004,2,"董  事",涂百洲
080法登000004,3,"董  事",羅文山
080法登000004,4,"董  事",吳桂芬
080法登000004,5,"董  事",孫楨文
080法登000004,6,"董  事","詹  宥"
080法登000004,7,"董  事",陳敏輝
080法登000004,8,"董  事",賴本隊
080法登000004,9,"董  事",王仁博
080法登000004,10,"董  事",洪毅一
080法登000004,11,"董  事",戴啟邗
080法登000004,12,"董  事",顧勝雄
080法登000004,13,"董  事",林冠洲
080法登000004,14,"董  事",賴本隊
080法登000004,15,"董  事",葉坤墩
080法登000004,16,"董  事",謝欣洲
080法登000007,1,理事長,陳邦弘
080法登000007,2,副理事長,林富美
080法登000007,3,常務理事,周鴻鐘
080法登000007,4,"理  事",許安和
080法登000007,5,"理  事",林國川
080法登000007,6,"理  事",吳文勇
080法登000007,7,理　事,彭國樑
080法登000007,8,"理  事",孫一文
080法登000007,9,"理  事",方春生
080法登000007,10,常務監事,黃伯棟
080法登000007,11,"監  事",周神彬
080法登000007,12,"監  事",陳麗妃
080法登000008,1,董事長,吳聰其
080法登000008,2,"董  事",張佐臣
080法登000008,3,"董  事",吳博厚
080法登000008,4,"董  事",楊美苗
080法登000008,5,"董  事",鍾順琴
080法登000008,6,"董  事",吳玉美
080法登000008,7,"董  事",張香蘭
080法登000008,8,"董  事",楊梅芳
080法登000008,9,"董  事",吳漢彬
080法登000008,10,"董  事",謝玉燕
080法登000008,11,"董  事",謝美春
080法登000009,1,董事長,蔡淇茂
080法登000009,2,常務董事,蔡阿田
080法登000009,3,"董  事",黃隆𤋮
080法登000009,4,"董  事",吳濯合
080法登000009,5,"董  事",洪祖持
080法登000009,6,"董  事",謝有火
080法登000009,7,"董  事",江清溪
080法登000009,8,"董  事",徐　芋
080法登000009,9,"董  事",陳清圳
080法登000010,1,董事長,莊國龍
080法登000010,2,"董  事",吳福生
080法登000010,3,"董  事",楊壽一
080法登000010,4,"董  事",黃麗津
080法登000010,5,"董  事",許金福
080法登000010,6,"董  事",陳明維
080法登000010,7,"董  事",莊宏亮
080法登000010,8,"董  事",程明哲
