登記案號,序號,職稱,姓名
084法登他000001,1,"董 事 長",陳振邦
084法登他000001,2,常務董事,吳大成
084法登他000001,3,常務董事,柯見昔
084法登他000001,4,常務董事,李慶專
084法登他000001,5,常務董事,張寶珠
084法登他000001,6,常務董事,"周  榮"
084法登他000001,7,常務董事,王丁進
084法登他000001,8,"董    事",魏秀芳
084法登他000001,9,"董    事",毛俊生
084法登他000001,10,"董    事",郭金田
084法登他000001,11,"董    事",曾維金
084法登他000001,12,"董    事",馮蜀蓉
084法登他000001,13,"董    事",徐其堂
084法登他000001,14,"董    事",陳麗華
084法登他000001,15,"董    事",陳克言
084法登他000001,16,"董    事",連介尹
084法登他000001,17,"董    事",林秀吉
084法登他000001,18,"董    事",林英妝
084法登他000001,19,"董    事",鄭瓔鑫
084法登他000001,20,"董    事",宋美馨
084法登他000001,21,"董    事",林瑞寬
084法登他000002,1,"董 事 長",張瑞欽
084法登他000002,2,常務董事,柯弘明
084法登他000002,3,常務董事,陳文源
084法登他000002,4,常務董事,黃玉霖
084法登他000002,5,常務董事,陳茂正
084法登他000002,6,"董    事",藍超英
084法登他000002,7,"董    事",王維寧
084法登他000002,8,"董    事","張  調"
084法登他000002,9,"董    事",郭炎土
084法登他000002,10,"董    事",劉坤崇
084法登他000002,11,"董    事",楊文雄
084法登他000002,12,"董    事",孫金樹
084法登他000002,13,"董    事",吳文印
084法登他000002,14,"董    事","萬  文"
084法登他000002,15,"董    事",郭淵雲
084法登他000002,16,"董    事",呂金虎
084法登他000002,17,"董    事",陳平彬
084法登他000002,18,"董    事",吳文助
084法登他000002,19,"董    事",莊振基
084法登他000002,20,"董    事",王炳文
084法登他000002,21,"董    事",林信政
084法登他000003,1,"理 事 長","黃 文 得"
084法登他000003,2,"理    事","蕭 淑 珍"
084法登他000003,3,"理    事","溫 淑 蘭"
084法登他000003,4,"理    事","林 梨 華"
084法登他000003,5,"理    事","施 朝 龍"
084法登他000003,6,"理    事",洪陳富英
084法登他000003,7,"理    事",林隆政
084法登他000003,8,"理    事",陳惠玲
084法登他000003,9,"理    事",王銘騫
084法登他000003,10,"理    事",陳青青
084法登他000003,11,"理    事",蔡國彬
084法登他000003,12,"理    事",林太平
084法登他000003,13,"理    事",巫壽雄
084法登他000003,14,"理    事",方裕焜
084法登他000003,15,"理    事",許美珠
084法登他000003,16,常務監事,何清釧
084法登他000003,17,"監    事",黃登志
084法登他000003,18,"監    事",張湧進
084法登他000003,19,"監    事",鄭慶林
084法登他000003,20,"監    事",盧錦福
084法登他000004,1,董事長,孫建行
084法登他000004,2,"董  事",孫永慶
084法登他000004,3,"董  事",沈克琴
084法登他000004,4,"董  事",康東龍
084法登他000004,5,"董  事",鄭禹九
084法登他000004,6,"董  事",宗賢堯
084法登他000004,7,"董  事",袁建華
084法登他000004,8,"董  事",李金塗
084法登他000004,9,"董  事",顧聰興
084法登他000004,10,"董  事",張慶祥
084法登他000004,11,"董  事",杜震凡
084法登他000005,1,董事長,"蕭 開 華"
084法登他000005,2,"董  事","陳 鴻 正"
084法登他000005,3,"董  事","謝 隆 樹"
084法登他000005,4,"董  事","邢 台 明"
084法登他000005,5,"董  事",邵霍鵬洲
084法登他000005,6,"董  事",吳林月嬌
084法登他000005,7,"董  事",標陳寶蓮
084法登他000005,8,"董  事","徐 安 民"
084法登他000005,9,"董  事","蕭 雀 貞"
084法登他000006,1,董事長,施慶星
084法登他000006,2,"董  事",李讚國
084法登他000006,3,"董  事",蕭家振
084法登他000006,4,"董  事",簡游素娥
084法登他000006,5,"董  事",許耀惠
084法登他000006,6,"董  事",梁坤山
084法登他000006,7,"董  事",高迫魁
084法登他000006,8,"董  事",林美惠
084法登他000006,9,"董  事",王金鑾
084法登他000007,1,董事長,劉濟禾
084法登他000007,2,"董  事",傅陳秀紅
084法登他000007,3,"董  事",林劉良款
084法登他000007,4,"董  事",苑新約
084法登他000007,5,"董  事",陳順成
084法登他000007,6,"董  事",曹麗卿
084法登他000007,7,"董  事",陳永傳
084法登他000008,1,董事長,許心華
084法登他000008,2,"董  事",邱志明
084法登他000008,3,"董  事",陳清妙
084法登他000008,4,"董  事",鄭溫乾
084法登他000008,5,"董  事",高長松
084法登他000008,6,"董  事",張媚涵
084法登他000008,7,"董  事","陳  漢"
084法登他000008,8,"董  事",林錦桐
084法登他000008,9,"董  事",蔡爾輝
084法登他000008,10,"董  事",陳坤松
084法登他000008,11,"董  事",蕭正川
084法登他000008,12,"董  事",謝維翰
084法登他000008,13,"董  事",周甘逢
084法登他000008,14,"董  事",羅志明
084法登他000008,15,"董  事",蔡國彬
084法登他000008,16,"董  事",陳仁慶
084法登他000008,17,"董  事",張宗仁
084法登他000008,18,"董  事",王維新
084法登他000008,19,"董  事",林麗惠
084法登他000009,1,董事長,劉秀忍
084法登他000009,2,"董  事",林明玲
084法登他000009,3,"董  事",林蒼生
084法登他000009,4,"董  事",林劉崑
084法登他000009,5,"董  事",松村香織
084法登他000009,6,"董  事",莊南田
084法登他000009,7,"董  事",陳再來
084法登他000009,8,"董  事",陳瑞賢
084法登他000009,9,"董  事",許淑貞
084法登他000009,10,"董  事",張向主
084法登他000009,11,"董  事",張銘忱
084法登他000009,12,"董  事",楊清欽
084法登他000009,13,"董  事",楊鴻偉
084法登他000009,14,"董  事",詹仁道
084法登他000009,15,"董  事",歐榮宜
084法登他000010,1,董事長,陳瓊讚
084法登他000010,2,"董  事",蘇正源
084法登他000010,3,"董  事",鄭景元
084法登他000010,4,"董  事",吳何堂
084法登他000010,5,"董  事",李明色
084法登他000010,6,"董  事",陳春亮
084法登他000010,7,"董  事",李和子
084法登他000010,8,"董  事",張萬傳
084法登他000010,9,"董  事",詹麗琴
084法登他000011,1,董事長,徐清賢
084法登他000011,2,"董  事",侯倉龍
084法登他000011,3,"董  事",馮觀濤
084法登他000011,4,"董  事",陳紹基
084法登他000011,5,"董  事",許思孟
084法登他000011,6,"董  事",潘清雨
084法登他000011,7,"董  事",潘貝頎
084法登他000012,1,董事長,潘孝銳
084法登他000012,2,"董  事",黃雅仙
084法登他000012,3,"董  事",詹思聰
084法登他000012,4,"董  事",潘思源
084法登他000012,5,"董  事",麥格彰
084法登他000012,6,"董  事",潘碧珍
084法登他000012,7,"董  事",潘思亮
084法登他000013,1,董事長,余政憲
084法登他000013,2,"董  事",吳鶴松
084法登他000013,3,"董  事",城忠志
084法登他000013,4,"董  事",龔乾源
084法登他000013,5,"董  事",林啟智
084法登他000013,6,"董  事",林吉成
084法登他000013,7,"董  事",黃國銘
084法登他000013,8,"董  事",簡炯仁
084法登他000013,9,"董  事",卓春英
084法登他000013,10,"董  事",林敬堯
084法登他000013,11,"董  事",吳錦發
084法登他000013,12,"董  事",童錦茂
084法登他000013,13,"董  事",蔡文章
084法登他000013,14,"董  事",余添義
084法登他000013,15,"董  事",彭瑞金
084法登他000013,16,"董  事",葉石濤
084法登他000013,17,"董  事",江明樹
084法登他000013,18,"董  事",鍾鐵民
084法登他000013,19,"董  事",林榮國
084法登他000013,20,"董  事",陸重雄
084法登他000013,21,"董  事",鄭淑紅
084法登他000014,1,"董 事 長",吳金來
084法登他000014,2,常務董事,吳濂溪
084法登他000014,3,常務董事,吳資彬
084法登他000014,4,常務董事,吳有容
084法登他000014,5,常務董事,吳崇龍
084法登他000014,6,"董    事",吳春雄
084法登他000014,7,"董    事",吳正福
084法登他000014,8,"董    事",吳仁慈
084法登他000014,9,"董    事",吳金次
084法登他000014,10,"董    事",吳福海
084法登他000014,11,"董    事",吳昆南
084法登他000014,12,"董    事",吳玉柱
084法登他000014,13,"董    事",吳鋒裕
084法登他000014,14,"董    事",吳朝賢
084法登他000014,15,"董    事",吳居清
084法登他000014,16,常務監事,吳茂仁
084法登他000014,17,"監    事",吳金田
084法登他000014,18,"監    事",吳俊人
084法登他000014,19,"監    事",吳博文
084法登他000014,20,"監    事",吳泰山
084法登他000015,1,董事長,羅傳進
084法登他000015,2,"董  事",陸潤康
084法登他000015,3,"董  事",鄭森棨
084法登他000015,4,"董  事",李興唐
084法登他000015,5,"董  事",沈大川
084法登他000015,6,"董  事",廖光生
084法登他000015,7,"董  事",羅世雄
084法登他000015,8,"董  事",羅雅慧
084法登他000015,9,"董  事",柯財源
084法登他000016,1,董事長,高愉生
084法登他000016,2,"董  事",朱志堅
084法登他000016,3,"董  事",韓樹人
084法登他000016,4,"董  事",趙嶺文
084法登他000016,5,"董  事",劉金亭
084法登他000016,6,"董  事",夏勵生
084法登他000016,7,"董  事",王寶鼎
084法登他000016,8,"董  事",黃金光
084法登他000016,9,"董  事",陳樹友
084法登他000016,10,"董  事",郭慶堂
084法登他000016,11,"董  事",林君禮
084法登他000016,12,"董  事",杜劍青
084法登他000016,13,"董  事",李仰儀
084法登他000017,1,董事長,巫水生
084法登他000017,2,"董  事",陳瓊讚
084法登他000017,3,"董  事",張俊雄
084法登他000017,4,"董  事",王顯琛
084法登他000017,5,"董  事",王仁孚
084法登他000017,6,"董  事",張英傑
084法登他000017,7,"董  事",周維新
084法登他000017,8,"董  事",林啟義
084法登他000017,9,"董  事",邱祐勳
084法登他000019,1,董事長,林宏宗
084法登他000019,2,"董  事",陳哲男
084法登他000019,3,"董  事",歐陽鯤
084法登他000019,4,"董  事",吳炳坤
084法登他000019,5,"董  事",林炳寅
084法登他000019,6,"董  事",林恒泰
084法登他000019,7,"董  事",林寶英
084法登他000019,8,"董  事",葉念福
