登記案號,序號,職稱,姓名
084法登000002,1,董事長,劉英芳
084法登000002,2,"董  事",鍾亮
084法登000002,3,"董  事",聶增榮
084法登000002,4,"董  事",龔士榮
084法登000002,5,"董  事",洪團樟
084法登000002,6,"董  事",何聰
084法登000002,7,"董  事",曲維臣
084法登000002,8,"董  事",蘇撫群
084法登000002,9,"董  事",尹國祥
084法登000002,10,"董  事",劉玉珍
084法登000002,11,"董  事",洪蕊
084法登000002,12,"董  事",江阿蔡
084法登000002,13,"董  事",孟守富
084法登000002,14,"董  事",張阿錦
084法登000002,15,"董  事",李富雄
084法登000003,1,董事長,潘仁修
084法登000003,2,"董  事",潘仁俊
084法登000003,3,"董  事",潘介仁
084法登000003,4,"董  事",吳俊雄
084法登000003,5,"董  事",李耀麟
084法登000003,6,"董  事",林慶貴
084法登000003,7,"董  事",李揆暐
084法登000003,8,"董  事",鄭信真
084法登000003,9,"董  事",林清庸
084法登000005,1,董事長,李鴻超
084法登000005,2,"董  事",柳洲藩
084法登000005,3,"董  事",鄭喜文
084法登000005,4,"董  事",馮國卿
084法登000005,5,"董  事",郭修法
084法登000005,6,"董  事",孫善田
084法登000005,7,"董  事",張葆樺
084法登000005,8,"董  事",邱春鴻
084法登000005,9,"董  事",石桂崇
084法登000005,10,"董  事",劉紅財
084法登000005,11,"董  事",殷武義
084法登000005,12,"董  事",殷森貴
084法登000005,13,"董  事",殷武雄
084法登000005,14,"董  事",張淑珠
084法登000005,15,"董  事",陳忠仁
084法登000006,1,理事長,林榮一
084法登000006,2,"理  事",江登城
084法登000006,3,"理  事",簡清泉
084法登000006,4,"理  事",黃清池
084法登000006,5,"理  事",林阿本
084法登000006,6,"理  事",賴漢松
084法登000006,7,"理  事",張永順
084法登000006,8,"理  事",李明輝
084法登000006,9,"理  事",卓武銳
084法登000006,10,"理  事",林朝全
084法登000006,11,"理  事",莊重富
084法登000006,12,"理  事",林幸雄
084法登000006,13,"理  事",莊茂長
084法登000006,14,"理  事",簡智雄
084法登000006,15,"理  事",張榮富
084法登000006,16,"理  事",陳虞鎰
084法登000006,17,"理  事",林萬鎰
084法登000006,18,"理  事",林新郎
084法登000006,19,"理  事",陳逢澤
084法登000006,20,"理  事",莊政賢
084法登000009,1,董事長,陳正義
084法登000009,2,"董  事",羅富山
084法登000009,3,"董  事",黃正義
084法登000009,4,"董  事",陳燈章
084法登000009,5,"董  事",林光義
084法登000009,6,"董  事",陳金芳
084法登000009,7,"董  事",藍光焰
084法登000009,8,"董  事",游錫堃
084法登000009,9,"董  事",林燈城
084法登000009,10,"董  事",陳逢澤
084法登000009,11,"董  事",吳世民
084法登000009,12,"董  事",盧冬芳
084法登000009,13,"董  事",林福焰
084法登000009,14,"董  事",葉明賢
084法登000009,15,"董  事",林聰明
084法登000009,16,"董  事",盧潮衡
084法登000009,17,"董  事",許祈財
084法登000009,18,"董  事",林民雄
084法登000009,19,"董  事",黃正義
084法登000009,20,"董  事",游禮陸
084法登000009,21,"董  事",楊勝苑
084法登000010,1,董事長,"程 秀"
084法登000010,2,"董  事",曾美麗
084法登000010,3,"董  事",麥石來
084法登000010,4,"董  事",葉莉利
084法登000010,5,"董  事",游麗慧
084法登000010,6,"董  事","程 丹"
084法登000010,7,"董  事",周妙蓮
084法登000010,8,"董  事",張卿慧
084法登000010,9,"董  事",沈明珠
084法登000010,10,"董  事",李秀琴
084法登000010,11,"董  事",蘇芳民
084法登社000016,1,理事長,孫雄楚
084法登社000016,2,常務理事,劉朝濱
084法登社000016,3,常務理事,何二郎
084法登社000016,4,常務理事,陳福生
084法登社000016,5,常務理事,林黃政吉
084法登社000016,6,"理  事",林金龍
084法登社000016,7,"理  事",陳錫煌
084法登社000016,8,"理  事",陳烈芳
084法登社000016,9,"理  事",蘇鑫洋
084法登社000016,10,"理  事",陳信雄
084法登社000016,11,"理  事",張阿昌
084法登社000016,12,"理  事",李政吉
084法登社000016,13,"理  事",周蘇麗綢
084法登社000016,14,"理  事",吳林碧子
084法登社000016,15,"理  事",吳春生
084法登社000019,1,理事長,蔡松茂
084法登社000019,2,"理  事",康阿拱
