登記案號,序號,職稱,姓名
084法登000001,1,理事長,游以德
084法登000002,1,理事長,吳清萍
084法登000002,2,常務理事,"楊  昭"
084法登000002,3,常務理事,徐特上
084法登000002,4,常務理事,陳燦榮
084法登000002,5,常務理事,趙傳元
084法登000002,6,"理  事",邱福財
084法登000002,7,"理  事",湯力孟
084法登000002,8,"理  事",胡鎮山
084法登000002,9,"理  事",郭光燦
084法登000002,10,"理  事",李正明
084法登000002,11,"理  事",廖再興
084法登000002,12,"理  事",盧榮宏
084法登000002,13,"理  事",許渝化
084法登000002,14,"理  事",蕭銀煌
084法登000002,15,"理  事",徐啟銘
084法登000002,16,"理  事",吳南川
084法登000002,17,"理  事",李良彬
084法登000002,18,"理  事",吳訓瑋
084法登000002,19,"理  事",李瑞俸
084法登000002,20,"理  事",廖文狄
084法登000002,21,"理  事",朱錦棟
084法登000002,22,常務監事,劉光弘
084法登000002,23,"監  事",劉高吉
084法登000002,24,"監  事",何忠儀
084法登000002,25,"監  事",王振鄉
084法登000002,26,"監  事",古政武
084法登000002,27,"監  事",林文宏
084法登000002,28,"監  事",王榮吉
084法登他000001,1,董事長,李聰熙
084法登他000001,2,常務董事,李茂松
084法登他000001,3,常務董事,王大進
084法登他000001,4,常務董事,陳啟章
084法登他000001,5,常務董事,侯博明
084法登他000001,6,"董  事",林南生
084法登他000001,7,"董  事","陳  木"
084法登他000001,8,"董  事",王重泉
084法登他000001,9,"董  事",陳展松
084法登他000001,10,"董  事",郭博惠
084法登他000001,11,"董  事",鄭明和
084法登他000001,12,"董  事",吳俊億
084法登他000001,13,"董  事",林清全
084法登他000001,14,"董  事",莊壁壎
084法登他000001,15,"董  事",陳天賜
084法登他000002,1,董事長,李聰熙
084法登他000002,2,常務董事,李茂松
084法登他000002,3,常務董事,王大進
084法登他000002,4,常務董事,陳啟章
084法登他000002,5,常務董事,侯博明
084法登他000002,6,"董  事",林南生
084法登他000002,7,"董  事","陳  木"
084法登他000002,8,"董  事",王重泉
084法登他000002,9,"董  事",陳展松
084法登他000002,10,"董  事",郭博惠
084法登他000002,11,"董  事",鄭明和
084法登他000002,12,"董  事",吳俊億
084法登他000002,13,"董  事",林清全
084法登他000002,14,"董  事",莊壁壎
084法登他000002,15,"董  事",陳天賜
084法登他000003,1,董事長,葉鴻展
084法登他000003,2,"董  事",王傳釗
084法登他000003,3,"董  事",曾仕強
084法登他000003,4,"董  事",鄭鴻財
084法登他000003,5,"董  事",錢秉才
084法登他000003,6,"董  事",吳克桂
084法登他000003,7,"董  事",楊金華
084法登他000003,8,"董  事",謝新棟
084法登他000003,9,"董  事",黃哲宏
084法登他000003,10,"董  事",陳明言
084法登他000003,11,"董  事",王師基
084法登他000003,12,"董  事",楊篤信
084法登他000003,13,"董  事",馬　正
084法登他000003,14,"董  事",楊印財
084法登他000003,15,"董  事",蘇武男
084法登他000004,1,董事長,成世光
084法登他000004,2,"董  事",楊成斌
084法登他000004,3,"董  事",傅正彩
084法登他000004,4,"董  事",王淑芳
084法登他000004,5,"董  事",陳澄珠
084法登他000004,6,"董  事",王秀蓮
084法登他000004,7,"董  事",陳溫溫
084法登他000004,8,"董  事",郭青青
084法登他000004,9,"董  事",黃渝囡
084法登他000005,1,董事長,陳高思
084法登他000005,2,"董  事",陳東河
084法登他000005,3,"董  事",王世宗
084法登他000005,4,"董  事",吳敬基
084法登他000005,5,"董  事",李繩丙
084法登他000005,6,"董  事",陳清枝
084法登他000005,7,"董  事",洪敏元
084法登他000005,8,"董  事",翁安昌
084法登他000005,9,"董  事",鄭清輝
084法登他000005,10,"董  事",程義福
084法登他000005,11,"董  事",徐國潤
084法登他000005,12,"董  事",吳元新
084法登他000005,13,"董  事",陳月珍
084法登他000005,14,"董  事",鄭瓊茹
084法登他000005,15,"董  事",陳葉明容
084法登他000006,1,理事長,董鳳霞
084法登他000006,2,常務理事,王棋火
084法登他000006,3,常務理事,蘇麗玉
084法登他000006,4,常務理事,王翠容
084法登他000006,5,常務理事,王美珍
084法登他000006,6,"理  事",林銀滿
084法登他000006,7,"理  事",劉玉桃
084法登他000006,8,"理  事",吳金山
084法登他000006,9,"理  事",吳進財
084法登他000006,10,"理  事",江蔡阿燕
084法登他000006,11,"理  事",馮郁發
084法登他000006,12,"理  事",侯勝義
084法登他000006,13,"理  事",張文參
084法登他000006,14,理　事,陳建宏
084法登他000006,15,"理  事",林莊緞妹
084法登他000006,16,常務監事,馮椿惠
084法登他000006,17,"監  事",藍識祥
084法登他000006,18,監　事,郭淑貞
084法登他000006,19,"監  事",喬台義
084法登他000006,20,"監  事",歐錦春　
084法登他000007,1,董事長,高清愿
084法登他000007,2,"董  事",吳修齊
084法登他000007,3,"董  事",侯博義
084法登他000007,4,"董  事",林聯輝
084法登他000007,5,"董  事",張信雄
084法登他000007,6,"董  事",林敏雄
084法登他000007,7,"董  事",石瑞雲
084法登他000007,8,"董  事",蘇榮焜
084法登他000007,9,"董  事",莊義廣
084法登他000007,10,"董  事",梁子義
084法登他000007,11,"董  事",李　氣
084法登他000007,12,"董  事",陳仁欽
084法登他000007,13,"董  事",羅鐘敏
084法登他000007,14,"董  事",莊憲雄
084法登他000007,15,"董  事",林蒼生
084法登他000008,1,董事長,蘇瑛徽
084法登他000008,2,"董  事",莊伯庸
084法登他000008,3,"董  事",王成武
084法登他000008,4,"董  事",紀允文
084法登他000008,5,"董  事",陳廣鐸
084法登他000008,6,"董  事",蘇勝義
084法登他000008,7,"董  事",施啟莖
084法登他000008,8,"董  事",張榮珍
084法登他000008,9,"董  事",蘇彩蟾
084法登他000008,10,"董  事",石東祐
084法登他000008,11,"董  事",謝碧連
084法登他000009,1,董事長,張美松
084法登他000009,2,"董  事","瞿  正"
084法登他000009,3,"董  事",鄭憲章
084法登他000009,4,"董  事",高崇煦
084法登他000009,5,"董  事",徐可昌
084法登他000009,6,"董  事",莊孝青
084法登他000009,7,"董  事",高麗穗
084法登他000010,1,董事長,"吳  京"
084法登他000010,2,常務董事,李建二
084法登他000010,3,常務董事,沈清良
084法登他000010,4,常務董事,陳金雄
084法登他000010,5,常務董事,葉茂榮
084法登他000010,6,"董  事",蘇懇憲
084法登他000010,7,"董  事",林振陽
084法登他000010,8,"董  事",王三慶
084法登他000010,9,"董  事",李羅權
084法登他000010,10,"董  事",歐善惠
084法登他000010,11,"董  事",黃國恩
084法登他000010,12,"董  事",陳順宇
084法登他000010,13,"董  事",張志強
084法登他000010,14,"董  事",王唯科
084法登他000010,15,"董  事","章  然"
084法登他000010,16,"董  事",陳鴻志
084法登他000010,17,"董  事",杜清全
084法登他000011,1,董事長,唐順基
084法登他000011,2,"董  事",謝長任
084法登他000011,3,"董  事",杜振榮
084法登他000011,4,"董  事",張桂一
084法登他000011,5,"董  事",郭武雄
084法登他000011,6,"董  事",黃弘政
084法登他000011,7,"董  事",葉炳南
084法登他000011,8,"董  事","陳  博"
084法登他000011,9,"董  事",吳東衡
084法登他000012,1,董事長,林財于
084法登他000012,2,常務董事,殷添福
084法登他000012,3,常務董事,蘇昭陽
084法登他000012,4,常務董事,謝清山
084法登他000012,5,常務董事,李清文
084法登他000012,6,"董  事",徐振賢
084法登他000012,7,"董  事",楊和田
084法登他000012,8,"董  事",陳豐昌
084法登他000012,9,"董  事",廖隆源
084法登他000012,10,"董  事",陳旭瑩
