登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
084法登000001,1,1,林貴美,2390,0840512,0840512,0800512,93冊29頁,,,徐立德,財團法人聯合工商教育基金會,0840512,苗栗市恭敬里十二鄰聯工一號（國立聯合技術學院校內）,以協助私（國）立聯合工商專科學校（院）改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學，推廣工商教育、協助工商業界培訓所亟需之優秀專業技術人才為宗旨。,由私立聯合工商專科學校、董事會、校友會暨熱心人士共同捐助,教育部中華民國八十四年四月十九日台社字第０一七六九三號函,永久,10000000.00,1,0840512,0840512,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kcpNIUUXLrBfJKWIeGncucf5iOi5I_HoZ-gLaw3wW1LcxYxyInir58FG
084法登000002,1,1,林貴美,2423,0790103,0790119,0790119,95冊1頁,,,張永平,財團法人高雄縣嘉新水泥股份有限公司職工福利委員會,0790119,高雄縣岡山鎮嘉新東路一號,為增進全體職工及社會清寒學生福利，並謀其健全發展為宗旨。,捐助,臺灣省高雄縣政府中華民國七十八年十二月二十三日七八府勞福字第一六七九八三號函,永久,4316596.00,1,0790119,0790119,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5bymZWDhhT9jjY23AaYdB0xLU6pNndsBi0BXqXVrV-eIJmujnvzVVV17
084法登000003,1,1,張芳惠,2487,0781213,0781229,0781229,98冊17頁,,,陳澤寵,財團法人立夫醫藥研究文教基金會,0781229,台中市學士路九十一號,以協助發展中國醫藥研究工作為宗旨。,由陳立夫先生捐助,教育部中華民國七十八年十月六日台社字第四八八九四號函,永久,66599809.00,1,0781229,0781229,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rOXPf9V0a_YlT6AysaaS20h8plnVokoE_Jpuaja4U4YCpzw8R3vfal_-
084法登000005,1,1,蔡翁金針,2504,0751129,0751205,0751205,99冊5頁,,,江道生,財團法人道生文教基金會,0751205,台北縣汐止鎮康寧路七五三巷十六號,以促進兒童人格、身心之健全發展，以協助及從事兒童文教活動研究為宗旨。,由江道生、江永慶、雷勵桂芬、王素瑾、李政芬、賴國志、林淑麗等人共同捐助,教育局中華民國七十五年十一月二十五日台︵七五︶高字第五四０七九號函,永久,2000000.00,1,0751205,0751205,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x47i5bkt5p-gTu3sxx4xnFzogkhge4gBwvSgE1OYzP8cf5rmsUR4A3Q8
084法登000006,1,1,簡福助,2507,0890415,0890421,0890421,99冊17頁,,,白秀雄,財團法人白茂榮社區教育基金會,0890421,台北縣汐止市國興街二十一巷十九號,以推動社區教育為宗旨。,由白秀雄、白健二、白英治共同捐助,臺北縣政府中華民國八十九年三月二十八日八九北府教社字第一０五八一一號函,永久,2200000.00,1,0890421,0890421,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pQCZ8q_7ao3fG8m3uwwpWYHryYpq7Zhvp7gnKySi6qC32gcP6TK3Gj9e
084法登000007,1,1,簡福助,2521,0910319,0910321,0910321,99冊73頁,,,胡秋江,財團法人台北市陽昇教育基金會,0910321,台北市內湖區成功路三段一四一號四樓,以揚昇終生學習、邁向學習型社會為宗旨。,由威記投資股份有限公司捐助,臺北市政府教育局中華民國九十一年三月一日北市教六字第０九一三一四六五五００號函,永久,5000000.00,1,0910321,0910910,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nt0aIcAi9XuTfxh0Zy7MzjZi28rOw1jfqm1EtHp7imo4bAetZIAJvtyo
084法登000008,1,1,鄧振球,2526,0880719,0880719,0880719,100冊13頁,,,劉育東,財團法人２０２０文教基金會,0880719,新竹市中正路二八四巷五號一樓,以從事文化教育公益活動為宗旨。,由潤泰建設股份有限公司、亞裕物流股份有限公司及汶辰科技有限公司共同捐助,教育部中華民國八十八年六月十四日台︵八八︶社︵四︶字第八八０六五六九一號函,永久,10000000.00,1,0880719,0880719,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/C7fAndyZm_ZVBB34wd2f7XGpkpVm3NvbWzL6l6RQ2jIVvwWoFOeSwsiX
084法登000009,1,1,簡福助,2528,0860830,0860905,0860905,100冊21頁,,,鄒興華,財團法人社會再生文教基金會,0860905,台北市內湖區康寧路三段五十四之七號十一樓之一,以推動各類端正社會民風之文教活動，完成由下而上，由民間而政府之全面性的心靈改革工作為宗旨。,由鄒興華、范振國共同捐助,教育部中華民國八十六年八月十二日台社㈣字第八六０九三二五八號函,永久,10000000.00,1,0860905,0860905,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zIiWXJ4_exLxzV6wOMiXC_QGwjlJeblz5x8YAsBuzcPbpdnoUORbnIdf
084法登000010,1,1,簡福助,2544,0830628,0830629,0830629,101冊5頁,,,許朝欽,財團法人中華民國稅務會計教育基金會,0830629,台北市長安西路七十號七樓之一,以研究發展稅務會計教育工作，推廣稅務會計知識，指頭昇各界相關從業人員之專業能力宗旨。,由社會各界熱心人士捐助,教育部中華民國八十三年五月十六日台社字第０二五００五號,永久,10000000.00,1,0830629,0830629,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EfCtMQM-QQ4TqBGnKFs4ypq3wUj6lbxFuwkte_3zX3WFxkRnuNfZzCnF
084法登000011,1,1,簡福助,2546,0890219,0890221,0890221,101冊13頁,,,蕭渥廷,財團法人台北市蔡瑞月文化基金會,0890221,台北市北投區行義路一四０巷七號二樓,以促進文化建設，推展文化藝術活動，提高市民文化生活水準，增進市民身心健康為宗旨。,由蕭渥廷、蕭靜文、徐淑珍、周章誠共同捐助,臺北市政府文化局中華民國八十九年二月九日北市文化三字第八八二００六四六三０函,永久,5000000.00,1,0890221,0890519,,黃兆娟,台北市中山北路二段四八巷十號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GWT8jFCcB7gZr87xenHk5rA5enpqI5zMwuKnP6-VTpoWOzt5Z6U-nVYc
