登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
084法登000001,2,1,梁元生,555,0920606,0880204,0880204,39冊7頁,,0,游以德,社團法人中華民國德國學術交流協會,0880204,台北市和平東路一段八五巷二弄七號二樓,一、促進國內「德國學術交流奬學金」、「宏博奬學金」及其他德國奬學金歷屆受奬人之聯誼與交流。二、舉辦學術研討會。三、提供德國學術資訊。四、提供在我國之德籍學生及我國擬赴德國求學之學生各種協助。,入會費、常年會費、會員捐款、委託收益、基金孳息、其他收入,內政部,永久,160520.00,1,0920606,,,,,,,,,,,,,,,,,
084法登000002,2,1,梁元生,570,0921119,0880430,0880430,41冊2頁,,0,吳清萍,社團法人中華壓力容器協會,0880430,台北市大同區南京西路三三０號三樓,以研究壓力容器有關學術，提供有關技術服務，提高製造品質，增進使用效率，防止災害發生，協助政府維護工業安全，保障公共安寧，促進經濟發展為宗旨。　　,會員會費,內政部七十年十一月三日台內社字第五二七０八號函,永久,1525121.00,1,0841119,,,,,,,,,,,,,,,,,
084法登他000001,1,2,許明進,230,0841115,0841115,0841116,14冊6頁,1,1,李聰𤋮,財團法人台南市私立中山社會福利慈善事業基金會,0820511,台南市西區金安里成功路四五七號十二樓,"老人福利。兒童福利。殘障福利。低收入照顧。貧困病患之醫療。老        弱無依之收容救助。志願服務之辦理及擴廣。接受主管機關指導辦理        。",自由樂捐。,台南市政府民國八十二年四月二十七日南市社福字第一二四五九號,永久設立,10013000.00,1,0841115,0841212,0841212,,,,,,,,,,,,,,,
084法登他000002,1,2,許明進,230,0841115,0841115,0841116,14冊6頁,1,1,李聰𤋮,財團法人台南市私立中山社會福利慈善事業基金會,0820511,台南市西區金安里成功路四五七號十二樓,"老人福利。兒童福利。殘障福利。低收入照顧。貧困病患之醫療。老        弱無依之收容救助。志願服務之辦理及擴廣。接受主管機關指導辦理        。",自由樂捐。,台南市政府民國八十二年四月二十七日南市社福字第一二四五九號,永久設立,11013000.00,1,0841115,0841212,0841129,,,,,,,,,,,,,,,
084法登他000003,1,2,許明進,26,0841115,0841127,0841128,1冊26頁,2,17,葉鴻展,財團法人台灣省台南縣私立南光高級中學,0500605,台南縣新營市中興路六十二號,為國家育才並增進台糖員工之福利為目的,出資,台灣省政府民國四十九年六月十日參玖未刪教三字第三０七八八號,無定期,72156706.00,1,0841127,0841221,0841214,,,,,,,,,,,,,,,
084法登他000004,1,2,許明進,45,0841115,0841117,0841120,2冊15頁,1,11,成世光,財團法人台灣省台南市私立聖功女子高級中學,0540410,台南市北園街八七巷六四號,以創辦私立聖功女子高級中學並謀其發展為目的,捐助,台灣省政府教育廳民國五十三年六月三十日教二字第０六五０七號,無限期,322209000.00,1,0841117,0841212,0841201,,,,,,,,,,,,,,,
084法登他000005,1,2,許明進,60,0841115,0841117,0841120,3冊5頁,2,10,陳高思,財團法人私立中華醫事技術專科學校,0570715,台南縣仁德鄉文華路五十四巷一號,"為遵照國家教育政策暨現行教育法令之規定辦理私立中華醫事技術專        科學校並謀其健全發展",由本校常務董事歐雲明先生捐贈,教育部民國五十七年七月十三日台︵五七︶專字第一七二三七號,永久,502109359.00,1,0841117,0841212,0841130,,,,,,,,,,,,,,,
084法登他000006,2,2,許明進,279,0841118,0841122,0841124,18冊9頁,1,1,董鳳霞,社團法人中華佛教法性寶林文化協會,0831212,台南縣仁德鄉太子村太子路六一三巷廿三號,從事推展佛教文化，提昇人類心靈品質，興辦社會福利事業，創造安樂圓滿世間。,捐助,內政部民國八十三年四月九日台內社字第八三七五四一一號,永久,0.00,1,0841122,0841215,0841207,,,,,,,,,,,,,,,
084法登他000007,1,2,許明進,114,0841120,0841122,0841124,9冊1頁,2,6,高清愿,財團法人吳修齊紀念先嚴吳克讀公先慈吳陳氏勤娘文教公益基金會,0680830,台南縣永康市鹽行村中正路三０一號,以文教公益基金獎勵優秀清寒學生，救濟貧病殘障同胞，並贊助教育文化暨慈善公益事業為目的。,由吳修齊及其親族捐贈,台南縣政府民國六十八年八月二十一日︵六八︶府教學字第九二五０五號,無限期,0.00,1,0841121,0841212,0841201,,,,,,,,,,,,,,,
084法登他000008,1,2,許明進,36,0841122,0841123,0841127,2冊6頁,1,7,蘇瑛徽,財團法人台灣省台南市私立亞洲高級工商職業學校,0520712,台南市大成路一段五號,以創辦並維持亞洲高級工商職業學校發展為目的,由董事會及熱心教育人士捐募,台灣省政府教育廳民國四十五年十一月二十三日教五字第五八七０四號,無限期,53135029.00,1,0841123,0841215,0841211,,,,,,,,,,,,,,,
